TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.074638	0.018165	0.040444	0.001401	0.001058	0.002194	0.005337	0.000773	0.005805	0.001910	0.001140	0.005598	0.016775	0.824764
A	0.007315	0.033689	0.014623	0.013833	0.007129	0.019169	0.115193	0.042345	0.056093	0.008238	0.003418	0.010426	0.277140	0.391389
person	0.007818	0.021391	0.006542	0.004850	0.009799	0.039531	0.157729	0.058290	0.069202	0.006527	0.001366	0.018936	0.301675	0.296344
on	0.009584	0.009999	0.002975	0.017707	0.012536	0.010234	0.256386	0.159515	0.061527	0.005882	0.001891	0.001561	0.127874	0.322328
a	0.007789	0.010860	0.006697	0.006135	0.019206	0.049527	0.167362	0.063551	0.110742	0.012105	0.003732	0.008458	0.208818	0.325019
horse	0.027871	0.022183	0.006728	0.009066	0.039344	0.035703	0.169324	0.052813	0.069185	0.031225	0.005190	0.009147	0.229558	0.292664
jumps	0.005318	0.022253	0.027387	0.010301	0.003715	0.006642	0.077831	0.022486	0.028846	0.006863	0.001479	0.008512	0.361826	0.416541
over	0.008839	0.011252	0.003745	0.019179	0.003790	0.001672	0.017805	0.050292	0.018451	0.006045	0.008285	0.006156	0.175413	0.669076
a	0.008982	0.030869	0.027475	0.003837	0.005539	0.005936	0.028973	0.022746	0.056986	0.018867	0.017938	0.041241	0.294857	0.435754
broken	0.056406	0.035095	0.016825	0.004197	0.007606	0.005943	0.040014	0.008218	0.033435	0.024951	0.019386	0.034365	0.243060	0.470498
down	0.010195	0.005672	0.000714	0.001293	0.003110	0.002167	0.007097	0.003432	0.017168	0.018344	0.043150	0.013677	0.035356	0.838622
airplane	0.023690	0.021010	0.008411	0.001500	0.009711	0.013131	0.022055	0.009646	0.040792	0.030592	0.016106	0.070949	0.110985	0.621423
.	0.007898	0.067076	0.050013	0.013900	0.006639	0.012887	0.065996	0.016868	0.023762	0.010891	0.005304	0.033967	0.091113	0.593686
[SEP]	0.010289	0.009541	0.006885	0.013329	0.006864	0.011619	0.009634	0.012542	0.011231	0.011512	0.012288	0.011543	0.010391	0.862334
