TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.004612	0.256075	0.077828	0.085279	0.063194	0.050664	0.008042	0.081319	0.071480	0.021689	0.033651	0.024195	0.193882	0.028092
A	0.004952	0.007195	0.018506	0.026813	0.156644	0.076575	0.071108	0.041440	0.200458	0.047102	0.046241	0.090290	0.194205	0.018471
person	0.026936	0.028952	0.023070	0.056469	0.140364	0.051051	0.030676	0.049215	0.149051	0.036222	0.060326	0.089300	0.181528	0.076840
on	0.006435	0.047956	0.024633	0.029657	0.190543	0.052581	0.016516	0.041846	0.266858	0.035168	0.043350	0.058245	0.106348	0.079864
a	0.011709	0.032741	0.037882	0.029120	0.081953	0.144018	0.067948	0.056896	0.099987	0.058078	0.080543	0.142554	0.114877	0.041693
horse	0.027099	0.075786	0.020847	0.030413	0.183672	0.017571	0.014825	0.039524	0.221509	0.021993	0.022576	0.021502	0.151976	0.150707
jumps	0.021712	0.038653	0.010667	0.026016	0.187888	0.029614	0.009847	0.028284	0.284290	0.015202	0.029330	0.031823	0.220434	0.066241
over	0.014487	0.095993	0.016162	0.046050	0.136224	0.034455	0.011728	0.030920	0.247332	0.016094	0.040285	0.028161	0.141516	0.140593
a	0.007878	0.047953	0.029699	0.031246	0.107393	0.112183	0.048877	0.055726	0.161645	0.036764	0.071700	0.091169	0.120785	0.076982
broken	0.029429	0.095099	0.009778	0.021073	0.162081	0.040256	0.010313	0.021483	0.247154	0.007909	0.032065	0.026154	0.144444	0.152761
down	0.009605	0.095593	0.014430	0.020070	0.207342	0.022282	0.009317	0.021702	0.278774	0.011720	0.019269	0.012674	0.165599	0.111621
airplane	0.012438	0.113442	0.032404	0.023466	0.172273	0.034957	0.027951	0.030902	0.156133	0.013869	0.043609	0.023328	0.184828	0.130399
.	0.013281	0.075982	0.056995	0.033858	0.050110	0.187192	0.060863	0.035562	0.048703	0.042766	0.060465	0.186159	0.085545	0.062519
[SEP]	0.096338	0.018884	0.017225	0.019763	0.004042	0.011773	0.015904	0.020643	0.005508	0.003535	0.023164	0.024854	0.014974	0.723394
