TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.038013	0.000751	0.000473	0.000032	0.000020	0.000662	0.001129	0.000464	0.000708	0.001874	0.003899	0.001500	0.074092	0.876382
A	0.059236	0.023054	0.004576	0.000958	0.000165	0.000868	0.011790	0.005637	0.000766	0.000112	0.000304	0.000790	0.213473	0.678273
person	0.046255	0.557647	0.047533	0.005467	0.004716	0.001895	0.028086	0.002940	0.002359	0.000092	0.000218	0.000588	0.066394	0.235810
on	0.067926	0.322616	0.279635	0.033542	0.016850	0.001211	0.010587	0.000721	0.000188	0.000004	0.000032	0.000077	0.037251	0.229360
a	0.113592	0.049982	0.106194	0.419633	0.017410	0.003783	0.015938	0.008707	0.000191	0.000039	0.000134	0.000208	0.050924	0.213267
horse	0.013713	0.090736	0.106407	0.378322	0.223678	0.009511	0.012031	0.006123	0.001683	0.000140	0.000504	0.000595	0.007157	0.149399
jumps	0.041015	0.030852	0.006460	0.002686	0.003946	0.002002	0.030617	0.011579	0.001972	0.000048	0.000290	0.000959	0.135909	0.731666
over	0.008157	0.011676	0.007741	0.002192	0.002552	0.001539	0.215495	0.039891	0.008478	0.000457	0.000551	0.002775	0.040797	0.657698
a	0.015578	0.003753	0.003149	0.004319	0.000367	0.000578	0.161494	0.646251	0.009663	0.001475	0.001273	0.002337	0.031353	0.118412
broken	0.010448	0.012567	0.004918	0.000960	0.001044	0.001458	0.085232	0.468503	0.154841	0.016867	0.008320	0.033360	0.023113	0.178369
down	0.002312	0.007432	0.002517	0.000455	0.000242	0.000242	0.047015	0.069545	0.080101	0.212529	0.005127	0.012645	0.005454	0.554383
airplane	0.003263	0.015083	0.003398	0.001256	0.001812	0.000988	0.072577	0.225740	0.323967	0.049108	0.053562	0.030003	0.007840	0.211401
.	0.031232	0.004672	0.003631	0.000339	0.000240	0.000485	0.034702	0.020035	0.008709	0.001680	0.003207	0.011395	0.277357	0.602316
[SEP]	0.022791	0.010569	0.012482	0.005569	0.006012	0.006566	0.007442	0.003236	0.013366	0.015080	0.009782	0.008720	0.035249	0.843135
