TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.024231	0.017542	0.008867	0.012148	0.003657	0.000999	0.005323	0.002258	0.005456	0.007937	0.006270	0.002336	0.004313	0.898664
A	0.001157	0.069677	0.060157	0.092928	0.028289	0.010052	0.038802	0.018867	0.009350	0.015523	0.002642	0.000813	0.028765	0.622979
person	0.000410	0.005721	0.038130	0.093028	0.031744	0.040823	0.036206	0.028659	0.006657	0.005470	0.006737	0.004048	0.002011	0.700355
on	0.001405	0.009839	0.090328	0.103319	0.060100	0.219524	0.067187	0.040622	0.003965	0.003788	0.000811	0.003440	0.003262	0.392410
a	0.000929	0.015579	0.109740	0.128100	0.029357	0.170669	0.108380	0.045877	0.004721	0.008987	0.001338	0.003542	0.005306	0.367474
horse	0.000990	0.002721	0.050507	0.011923	0.002639	0.035290	0.005776	0.004140	0.000628	0.001310	0.000702	0.001028	0.002611	0.879736
jumps	0.000715	0.016737	0.027953	0.012937	0.009976	0.005781	0.019057	0.045749	0.012308	0.010444	0.001556	0.004901	0.007995	0.823893
over	0.000611	0.003874	0.008430	0.010911	0.003198	0.018360	0.067293	0.066246	0.017395	0.088276	0.021611	0.065492	0.007948	0.620354
a	0.000740	0.008484	0.018216	0.007996	0.001874	0.006085	0.071627	0.057849	0.028227	0.131381	0.081016	0.110431	0.010461	0.465613
broken	0.000779	0.001934	0.005292	0.000392	0.000299	0.002804	0.007152	0.007887	0.006555	0.014630	0.029628	0.087955	0.001692	0.833000
down	0.001128	0.001918	0.009271	0.000613	0.000282	0.005316	0.016228	0.020508	0.006756	0.043517	0.003552	0.450086	0.004431	0.436392
airplane	0.000406	0.000396	0.003194	0.000794	0.000084	0.002481	0.003963	0.008124	0.001155	0.004028	0.009634	0.022828	0.005375	0.937539
.	0.002576	0.120703	0.013961	0.006879	0.007251	0.001159	0.021018	0.010102	0.063797	0.016840	0.004329	0.004456	0.024069	0.702859
[SEP]	0.010666	0.003833	0.001546	0.000656	0.000769	0.000465	0.000715	0.000537	0.001405	0.000804	0.000199	0.000463	0.011358	0.966583
