TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.154777	0.083523	0.037004	0.055735	0.075656	0.028141	0.042259	0.078275	0.086445	0.086951	0.053495	0.039309	0.088629	0.089800
A	0.010756	0.063752	0.049026	0.057270	0.063483	0.053972	0.111101	0.061271	0.078995	0.105446	0.041469	0.147686	0.124176	0.031597
person	0.023033	0.031410	0.052781	0.059391	0.036444	0.073902	0.073651	0.066826	0.045022	0.090131	0.084964	0.136819	0.128918	0.096709
on	0.019869	0.085067	0.053489	0.058709	0.081737	0.064466	0.116130	0.057286	0.088661	0.109302	0.039872	0.088251	0.102869	0.034293
a	0.007223	0.083408	0.040350	0.060564	0.065095	0.054677	0.121440	0.079753	0.076303	0.099037	0.047882	0.124548	0.096182	0.043538
horse	0.006345	0.167504	0.107038	0.037108	0.059855	0.104298	0.193918	0.047273	0.061518	0.045919	0.031840	0.083031	0.030443	0.023910
jumps	0.058128	0.043894	0.119683	0.027216	0.057815	0.131135	0.091354	0.034668	0.056267	0.073937	0.022846	0.117144	0.114792	0.051121
over	0.021566	0.099440	0.061347	0.101944	0.050677	0.080923	0.084343	0.081453	0.059455	0.073389	0.043738	0.085970	0.097326	0.058429
a	0.006237	0.082176	0.033597	0.054796	0.061207	0.052901	0.085760	0.070843	0.087938	0.095553	0.055245	0.120809	0.129141	0.063798
broken	0.017545	0.029012	0.099956	0.038757	0.025359	0.189268	0.114985	0.052064	0.028177	0.043429	0.034720	0.210836	0.034873	0.081017
down	0.016533	0.122012	0.070727	0.075324	0.060036	0.059266	0.088633	0.081895	0.069281	0.073087	0.032519	0.057184	0.090662	0.102841
airplane	0.030027	0.150476	0.053119	0.038799	0.066284	0.091733	0.111611	0.038242	0.081719	0.071450	0.039313	0.137885	0.046038	0.043306
.	0.006327	0.051203	0.058436	0.050786	0.049164	0.078914	0.082057	0.051471	0.072192	0.077263	0.055817	0.108149	0.163613	0.094608
[SEP]	0.024987	0.074286	0.045460	0.036225	0.090580	0.077669	0.080756	0.070967	0.112213	0.068914	0.062840	0.051506	0.150293	0.053303
