TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.130372	0.003611	0.001012	0.000120	0.000057	0.000056	0.000437	0.000117	0.000291	0.000045	0.000316	0.000115	0.012872	0.850579
A	0.028420	0.045536	0.005721	0.000156	0.000955	0.002370	0.037578	0.003847	0.001996	0.000661	0.000352	0.002336	0.071548	0.798524
person	0.013423	0.122324	0.011145	0.000912	0.002417	0.010314	0.085657	0.011084	0.001459	0.002480	0.000434	0.003738	0.053514	0.681099
on	0.010911	0.477417	0.070994	0.055843	0.035982	0.009609	0.030285	0.004416	0.001766	0.000654	0.000818	0.002209	0.086460	0.212636
a	0.010311	0.763398	0.029962	0.004493	0.005194	0.001800	0.010480	0.000407	0.000102	0.000051	0.000057	0.000239	0.029414	0.144092
horse	0.007684	0.509427	0.091006	0.068849	0.070517	0.023718	0.038720	0.005581	0.001261	0.000370	0.000141	0.001535	0.028774	0.152416
jumps	0.007816	0.903029	0.008300	0.001787	0.003067	0.000876	0.003672	0.003106	0.001982	0.000036	0.000034	0.000255	0.020631	0.045409
over	0.013712	0.572431	0.019478	0.000994	0.009567	0.009520	0.122748	0.037886	0.018745	0.001546	0.000624	0.003408	0.023715	0.165625
a	0.037125	0.659031	0.014347	0.000743	0.004001	0.001475	0.124844	0.040725	0.005990	0.000590	0.000317	0.001349	0.028503	0.080960
broken	0.001287	0.018019	0.007671	0.008440	0.005811	0.003680	0.031198	0.654727	0.188411	0.013408	0.009629	0.030787	0.004092	0.022840
down	0.001710	0.025400	0.006711	0.001788	0.003307	0.001614	0.024364	0.444611	0.411478	0.011843	0.005400	0.022049	0.006461	0.033265
airplane	0.010389	0.143497	0.007523	0.001080	0.004648	0.003594	0.127540	0.511366	0.087356	0.019814	0.003826	0.014629	0.008802	0.055936
.	0.048383	0.090487	0.010303	0.003006	0.002498	0.002943	0.014772	0.003892	0.012519	0.002126	0.009255	0.003035	0.084315	0.712466
[SEP]	0.003730	0.001266	0.001268	0.000732	0.000501	0.000882	0.000519	0.000192	0.000553	0.000353	0.000618	0.000864	0.004733	0.983790
