TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.008275	0.297660	0.048390	0.010592	0.015263	0.005533	0.077021	0.014873	0.069962	0.024031	0.009786	0.015289	0.172823	0.230503
A	0.038693	0.099762	0.052098	0.004073	0.016124	0.003920	0.003931	0.000653	0.008253	0.000223	0.000108	0.001990	0.012275	0.757897
person	0.027434	0.017163	0.089548	0.010670	0.024609	0.013127	0.008226	0.004223	0.017002	0.001179	0.000926	0.007088	0.010015	0.768790
on	0.008446	0.001682	0.002502	0.079757	0.011366	0.107446	0.014090	0.004413	0.002919	0.000149	0.000226	0.009387	0.007555	0.750062
a	0.026818	0.014295	0.007915	0.020963	0.060728	0.069125	0.011247	0.004934	0.026073	0.001210	0.001218	0.036821	0.008050	0.710602
horse	0.004249	0.000771	0.000592	0.003978	0.006699	0.471946	0.004898	0.000917	0.003708	0.000632	0.000269	0.000542	0.001097	0.499702
jumps	0.031792	0.006032	0.004276	0.005495	0.003627	0.022743	0.266743	0.008899	0.003217	0.000770	0.000764	0.005635	0.013473	0.626534
over	0.011630	0.000707	0.001313	0.003295	0.003054	0.017747	0.015397	0.131379	0.005478	0.007109	0.008864	0.018623	0.003674	0.771730
a	0.075218	0.028146	0.017866	0.006615	0.030728	0.019647	0.011878	0.012791	0.074741	0.034177	0.014556	0.080364	0.017393	0.575881
broken	0.034365	0.000396	0.001091	0.000357	0.000966	0.002298	0.002405	0.008792	0.011264	0.062654	0.056424	0.037470	0.006028	0.775490
down	0.032077	0.000291	0.000650	0.000339	0.000705	0.003606	0.000885	0.002976	0.003567	0.043355	0.062529	0.017931	0.002612	0.828477
airplane	0.006287	0.000525	0.000710	0.001789	0.002888	0.000565	0.000394	0.001558	0.003334	0.000604	0.003235	0.183887	0.000882	0.793342
.	0.225031	0.039819	0.018737	0.002541	0.003263	0.000671	0.003630	0.001191	0.005356	0.000774	0.000949	0.001812	0.103540	0.592687
[SEP]	0.007723	0.001426	0.002249	0.001450	0.001407	0.003509	0.001560	0.001586	0.002097	0.002004	0.003224	0.003209	0.006242	0.962315
