TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.080256	0.010597	0.043179	0.003794	0.012608	0.029809	0.119571	0.007450	0.012372	0.014711	0.004916	0.025349	0.053545	0.581843
A	0.054929	0.030793	0.085570	0.010221	0.021618	0.014885	0.011010	0.007896	0.033345	0.019257	0.011214	0.016432	0.174913	0.507917
person	0.185520	0.066554	0.069433	0.014474	0.038311	0.032580	0.033939	0.010603	0.021688	0.017642	0.010391	0.040094	0.123719	0.335053
on	0.074357	0.015643	0.009241	0.004647	0.016236	0.023702	0.018501	0.009259	0.028312	0.007993	0.013525	0.025510	0.126489	0.626585
a	0.092687	0.016823	0.042028	0.012591	0.017391	0.017136	0.009477	0.009250	0.030700	0.010799	0.034514	0.020751	0.135215	0.550637
horse	0.333634	0.032435	0.053767	0.067174	0.023067	0.092741	0.037804	0.011774	0.012228	0.031268	0.017435	0.041790	0.046280	0.198603
jumps	0.070749	0.035518	0.011985	0.008887	0.012512	0.012976	0.594519	0.024230	0.010013	0.090657	0.004193	0.014651	0.046309	0.062800
over	0.064000	0.004151	0.005345	0.002592	0.007452	0.003613	0.001430	0.006865	0.015765	0.002829	0.009887	0.005974	0.075827	0.794271
a	0.056123	0.013679	0.025953	0.008192	0.015068	0.012974	0.003055	0.004213	0.012931	0.004064	0.019630	0.013593	0.085445	0.725081
broken	0.042991	0.003028	0.005292	0.001267	0.002251	0.005914	0.003104	0.002720	0.003500	0.002495	0.004506	0.006689	0.060748	0.855495
down	0.025091	0.001129	0.001844	0.001446	0.001785	0.001426	0.000536	0.001037	0.003213	0.000422	0.000938	0.002092	0.032715	0.926325
airplane	0.258473	0.016819	0.013317	0.033862	0.016139	0.059268	0.092539	0.027478	0.007852	0.028271	0.067562	0.208368	0.016523	0.153530
.	0.065278	0.016431	0.017943	0.005406	0.027561	0.030434	0.004882	0.005771	0.035216	0.005500	0.007186	0.011247	0.236169	0.530977
[SEP]	0.010825	0.003961	0.006395	0.003181	0.004573	0.013455	0.001700	0.003413	0.005206	0.003230	0.003134	0.014642	0.025149	0.901138
