TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.017346	0.104706	0.053257	0.011123	0.021043	0.019771	0.261589	0.086732	0.044265	0.018378	0.012810	0.022181	0.110565	0.216235
A	0.069113	0.116629	0.023567	0.002131	0.016851	0.000233	0.010139	0.000739	0.012991	0.000481	0.000638	0.000923	0.040625	0.704939
person	0.049566	0.060193	0.010500	0.003184	0.021453	0.012682	0.041179	0.001216	0.021609	0.000330	0.000476	0.007444	0.042732	0.727434
on	0.068100	0.029243	0.044466	0.063234	0.029987	0.010105	0.052549	0.026717	0.038809	0.000963	0.000681	0.011554	0.034484	0.589109
a	0.082825	0.082473	0.062322	0.005917	0.080619	0.002048	0.020388	0.002633	0.077077	0.001811	0.000952	0.010896	0.051914	0.518125
horse	0.042361	0.008339	0.003802	0.008155	0.036947	0.019034	0.018805	0.003410	0.016211	0.000454	0.000720	0.023125	0.033147	0.785490
jumps	0.073372	0.007720	0.001972	0.007016	0.009317	0.006779	0.044455	0.012409	0.009341	0.000358	0.000709	0.001485	0.054724	0.770342
over	0.031814	0.005132	0.006094	0.021642	0.022357	0.011594	0.011567	0.042077	0.053115	0.000506	0.000255	0.004768	0.014557	0.774524
a	0.081989	0.032228	0.035220	0.005492	0.075855	0.002308	0.013707	0.006515	0.160852	0.002410	0.000636	0.011780	0.072627	0.498382
broken	0.029331	0.008856	0.000577	0.001884	0.023471	0.005692	0.008424	0.002125	0.043741	0.006020	0.005133	0.006662	0.035662	0.822422
down	0.055514	0.005833	0.002329	0.003190	0.007388	0.003454	0.006455	0.005970	0.025555	0.009358	0.006041	0.006570	0.025152	0.837191
airplane	0.047670	0.005634	0.003370	0.001860	0.012330	0.014562	0.006374	0.001274	0.022105	0.000716	0.000527	0.011864	0.045625	0.826089
.	0.101802	0.018646	0.002557	0.002358	0.006213	0.003340	0.043671	0.008340	0.011919	0.000749	0.001673	0.003131	0.094280	0.701320
[SEP]	0.018650	0.012573	0.005381	0.012202	0.008637	0.009549	0.004653	0.002814	0.004642	0.005322	0.007341	0.007562	0.007732	0.892942
