TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.098679	0.081158	0.026245	0.016953	0.011145	0.011127	0.046758	0.022165	0.025443	0.005198	0.003100	0.010647	0.069689	0.571693
A	0.004190	0.192421	0.068215	0.099317	0.109038	0.057947	0.147338	0.044597	0.083092	0.084569	0.008842	0.003939	0.046374	0.050121
person	0.007649	0.026271	0.036010	0.130315	0.047942	0.151241	0.155657	0.066457	0.024333	0.041966	0.010665	0.020261	0.021651	0.259583
on	0.001278	0.006777	0.090115	0.119216	0.019767	0.234252	0.055592	0.018799	0.005597	0.011966	0.004856	0.034646	0.004080	0.393058
a	0.002672	0.085255	0.182654	0.191547	0.050004	0.108413	0.113945	0.049559	0.025406	0.062211	0.011904	0.031686	0.016016	0.068726
horse	0.000920	0.009055	0.050088	0.060223	0.007763	0.028285	0.022934	0.015122	0.007994	0.012017	0.006183	0.027839	0.003338	0.748241
jumps	0.004774	0.020787	0.033257	0.035594	0.006319	0.026238	0.039915	0.104458	0.020608	0.043620	0.023796	0.025028	0.012594	0.603012
over	0.000861	0.002912	0.017278	0.009063	0.000614	0.015007	0.016213	0.077468	0.009302	0.133567	0.067291	0.069910	0.002060	0.578454
a	0.001979	0.012414	0.031596	0.014955	0.004115	0.026191	0.031449	0.097298	0.021169	0.413905	0.107946	0.099888	0.006482	0.130612
broken	0.000707	0.003236	0.022283	0.008210	0.001402	0.009044	0.004091	0.016569	0.007499	0.090053	0.044937	0.165290	0.001006	0.625674
down	0.000894	0.002158	0.019006	0.009633	0.000995	0.007099	0.003099	0.015771	0.003344	0.029557	0.007438	0.103192	0.000938	0.796875
airplane	0.001049	0.000443	0.011874	0.003513	0.000357	0.009393	0.002162	0.012448	0.001678	0.012965	0.015435	0.058570	0.001110	0.869006
.	0.017260	0.301588	0.041978	0.031595	0.042592	0.024088	0.058824	0.022057	0.082324	0.041076	0.009869	0.006292	0.100285	0.220172
[SEP]	0.006541	0.006138	0.013337	0.010973	0.005511	0.012338	0.006948	0.002859	0.006090	0.006132	0.001716	0.008610	0.010029	0.902779
