TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.030445	0.068889	0.030268	0.002845	0.003086	0.000869	0.006690	0.009725	0.004255	0.001019	0.000226	0.002198	0.005281	0.834204
A	0.000753	0.020927	0.309076	0.121050	0.019714	0.016327	0.017439	0.003698	0.003378	0.001742	0.000449	0.002246	0.002814	0.480387
person	0.001240	0.003462	0.003143	0.314930	0.034835	0.004056	0.006195	0.003348	0.002425	0.000333	0.000141	0.000100	0.002481	0.623313
on	0.000551	0.001182	0.006840	0.022403	0.615826	0.181743	0.001026	0.008374	0.036302	0.002302	0.000626	0.000722	0.000569	0.121532
a	0.000788	0.000586	0.019937	0.012289	0.036684	0.623264	0.008003	0.003960	0.002868	0.000930	0.000331	0.009007	0.001481	0.279871
horse	0.006357	0.000717	0.000371	0.006223	0.005352	0.008139	0.004223	0.001727	0.003237	0.000510	0.000296	0.003034	0.004071	0.955743
jumps	0.002957	0.009309	0.007161	0.006184	0.005125	0.001570	0.017019	0.350019	0.054292	0.002812	0.003315	0.006383	0.009496	0.524359
over	0.001394	0.006978	0.005263	0.000165	0.000850	0.000615	0.001934	0.031873	0.204191	0.006133	0.004438	0.084108	0.030784	0.621275
a	0.000754	0.001366	0.002776	0.000397	0.000254	0.000696	0.006531	0.050033	0.089363	0.026132	0.060231	0.474147	0.050574	0.236745
broken	0.000150	0.001352	0.000449	0.000121	0.000142	0.000095	0.000164	0.005932	0.011748	0.014769	0.737180	0.025413	0.006294	0.196189
down	0.000735	0.000449	0.000235	0.000010	0.000047	0.000109	0.000302	0.001341	0.007555	0.003572	0.010594	0.152230	0.007890	0.814931
airplane	0.006225	0.000260	0.000051	0.000105	0.000067	0.000048	0.000482	0.000348	0.002256	0.000678	0.000677	0.007279	0.025749	0.955773
.	0.003542	0.365105	0.026639	0.007816	0.001612	0.000675	0.012384	0.005069	0.003077	0.003586	0.001811	0.005418	0.065709	0.497556
[SEP]	0.005739	0.004287	0.005666	0.002884	0.003789	0.004109	0.002942	0.002054	0.004862	0.001235	0.001649	0.002787	0.027408	0.930591
