TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.030636	0.106280	0.030070	0.075115	0.077248	0.051165	0.024249	0.085313	0.086397	0.047846	0.127612	0.041949	0.177871	0.038248
A	0.079866	0.052199	0.067884	0.053008	0.088354	0.069188	0.063346	0.069537	0.080060	0.058182	0.065516	0.077450	0.040919	0.134491
person	0.251182	0.031716	0.104098	0.026595	0.023103	0.033283	0.082327	0.060554	0.025478	0.034388	0.051480	0.105489	0.042152	0.128154
on	0.098469	0.038519	0.059920	0.042549	0.048387	0.036435	0.078425	0.079252	0.053864	0.051713	0.072664	0.084215	0.071275	0.184313
a	0.088897	0.056716	0.050276	0.036003	0.063302	0.044792	0.073599	0.065814	0.063812	0.054996	0.056563	0.080703	0.061048	0.203478
horse	0.275210	0.018991	0.193755	0.018015	0.013009	0.039573	0.056492	0.042798	0.013993	0.052838	0.032303	0.087792	0.019979	0.135251
jumps	0.267870	0.015826	0.360633	0.017468	0.008824	0.035247	0.021064	0.038355	0.008821	0.016431	0.035715	0.093289	0.021538	0.058920
over	0.141281	0.076785	0.062600	0.037343	0.038583	0.035550	0.044482	0.072486	0.040921	0.038652	0.054980	0.055896	0.063633	0.236808
a	0.081432	0.067064	0.047385	0.039980	0.074471	0.045184	0.080840	0.060190	0.068856	0.070698	0.055127	0.071810	0.068890	0.168074
broken	0.180809	0.045929	0.132061	0.048100	0.037023	0.034348	0.024462	0.099975	0.033908	0.036552	0.077643	0.080664	0.085525	0.083001
down	0.209323	0.044502	0.081180	0.032237	0.043956	0.020718	0.033915	0.070826	0.043249	0.054847	0.037315	0.037213	0.089159	0.201560
airplane	0.310375	0.020219	0.335942	0.012828	0.005776	0.050940	0.046829	0.020251	0.005217	0.022415	0.016403	0.065808	0.016603	0.070394
.	0.049258	0.075813	0.029956	0.034082	0.107930	0.041698	0.050176	0.056975	0.106950	0.073885	0.046039	0.043552	0.110569	0.173117
[SEP]	0.059974	0.136780	0.029641	0.036657	0.122691	0.050438	0.026586	0.050364	0.086421	0.050282	0.042336	0.036777	0.076383	0.194669
