TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.101271	0.033323	0.000728	0.000252	0.002892	0.000412	0.000177	0.000030	0.001662	0.000038	0.000044	0.000163	0.063631	0.795377
A	0.014341	0.003716	0.000018	0.000931	0.000027	0.000000	0.000011	0.000001	0.000003	0.000002	0.000000	0.000002	0.071891	0.909056
person	0.000414	0.954893	0.000334	0.000626	0.005065	0.000095	0.000076	0.000000	0.000002	0.000001	0.000018	0.000002	0.000240	0.038235
on	0.000008	0.000145	0.993573	0.000111	0.000015	0.003742	0.000873	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.001530
a	0.000063	0.000009	0.000072	0.997941	0.000624	0.000060	0.000048	0.000021	0.000000	0.000000	0.000000	0.000000	0.000000	0.001161
horse	0.000013	0.000483	0.000022	0.002400	0.993484	0.000498	0.000005	0.000001	0.000007	0.000000	0.000000	0.000000	0.000001	0.003086
jumps	0.000848	0.000415	0.002464	0.000281	0.001339	0.942885	0.026543	0.000056	0.000053	0.000018	0.000000	0.000002	0.000004	0.025091
over	0.000051	0.000001	0.001422	0.000006	0.000002	0.001366	0.989944	0.001340	0.000238	0.000731	0.000001	0.000021	0.000000	0.004876
a	0.000460	0.000002	0.000003	0.003203	0.000019	0.000071	0.002327	0.967001	0.003877	0.000415	0.000452	0.000072	0.000016	0.022080
broken	0.000735	0.000206	0.000003	0.000000	0.000017	0.001841	0.000031	0.001831	0.972467	0.001022	0.000041	0.000089	0.000371	0.021346
down	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000006	0.000061	0.999773	0.000107	0.000005	0.000001	0.000039
airplane	0.000245	0.000296	0.000006	0.000000	0.000001	0.000004	0.000064	0.000039	0.000406	0.001713	0.879125	0.001708	0.000336	0.116057
.	0.004180	0.002862	0.002327	0.000019	0.000016	0.000067	0.000959	0.000179	0.000317	0.000321	0.000414	0.732439	0.030699	0.225202
[SEP]	0.487042	0.019023	0.007015	0.016877	0.026957	0.013920	0.010095	0.006695	0.017823	0.019424	0.004960	0.012699	0.042858	0.314614
