TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.045133	0.006786	0.001829	0.001909	0.003595	0.000583	0.004912	0.001218	0.003886	0.007624	0.000760	0.001313	0.013871	0.906582
A	0.004961	0.015685	0.006483	0.003154	0.000282	0.000059	0.000983	0.000219	0.000212	0.001586	0.000070	0.000283	0.010926	0.955097
person	0.017299	0.051387	0.024215	0.010675	0.003186	0.000268	0.001776	0.000089	0.000131	0.000191	0.000028	0.000137	0.004259	0.886359
on	0.002233	0.073907	0.127257	0.015730	0.013901	0.000830	0.018898	0.000194	0.000203	0.000198	0.000016	0.000028	0.003466	0.743139
a	0.001725	0.022396	0.023288	0.144397	0.018638	0.001365	0.001614	0.000401	0.000126	0.000426	0.000011	0.000061	0.003183	0.782370
horse	0.005006	0.007144	0.001617	0.024303	0.072721	0.007670	0.001458	0.000217	0.000228	0.000042	0.000022	0.000075	0.000344	0.879153
jumps	0.009716	0.000876	0.000915	0.000181	0.001537	0.004293	0.005492	0.000171	0.000623	0.000740	0.000043	0.000251	0.003687	0.971473
over	0.001589	0.001051	0.003043	0.002635	0.000982	0.000858	0.232881	0.042041	0.014613	0.002152	0.000379	0.000390	0.002602	0.694784
a	0.002829	0.001491	0.001814	0.002127	0.000411	0.000146	0.008747	0.037024	0.014378	0.030452	0.000854	0.002692	0.005933	0.891103
broken	0.002746	0.000460	0.000698	0.000015	0.000099	0.000211	0.000147	0.000184	0.011431	0.002147	0.000285	0.003027	0.001504	0.977046
down	0.000992	0.000926	0.000169	0.000034	0.000049	0.000201	0.004404	0.003194	0.009164	0.064274	0.004871	0.006466	0.001876	0.903380
airplane	0.002465	0.000150	0.000099	0.000062	0.000049	0.000082	0.001078	0.000823	0.002322	0.001337	0.006678	0.014783	0.004019	0.966052
.	0.016198	0.009197	0.000995	0.000427	0.000486	0.000252	0.013512	0.004309	0.006569	0.012049	0.000818	0.026424	0.074077	0.834687
[SEP]	0.089864	0.008054	0.002233	0.004525	0.012326	0.002691	0.002038	0.001902	0.008652	0.003651	0.004040	0.003332	0.014682	0.842011
