TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.821167	0.015307	0.011837	0.015139	0.019055	0.006691	0.010696	0.014422	0.016564	0.010479	0.007542	0.004162	0.026322	0.020619
A	0.949894	0.027808	0.005460	0.003008	0.005241	0.000269	0.000384	0.000612	0.001138	0.000320	0.000125	0.000237	0.002885	0.002620
person	0.679707	0.191570	0.030011	0.059851	0.028157	0.002060	0.001465	0.000977	0.001617	0.001337	0.000089	0.000168	0.002287	0.000702
on	0.375542	0.482663	0.048363	0.045980	0.027775	0.006089	0.008063	0.000306	0.000629	0.000778	0.000243	0.000155	0.001086	0.002329
a	0.383195	0.338346	0.161315	0.035359	0.051111	0.014361	0.010333	0.001804	0.000857	0.000710	0.000099	0.000081	0.000759	0.001669
horse	0.242784	0.061558	0.057165	0.554758	0.050553	0.006094	0.015405	0.008085	0.001529	0.000872	0.000509	0.000071	0.000260	0.000357
jumps	0.365636	0.087970	0.184695	0.137238	0.146152	0.028706	0.013465	0.017238	0.006815	0.007191	0.000721	0.000183	0.002745	0.001245
over	0.182712	0.128736	0.041707	0.060755	0.168330	0.133387	0.194121	0.040205	0.029070	0.016422	0.001818	0.000122	0.001457	0.001159
a	0.191728	0.074675	0.053421	0.016916	0.137537	0.094707	0.191199	0.114875	0.094550	0.023876	0.002148	0.000505	0.001515	0.002346
broken	0.181982	0.021407	0.025111	0.015994	0.058861	0.079012	0.068921	0.392857	0.102287	0.022939	0.021015	0.001761	0.005722	0.002133
down	0.104255	0.004828	0.001853	0.009576	0.020702	0.017680	0.078165	0.176897	0.322206	0.156181	0.076774	0.005701	0.019406	0.005776
airplane	0.165554	0.006055	0.008047	0.012732	0.005899	0.009261	0.053019	0.210706	0.111290	0.190078	0.171758	0.013795	0.028711	0.013095
.	0.174797	0.012468	0.007550	0.002244	0.005437	0.008548	0.045454	0.060527	0.156858	0.110257	0.246134	0.038487	0.067365	0.063874
[SEP]	0.951069	0.000691	0.000633	0.000246	0.000539	0.000097	0.001508	0.004255	0.004312	0.004344	0.004500	0.001876	0.014049	0.011881
