TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.311559	0.043420	0.051669	0.008219	0.032217	0.031469	0.047736	0.014275	0.019134	0.017529	0.009565	0.095754	0.048135	0.269321
A	0.028780	0.175875	0.050093	0.014881	0.152616	0.061706	0.044702	0.029653	0.175961	0.040411	0.043285	0.056516	0.030147	0.095373
person	0.066610	0.075305	0.004905	0.038460	0.080674	0.204142	0.036237	0.019917	0.109744	0.064190	0.046834	0.094543	0.068627	0.089810
on	0.039677	0.114925	0.107368	0.043331	0.061264	0.044150	0.053700	0.047669	0.041896	0.100095	0.060182	0.034082	0.045626	0.206035
a	0.040208	0.152218	0.068822	0.015510	0.090257	0.053562	0.023572	0.021319	0.105285	0.047605	0.048121	0.084990	0.026545	0.221985
horse	0.032775	0.034582	0.182650	0.008536	0.013771	0.000688	0.015313	0.021199	0.007194	0.017735	0.096329	0.487648	0.014654	0.066927
jumps	0.098777	0.063379	0.054361	0.050269	0.037022	0.034941	0.002620	0.042763	0.038460	0.106367	0.025118	0.034026	0.091665	0.320232
over	0.074268	0.069931	0.075060	0.032297	0.034515	0.035722	0.035244	0.010378	0.060708	0.118038	0.062171	0.055225	0.040175	0.296268
a	0.049071	0.088214	0.049751	0.013545	0.061004	0.039440	0.019586	0.023238	0.083198	0.054470	0.054257	0.073773	0.033353	0.357101
broken	0.073293	0.040124	0.121851	0.048608	0.032011	0.088609	0.074521	0.047844	0.034123	0.005201	0.112344	0.085452	0.045462	0.190557
down	0.049768	0.034507	0.024563	0.048294	0.029480	0.077796	0.011530	0.021799	0.030729	0.131959	0.013842	0.030238	0.080853	0.414642
airplane	0.085856	0.040144	0.082781	0.035212	0.028008	0.149918	0.018541	0.030943	0.028890	0.107611	0.063314	0.003750	0.116466	0.208566
.	0.063899	0.110603	0.076351	0.011387	0.064310	0.022300	0.082821	0.021666	0.068701	0.032998	0.032282	0.131860	0.072293	0.208531
[SEP]	0.036043	0.012123	0.010749	0.009346	0.010324	0.014690	0.013011	0.008071	0.010941	0.009318	0.017570	0.013706	0.026667	0.807440
