TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.025882	0.073195	0.016338	0.100661	0.037484	0.010137	0.009650	0.066282	0.034024	0.007809	0.051866	0.005870	0.126853	0.433948
A	0.006805	0.012572	0.089762	0.176020	0.027648	0.035031	0.102271	0.090060	0.025066	0.037495	0.128988	0.047192	0.162021	0.059069
person	0.132256	0.017181	0.024622	0.014953	0.068912	0.063837	0.123929	0.037712	0.072277	0.128900	0.054639	0.151594	0.013873	0.095313
on	0.025615	0.024849	0.031309	0.047043	0.100375	0.068150	0.079809	0.058680	0.108435	0.137617	0.133156	0.035089	0.038679	0.111194
a	0.010036	0.029474	0.027519	0.153731	0.046428	0.023161	0.056834	0.100251	0.052113	0.042182	0.117950	0.014623	0.109815	0.215882
horse	0.016985	0.003340	0.024454	0.009209	0.007421	0.086677	0.316325	0.015834	0.007507	0.068210	0.022993	0.396296	0.002075	0.022673
jumps	0.122625	0.024476	0.025590	0.051267	0.052120	0.055084	0.148985	0.054844	0.054716	0.153169	0.049401	0.095219	0.013192	0.099313
over	0.025473	0.016025	0.027683	0.047819	0.046119	0.059161	0.088013	0.036204	0.056978	0.249269	0.052324	0.102281	0.027235	0.165418
a	0.009196	0.027149	0.025830	0.135793	0.049409	0.019146	0.050431	0.094592	0.055951	0.046217	0.108412	0.015710	0.120591	0.241572
broken	0.112599	0.026233	0.027941	0.035387	0.138531	0.038509	0.081098	0.056668	0.163008	0.063458	0.035281	0.030585	0.013634	0.177069
down	0.019787	0.012419	0.025787	0.014848	0.036945	0.070458	0.099453	0.025806	0.048669	0.274040	0.013287	0.091307	0.016604	0.250588
airplane	0.024102	0.008854	0.022918	0.036603	0.012191	0.063629	0.279766	0.028949	0.014977	0.294539	0.048309	0.112366	0.002658	0.050141
.	0.000593	0.028046	0.023062	0.155327	0.108974	0.007834	0.013962	0.042481	0.107641	0.007477	0.048448	0.010221	0.310682	0.135250
[SEP]	0.009314	0.048579	0.010579	0.011789	0.027788	0.003956	0.009177	0.006228	0.021208	0.009274	0.002789	0.010890	0.039309	0.789120
