TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.392242	0.012965	0.016637	0.009553	0.011985	0.020434	0.010908	0.014055	0.012051	0.008793	0.015519	0.011339	0.048166	0.415354
A	0.193783	0.202209	0.086112	0.031395	0.127435	0.006701	0.019348	0.067915	0.055728	0.018692	0.013187	0.006683	0.055949	0.114862
person	0.271990	0.171340	0.017266	0.058087	0.132043	0.042931	0.024818	0.050939	0.054219	0.026965	0.011252	0.008196	0.053541	0.076413
on	0.290414	0.033484	0.057210	0.087471	0.039992	0.013633	0.044646	0.050670	0.030710	0.053035	0.021906	0.012273	0.086097	0.178460
a	0.236759	0.116556	0.053675	0.029785	0.082242	0.022915	0.042889	0.065838	0.057442	0.024992	0.013905	0.055940	0.057414	0.139647
horse	0.152899	0.069906	0.164953	0.050401	0.049363	0.010235	0.025581	0.026814	0.035762	0.058884	0.015338	0.244978	0.032164	0.062722
jumps	0.323279	0.008764	0.038497	0.203067	0.030639	0.040927	0.008255	0.043521	0.042126	0.021365	0.015120	0.040985	0.068551	0.114903
over	0.329773	0.009180	0.018017	0.048230	0.032540	0.013925	0.085310	0.024430	0.074422	0.026969	0.015528	0.100515	0.117853	0.103308
a	0.209969	0.043836	0.030103	0.014172	0.067298	0.015230	0.069638	0.094642	0.104616	0.050125	0.026337	0.084126	0.076442	0.113465
broken	0.330573	0.014812	0.022308	0.007535	0.049699	0.019466	0.039032	0.020170	0.116375	0.041834	0.037185	0.025076	0.133548	0.142387
down	0.295772	0.015165	0.005833	0.031977	0.042099	0.012104	0.059215	0.014650	0.150344	0.069778	0.014547	0.029271	0.134031	0.125217
airplane	0.294063	0.046897	0.044106	0.011276	0.051399	0.039659	0.052147	0.013209	0.077186	0.078393	0.030809	0.034665	0.121395	0.104796
.	0.254175	0.026140	0.023344	0.008651	0.034511	0.020721	0.088736	0.052281	0.040085	0.029005	0.043959	0.012109	0.160911	0.205372
[SEP]	0.356454	0.013747	0.008279	0.005688	0.010709	0.013265	0.003087	0.004061	0.014532	0.003935	0.008111	0.011893	0.032036	0.514203
