TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.034110	0.057625	0.026534	0.010539	0.032745	0.020044	0.013724	0.003443	0.018499	0.011181	0.010069	0.012045	0.060667	0.688776
A	0.048088	0.084399	0.121362	0.017478	0.046662	0.005897	0.020077	0.003242	0.019337	0.000528	0.000317	0.007756	0.085620	0.539237
person	0.048917	0.071128	0.038314	0.003281	0.046413	0.003326	0.006291	0.000069	0.013739	0.000071	0.000080	0.002296	0.069433	0.696641
on	0.069552	0.013092	0.039579	0.004785	0.020799	0.070774	0.066265	0.001013	0.009872	0.007792	0.097998	0.001893	0.083946	0.512640
a	0.039840	0.066387	0.181732	0.039317	0.048427	0.020003	0.037840	0.007333	0.030652	0.001882	0.006132	0.014527	0.069906	0.436023
horse	0.107695	0.016752	0.002777	0.293168	0.055419	0.023728	0.057979	0.033658	0.047316	0.001771	0.019426	0.001933	0.088297	0.250082
jumps	0.045253	0.010681	0.051535	0.056406	0.031077	0.180720	0.034219	0.128801	0.043200	0.000939	0.012652	0.019985	0.055816	0.328716
over	0.056455	0.000404	0.001816	0.002409	0.008267	0.031947	0.176999	0.009010	0.047352	0.333673	0.003346	0.004729	0.068456	0.255137
a	0.068383	0.050162	0.097419	0.025496	0.041342	0.015496	0.036378	0.013631	0.059079	0.003501	0.020413	0.014755	0.093929	0.460017
broken	0.051555	0.004680	0.004018	0.001466	0.005767	0.004764	0.006796	0.034506	0.051003	0.001479	0.461986	0.021136	0.044560	0.306287
down	0.034313	0.000010	0.000053	0.002344	0.000937	0.001813	0.021078	0.001670	0.003916	0.881091	0.000667	0.001074	0.025426	0.025608
airplane	0.041708	0.016803	0.012870	0.160744	0.064597	0.008861	0.170226	0.005686	0.120791	0.012277	0.012987	0.106519	0.073347	0.192583
.	0.043889	0.102903	0.035154	0.029080	0.040736	0.014836	0.024217	0.012122	0.029695	0.006406	0.022161	0.009622	0.065341	0.563837
[SEP]	0.035163	0.015520	0.006213	0.008059	0.017804	0.012609	0.007168	0.010089	0.019281	0.004194	0.010069	0.015358	0.038877	0.799597
