TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.002951	0.160500	0.037833	0.010566	0.021949	0.003951	0.252327	0.025558	0.054913	0.008206	0.002949	0.005012	0.287786	0.125500
A	0.122948	0.261714	0.087899	0.007433	0.027431	0.002964	0.030994	0.002513	0.011124	0.002072	0.001100	0.002129	0.060572	0.379103
person	0.054489	0.040501	0.210491	0.004126	0.006869	0.001991	0.013804	0.000617	0.003703	0.001430	0.000455	0.000429	0.017889	0.643209
on	0.020428	0.002198	0.013819	0.102949	0.006823	0.046885	0.002326	0.000569	0.000510	0.001068	0.000529	0.000282	0.001875	0.799739
a	0.062943	0.025342	0.033561	0.009517	0.043276	0.023357	0.005535	0.000714	0.002671	0.001945	0.005190	0.002619	0.010891	0.772440
horse	0.007969	0.000703	0.002920	0.005328	0.002276	0.021270	0.001491	0.001267	0.000530	0.000970	0.001632	0.000295	0.003810	0.949538
jumps	0.161364	0.004052	0.011145	0.001769	0.000534	0.000955	0.020938	0.003271	0.000892	0.000803	0.000787	0.000356	0.036240	0.756894
over	0.037589	0.001199	0.002772	0.001669	0.000512	0.002320	0.005888	0.050446	0.010743	0.015541	0.008713	0.007910	0.022940	0.831758
a	0.105051	0.013397	0.016731	0.000707	0.003549	0.002946	0.006244	0.020865	0.069740	0.049782	0.070650	0.114296	0.016493	0.509549
broken	0.005694	0.000275	0.001076	0.000350	0.000203	0.000380	0.000554	0.002184	0.003166	0.067583	0.030463	0.002880	0.000452	0.884740
down	0.008503	0.000242	0.000502	0.000077	0.000161	0.000566	0.000343	0.001670	0.001969	0.013854	0.099955	0.004173	0.000599	0.867386
airplane	0.009810	0.000230	0.001020	0.000118	0.000103	0.000256	0.000726	0.002335	0.002031	0.004076	0.007706	0.004055	0.003432	0.964102
.	0.198176	0.052243	0.013007	0.002235	0.002053	0.000958	0.011638	0.007029	0.004993	0.001095	0.002393	0.003380	0.245496	0.455302
[SEP]	0.012240	0.005673	0.002963	0.001185	0.001999	0.002631	0.004134	0.002634	0.003742	0.002798	0.003736	0.001389	0.016980	0.937896
