TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.515539	0.033296	0.035492	0.012932	0.022267	0.046899	0.012490	0.020577	0.015808	0.014146	0.012976	0.016987	0.077658	0.162935
A	0.402901	0.032825	0.096999	0.018770	0.035053	0.006369	0.019697	0.007163	0.031885	0.055648	0.005442	0.038595	0.105491	0.143164
person	0.324809	0.090164	0.028540	0.046105	0.051821	0.004309	0.062424	0.039364	0.035389	0.104377	0.029406	0.003872	0.065125	0.114296
on	0.250885	0.049637	0.038542	0.008841	0.031425	0.084165	0.093192	0.016466	0.032390	0.006129	0.009385	0.219110	0.061730	0.098101
a	0.423413	0.019731	0.060364	0.019708	0.017097	0.023474	0.030741	0.021545	0.023483	0.028356	0.021107	0.019299	0.103113	0.188569
horse	0.050958	0.041109	0.002045	0.262905	0.049368	0.070950	0.038479	0.109376	0.046972	0.010009	0.027963	0.000077	0.087441	0.202348
jumps	0.173128	0.052986	0.020421	0.025753	0.027142	0.152003	0.038775	0.087339	0.033837	0.016123	0.038505	0.032380	0.084965	0.216642
over	0.199026	0.037055	0.012527	0.020273	0.018710	0.014108	0.221125	0.016227	0.040482	0.036905	0.036223	0.090376	0.084272	0.172693
a	0.461629	0.018062	0.039140	0.021516	0.017913	0.019098	0.034265	0.024178	0.023038	0.062981	0.019449	0.010800	0.093421	0.154508
broken	0.046472	0.069398	0.032487	0.058103	0.057363	0.017924	0.047805	0.138844	0.090746	0.139437	0.053198	0.021804	0.057301	0.169119
down	0.081744	0.033547	0.012311	0.013819	0.022031	0.001376	0.356018	0.030468	0.045204	0.088899	0.031441	0.202414	0.035351	0.045377
airplane	0.063524	0.121777	0.040607	0.038758	0.038118	0.001254	0.062782	0.036607	0.042710	0.007517	0.012899	0.169485	0.080755	0.283208
.	0.733227	0.011424	0.007815	0.005165	0.009309	0.004960	0.003038	0.005191	0.009408	0.003839	0.004923	0.009249	0.044735	0.147716
[SEP]	0.793616	0.004072	0.007853	0.002228	0.003900	0.012463	0.000811	0.002286	0.003694	0.000761	0.001153	0.005084	0.041568	0.120509
