TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.121250	0.013624	0.035451	0.004624	0.004834	0.004727	0.029749	0.018522	0.018354	0.007900	0.000973	0.010658	0.048925	0.680408
A	0.009087	0.021212	0.012403	0.006049	0.022676	0.004562	0.517374	0.055646	0.085745	0.011117	0.001261	0.002862	0.175792	0.074214
person	0.006548	0.023731	0.007108	0.006977	0.030384	0.003943	0.242629	0.177928	0.144461	0.015714	0.001342	0.002602	0.254034	0.082600
on	0.011521	0.029312	0.017623	0.030565	0.075244	0.037133	0.286484	0.113792	0.078456	0.014161	0.003228	0.008075	0.098153	0.196252
a	0.013736	0.025293	0.018503	0.008348	0.031462	0.025618	0.148648	0.055730	0.082002	0.012305	0.001200	0.006925	0.244311	0.325918
horse	0.019093	0.022283	0.004181	0.006286	0.019195	0.008960	0.033500	0.022342	0.030206	0.009317	0.001267	0.003474	0.195434	0.624461
jumps	0.012864	0.042063	0.017348	0.002466	0.008121	0.002284	0.027094	0.107202	0.202937	0.015702	0.002253	0.020890	0.359725	0.179051
over	0.015907	0.018651	0.004574	0.001169	0.000655	0.000726	0.005941	0.009972	0.023369	0.014644	0.006059	0.045223	0.190958	0.662153
a	0.010275	0.018202	0.002711	0.000402	0.000369	0.000190	0.008495	0.009246	0.027968	0.022013	0.005474	0.042838	0.599634	0.252184
broken	0.007715	0.013823	0.001579	0.000260	0.000309	0.000150	0.002023	0.007934	0.019387	0.024716	0.056024	0.049883	0.307794	0.508403
down	0.005873	0.009304	0.002915	0.000274	0.000196	0.000237	0.006286	0.005280	0.011003	0.022742	0.002981	0.058728	0.441953	0.432229
airplane	0.016380	0.019470	0.001728	0.000713	0.000693	0.000288	0.004702	0.005180	0.010405	0.039866	0.008733	0.016930	0.208939	0.665971
.	0.034531	0.025647	0.022323	0.004219	0.005011	0.003179	0.023077	0.007935	0.014308	0.008675	0.002500	0.010718	0.066773	0.771102
[SEP]	0.016065	0.004781	0.000899	0.001033	0.000962	0.000377	0.001505	0.001347	0.001922	0.001409	0.000869	0.001905	0.013591	0.953333
