TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.009749	0.181476	0.068751	0.337628	0.066884	0.047906	0.048101	0.027093	0.029153	0.038721	0.004104	0.010892	0.067423	0.062119
A	0.004714	0.007184	0.017080	0.024447	0.006282	0.026500	0.013913	0.005332	0.003935	0.004108	0.000847	0.003511	0.008060	0.874086
person	0.007307	0.007026	0.027562	0.043866	0.013793	0.023682	0.025515	0.015656	0.009786	0.008155	0.004121	0.007789	0.014111	0.791633
on	0.005832	0.004079	0.013248	0.014760	0.016594	0.020305	0.005111	0.002810	0.004129	0.001396	0.000779	0.002298	0.009047	0.899613
a	0.002765	0.001536	0.009640	0.011065	0.004252	0.016372	0.005220	0.003896	0.001791	0.002752	0.000669	0.001975	0.005017	0.933049
horse	0.008424	0.019453	0.013551	0.043736	0.030065	0.020049	0.037254	0.073347	0.025136	0.019091	0.008148	0.003919	0.028693	0.669133
jumps	0.011566	0.008447	0.036857	0.072973	0.016690	0.073882	0.040535	0.162918	0.017589	0.021576	0.018903	0.017180	0.022638	0.478247
over	0.001408	0.000791	0.002652	0.001041	0.001528	0.001566	0.002746	0.004609	0.004604	0.008038	0.003030	0.004671	0.003712	0.959605
a	0.002055	0.000977	0.005673	0.002120	0.001617	0.007984	0.003095	0.003536	0.002086	0.009942	0.002826	0.007485	0.003798	0.946806
broken	0.003827	0.001228	0.008331	0.002417	0.002675	0.015182	0.001797	0.004102	0.003176	0.019072	0.020687	0.019421	0.004662	0.893422
down	0.001698	0.000626	0.003150	0.000532	0.001076	0.002393	0.000572	0.000674	0.001218	0.007570	0.002621	0.005390	0.001995	0.970485
airplane	0.003420	0.002442	0.007864	0.005315	0.001941	0.006240	0.006323	0.020113	0.005402	0.026436	0.019465	0.022238	0.009580	0.863223
.	0.011557	0.014120	0.029371	0.025807	0.011530	0.026071	0.043260	0.010460	0.009476	0.023991	0.005459	0.016745	0.020307	0.751845
[SEP]	0.038205	0.045227	0.077063	0.091428	0.055208	0.110067	0.062316	0.074647	0.047725	0.093510	0.077260	0.115146	0.051609	0.060589
