TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.011561	0.013251	0.014215	0.001784	0.001570	0.000666	0.004906	0.003104	0.002135	0.005827	0.006617	0.002431	0.013297	0.918636
A	0.004448	0.020923	0.008734	0.004594	0.001341	0.000256	0.000743	0.000131	0.000379	0.001002	0.001352	0.000396	0.012487	0.943214
person	0.015313	0.175846	0.002325	0.001310	0.004087	0.000097	0.001521	0.000830	0.000567	0.000159	0.000712	0.000234	0.030815	0.766185
on	0.052122	0.105997	0.050076	0.045135	0.037064	0.001047	0.033654	0.000279	0.001439	0.001050	0.003210	0.000579	0.179307	0.489039
a	0.038615	0.234703	0.052427	0.062078	0.018431	0.002007	0.011429	0.001301	0.000508	0.001080	0.000363	0.000909	0.078687	0.497463
horse	0.017084	0.005843	0.002451	0.808586	0.012047	0.002539	0.052184	0.000854	0.000366	0.001195	0.000354	0.000518	0.015328	0.080650
jumps	0.028680	0.263152	0.039243	0.017210	0.073711	0.011191	0.035801	0.004891	0.011550	0.000664	0.000143	0.000629	0.033552	0.479581
over	0.015899	0.002847	0.003168	0.001683	0.008025	0.031581	0.895624	0.001797	0.002017	0.001178	0.000125	0.000260	0.011089	0.024709
a	0.058014	0.184487	0.033956	0.011600	0.029022	0.006201	0.141350	0.068332	0.013043	0.010495	0.007952	0.003564	0.083085	0.348897
broken	0.053290	0.046300	0.050094	0.006171	0.026206	0.005306	0.038037	0.126236	0.070762	0.061619	0.017591	0.014487	0.124720	0.359180
down	0.048420	0.006084	0.011191	0.001300	0.021975	0.036300	0.047189	0.009048	0.131909	0.098722	0.002590	0.083536	0.065681	0.436055
airplane	0.052562	0.008015	0.003987	0.071523	0.021516	0.005926	0.212539	0.063016	0.087553	0.165069	0.122621	0.016701	0.063460	0.105512
.	0.011554	0.042651	0.012914	0.003045	0.003818	0.002567	0.014147	0.028184	0.006750	0.008361	0.005445	0.002012	0.022020	0.836533
[SEP]	0.002337	0.004175	0.003634	0.002363	0.002159	0.000695	0.000583	0.000678	0.000993	0.000925	0.000426	0.000917	0.002752	0.977363
