TOKEN	[CLS]	A	person	on	a	horse	jumps	over	a	broken	down	airplane	.	[SEP]
[CLS]	0.051427	0.186274	0.137223	0.022111	0.018029	0.002130	0.008809	0.003359	0.009857	0.001087	0.000830	0.001554	0.024553	0.532756
A	0.004267	0.075977	0.458764	0.300670	0.040562	0.008785	0.033012	0.001610	0.002251	0.000220	0.000064	0.000241	0.011963	0.061614
person	0.010386	0.054058	0.043927	0.077669	0.075429	0.010429	0.374811	0.019435	0.020501	0.002983	0.000339	0.000595	0.011949	0.297488
on	0.002908	0.008799	0.022365	0.074430	0.066253	0.328685	0.023600	0.015867	0.014455	0.006806	0.001569	0.007185	0.008193	0.418884
a	0.004556	0.007923	0.028252	0.093039	0.029903	0.303840	0.050061	0.012476	0.013863	0.003878	0.000969	0.007678	0.011701	0.431860
horse	0.002037	0.001500	0.000553	0.001782	0.004315	0.004974	0.011437	0.003330	0.006387	0.000908	0.000417	0.001470	0.001059	0.959830
jumps	0.003045	0.014407	0.015580	0.007206	0.006864	0.002063	0.086457	0.274207	0.175108	0.007991	0.002271	0.022495	0.064373	0.317935
over	0.001091	0.001456	0.002895	0.000589	0.000363	0.001015	0.007959	0.043034	0.108091	0.029451	0.036790	0.251116	0.067242	0.448907
a	0.000313	0.000983	0.001222	0.000370	0.000129	0.000436	0.002482	0.013800	0.050223	0.013939	0.034821	0.759041	0.050223	0.072017
broken	0.000610	0.000674	0.000420	0.000055	0.000061	0.000141	0.000444	0.004297	0.028814	0.002354	0.121661	0.361684	0.011917	0.466869
down	0.002585	0.001567	0.001723	0.000221	0.000057	0.000340	0.001195	0.001534	0.003784	0.026130	0.016014	0.155291	0.021593	0.767967
airplane	0.001629	0.001382	0.000089	0.000035	0.000113	0.000047	0.000407	0.000216	0.004190	0.011291	0.002852	0.039539	0.006374	0.931836
.	0.007304	0.182054	0.076954	0.025896	0.020887	0.002576	0.013858	0.004316	0.011901	0.002338	0.001377	0.008197	0.022570	0.619775
[SEP]	0.007084	0.002888	0.003575	0.003214	0.002000	0.001284	0.001338	0.001895	0.002472	0.000546	0.001099	0.002695	0.007926	0.961985
