TOKEN	[CLS]	I	heard	from	none	of	the	representatives	from	the	power	generation	sector	.	[SEP]
[CLS]	0.023478	0.104337	0.111252	0.057205	0.089060	0.029192	0.083828	0.068980	0.035563	0.052295	0.021802	0.026202	0.040197	0.047766	0.208844
I	0.003665	0.385278	0.029955	0.020873	0.019632	0.005466	0.048131	0.012249	0.005275	0.017804	0.016351	0.025972	0.015421	0.028927	0.364999
heard	0.003211	0.008489	0.634506	0.018823	0.009418	0.001482	0.005264	0.025512	0.002917	0.002550	0.012568	0.016483	0.009167	0.004239	0.245372
from	0.004376	0.006685	0.017235	0.742282	0.023680	0.021159	0.049737	0.023068	0.021375	0.007176	0.002811	0.004751	0.008612	0.007290	0.059763
none	0.003227	0.019864	0.005922	0.038770	0.536373	0.030829	0.033376	0.010895	0.009914	0.010166	0.005692	0.004828	0.009126	0.007915	0.273104
of	0.008295	0.003490	0.002887	0.056081	0.039541	0.544337	0.179763	0.021215	0.061319	0.036983	0.001939	0.002806	0.009579	0.006648	0.025117
the	0.014474	0.021111	0.010558	0.086526	0.037643	0.106101	0.459137	0.017478	0.041574	0.096752	0.008367	0.014557	0.014947	0.018161	0.052612
representatives	0.011954	0.009282	0.025303	0.029779	0.028925	0.018188	0.019867	0.399901	0.050699	0.013502	0.027579	0.037322	0.047704	0.014252	0.265745
from	0.006487	0.004589	0.003432	0.021594	0.012667	0.028655	0.027028	0.034479	0.718463	0.070861	0.004271	0.008104	0.021165	0.008729	0.029477
the	0.018322	0.015543	0.005745	0.011534	0.019156	0.017029	0.086078	0.020526	0.160016	0.364332	0.034770	0.043284	0.064652	0.023880	0.115133
power	0.003108	0.004759	0.004810	0.002268	0.003474	0.000811	0.005198	0.009377	0.005620	0.022808	0.390451	0.159613	0.032834	0.010665	0.344205
generation	0.002669	0.002639	0.004327	0.001414	0.000978	0.000391	0.002446	0.004552	0.002218	0.008334	0.077816	0.610149	0.084833	0.005975	0.191260
sector	0.003173	0.002634	0.002790	0.002101	0.002583	0.000953	0.002743	0.020946	0.005143	0.007154	0.008809	0.049119	0.833551	0.002100	0.056199
.	0.016720	0.058104	0.029014	0.062988	0.040909	0.029028	0.048385	0.022933	0.057911	0.047424	0.027429	0.028144	0.026332	0.118660	0.386018
[SEP]	0.026245	0.067628	0.048784	0.045342	0.056004	0.042521	0.055005	0.073775	0.039989	0.049013	0.094559	0.079236	0.056041	0.066526	0.199331
