TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.056326	0.000092	0.000782	0.000197	0.000224	0.000253	0.000132	0.000112	0.000035	0.000029	0.000011	0.000005	0.000003	0.000012	0.000019	0.000236	0.000010	0.000009	0.000015	0.000152	0.000014	0.000016	0.000019	0.000007	0.000008	0.000006	0.000024	0.000003	0.000008	0.000003	0.000003	0.000065	0.000023	0.000002	0.000008	0.000014	0.000038	0.000026	0.000005	0.000022	0.000004	0.000007	0.000014	0.000014	0.000114	0.000049	0.000017	0.000065	0.000055	0.002410	0.000240	0.000088	0.000145	0.000142	0.000107	0.000011	0.000016	0.000021	0.000031	0.000005	0.000021	0.000024	0.000006	0.000013	0.000007	0.000008	0.000024	0.000030	0.000008	0.000020	0.001827	0.935491
EPA	0.001697	0.039049	0.017290	0.005410	0.001028	0.014244	0.010496	0.002259	0.003333	0.000825	0.000740	0.000451	0.000123	0.002280	0.001123	0.001008	0.000095	0.000265	0.000248	0.000417	0.000180	0.000361	0.000874	0.000331	0.000282	0.000297	0.001337	0.000264	0.000118	0.000128	0.000189	0.005956	0.001409	0.000018	0.000044	0.000203	0.000708	0.000411	0.000035	0.000053	0.000172	0.000341	0.000032	0.000097	0.000026	0.000031	0.000024	0.000920	0.001033	0.000287	0.000039	0.000505	0.000043	0.000009	0.000060	0.000008	0.000013	0.000072	0.000019	0.000056	0.000010	0.000255	0.000037	0.000043	0.000080	0.000149	0.000352	0.000008	0.000070	0.000155	0.014279	0.865196
has	0.000127	0.006716	0.211230	0.078396	0.012421	0.000467	0.000053	0.001281	0.000487	0.000443	0.000223	0.000026	0.000008	0.000231	0.000227	0.003716	0.000343	0.000481	0.000857	0.000579	0.000392	0.000070	0.000025	0.000009	0.000009	0.000005	0.000032	0.000000	0.000001	0.000000	0.000001	0.000007	0.000009	0.000027	0.000020	0.000015	0.000002	0.000001	0.000001	0.000007	0.000003	0.000004	0.000018	0.000010	0.000024	0.000005	0.000004	0.000040	0.000019	0.002132	0.000114	0.000136	0.000047	0.000008	0.000034	0.000001	0.000002	0.000007	0.000007	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	0.000002	0.000007	0.008196	0.670223
determined	0.000056	0.009736	0.746136	0.043904	0.006907	0.000237	0.000042	0.001716	0.000212	0.000057	0.000113	0.000003	0.000002	0.000073	0.000053	0.000389	0.000029	0.000059	0.000120	0.000233	0.000022	0.000007	0.000003	0.000006	0.000014	0.000002	0.000006	0.000000	0.000000	0.000001	0.000000	0.000002	0.000013	0.000003	0.000002	0.000002	0.000001	0.000001	0.000000	0.000001	0.000000	0.000001	0.000003	0.000001	0.000004	0.000000	0.000000	0.000007	0.000015	0.003000	0.000015	0.000010	0.000004	0.000002	0.000003	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000002	0.003598	0.183169
that	0.000021	0.002910	0.552863	0.258096	0.019632	0.001473	0.000892	0.037873	0.002255	0.000662	0.000797	0.000035	0.000013	0.000422	0.000557	0.004637	0.000114	0.000195	0.000387	0.002508	0.000037	0.000029	0.000032	0.000004	0.000028	0.000008	0.000016	0.000000	0.000000	0.000001	0.000001	0.000003	0.000059	0.000014	0.000010	0.000009	0.000003	0.000005	0.000009	0.000004	0.000001	0.000001	0.000007	0.000002	0.000010	0.000004	0.000002	0.000012	0.000013	0.016384	0.000190	0.000013	0.000026	0.000007	0.000008	0.000000	0.000001	0.000001	0.000006	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000009	0.000012	0.001078	0.095589
the	0.000079	0.006272	0.010194	0.005415	0.004712	0.018636	0.054842	0.346060	0.103393	0.054526	0.001693	0.012453	0.001432	0.024737	0.096095	0.001867	0.000035	0.000041	0.000111	0.001331	0.000227	0.000438	0.000840	0.000079	0.000228	0.000170	0.000331	0.000036	0.000013	0.000047	0.000021	0.000236	0.000555	0.000120	0.000123	0.000161	0.000116	0.000284	0.000189	0.000139	0.000004	0.000038	0.000079	0.000047	0.000039	0.000015	0.000007	0.000072	0.000404	0.023007	0.000479	0.000081	0.000506	0.000109	0.000151	0.000034	0.000044	0.000141	0.000318	0.000153	0.000030	0.000080	0.000002	0.000006	0.000018	0.000015	0.000044	0.000022	0.000200	0.000223	0.003023	0.222333
impacts	0.000227	0.007711	0.000992	0.002761	0.001995	0.027420	0.095615	0.037328	0.058544	0.115184	0.000917	0.056817	0.009336	0.076441	0.242699	0.000591	0.000017	0.000014	0.000024	0.000295	0.000105	0.000402	0.002502	0.000145	0.000230	0.000179	0.000169	0.000076	0.000020	0.000083	0.000087	0.000274	0.000375	0.000085	0.000090	0.000119	0.000472	0.001073	0.001140	0.000326	0.000037	0.000210	0.000045	0.000035	0.000013	0.000019	0.000004	0.000027	0.001065	0.001001	0.000438	0.000040	0.000214	0.000151	0.000146	0.000077	0.000093	0.000203	0.000277	0.001316	0.000102	0.000628	0.000018	0.000009	0.000062	0.000072	0.000259	0.000059	0.000487	0.000243	0.003288	0.246485
would	0.000038	0.003565	0.192010	0.234007	0.048527	0.005092	0.001258	0.008070	0.003674	0.003513	0.000917	0.000114	0.000077	0.000295	0.000661	0.035300	0.000064	0.000316	0.001583	0.007640	0.001048	0.000320	0.000222	0.000006	0.000032	0.000025	0.000060	0.000001	0.000001	0.000001	0.000004	0.000004	0.000039	0.000069	0.000098	0.000119	0.000021	0.000007	0.000015	0.000007	0.000021	0.000021	0.000036	0.000007	0.000038	0.000056	0.000009	0.000034	0.000024	0.003927	0.000681	0.000027	0.000016	0.000025	0.000057	0.000014	0.000003	0.000006	0.000058	0.000006	0.000001	0.000003	0.000000	0.000000	0.000000	0.000002	0.000001	0.000048	0.000004	0.000006	0.003308	0.442744
be	0.000049	0.005041	0.081359	0.050377	0.037756	0.008774	0.011470	0.140671	0.006900	0.010202	0.000943	0.000278	0.000102	0.002479	0.003599	0.021473	0.000068	0.000065	0.000369	0.004153	0.000689	0.000274	0.000283	0.000019	0.000102	0.000043	0.000062	0.000001	0.000001	0.000001	0.000002	0.000010	0.000080	0.000093	0.000043	0.000029	0.000014	0.000015	0.000017	0.000011	0.000004	0.000016	0.000038	0.000005	0.000021	0.000032	0.000003	0.000020	0.000063	0.015948	0.000761	0.000044	0.000058	0.000076	0.000087	0.000039	0.000028	0.000015	0.000105	0.000033	0.000003	0.000004	0.000000	0.000000	0.000001	0.000001	0.000002	0.000069	0.000010	0.000010	0.004281	0.590303
minimal	0.000146	0.003974	0.003417	0.008222	0.008252	0.019903	0.025325	0.027817	0.018043	0.005451	0.002302	0.001662	0.001224	0.002788	0.003644	0.004080	0.000112	0.000090	0.000148	0.002454	0.000408	0.000409	0.000641	0.000076	0.000144	0.000166	0.000127	0.000012	0.000005	0.000008	0.000011	0.000029	0.000245	0.000053	0.000035	0.000064	0.000128	0.000083	0.000130	0.000054	0.000012	0.000061	0.000030	0.000011	0.000006	0.000020	0.000011	0.000030	0.000076	0.001057	0.000921	0.000081	0.000077	0.000111	0.000234	0.000168	0.000039	0.000094	0.000219	0.000127	0.000016	0.000025	0.000004	0.000002	0.000005	0.000009	0.000011	0.000155	0.000038	0.000022	0.010074	0.844375
