TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.027422	0.016747	0.008181	0.002913	0.002292	0.002471	0.005927	0.001456	0.000436	0.000716	0.000516	0.000428	0.000258	0.003135	0.000557	0.002747	0.007031	0.000911	0.000665	0.001324	0.004478	0.001840	0.000993	0.001258	0.001331	0.002144	0.001396	0.000553	0.000142	0.000437	0.000251	0.000950	0.002075	0.001475	0.000776	0.000758	0.000784	0.001605	0.000982	0.001689	0.000775	0.002427	0.001696	0.000725	0.000461	0.000835	0.004092	0.002577	0.005576	0.003418	0.002471	0.001610	0.001529	0.000790	0.000576	0.000621	0.001201	0.000747	0.000573	0.002911	0.003302	0.002695	0.000672	0.000255	0.000430	0.000447	0.001692	0.000912	0.001034	0.000452	0.010820	0.829624
EPA	0.025806	0.005344	0.062747	0.017807	0.000916	0.000504	0.001878	0.000968	0.000211	0.000206	0.000114	0.000154	0.000019	0.000618	0.001098	0.002301	0.001185	0.000345	0.000158	0.000359	0.000966	0.000450	0.000316	0.000172	0.000035	0.000491	0.000506	0.000065	0.000015	0.000170	0.000063	0.000314	0.000475	0.001384	0.000232	0.000106	0.000088	0.000494	0.000253	0.000028	0.000020	0.000089	0.000345	0.000075	0.000029	0.000062	0.000630	0.000507	0.001420	0.002199	0.001614	0.000084	0.000137	0.000253	0.000049	0.000026	0.000012	0.000057	0.000034	0.000179	0.000240	0.000216	0.000083	0.000020	0.000030	0.000014	0.000123	0.000037	0.000020	0.000010	0.000768	0.861254
has	0.079598	0.014860	0.042214	0.340940	0.007739	0.002961	0.003182	0.004559	0.002819	0.001227	0.000239	0.001171	0.000201	0.001234	0.000785	0.003103	0.006363	0.000762	0.001365	0.003247	0.001955	0.000394	0.000687	0.000121	0.000023	0.000160	0.000182	0.000089	0.000070	0.000121	0.000089	0.000878	0.000741	0.000972	0.000297	0.001139	0.000633	0.000485	0.000354	0.000033	0.000032	0.000025	0.000071	0.000087	0.000049	0.000032	0.000515	0.001008	0.003447	0.001097	0.006884	0.001302	0.000252	0.000250	0.000113	0.000125	0.000004	0.000012	0.000027	0.000288	0.000022	0.000107	0.000053	0.000525	0.000106	0.000019	0.000063	0.000047	0.000023	0.000001	0.000092	0.455331
determined	0.021410	0.003763	0.005064	0.019813	0.215972	0.046011	0.008432	0.005660	0.003663	0.000947	0.000265	0.000322	0.000536	0.000803	0.000141	0.001616	0.021938	0.000948	0.001216	0.001804	0.013815	0.001703	0.000428	0.000215	0.000037	0.000153	0.000047	0.000046	0.000005	0.000011	0.000010	0.000156	0.000396	0.000132	0.000365	0.001561	0.000461	0.000280	0.000057	0.000287	0.000035	0.000021	0.000014	0.000016	0.000013	0.000009	0.000070	0.000248	0.003216	0.000457	0.000905	0.008803	0.004619	0.000283	0.000486	0.000482	0.000093	0.000034	0.000027	0.000301	0.000038	0.000012	0.000033	0.000011	0.000086	0.000025	0.000162	0.000022	0.000052	0.000004	0.000265	0.598667
that	0.024021	0.010261	0.003826	0.011499	0.034843	0.423981	0.092709	0.010180	0.004133	0.003633	0.000450	0.000246	0.000117	0.000403	0.000277	0.000264	0.003519	0.000912	0.000365	0.002534	0.006512	0.009599	0.004336	0.000306	0.000103	0.000179	0.000135	0.000016	0.000002	0.000006	0.000003	0.000017	0.000110	0.000079	0.000035	0.000424	0.000706	0.000438	0.000053	0.000297	0.000118	0.000116	0.000015	0.000004	0.000009	0.000007	0.000004	0.000080	0.001958	0.000283	0.000568	0.001695	0.001043	0.000552	0.000878	0.000402	0.000146	0.000173	0.000057	0.000304	0.000028	0.000024	0.000006	0.000001	0.000012	0.000013	0.000146	0.000010	0.000154	0.000012	0.000428	0.339223
the	0.030603	0.013583	0.004713	0.002353	0.003743	0.010883	0.479871	0.008947	0.000632	0.000712	0.000193	0.000056	0.000056	0.000204	0.000084	0.000071	0.000058	0.000053	0.000143	0.000628	0.000837	0.000340	0.007408	0.000073	0.000063	0.000060	0.000016	0.000007	0.000001	0.000003	0.000009	0.000004	0.000052	0.000022	0.000004	0.000009	0.000543	0.001030	0.000034	0.000055	0.000044	0.000319	0.000016	0.000000	0.000002	0.000004	0.000002	0.000004	0.000493	0.000063	0.000090	0.000033	0.000291	0.000354	0.000166	0.002096	0.000080	0.000025	0.000219	0.000842	0.000005	0.000006	0.000004	0.000000	0.000002	0.000010	0.000091	0.000003	0.000028	0.000032	0.000266	0.426257
impacts	0.019795	0.000168	0.000396	0.000811	0.011891	0.007969	0.015069	0.072932	0.006555	0.001367	0.004846	0.000438	0.000043	0.000277	0.000585	0.000475	0.000688	0.000083	0.000121	0.000504	0.023329	0.003589	0.002441	0.008559	0.002084	0.003028	0.000373	0.000132	0.000006	0.000022	0.000004	0.000043	0.000033	0.000036	0.000096	0.000110	0.000103	0.000886	0.001395	0.005860	0.000069	0.000148	0.000073	0.000010	0.000003	0.000001	0.000077	0.000005	0.000027	0.000064	0.000041	0.000371	0.000579	0.000242	0.000537	0.000510	0.001593	0.000165	0.000168	0.000204	0.000351	0.000011	0.000025	0.000006	0.000008	0.000001	0.000040	0.000026	0.000010	0.000021	0.004420	0.793054
would	0.081870	0.003233	0.001483	0.008269	0.005680	0.011922	0.034131	0.059665	0.299457	0.089665	0.023304	0.009462	0.002722	0.001893	0.000547	0.006569	0.001265	0.000085	0.000148	0.001445	0.008739	0.006950	0.019302	0.009245	0.003661	0.022296	0.001418	0.000218	0.000092	0.000093	0.000007	0.000045	0.000420	0.000019	0.000006	0.000034	0.000227	0.000193	0.000091	0.000253	0.000619	0.000477	0.000130	0.000031	0.000087	0.000007	0.000041	0.000037	0.000391	0.000067	0.000154	0.000178	0.000193	0.000649	0.000360	0.002511	0.000599	0.001143	0.001560	0.006825	0.000479	0.000119	0.000007	0.000007	0.000022	0.000002	0.000011	0.000007	0.000053	0.000017	0.000468	0.266630
be	0.019766	0.000112	0.000021	0.000473	0.000456	0.002381	0.006624	0.001030	0.004230	0.835143	0.011916	0.020254	0.002046	0.042726	0.002290	0.000309	0.000117	0.000011	0.000006	0.000133	0.000267	0.000752	0.000958	0.000101	0.000270	0.002570	0.000353	0.000233	0.000155	0.000385	0.000014	0.000012	0.000011	0.000010	0.000000	0.000002	0.000015	0.000170	0.000024	0.000066	0.000065	0.000243	0.000016	0.000004	0.000010	0.000006	0.000003	0.000002	0.000003	0.000002	0.000003	0.000005	0.000015	0.000042	0.000093	0.000632	0.000183	0.000734	0.000423	0.001911	0.000054	0.000084	0.000025	0.000002	0.000016	0.000002	0.000012	0.000001	0.000003	0.000018	0.000065	0.038911
minimal	0.064466	0.000164	0.000182	0.000131	0.000321	0.002360	0.016326	0.003585	0.001518	0.010973	0.241076	0.004432	0.000514	0.027024	0.001843	0.003904	0.000176	0.000158	0.000036	0.000194	0.000516	0.000979	0.000770	0.000078	0.000498	0.008076	0.003178	0.000251	0.000004	0.000400	0.000019	0.000026	0.000023	0.000007	0.000003	0.000003	0.000001	0.000105	0.000050	0.000155	0.000014	0.001474	0.000156	0.000036	0.000006	0.000020	0.000073	0.000015	0.000004	0.000014	0.000002	0.000005	0.000003	0.000006	0.000112	0.000057	0.000218	0.001180	0.000952	0.000895	0.000147	0.000132	0.000128	0.000001	0.000004	0.000001	0.000028	0.000003	0.000001	0.000027	0.001352	0.598410
