TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.260136	0.008112	0.011893	0.005344	0.000468	0.000790	0.000703	0.000396	0.000638	0.000865	0.000365	0.000028	0.000013	0.000103	0.000189	0.007218	0.000726	0.000155	0.000107	0.001629	0.000070	0.000238	0.000345	0.000332	0.000152	0.000274	0.000981	0.000119	0.000077	0.000013	0.000076	0.000513	0.000821	0.000059	0.000206	0.000112	0.000094	0.000115	0.000114	0.000299	0.000807	0.000730	0.000603	0.000262	0.001274	0.000631	0.000354	0.001764	0.000777	0.002360	0.000691	0.002590	0.000301	0.002838	0.000380	0.000714	0.000851	0.000914	0.001434	0.000771	0.000663	0.001135	0.000085	0.000113	0.000018	0.000053	0.000196	0.005469	0.000051	0.000844	0.371840	0.293604
EPA	0.023001	0.011080	0.040141	0.002179	0.001392	0.009063	0.002602	0.002662	0.001341	0.001337	0.002536	0.000410	0.000709	0.000567	0.000614	0.000722	0.002813	0.000276	0.000879	0.000212	0.000279	0.000155	0.000246	0.000602	0.000191	0.000592	0.002214	0.001172	0.000923	0.000360	0.000901	0.001790	0.000878	0.000112	0.000080	0.000147	0.000352	0.000086	0.000035	0.000340	0.002434	0.002949	0.000153	0.000222	0.000195	0.000423	0.000308	0.003523	0.002490	0.000950	0.000106	0.002324	0.000196	0.000259	0.000416	0.000268	0.000321	0.000542	0.000774	0.000410	0.000385	0.002156	0.001096	0.000721	0.000247	0.000781	0.002805	0.000315	0.000086	0.000164	0.161818	0.694173
has	0.011963	0.006142	0.163977	0.063086	0.007889	0.002350	0.000416	0.005822	0.000644	0.000633	0.001677	0.000067	0.000023	0.000047	0.000123	0.007209	0.000883	0.000210	0.000582	0.001359	0.000078	0.000013	0.000005	0.000006	0.000001	0.000012	0.000104	0.000003	0.000003	0.000002	0.000006	0.000012	0.000019	0.000006	0.000005	0.000007	0.000005	0.000002	0.000001	0.000005	0.000091	0.000086	0.000009	0.000005	0.000011	0.000013	0.000040	0.000418	0.000067	0.001068	0.000027	0.000159	0.000006	0.000008	0.000010	0.000011	0.000003	0.000014	0.000055	0.000003	0.000002	0.000077	0.000003	0.000004	0.000002	0.000010	0.000019	0.000031	0.000000	0.000003	0.274531	0.447815
determined	0.003545	0.009961	0.134770	0.017436	0.001843	0.001527	0.000238	0.002696	0.000148	0.000712	0.000283	0.000009	0.000002	0.000011	0.000026	0.001573	0.000051	0.000017	0.000075	0.000503	0.000009	0.000006	0.000003	0.000002	0.000000	0.000002	0.000066	0.000002	0.000001	0.000000	0.000001	0.000006	0.000019	0.000002	0.000001	0.000002	0.000001	0.000001	0.000000	0.000001	0.000044	0.000036	0.000002	0.000002	0.000009	0.000008	0.000006	0.000137	0.000039	0.000245	0.000005	0.000048	0.000001	0.000001	0.000001	0.000001	0.000000	0.000001	0.000008	0.000001	0.000000	0.000017	0.000001	0.000001	0.000000	0.000001	0.000002	0.000003	0.000000	0.000000	0.185749	0.638082
that	0.002649	0.032631	0.202637	0.180926	0.013839	0.004659	0.001273	0.011784	0.000393	0.003579	0.001459	0.000039	0.000006	0.000025	0.000071	0.015727	0.000268	0.000082	0.000211	0.004650	0.000035	0.000011	0.000011	0.000003	0.000001	0.000002	0.000040	0.000002	0.000003	0.000001	0.000003	0.000003	0.000029	0.000006	0.000002	0.000003	0.000003	0.000001	0.000000	0.000001	0.000031	0.000028	0.000001	0.000001	0.000007	0.000006	0.000005	0.000129	0.000055	0.000731	0.000020	0.000078	0.000003	0.000002	0.000002	0.000005	0.000000	0.000002	0.000035	0.000002	0.000000	0.000026	0.000001	0.000002	0.000000	0.000002	0.000002	0.000003	0.000000	0.000001	0.113318	0.408434
the	0.001661	0.032021	0.154476	0.116823	0.040124	0.080348	0.018238	0.065625	0.007002	0.016899	0.009248	0.001820	0.000543	0.000862	0.002336	0.022842	0.000849	0.000549	0.004094	0.022000	0.000714	0.000875	0.000398	0.000067	0.000103	0.000223	0.001242	0.000088	0.000088	0.000031	0.000182	0.000211	0.001323	0.000363	0.000214	0.000384	0.000140	0.000066	0.000058	0.000027	0.000327	0.000317	0.000136	0.000104	0.000427	0.000228	0.000143	0.001871	0.001662	0.004356	0.000264	0.001783	0.000072	0.000167	0.000192	0.000215	0.000056	0.000178	0.000707	0.000182	0.000023	0.000527	0.000055	0.000071	0.000016	0.000138	0.000120	0.000163	0.000062	0.000083	0.100000	0.280198
impacts	0.000926	0.014000	0.035071	0.028932	0.023969	0.097621	0.065658	0.060029	0.012493	0.051247	0.010791	0.010478	0.002427	0.009346	0.014441	0.024354	0.000733	0.001297	0.003341	0.021116	0.003014	0.002773	0.001525	0.000288	0.000521	0.000427	0.000883	0.000112	0.000123	0.000101	0.000328	0.000229	0.000960	0.001303	0.001293	0.000478	0.000177	0.000182	0.000228	0.000057	0.000509	0.000528	0.000107	0.000049	0.000196	0.000075	0.000035	0.000512	0.000996	0.003453	0.000975	0.002568	0.000365	0.000612	0.000561	0.000418	0.000106	0.000159	0.000779	0.000274	0.000026	0.000482	0.000077	0.000092	0.000060	0.000342	0.000135	0.000580	0.000311	0.000146	0.116353	0.364846
would	0.001756	0.015353	0.059108	0.180807	0.052804	0.083560	0.035175	0.072750	0.010287	0.020067	0.015235	0.000971	0.000114	0.000166	0.001494	0.065533	0.000153	0.000156	0.002541	0.022523	0.000808	0.000209	0.000131	0.000006	0.000027	0.000051	0.000188	0.000035	0.000010	0.000002	0.000031	0.000055	0.000154	0.000056	0.000051	0.000133	0.000117	0.000038	0.000009	0.000017	0.000273	0.000235	0.000020	0.000011	0.000074	0.000030	0.000011	0.000229	0.000229	0.001149	0.000186	0.000938	0.000025	0.000068	0.000039	0.000180	0.000022	0.000048	0.000310	0.000060	0.000003	0.000034	0.000019	0.000003	0.000001	0.000006	0.000021	0.000075	0.000015	0.000047	0.100911	0.252049
be	0.000723	0.016829	0.104719	0.287271	0.065429	0.021083	0.013940	0.150015	0.007929	0.020115	0.009022	0.000380	0.000031	0.000116	0.000989	0.098724	0.000140	0.000342	0.003131	0.033824	0.001207	0.000208	0.000116	0.000003	0.000011	0.000025	0.000137	0.000026	0.000006	0.000002	0.000012	0.000014	0.000113	0.000108	0.000058	0.000034	0.000024	0.000012	0.000008	0.000004	0.000090	0.000073	0.000023	0.000007	0.000044	0.000009	0.000005	0.000142	0.000174	0.003802	0.000437	0.000245	0.000049	0.000063	0.000035	0.000157	0.000014	0.000025	0.000315	0.000028	0.000001	0.000029	0.000010	0.000002	0.000001	0.000005	0.000007	0.000051	0.000007	0.000011	0.048860	0.108396
minimal	0.001021	0.023471	0.021948	0.080814	0.040115	0.053345	0.047934	0.093878	0.013305	0.036215	0.009968	0.002115	0.000146	0.000666	0.002268	0.026489	0.000104	0.000245	0.001604	0.018116	0.002037	0.000407	0.000480	0.000026	0.000088	0.000131	0.000333	0.000077	0.000036	0.000018	0.000043	0.000090	0.000296	0.000110	0.000077	0.000041	0.000045	0.000018	0.000028	0.000011	0.000178	0.000165	0.000022	0.000007	0.000058	0.000013	0.000011	0.000140	0.000246	0.000796	0.000201	0.000199	0.000032	0.000062	0.000047	0.000202	0.000043	0.000049	0.000619	0.000101	0.000006	0.000097	0.000040	0.000012	0.000007	0.000020	0.000035	0.000048	0.000010	0.000014	0.108001	0.410361
