TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.124596	0.004754	0.001922	0.000058	0.000484	0.002652	0.000387	0.000071	0.000225	0.000123	0.000083	0.000080	0.000004	0.000021	0.000065	0.001584	0.000076	0.000012	0.000079	0.000085	0.000167	0.000482	0.000007	0.000002	0.000007	0.000058	0.000175	0.000010	0.000002	0.000005	0.000001	0.000017	0.000039	0.000002	0.000014	0.000093	0.000070	0.000056	0.000003	0.000196	0.000083	0.000123	0.000295	0.000269	0.000044	0.000037	0.000169	0.000728	0.000668	0.000243	0.000481	0.000324	0.000434	0.000216	0.000856	0.000026	0.000147	0.001409	0.001191	0.000153	0.002637	0.000090	0.000040	0.000010	0.000041	0.000013	0.000148	0.000681	0.000044	0.000023	0.081285	0.768327
EPA	0.003773	0.000064	0.000016	0.000005	0.000048	0.000073	0.000000	0.000000	0.000003	0.000001	0.000000	0.000001	0.000000	0.000000	0.000000	0.000028	0.000004	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000004	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000012	0.000000	0.000000	0.000000	0.000053	0.000001	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000012	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000030	0.995860
has	0.000062	0.974738	0.012357	0.000235	0.000037	0.000080	0.000018	0.000003	0.000000	0.000005	0.000000	0.000001	0.000001	0.000006	0.000050	0.000030	0.000005	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000024	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000001	0.000001	0.000005	0.000005	0.000006	0.000039	0.000560	0.000016	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011707
determined	0.000421	0.048121	0.936315	0.000345	0.000003	0.000020	0.000029	0.000013	0.000003	0.000001	0.000000	0.000000	0.000000	0.000001	0.000028	0.000296	0.000001	0.000000	0.000005	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000039	0.000021	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014329
that	0.000569	0.002658	0.009408	0.904517	0.015498	0.000488	0.003721	0.001705	0.000016	0.000224	0.000000	0.000000	0.000000	0.000066	0.000343	0.002891	0.000017	0.000005	0.000031	0.000433	0.000040	0.000001	0.000001	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000012	0.000002	0.000006	0.000003	0.000021	0.000032	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000003	0.000012	0.000042	0.000003	0.000003	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.057222
the	0.000717	0.001170	0.000074	0.013442	0.828467	0.002573	0.001207	0.000301	0.000184	0.000063	0.000000	0.000001	0.000000	0.000000	0.000001	0.001064	0.000002	0.000004	0.000002	0.000048	0.000651	0.000008	0.000001	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000006	0.000015	0.000001	0.000001	0.000011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000004	0.000003	0.000030	0.000000	0.000001	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.149933
impacts	0.001226	0.007239	0.000033	0.000018	0.000863	0.867953	0.006340	0.000181	0.000185	0.002234	0.000014	0.000002	0.000001	0.000001	0.000006	0.000026	0.000000	0.000000	0.000070	0.000001	0.000011	0.000579	0.000077	0.000002	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000019	0.000003	0.000000	0.000001	0.000034	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000016	0.000001	0.000000	0.000002	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	0.112841
would	0.000017	0.004444	0.000013	0.000014	0.000153	0.000733	0.980360	0.007626	0.000127	0.004076	0.000005	0.000007	0.000000	0.000001	0.000065	0.000887	0.000000	0.000000	0.000000	0.000047	0.000001	0.000031	0.000127	0.000035	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000012	0.000001	0.000000	0.000000	0.000011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000027	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001173
be	0.000074	0.001541	0.000017	0.000071	0.000240	0.000102	0.317523	0.653766	0.016831	0.003364	0.001485	0.000519	0.000007	0.000000	0.000039	0.000581	0.000000	0.000000	0.000000	0.000028	0.000003	0.000025	0.000255	0.001266	0.000006	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000012	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000046	0.000001	0.000001	0.000000	0.000040	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002151
minimal	0.000715	0.000045	0.000049	0.000007	0.000042	0.000120	0.000713	0.016523	0.570569	0.001603	0.007850	0.000054	0.000084	0.000010	0.000010	0.000358	0.000000	0.000000	0.000000	0.000001	0.000002	0.000056	0.000001	0.000002	0.000002	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000004	0.000034	0.000001	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.401137
or	0.000000	0.000017	0.000000	0.000000	0.000000	0.000000	0.003932	0.000237	0.000103	0.994327	0.000089	0.000204	0.000186	0.000012	0.000703	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000177
none	0.000293	0.000503	0.000017	0.000002	0.000002	0.000001	0.000045	0.001507	0.001681	0.000099	0.965518	0.003707	0.000013	0.000002	0.000145	0.000926	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000008	0.000001	0.000000	0.000001	0.000332	0.000002	0.000008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000005	0.000009	0.000012	0.000017	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025135
##xi	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000156	0.000018	0.000006	0.001845	0.997379	0.000346	0.000006	0.000002	0.000015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000054	0.000032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	0.000016	0.000001	0.000002	0.000052	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000052
##sten	0.000000	0.000008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000003	0.000018	0.000027	0.002101	0.997518	0.000079	0.000199	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000001	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000001	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000029
##t	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000002	0.000003	0.000003	0.000010	0.000003	0.000013	0.000006	0.999869	0.000085	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
because	0.000620	0.000294	0.000577	0.000170	0.000001	0.000002	0.000118	0.000092	0.000001	0.000143	0.000025	0.000003	0.000002	0.063154	0.886708	0.001220	0.000091	0.000000	0.000014	0.000047	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000002	0.000000	0.000000	0.000000	0.000002	0.000015	0.000011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000028	0.000000	0.000000	0.000000	0.000002	0.046644
,	0.000050	0.000117	0.000021	0.000282	0.000010	0.000000	0.000001	0.000002	0.000000	0.000001	0.000000	0.000002	0.000002	0.000012	0.000037	0.988522	0.000623	0.000337	0.000095	0.005106	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000002	0.000027	0.000009	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000	0.004732
among	0.000007	0.000598	0.000023	0.000022	0.000004	0.000000	0.000000	0.000001	0.000000	0.000001	0.000000	0.000002	0.000001	0.000000	0.000069	0.126807	0.870991	0.000070	0.000022	0.000231	0.000005	0.000011	0.000001	0.000000	0.000001	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000132	0.000008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000	0.000984
other	0.000084	0.001589	0.000456	0.002071	0.000156	0.000014	0.000002	0.000012	0.000001	0.000002	0.000000	0.000007	0.000007	0.000019	0.000013	0.005554	0.002533	0.976496	0.007276	0.000301	0.000587	0.000046	0.000002	0.000000	0.000002	0.000003	0.000004	0.000002	0.000000	0.000001	0.000000	0.000001	0.000031	0.000967	0.000034	0.000009	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000003	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000005	0.000001	0.000000	0.000001	0.000001	0.000040	0.000001	0.000000	0.000001	0.001658
reasons	0.002708	0.001278	0.000558	0.000336	0.000024	0.001398	0.000071	0.000018	0.000000	0.000000	0.000000	0.000000	0.000000	0.001561	0.000072	0.003323	0.000034	0.000141	0.887999	0.000270	0.000048	0.000125	0.000002	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000006	0.000282	0.000016	0.000002	0.000001	0.000024	0.000012	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000005	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000044	0.000009	0.000017	0.000001	0.000000	0.000008	0.099600
,	0.000172	0.000722	0.000024	0.000389	0.000117	0.000025	0.001066	0.000325	0.000002	0.000012	0.000000	0.000000	0.000000	0.000027	0.000206	0.004390	0.000021	0.000154	0.006930	0.978897	0.001390	0.000119	0.000641	0.000102	0.000200	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000007	0.000329	0.000421	0.000019	0.000036	0.000138	0.000236	0.000046	0.000000	0.000001	0.000008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000001	0.000051	0.000001	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000017	0.000017	0.000092	0.000381	0.000003	0.002261
the	0.004684	0.000970	0.000034	0.000416	0.011639	0.000165	0.002118	0.001323	0.000347	0.000076	0.000000	0.000003	0.000000	0.000002	0.000003	0.009142	0.000042	0.000239	0.000202	0.022713	0.828079	0.018948	0.008262	0.002488	0.000432	0.020853	0.000132	0.000007	0.000011	0.000002	0.000000	0.000002	0.000330	0.000230	0.000957	0.000180	0.000439	0.000726	0.000093	0.000315	0.000006	0.000057	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000001	0.000003	0.000034	0.000001	0.000001	0.000010	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000004	0.000094	0.000026	0.001553	0.061602
phase	0.010783	0.000080	0.000001	0.000000	0.000001	0.000702	0.001402	0.000031	0.000016	0.000013	0.000001	0.000000	0.000000	0.000000	0.000000	0.000008	0.000000	0.000000	0.000029	0.000057	0.000163	0.528854	0.008962	0.000074	0.000043	0.000000	0.000041	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000012	0.001283	0.000718	0.000007	0.000001	0.000004	0.000023	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000092	0.446584
