TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.128865	0.063038	0.023776	0.015889	0.006094	0.032710	0.034633	0.015638	0.003474	0.005011	0.004146	0.001348	0.000400	0.001521	0.002774	0.017167	0.006695	0.002378	0.002338	0.006354	0.003582	0.006303	0.003558	0.000409	0.003388	0.007350	0.011953	0.002830	0.001552	0.002869	0.001355	0.004345	0.007644	0.004934	0.002051	0.001975	0.006994	0.003174	0.001138	0.012815	0.015556	0.007300	0.003617	0.006869	0.018104	0.003369	0.005709	0.020643	0.025881	0.029725	0.010081	0.007043	0.012314	0.005342	0.006457	0.003899	0.002006	0.005526	0.023497	0.003051	0.001465	0.008762	0.003345	0.004111	0.006507	0.002324	0.004237	0.026831	0.018257	0.027609	0.105203	0.110892
EPA	0.004871	0.064612	0.003844	0.006246	0.004120	0.011100	0.016046	0.009142	0.009159	0.004185	0.003202	0.001238	0.000578	0.001881	0.003564	0.006726	0.003956	0.001811	0.005779	0.006576	0.005921	0.015094	0.010855	0.003313	0.009902	0.017020	0.008756	0.005917	0.001684	0.003478	0.004026	0.006256	0.009350	0.003532	0.004196	0.002521	0.025467	0.006048	0.002118	0.011200	0.013279	0.008275	0.008665	0.008126	0.006051	0.003936	0.009214	0.008963	0.039156	0.019041	0.008791	0.005621	0.009459	0.006605	0.007534	0.006894	0.002218	0.003579	0.011229	0.008085	0.012113	0.013638	0.004075	0.003098	0.004777	0.004034	0.008209	0.003914	0.008505	0.014196	0.192922	0.210505
has	0.001126	0.002589	0.000668	0.000620	0.000065	0.000037	0.000098	0.000161	0.000041	0.000069	0.000227	0.000032	0.000033	0.000061	0.000041	0.000207	0.000140	0.000122	0.000047	0.000040	0.000019	0.000025	0.000092	0.000031	0.000013	0.000023	0.000013	0.000010	0.000021	0.000041	0.000012	0.000020	0.000018	0.000022	0.000021	0.000014	0.000092	0.000023	0.000005	0.000058	0.000440	0.000347	0.000149	0.000051	0.000187	0.000038	0.000044	0.000036	0.000228	0.000322	0.000018	0.000100	0.000032	0.000028	0.000019	0.000019	0.000014	0.000017	0.000071	0.000056	0.000100	0.000587	0.000011	0.000026	0.000027	0.000011	0.000026	0.000068	0.000099	0.000047	0.454626	0.535158
determined	0.000896	0.009138	0.002289	0.008110	0.000915	0.000212	0.000899	0.001454	0.000494	0.000661	0.000703	0.000159	0.000100	0.000381	0.000110	0.001620	0.000280	0.000233	0.000795	0.000489	0.000227	0.000124	0.000399	0.000161	0.000071	0.000127	0.000028	0.000005	0.000004	0.000011	0.000004	0.000028	0.000085	0.000107	0.000067	0.000036	0.000302	0.000052	0.000024	0.000142	0.000244	0.000218	0.000241	0.000074	0.000270	0.000041	0.000060	0.000051	0.000597	0.001137	0.000092	0.000058	0.000043	0.000019	0.000019	0.000019	0.000007	0.000012	0.000074	0.000074	0.000076	0.000673	0.000004	0.000009	0.000006	0.000004	0.000018	0.000102	0.000123	0.000048	0.442450	0.521192
that	0.000268	0.005445	0.000424	0.000650	0.000150	0.000082	0.000584	0.000348	0.000092	0.000117	0.000231	0.000045	0.000025	0.000123	0.000025	0.000178	0.000028	0.000030	0.000062	0.000044	0.000021	0.000017	0.000071	0.000018	0.000007	0.000009	0.000009	0.000007	0.000007	0.000009	0.000005	0.000029	0.000018	0.000009	0.000006	0.000004	0.000151	0.000023	0.000001	0.000026	0.000148	0.000192	0.000019	0.000011	0.000039	0.000016	0.000012	0.000017	0.000134	0.000221	0.000019	0.000027	0.000012	0.000008	0.000008	0.000011	0.000004	0.000004	0.000028	0.000029	0.000035	0.000343	0.000004	0.000011	0.000008	0.000005	0.000018	0.000030	0.000031	0.000018	0.450291	0.538846
the	0.000357	0.009758	0.000152	0.000378	0.000094	0.000295	0.001721	0.000358	0.000145	0.000331	0.000187	0.000172	0.000043	0.000245	0.000102	0.000108	0.000032	0.000028	0.000081	0.000065	0.000034	0.000039	0.000126	0.000021	0.000025	0.000032	0.000032	0.000059	0.000057	0.000134	0.000042	0.000165	0.000113	0.000031	0.000017	0.000008	0.001004	0.000110	0.000006	0.000102	0.000235	0.000186	0.000026	0.000015	0.000070	0.000021	0.000027	0.000044	0.000503	0.000222	0.000061	0.000035	0.000040	0.000025	0.000015	0.000046	0.000008	0.000006	0.000072	0.000058	0.000091	0.001109	0.000027	0.000098	0.000127	0.000052	0.000074	0.000046	0.000115	0.000108	0.446392	0.533239
impacts	0.001160	0.052831	0.000850	0.002114	0.001188	0.012307	0.044422	0.005693	0.005347	0.010060	0.002082	0.003368	0.002444	0.005278	0.004630	0.001465	0.000711	0.000150	0.001465	0.002201	0.001786	0.002686	0.002705	0.000418	0.000935	0.002159	0.002362	0.000545	0.000188	0.000815	0.000407	0.001018	0.007490	0.001249	0.001221	0.000481	0.012408	0.002753	0.000610	0.005319	0.001585	0.001209	0.000852	0.000408	0.000405	0.000202	0.000476	0.001048	0.008551	0.003432	0.005878	0.000330	0.000969	0.000918	0.001014	0.000979	0.000273	0.000249	0.000724	0.001764	0.001657	0.003030	0.000227	0.000270	0.000724	0.000281	0.000637	0.000533	0.001374	0.003160	0.351476	0.398048
would	0.001959	0.059334	0.000969	0.007804	0.000931	0.001610	0.004208	0.006457	0.001352	0.000701	0.000563	0.000102	0.000075	0.000401	0.000175	0.001161	0.000319	0.000052	0.000346	0.001244	0.000353	0.000507	0.000876	0.000057	0.000164	0.000296	0.000445	0.000071	0.000053	0.000055	0.000065	0.000486	0.001026	0.000238	0.000113	0.000090	0.002070	0.000108	0.000029	0.000284	0.000248	0.000449	0.000123	0.000057	0.000307	0.000087	0.000117	0.000565	0.002859	0.002072	0.000295	0.000086	0.000076	0.000047	0.000070	0.000116	0.000009	0.000020	0.000151	0.000209	0.000150	0.002932	0.000062	0.000097	0.000064	0.000075	0.000326	0.000039	0.000085	0.000108	0.411061	0.479886
be	0.000097	0.001641	0.000161	0.000594	0.000057	0.000044	0.000410	0.000180	0.000072	0.000095	0.000058	0.000028	0.000014	0.000194	0.000017	0.000069	0.000016	0.000019	0.000049	0.000053	0.000016	0.000018	0.000078	0.000011	0.000007	0.000016	0.000008	0.000002	0.000004	0.000008	0.000002	0.000016	0.000031	0.000023	0.000016	0.000004	0.000128	0.000025	0.000003	0.000030	0.000020	0.000022	0.000024	0.000007	0.000025	0.000008	0.000009	0.000010	0.000078	0.000144	0.000026	0.000012	0.000014	0.000012	0.000007	0.000015	0.000004	0.000002	0.000018	0.000013	0.000023	0.000244	0.000002	0.000008	0.000006	0.000003	0.000006	0.000038	0.000026	0.000019	0.448595	0.546247
minimal	0.000320	0.006558	0.001438	0.007546	0.000419	0.000414	0.003877	0.001125	0.000536	0.003879	0.000485	0.002676	0.000625	0.008222	0.001404	0.000544	0.000266	0.000449	0.002511	0.001855	0.000359	0.000289	0.001706	0.000120	0.000138	0.000275	0.000080	0.000017	0.000046	0.000090	0.000017	0.000099	0.000878	0.001000	0.000339	0.000061	0.001393	0.000597	0.000074	0.000511	0.000139	0.000172	0.000173	0.000055	0.000270	0.000090	0.000095	0.000096	0.000469	0.000563	0.000525	0.000128	0.000269	0.000126	0.000095	0.000210	0.000032	0.000028	0.000214	0.000111	0.000105	0.002185	0.000010	0.000073	0.000047	0.000017	0.000017	0.000323	0.000693	0.000263	0.431517	0.507656
