TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.201166	0.001523	0.000019	0.000004	0.000004	0.000072	0.000714	0.000010	0.000005	0.000011	0.000014	0.000049	0.000020	0.000014	0.000009	0.000004	0.000004	0.000002	0.000001	0.000003	0.000008	0.000004	0.000031	0.000074	0.000020	0.000007	0.000046	0.000161	0.000175	0.000191	0.000270	0.002804	0.000244	0.000012	0.000004	0.000004	0.001143	0.000135	0.000030	0.000090	0.003453	0.002031	0.000132	0.000041	0.000042	0.000118	0.000039	0.000120	0.001539	0.000023	0.000091	0.002287	0.000209	0.000265	0.000049	0.000079	0.000061	0.000028	0.000222	0.000777	0.004154	0.008046	0.010559	0.001020	0.001289	0.000993	0.015321	0.000277	0.001046	0.001277	0.005236	0.730077
EPA	0.000221	0.018699	0.000050	0.000062	0.000037	0.000923	0.002874	0.000064	0.000071	0.000231	0.000036	0.000304	0.000304	0.000283	0.000150	0.000144	0.000010	0.000022	0.000003	0.000025	0.000036	0.000017	0.000196	0.000008	0.000062	0.000013	0.000085	0.000283	0.000182	0.000081	0.000286	0.000531	0.000020	0.000036	0.000011	0.000003	0.000557	0.000017	0.000002	0.000051	0.000817	0.000500	0.000029	0.000008	0.000022	0.000035	0.000011	0.000066	0.000182	0.000049	0.000253	0.000396	0.000046	0.000073	0.000021	0.000021	0.000034	0.000004	0.000019	0.000017	0.000047	0.002485	0.000662	0.000198	0.000072	0.000365	0.000496	0.000024	0.000044	0.000017	0.004977	0.961018
has	0.000266	0.212342	0.036551	0.038603	0.016786	0.008768	0.001257	0.014014	0.000816	0.000375	0.002495	0.000312	0.000069	0.000135	0.000312	0.002743	0.000150	0.000124	0.000159	0.000955	0.001181	0.000767	0.000335	0.000050	0.000117	0.000263	0.001188	0.000128	0.000008	0.000010	0.000008	0.000164	0.000404	0.000181	0.000076	0.000124	0.000131	0.000032	0.000049	0.000109	0.000142	0.000249	0.000158	0.000125	0.000055	0.000042	0.000176	0.001722	0.001435	0.004777	0.001578	0.004420	0.000772	0.000808	0.000514	0.000025	0.000051	0.000187	0.000291	0.000168	0.000290	0.000688	0.000018	0.000007	0.000007	0.000006	0.000017	0.000302	0.000046	0.000044	0.022895	0.615431
determined	0.000204	0.099888	0.023360	0.032464	0.014569	0.021497	0.007452	0.037867	0.003693	0.005352	0.015344	0.001847	0.000516	0.001296	0.003937	0.003073	0.000148	0.000220	0.000260	0.001259	0.000497	0.000162	0.000711	0.000073	0.000167	0.000247	0.000225	0.000055	0.000010	0.000018	0.000038	0.000182	0.000218	0.000162	0.000116	0.000054	0.000157	0.000038	0.000028	0.000065	0.000103	0.000263	0.000128	0.000079	0.000116	0.000182	0.000226	0.000384	0.000506	0.002157	0.001076	0.001047	0.001014	0.002143	0.000914	0.000170	0.000082	0.000285	0.000819	0.000378	0.000616	0.001122	0.000028	0.000011	0.000021	0.000039	0.000051	0.000243	0.000069	0.000029	0.015623	0.692607
that	0.000115	0.163292	0.013741	0.050191	0.006229	0.053536	0.073406	0.094449	0.004436	0.014995	0.026938	0.005791	0.000473	0.001580	0.006552	0.002847	0.000055	0.000072	0.000089	0.001573	0.000206	0.000163	0.001696	0.000139	0.000204	0.000226	0.000869	0.000289	0.000027	0.000021	0.000094	0.001007	0.002906	0.000109	0.000031	0.000070	0.001049	0.000155	0.000119	0.000138	0.000380	0.000789	0.000222	0.000135	0.000136	0.000253	0.000128	0.000917	0.002661	0.002483	0.001779	0.001940	0.001834	0.005949	0.001209	0.000234	0.000095	0.000300	0.001621	0.001392	0.002241	0.004949	0.000158	0.000022	0.000024	0.000105	0.000264	0.000567	0.000074	0.000059	0.009021	0.428177
the	0.000136	0.076143	0.000121	0.000194	0.000125	0.014381	0.350966	0.004081	0.001383	0.005724	0.001347	0.003705	0.000984	0.001102	0.002630	0.000160	0.000003	0.000002	0.000001	0.000074	0.000021	0.000022	0.001825	0.000138	0.000134	0.000065	0.000447	0.002104	0.000084	0.000048	0.000395	0.014686	0.007708	0.000036	0.000003	0.000004	0.002551	0.000252	0.000027	0.000129	0.001314	0.001700	0.000061	0.000026	0.000041	0.000083	0.000024	0.000274	0.013065	0.000054	0.000165	0.000934	0.000113	0.000356	0.000067	0.000363	0.000064	0.000035	0.000290	0.001665	0.001084	0.008707	0.004265	0.000093	0.000070	0.000693	0.009060	0.000026	0.000063	0.000040	0.003797	0.457469
impacts	0.000082	0.059346	0.000072	0.000167	0.000204	0.003874	0.022765	0.000405	0.000427	0.000982	0.000098	0.000794	0.000128	0.000477	0.000788	0.000073	0.000002	0.000001	0.000000	0.000005	0.000007	0.000012	0.000319	0.000082	0.000053	0.000026	0.000276	0.000740	0.000122	0.000046	0.000185	0.006366	0.000766	0.000003	0.000001	0.000001	0.001679	0.000041	0.000001	0.000039	0.000894	0.001004	0.000024	0.000018	0.000007	0.000027	0.000036	0.000370	0.002659	0.000008	0.000055	0.000269	0.000016	0.000077	0.000024	0.000030	0.000050	0.000041	0.000079	0.000370	0.000526	0.001854	0.001193	0.000067	0.000044	0.000224	0.001305	0.000007	0.000008	0.000015	0.000844	0.886402
would	0.000121	0.025896	0.001008	0.001956	0.001964	0.040665	0.043639	0.003287	0.004241	0.005927	0.002781	0.008469	0.000549	0.001612	0.006537	0.001673	0.000026	0.000079	0.000026	0.000287	0.000280	0.000318	0.000355	0.000054	0.000182	0.000198	0.001362	0.000369	0.000023	0.000012	0.000035	0.000833	0.000719	0.000038	0.000015	0.000034	0.000241	0.000097	0.000038	0.000104	0.000399	0.000237	0.000031	0.000073	0.000011	0.000047	0.000038	0.001337	0.001150	0.000259	0.000275	0.000509	0.000114	0.000198	0.000208	0.000045	0.000067	0.000225	0.000258	0.000114	0.000326	0.000940	0.000086	0.000009	0.000008	0.000018	0.000181	0.000073	0.000049	0.000083	0.011428	0.825153
be	0.000068	0.052039	0.000457	0.000859	0.000513	0.067338	0.474989	0.006836	0.002436	0.022116	0.003460	0.007679	0.001704	0.003996	0.015311	0.000389	0.000025	0.000013	0.000007	0.000319	0.000111	0.000213	0.004544	0.000568	0.001137	0.000564	0.000843	0.000789	0.000030	0.000027	0.000092	0.004837	0.004400	0.000067	0.000024	0.000034	0.001455	0.000258	0.000038	0.000088	0.000433	0.000690	0.000069	0.000046	0.000042	0.000050	0.000020	0.000136	0.000513	0.000093	0.000146	0.000622	0.000231	0.000588	0.000346	0.000599	0.000099	0.000150	0.000345	0.001062	0.000765	0.003085	0.000571	0.000018	0.000036	0.000112	0.000683	0.000084	0.000178	0.000085	0.012572	0.294858
minimal	0.000058	0.025747	0.000226	0.000533	0.000247	0.020036	0.159091	0.001302	0.001600	0.003659	0.000171	0.001458	0.001256	0.003545	0.001757	0.000216	0.000014	0.000024	0.000008	0.000233	0.000048	0.000194	0.002454	0.000058	0.000586	0.000399	0.000418	0.000099	0.000015	0.000008	0.000071	0.001081	0.001103	0.000062	0.000018	0.000022	0.001082	0.000120	0.000014	0.000030	0.000053	0.000087	0.000010	0.000005	0.000006	0.000014	0.000005	0.000022	0.000296	0.000031	0.000057	0.000096	0.000021	0.000045	0.000028	0.000218	0.000024	0.000015	0.000043	0.000259	0.000122	0.000343	0.000038	0.000007	0.000007	0.000055	0.000069	0.000014	0.000028	0.000024	0.006396	0.762500
or	0.000016	0.005542	0.000329	0.000267	0.000185	0.001477	0.002307	0.001758	0.000828	0.001419	0.000566	0.000857	0.000235	0.001682	0.000688	0.000213	0.000005	0.000006	0.000004	0.000028	0.000006	0.000012	0.000044	0.000007	0.000010	0.000009	0.000024	0.000008	0.000002	0.000001	0.000005	0.000016	0.000020	0.000004	0.000001	0.000001	0.000005	0.000002	0.000000	0.000002	0.000021	0.000037	0.000001	0.000002	0.000001	0.000003	0.000001	0.000011	0.000014	0.000040	0.000013	0.000031	0.000012	0.000022	0.000014	0.000004	0.000004	0.000015	0.000020	0.000011	0.000026	0.000061	0.000004	0.000001	0.000001	0.000002	0.000006	0.000017	0.000005	0.000002	0.002857	0.978148
none	0.000122	0.035454	0.000055	0.000067	0.000073	0.008244	0.153413	0.000335	0.000435	0.002110	0.000049	0.000580	0.000742	0.006743	0.000631	0.000116	0.000005	0.000003	0.000003	0.000103	0.000019	0.000062	0.000702	0.000033	0.000082	0.000079	0.000344	0.000094	0.000053	0.000018	0.000251	0.001336	0.001735	0.000007	0.000003	0.000007	0.000697	0.000074	0.000004	0.000008	0.000157	0.000575	0.000005	0.000004	0.000006	0.000027	0.000004	0.000041	0.000680	0.000011	0.000014	0.000052	0.000006	0.000011	0.000010	0.000051	0.000008	0.000013	0.000037	0.000653	0.000188	0.001024	0.000141	0.000027	0.000020	0.000287	0.000350	0.000013	0.000021	0.000037	0.001412	0.779227
