TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.012357	0.032779	0.003829	0.001200	0.000473	0.002016	0.000739	0.000968	0.000166	0.000617	0.000098	0.000742	0.000349	0.000684	0.000154	0.000086	0.000143	0.000216	0.000665	0.000541	0.000533	0.002987	0.002436	0.000846	0.001419	0.000374	0.001117	0.002467	0.000485	0.000618	0.000268	0.001188	0.000299	0.000948	0.000373	0.001248	0.001356	0.000557	0.000216	0.000538	0.003707	0.001575	0.000340	0.000351	0.002924	0.000085	0.000098	0.000748	0.000832	0.002904	0.001713	0.004264	0.001093	0.003753	0.000806	0.000562	0.000468	0.001819	0.009789	0.000726	0.000763	0.005553	0.001551	0.001165	0.000718	0.000510	0.001305	0.000489	0.001229	0.000138	0.013141	0.855785
EPA	0.002318	0.012025	0.022141	0.001423	0.000574	0.002912	0.001273	0.000127	0.000049	0.000204	0.000088	0.000168	0.000014	0.001464	0.000142	0.000971	0.000354	0.000151	0.000283	0.000146	0.000106	0.000758	0.000006	0.000040	0.000038	0.000079	0.000398	0.000052	0.000014	0.000020	0.000016	0.000104	0.000108	0.000521	0.000284	0.000429	0.000016	0.000025	0.000010	0.000031	0.000062	0.000063	0.000120	0.000218	0.000012	0.000025	0.000023	0.001149	0.000349	0.000920	0.000117	0.000596	0.000151	0.000046	0.000048	0.000004	0.000003	0.000059	0.000011	0.000020	0.000147	0.000195	0.000141	0.000033	0.000044	0.000034	0.000157	0.000070	0.000042	0.000010	0.001014	0.944235
has	0.001897	0.020446	0.017256	0.007312	0.003951	0.006121	0.001513	0.000138	0.000105	0.000597	0.000077	0.000236	0.000155	0.000360	0.000583	0.001269	0.000770	0.000189	0.001020	0.001114	0.000243	0.000671	0.000013	0.000016	0.000007	0.000068	0.000092	0.000012	0.000009	0.000020	0.000071	0.000117	0.000043	0.000440	0.000693	0.000824	0.000250	0.000106	0.000005	0.000016	0.000034	0.000033	0.000013	0.000070	0.000013	0.000016	0.000043	0.000394	0.000403	0.000214	0.000065	0.000981	0.000153	0.000034	0.000105	0.000003	0.000001	0.000013	0.000002	0.000006	0.000005	0.000093	0.000005	0.000012	0.000019	0.000046	0.000040	0.000008	0.000018	0.000004	0.000104	0.928219
determined	0.001911	0.011228	0.006631	0.006038	0.035276	0.096168	0.018421	0.001731	0.000390	0.002168	0.000219	0.000191	0.000073	0.000190	0.000569	0.002355	0.000345	0.000274	0.001450	0.014842	0.001451	0.003791	0.000133	0.000188	0.000182	0.000177	0.000277	0.000031	0.000007	0.000013	0.000005	0.000109	0.000332	0.000257	0.000942	0.003734	0.000455	0.000247	0.000019	0.000086	0.000056	0.000226	0.000020	0.000023	0.000017	0.000005	0.000015	0.000181	0.000859	0.000386	0.000230	0.007947	0.000356	0.000157	0.001229	0.000197	0.000023	0.000153	0.000046	0.000048	0.000019	0.000074	0.000016	0.000011	0.000024	0.000006	0.000146	0.000020	0.000056	0.000008	0.000327	0.774215
that	0.001688	0.027611	0.003066	0.006223	0.027534	0.338297	0.104741	0.012622	0.001275	0.022151	0.000260	0.000364	0.000032	0.000103	0.000349	0.001618	0.001719	0.001083	0.001057	0.020098	0.001602	0.008863	0.000691	0.000724	0.000639	0.000183	0.000242	0.000020	0.000005	0.000003	0.000001	0.000021	0.000119	0.000029	0.000056	0.000568	0.001341	0.000305	0.000021	0.000119	0.000096	0.000204	0.000014	0.000014	0.000025	0.000006	0.000004	0.000053	0.000470	0.000090	0.000079	0.001206	0.000199	0.000320	0.000879	0.001019	0.000056	0.000190	0.000340	0.000289	0.000005	0.000042	0.000005	0.000004	0.000004	0.000001	0.000044	0.000003	0.000016	0.000007	0.000176	0.406693
the	0.000372	0.009906	0.000909	0.001228	0.005173	0.041342	0.320497	0.005999	0.001232	0.028051	0.000460	0.000664	0.000052	0.000266	0.000432	0.000810	0.000080	0.000059	0.000051	0.000870	0.000095	0.000441	0.000701	0.000067	0.000069	0.000021	0.000031	0.000019	0.000003	0.000001	0.000002	0.000022	0.000067	0.000001	0.000001	0.000011	0.001712	0.000202	0.000029	0.000022	0.000158	0.000204	0.000003	0.000002	0.000012	0.000001	0.000000	0.000006	0.000178	0.000011	0.000005	0.000019	0.000029	0.000113	0.000091	0.000667	0.000037	0.000054	0.000796	0.000387	0.000003	0.000037	0.000004	0.000002	0.000002	0.000004	0.000015	0.000001	0.000031	0.000021	0.000032	0.575106
impacts	0.001073	0.000344	0.000108	0.000148	0.001027	0.009222	0.017585	0.003041	0.001076	0.002335	0.001625	0.000397	0.000029	0.000362	0.001230	0.002175	0.000153	0.000039	0.000009	0.000259	0.000163	0.001991	0.000326	0.000117	0.001125	0.000558	0.000295	0.000025	0.000004	0.000005	0.000006	0.000025	0.000033	0.000002	0.000003	0.000005	0.000008	0.000088	0.000036	0.000060	0.000061	0.000025	0.000016	0.000004	0.000001	0.000000	0.000001	0.000006	0.000005	0.000006	0.000003	0.000006	0.000012	0.000030	0.000046	0.000082	0.000127	0.000231	0.000131	0.000246	0.000098	0.000021	0.000006	0.000001	0.000002	0.000007	0.000012	0.000003	0.000010	0.000010	0.000424	0.951252
would	0.000832	0.000879	0.000358	0.001309	0.002338	0.015725	0.031342	0.022326	0.049690	0.155193	0.044251	0.015861	0.004865	0.004534	0.019931	0.014567	0.000200	0.000160	0.000053	0.000781	0.000663	0.011891	0.000274	0.000690	0.000322	0.002905	0.003761	0.000235	0.000074	0.000060	0.000026	0.000086	0.000144	0.000038	0.000023	0.000029	0.000020	0.000082	0.000149	0.000038	0.000250	0.000377	0.000042	0.000045	0.000017	0.000002	0.000004	0.000019	0.000022	0.000067	0.000029	0.000023	0.000009	0.000033	0.000142	0.000257	0.000244	0.000682	0.001715	0.000639	0.000412	0.000198	0.000004	0.000006	0.000007	0.000004	0.000016	0.000005	0.000006	0.000006	0.000156	0.587856
be	0.000460	0.000662	0.000085	0.000663	0.001180	0.009900	0.010633	0.011713	0.010998	0.481206	0.009427	0.028306	0.003008	0.009429	0.021901	0.016780	0.000091	0.000058	0.000125	0.000691	0.000091	0.005866	0.000173	0.000267	0.000321	0.001740	0.004421	0.000169	0.000061	0.000131	0.000028	0.000350	0.000163	0.000013	0.000005	0.000020	0.000007	0.000026	0.000035	0.000014	0.000069	0.000196	0.000034	0.000088	0.000066	0.000005	0.000006	0.000066	0.000033	0.000053	0.000043	0.000019	0.000006	0.000039	0.000145	0.000491	0.000260	0.001260	0.002147	0.001900	0.000473	0.000401	0.000009	0.000012	0.000039	0.000011	0.000084	0.000006	0.000006	0.000007	0.000182	0.360630
minimal	0.000718	0.000352	0.000137	0.000269	0.001155	0.002095	0.010425	0.002946	0.004440	0.027004	0.049552	0.016420	0.002174	0.024082	0.011981	0.029822	0.000132	0.000098	0.000028	0.002069	0.000079	0.001020	0.000355	0.000172	0.000879	0.000728	0.001714	0.000291	0.000021	0.000122	0.000140	0.000318	0.000914	0.000008	0.000005	0.000009	0.000007	0.000129	0.000034	0.000159	0.001034	0.000506	0.000115	0.000035	0.000040	0.000039	0.000013	0.000119	0.000089	0.000079	0.000066	0.000014	0.000026	0.000035	0.000067	0.000173	0.000342	0.000671	0.000665	0.004096	0.000599	0.000652	0.000116	0.000006	0.000052	0.000085	0.000237	0.000063	0.000016	0.000030	0.003508	0.793409
