TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.029301	0.094364	0.014975	0.019695	0.005251	0.004777	0.062948	0.005770	0.003283	0.017670	0.002411	0.002138	0.001291	0.004591	0.004143	0.008235	0.006044	0.003242	0.003284	0.037268	0.011104	0.004271	0.015999	0.005476	0.003822	0.004634	0.006624	0.004972	0.008333	0.017433	0.002144	0.031728	0.015427	0.005408	0.002203	0.003421	0.033024	0.018656	0.007578	0.006673	0.016646	0.046294	0.010107	0.003679	0.008346	0.019618	0.004429	0.006565	0.038612	0.006569	0.013120	0.008274	0.005332	0.009679	0.005698	0.016262	0.004878	0.006095	0.009616	0.032340	0.012280	0.044123	0.005699	0.006929	0.018679	0.002550	0.016725	0.004109	0.012126	0.023584	0.022194	0.019230
EPA	0.159934	0.005882	0.012042	0.015130	0.017340	0.023653	0.003076	0.002307	0.001936	0.002459	0.001488	0.000381	0.000332	0.002495	0.005252	0.013039	0.030596	0.001821	0.003343	0.011042	0.049540	0.019462	0.003119	0.002011	0.011797	0.016529	0.020735	0.002173	0.000747	0.000816	0.004631	0.002898	0.018981	0.002602	0.004761	0.015273	0.045642	0.000762	0.000732	0.018389	0.039381	0.008895	0.002550	0.010659	0.001009	0.001977	0.009888	0.032588	0.046312	0.005723	0.000822	0.003849	0.008417	0.003977	0.013621	0.000397	0.003018	0.019364	0.008681	0.009435	0.014730	0.008812	0.003089	0.000834	0.000685	0.004674	0.004517	0.001224	0.001462	0.000890	0.051238	0.122135
has	0.108223	0.010004	0.005553	0.003464	0.014530	0.029204	0.005510	0.000335	0.001139	0.000839	0.003079	0.000996	0.001819	0.002414	0.004544	0.005243	0.065928	0.002501	0.003463	0.003388	0.065578	0.030909	0.000788	0.006659	0.008384	0.014900	0.029511	0.003254	0.000804	0.002071	0.004330	0.001665	0.011543	0.002071	0.003952	0.019481	0.005912	0.000710	0.001062	0.009788	0.003893	0.003407	0.001185	0.014399	0.000242	0.001029	0.007950	0.020784	0.010379	0.001627	0.000367	0.001440	0.008152	0.001036	0.015479	0.002051	0.000986	0.018805	0.001492	0.003832	0.006627	0.004685	0.003525	0.000558	0.001163	0.002532	0.002054	0.001570	0.001645	0.001064	0.035265	0.325226
determined	0.074109	0.019240	0.024784	0.016040	0.020293	0.018624	0.035011	0.007118	0.010759	0.002388	0.003804	0.002604	0.000497	0.002289	0.002866	0.018824	0.032964	0.002255	0.006620	0.011638	0.029826	0.016465	0.001683	0.004276	0.003764	0.013390	0.015332	0.007504	0.002840	0.002119	0.004723	0.002011	0.013397	0.006613	0.007643	0.010371	0.006468	0.010892	0.006068	0.009162	0.001212	0.001148	0.002237	0.010222	0.002243	0.001649	0.008154	0.015971	0.011849	0.014443	0.009634	0.002831	0.014446	0.005968	0.008680	0.004152	0.002726	0.009755	0.007775	0.003294	0.007068	0.005434	0.007003	0.002279	0.001847	0.002735	0.004740	0.003665	0.002575	0.003182	0.026220	0.307585
that	0.084895	0.002863	0.002299	0.010518	0.099082	0.039840	0.006171	0.001214	0.003614	0.001820	0.005071	0.001575	0.001708	0.000909	0.003972	0.024736	0.064355	0.002097	0.005463	0.003796	0.086336	0.031180	0.001339	0.014122	0.005952	0.020498	0.024690	0.002533	0.000943	0.000793	0.003558	0.001722	0.017602	0.000947	0.010556	0.021246	0.002864	0.001053	0.003360	0.016771	0.000413	0.000952	0.000780	0.020958	0.000625	0.000495	0.009847	0.015205	0.003656	0.002348	0.001132	0.002558	0.011918	0.001845	0.018222	0.002215	0.002001	0.018492	0.001596	0.001112	0.012423	0.000938	0.002597	0.000827	0.000457	0.001889	0.002133	0.002337	0.000925	0.000676	0.036973	0.187393
the	0.085508	0.002456	0.002610	0.004603	0.016774	0.079823	0.007175	0.001198	0.002225	0.001863	0.005761	0.000989	0.002338	0.000774	0.002155	0.004689	0.058892	0.001124	0.002877	0.000853	0.089972	0.074909	0.001578	0.010434	0.009998	0.025174	0.081037	0.002282	0.000802	0.000682	0.001442	0.000580	0.008653	0.000763	0.005664	0.043831	0.005304	0.000784	0.000618	0.012187	0.001185	0.001020	0.000965	0.040031	0.000531	0.000524	0.013132	0.042492	0.005244	0.001786	0.000599	0.001371	0.003834	0.001772	0.033195	0.000885	0.002197	0.048442	0.001116	0.000854	0.005804	0.002207	0.002001	0.000780	0.000308	0.000770	0.000953	0.001211	0.000735	0.000464	0.017831	0.104379
impacts	0.103432	0.001597	0.000461	0.002657	0.032755	0.017106	0.001506	0.002151	0.001738	0.002954	0.006811	0.003481	0.000243	0.000314	0.005597	0.015181	0.050145	0.004301	0.005266	0.003102	0.062814	0.014312	0.000340	0.008614	0.004739	0.032671	0.014854	0.001631	0.003159	0.000272	0.001773	0.003996	0.017294	0.001175	0.018832	0.011094	0.008993	0.001530	0.002735	0.046818	0.003776	0.003521	0.002655	0.014083	0.001064	0.002497	0.016458	0.008635	0.010274	0.000357	0.000305	0.001382	0.007397	0.001163	0.006181	0.000822	0.003385	0.013889	0.003815	0.001537	0.014976	0.004167	0.001110	0.003219	0.000219	0.001074	0.001708	0.005695	0.000996	0.002284	0.015542	0.327369
would	0.030409	0.005314	0.075559	0.036739	0.023473	0.016461	0.011001	0.056845	0.037334	0.002554	0.003073	0.001801	0.000654	0.003908	0.004057	0.013783	0.029955	0.000719	0.004191	0.024095	0.053822	0.016959	0.008972	0.014037	0.001610	0.009742	0.011464	0.003553	0.003073	0.000497	0.009532	0.007190	0.026131	0.015700	0.013832	0.011280	0.007413	0.003503	0.003287	0.005448	0.000552	0.001468	0.002167	0.003592	0.004719	0.001897	0.003859	0.013384	0.007225	0.151539	0.041355	0.022144	0.006921	0.007321	0.006734	0.003948	0.001847	0.004260	0.002761	0.001913	0.005242	0.002446	0.002206	0.002435	0.000290	0.004313	0.004683	0.002466	0.001883	0.001375	0.012666	0.061420
be	0.098810	0.006614	0.002055	0.005716	0.024866	0.035639	0.015551	0.002153	0.003543	0.001715	0.011551	0.001765	0.001736	0.002156	0.002160	0.019292	0.046117	0.001807	0.007438	0.004683	0.051372	0.033083	0.002368	0.008448	0.011350	0.017943	0.030091	0.001977	0.001063	0.000629	0.006997	0.001121	0.025078	0.001979	0.013431	0.018585	0.007293	0.001715	0.002050	0.029778	0.000708	0.002419	0.001134	0.023173	0.001846	0.000801	0.009801	0.018295	0.005058	0.003223	0.001007	0.002335	0.023360	0.002055	0.017019	0.002232	0.004867	0.017370	0.001981	0.002353	0.017665	0.005023	0.001625	0.000894	0.000351	0.003185	0.002206	0.002974	0.002439	0.000701	0.017378	0.242802
minimal	0.077664	0.005463	0.000954	0.002582	0.011198	0.022966	0.015307	0.007068	0.005857	0.001243	0.023025	0.017515	0.000940	0.000698	0.003501	0.013247	0.020793	0.003796	0.007313	0.002434	0.015881	0.023584	0.001288	0.006905	0.003317	0.028785	0.023266	0.020019	0.005251	0.000702	0.004703	0.000864	0.003524	0.002955	0.019707	0.010036	0.003688	0.001607	0.007644	0.030279	0.001780	0.001028	0.001774	0.022920	0.006703	0.003293	0.020664	0.014521	0.015430	0.000734	0.000467	0.002200	0.014540	0.001355	0.009762	0.005608	0.004898	0.017588	0.004331	0.002053	0.022835	0.004051	0.013403	0.004401	0.000553	0.001317	0.001665	0.006507	0.003309	0.007373	0.007831	0.317535
or	0.060271	0.000220	0.000254	0.000494	0.002221	0.006860	0.002083	0.000585	0.000813	0.001135	0.510090	0.015679	0.002092	0.000311	0.003304	0.003061	0.053647	0.004179	0.001258	0.000373	0.059257	0.016079	0.000465	0.037207	0.005670	0.010312	0.012562	0.001787	0.001255	0.000798	0.000136	0.000324	0.000562	0.001009	0.010093	0.005906	0.000707	0.000463	0.000526	0.012740	0.000264	0.000468	0.000421	0.008774	0.000219	0.000095	0.003759	0.003181	0.000383	0.000136	0.000112	0.000646	0.003653	0.000298	0.004131	0.000299	0.001602	0.005999	0.000226	0.000040	0.003295	0.001116	0.000954	0.001301	0.000415	0.000052	0.000640	0.003669	0.000688	0.000313	0.010265	0.095796
none	0.052780	0.000417	0.000308	0.001010	0.002345	0.012620	0.002181	0.002857	0.003581	0.000269	0.029017	0.037147	0.012232	0.001254	0.004937	0.003811	0.014494	0.003266	0.002012	0.000485	0.016258	0.014816	0.006054	0.004130	0.004475	0.015046	0.014511	0.007864	0.003351	0.004926	0.010388	0.000515	0.000361	0.001270	0.008299	0.004988	0.001074	0.000457	0.000934	0.008274	0.000823	0.000344	0.000251	0.010823	0.000667	0.000622	0.004324	0.003873	0.001775	0.000438	0.000187	0.000323	0.006031	0.000368	0.006525	0.001443	0.002254	0.009184	0.000522	0.000718	0.002202	0.000385	0.005517	0.002851	0.003538	0.005014	0.001167	0.006506	0.003305	0.001855	0.016776	0.584376
##xi	0.061438	0.000469	0.000663	0.000498	0.001921	0.008136	0.000865	0.000259	0.000195	0.000335	0.010317	0.016115	0.002277	0.000439	0.002183	0.000941	0.024912	0.000930	0.000399	0.000102	0.026489	0.012675	0.000391	0.000790	0.017330	0.010759	0.012584	0.001911	0.002103	0.003001	0.002912	0.000219	0.000177	0.000707	0.003170	0.003910	0.000712	0.000220	0.000101	0.003285	0.000688	0.000455	0.000083	0.005514	0.000042	0.000034	0.001790	0.003803	0.000439	0.000119	0.000013	0.000258	0.003363	0.000043	0.002774	0.000026	0.000444	0.005951	0.000160	0.000533	0.000763	0.000485	0.001174	0.001236	0.001733	0.001534	0.000987	0.000705	0.000474	0.000230	0.028594	0.698721
##sten	0.056046	0.000496	0.000793	0.001954	0.007527	0.008224	0.004658	0.004820	0.002222	0.001441	0.007506	0.006728	0.000738	0.000372	0.014601	0.005341	0.013407	0.001014	0.001391	0.000443	0.012884	0.006207	0.000498	0.003812	0.002790	0.010580	0.009968	0.010690	0.004173	0.001872	0.001143	0.002500	0.000624	0.000373	0.014729	0.003288	0.002900	0.001963	0.007731	0.019594	0.001293	0.001822	0.000253	0.003156	0.000542	0.000315	0.003398	0.002994	0.002864	0.000433	0.000287	0.000692	0.009554	0.000578	0.002609	0.000490	0.002416	0.005428	0.001302	0.001335	0.005948	0.003102	0.008765	0.003387	0.001742	0.000459	0.008476	0.007585	0.000190	0.002073	0.009602	0.648870
