TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.020848	0.041070	0.000440	0.000522	0.000179	0.002775	0.007708	0.000741	0.000242	0.000103	0.000128	0.000124	0.000490	0.000241	0.000064	0.000120	0.000162	0.000032	0.000020	0.001086	0.000557	0.000543	0.001335	0.000101	0.000026	0.000016	0.000547	0.000387	0.003035	0.000498	0.000156	0.001503	0.001906	0.000098	0.000024	0.000517	0.005467	0.000728	0.000062	0.000070	0.000313	0.004092	0.000143	0.000837	0.000129	0.001632	0.000184	0.003105	0.019843	0.001154	0.000170	0.000611	0.000090	0.000063	0.000358	0.001133	0.000226	0.000775	0.000360	0.002451	0.000193	0.001995	0.000508	0.004793	0.001171	0.000323	0.000781	0.000174	0.000116	0.000090	0.001231	0.856287
EPA	0.004886	0.041162	0.001828	0.000893	0.000432	0.000850	0.000225	0.000420	0.000102	0.000246	0.000136	0.000063	0.000014	0.000003	0.000286	0.000069	0.000099	0.000090	0.000031	0.000013	0.000236	0.000158	0.000023	0.000011	0.000013	0.000086	0.000230	0.000037	0.000007	0.000005	0.000004	0.000044	0.000051	0.000093	0.000035	0.000120	0.000080	0.000029	0.000005	0.000043	0.000034	0.000067	0.000067	0.000149	0.000069	0.000069	0.000213	0.002220	0.000615	0.000084	0.000050	0.000048	0.000023	0.000003	0.000018	0.000016	0.000001	0.000056	0.000025	0.000066	0.000009	0.000107	0.000013	0.000004	0.000002	0.000002	0.000013	0.000002	0.000000	0.000002	0.000161	0.942633
has	0.004076	0.134610	0.108241	0.012739	0.003149	0.004682	0.001826	0.002795	0.002553	0.000578	0.000606	0.000173	0.000286	0.000251	0.001926	0.000834	0.000487	0.000882	0.000752	0.000035	0.000062	0.000173	0.000009	0.000022	0.000012	0.000008	0.000152	0.000100	0.000007	0.000031	0.000014	0.000108	0.000066	0.000323	0.000309	0.000213	0.000031	0.000072	0.000008	0.000047	0.000012	0.000134	0.000065	0.000339	0.000169	0.000209	0.000067	0.001409	0.000273	0.000802	0.000282	0.000146	0.000074	0.000008	0.000021	0.000004	0.000000	0.000015	0.000006	0.000010	0.000018	0.000019	0.000018	0.000003	0.000007	0.000005	0.000005	0.000001	0.000000	0.000001	0.000019	0.712614
determined	0.005104	0.022665	0.071473	0.055159	0.006749	0.006535	0.001195	0.000904	0.000275	0.000845	0.000205	0.000324	0.000007	0.000258	0.007401	0.000767	0.000495	0.003399	0.002774	0.000076	0.000097	0.000536	0.000044	0.000019	0.000035	0.000058	0.000107	0.000073	0.000011	0.000012	0.000017	0.000057	0.000082	0.000246	0.001668	0.000237	0.000030	0.000052	0.000005	0.000085	0.000003	0.000019	0.000005	0.000066	0.000035	0.000017	0.000031	0.000541	0.000093	0.000136	0.000056	0.000204	0.000162	0.000014	0.000071	0.000001	0.000006	0.000010	0.000003	0.000001	0.000005	0.000021	0.000025	0.000016	0.000014	0.000009	0.000028	0.000002	0.000000	0.000002	0.000022	0.808298
that	0.033229	0.028771	0.063637	0.331341	0.006662	0.039235	0.006125	0.007951	0.008465	0.002341	0.000064	0.000060	0.000094	0.001422	0.000855	0.002521	0.002125	0.002918	0.002741	0.005047	0.001363	0.000731	0.000015	0.000004	0.000136	0.000169	0.000049	0.000005	0.000004	0.000001	0.000131	0.000005	0.000122	0.000206	0.000319	0.000364	0.000055	0.000015	0.000028	0.000068	0.000021	0.000043	0.000015	0.000022	0.000024	0.000005	0.000049	0.000097	0.000369	0.000137	0.000179	0.000875	0.000219	0.000132	0.000146	0.000007	0.000074	0.000018	0.000034	0.000017	0.000008	0.000028	0.000002	0.000009	0.000002	0.000196	0.000005	0.000006	0.000008	0.000001	0.000416	0.447446
the	0.009293	0.019889	0.006348	0.020141	0.006996	0.015585	0.069955	0.005855	0.003017	0.008864	0.000318	0.000287	0.000079	0.000125	0.001883	0.000795	0.000235	0.001360	0.000134	0.002293	0.000328	0.000394	0.000687	0.000186	0.000166	0.000223	0.000064	0.000008	0.000009	0.000005	0.000007	0.000082	0.000152	0.000104	0.000036	0.000070	0.000682	0.000687	0.000029	0.000115	0.000165	0.000789	0.000099	0.000005	0.000038	0.000037	0.000103	0.000049	0.001532	0.000091	0.000085	0.000728	0.000129	0.000220	0.000054	0.001144	0.000111	0.000042	0.000083	0.000296	0.000007	0.000073	0.000003	0.000016	0.000013	0.000024	0.000174	0.000010	0.000025	0.000009	0.000318	0.816041
impacts	0.008849	0.006025	0.000160	0.000216	0.000638	0.025740	0.022707	0.000805	0.000421	0.029963	0.000312	0.000554	0.000052	0.000010	0.004608	0.000077	0.000167	0.000051	0.000049	0.000037	0.000048	0.001507	0.000568	0.001300	0.000249	0.000040	0.000159	0.000010	0.000015	0.000011	0.000000	0.000019	0.000011	0.000003	0.000005	0.000057	0.000186	0.000145	0.000029	0.000041	0.000437	0.000098	0.000004	0.000006	0.000002	0.000001	0.000001	0.000011	0.000017	0.000002	0.000007	0.000042	0.000006	0.000010	0.000159	0.000132	0.000009	0.000106	0.000044	0.000087	0.000003	0.000071	0.000002	0.000007	0.000010	0.000001	0.000014	0.000003	0.000011	0.000014	0.000411	0.892426
would	0.005958	0.004111	0.005648	0.002735	0.004327	0.010732	0.015296	0.004250	0.018031	0.006878	0.002867	0.001398	0.000523	0.000821	0.003559	0.002317	0.000196	0.000045	0.000391	0.000609	0.000336	0.001647	0.000029	0.000329	0.000263	0.000089	0.000142	0.000007	0.000005	0.000002	0.000003	0.000004	0.000016	0.000018	0.000008	0.000028	0.000018	0.000046	0.000269	0.000009	0.000063	0.000100	0.000010	0.000003	0.000002	0.000000	0.000001	0.000007	0.000013	0.000021	0.000054	0.000030	0.000028	0.000094	0.000240	0.000066	0.000038	0.000075	0.000085	0.000165	0.000022	0.000029	0.000001	0.000002	0.000001	0.000007	0.000012	0.000012	0.000019	0.000009	0.000411	0.904417
be	0.023912	0.005006	0.003242	0.001310	0.004495	0.017718	0.037230	0.434202	0.003987	0.038355	0.022987	0.001779	0.000491	0.003625	0.018403	0.002330	0.000142	0.000108	0.000284	0.000237	0.000184	0.002251	0.001457	0.000107	0.000117	0.000057	0.000219	0.000019	0.000007	0.000003	0.000012	0.000003	0.000052	0.000041	0.000009	0.000029	0.000005	0.000043	0.000050	0.000034	0.000035	0.000073	0.000015	0.000008	0.000002	0.000007	0.000001	0.000009	0.000006	0.000255	0.000008	0.000004	0.000216	0.000017	0.000279	0.000199	0.000404	0.000232	0.000299	0.000280	0.000052	0.000043	0.000003	0.000002	0.000001	0.000019	0.000008	0.000013	0.000004	0.000006	0.000698	0.372262
minimal	0.005299	0.000286	0.000050	0.000167	0.000213	0.001733	0.001844	0.005541	0.005354	0.006623	0.021228	0.014804	0.004162	0.002657	0.006572	0.000402	0.000016	0.000001	0.000023	0.000105	0.000022	0.000264	0.000023	0.000071	0.000174	0.000018	0.000055	0.000010	0.000017	0.000005	0.000006	0.000006	0.000015	0.000000	0.000000	0.000004	0.000003	0.000014	0.000002	0.000015	0.000008	0.000381	0.000001	0.000006	0.000001	0.000001	0.000000	0.000003	0.000017	0.000001	0.000000	0.000006	0.000005	0.000003	0.000080	0.000043	0.000029	0.000279	0.000078	0.000277	0.000009	0.000020	0.000001	0.000006	0.000003	0.000012	0.000017	0.000002	0.000004	0.000016	0.000224	0.920660
