TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.013880	0.000107	0.001713	0.000387	0.000838	0.002694	0.000300	0.000174	0.000211	0.000354	0.000089	0.000032	0.000037	0.000142	0.000119	0.001157	0.000466	0.000348	0.000517	0.001138	0.000117	0.000072	0.000029	0.000000	0.000005	0.000030	0.000153	0.000055	0.000015	0.000005	0.000022	0.000065	0.000077	0.000028	0.000064	0.000044	0.000084	0.000122	0.000026	0.000157	0.000085	0.000070	0.000192	0.000140	0.000811	0.000048	0.000019	0.000172	0.000068	0.000493	0.000016	0.000013	0.000027	0.000007	0.000011	0.000011	0.000003	0.000011	0.000033	0.000009	0.000084	0.000095	0.000015	0.000007	0.000002	0.000007	0.000026	0.000039	0.000114	0.000037	0.012774	0.958690
EPA	0.004330	0.038850	0.077731	0.002421	0.000674	0.001907	0.003574	0.000149	0.000144	0.000669	0.000121	0.000045	0.000025	0.000032	0.000054	0.002092	0.000129	0.000203	0.000071	0.000319	0.000264	0.001667	0.000110	0.000024	0.000006	0.000063	0.000807	0.000068	0.000028	0.000006	0.000015	0.000014	0.000672	0.000279	0.000404	0.000268	0.000489	0.000501	0.000030	0.000199	0.000512	0.001053	0.000355	0.000222	0.000064	0.000073	0.000054	0.001695	0.000333	0.000105	0.000045	0.000567	0.000086	0.000006	0.000009	0.000008	0.000006	0.000084	0.000057	0.000025	0.000044	0.000264	0.000037	0.000023	0.000004	0.000011	0.000034	0.000072	0.000075	0.000063	0.004915	0.849644
has	0.002171	0.022114	0.136989	0.043423	0.012321	0.001418	0.000141	0.002780	0.000409	0.001406	0.004122	0.000067	0.000031	0.000025	0.000066	0.009668	0.001533	0.001763	0.002184	0.001363	0.001084	0.000401	0.000016	0.000004	0.000005	0.000030	0.000157	0.000001	0.000004	0.000001	0.000002	0.000001	0.000039	0.000215	0.000159	0.000078	0.000012	0.000004	0.000002	0.000022	0.000011	0.000017	0.000994	0.000399	0.001420	0.000089	0.000063	0.000118	0.000071	0.002470	0.000184	0.000035	0.000073	0.000021	0.000019	0.000007	0.000020	0.000014	0.000118	0.000058	0.000014	0.000154	0.000000	0.000004	0.000000	0.000002	0.000001	0.000036	0.000002	0.000005	0.001146	0.746202
determined	0.000445	0.001160	0.094362	0.029121	0.017549	0.003812	0.000420	0.007810	0.004710	0.005808	0.004253	0.000066	0.000076	0.000534	0.001652	0.010617	0.000632	0.002604	0.007879	0.002421	0.001120	0.000451	0.000016	0.000011	0.000044	0.000155	0.000217	0.000001	0.000002	0.000001	0.000002	0.000005	0.000036	0.000288	0.000754	0.000291	0.000004	0.000010	0.000022	0.000104	0.000002	0.000007	0.000526	0.000094	0.000189	0.000030	0.000136	0.000264	0.000032	0.001845	0.000113	0.000150	0.000127	0.000016	0.000030	0.000007	0.000043	0.000024	0.000021	0.000024	0.000087	0.000012	0.000000	0.000002	0.000000	0.000002	0.000002	0.000032	0.000004	0.000013	0.000815	0.795883
that	0.000822	0.000307	0.014431	0.013742	0.009223	0.011541	0.000613	0.066310	0.013518	0.005365	0.037088	0.000057	0.000064	0.000274	0.000330	0.010739	0.000985	0.015664	0.010083	0.001598	0.000404	0.000247	0.000012	0.000025	0.000004	0.000027	0.000113	0.000001	0.000000	0.000000	0.000000	0.000003	0.000027	0.000268	0.000451	0.000282	0.000006	0.000008	0.000046	0.000010	0.000005	0.000006	0.000072	0.000039	0.000060	0.000005	0.000005	0.000039	0.000007	0.001999	0.000131	0.000067	0.000038	0.000016	0.000026	0.000003	0.000007	0.000018	0.000020	0.000004	0.000017	0.000005	0.000000	0.000000	0.000000	0.000000	0.000001	0.000046	0.000002	0.000001	0.000595	0.782079
the	0.000408	0.000306	0.006919	0.001816	0.006492	0.039780	0.020655	0.076433	0.011126	0.003817	0.003586	0.000065	0.000015	0.000098	0.000575	0.002129	0.000171	0.017016	0.003102	0.001252	0.001047	0.000422	0.000185	0.000059	0.000018	0.000534	0.000395	0.000034	0.000001	0.000000	0.000001	0.000100	0.000142	0.001505	0.001343	0.000165	0.000042	0.000083	0.000118	0.000018	0.000010	0.000041	0.000170	0.000014	0.000019	0.000012	0.000032	0.000086	0.000069	0.001334	0.000045	0.000064	0.000055	0.000028	0.000012	0.000012	0.000027	0.000023	0.000034	0.000010	0.000030	0.000009	0.000004	0.000001	0.000000	0.000001	0.000035	0.000080	0.000004	0.000004	0.000770	0.794993
impacts	0.000497	0.000535	0.003943	0.003050	0.008704	0.082297	0.013864	0.064869	0.017830	0.025773	0.006759	0.001379	0.000403	0.002160	0.004252	0.001380	0.000139	0.001611	0.003195	0.000443	0.001042	0.000373	0.000115	0.000030	0.000055	0.000477	0.000867	0.000045	0.000013	0.000005	0.000005	0.000043	0.000361	0.000305	0.000082	0.000280	0.000082	0.000463	0.000557	0.000043	0.000127	0.000085	0.000076	0.000037	0.000039	0.000039	0.000031	0.000097	0.000070	0.000546	0.000106	0.000087	0.000021	0.000078	0.000125	0.000120	0.000052	0.000112	0.000463	0.000168	0.000184	0.000049	0.000017	0.000008	0.000004	0.000005	0.000047	0.000128	0.000140	0.000028	0.000897	0.747691
would	0.000510	0.000396	0.002994	0.009592	0.034500	0.034900	0.002392	0.051426	0.049764	0.012303	0.136765	0.001643	0.000120	0.000166	0.000693	0.008398	0.000382	0.010743	0.004463	0.000396	0.002358	0.001170	0.000047	0.000021	0.000008	0.000161	0.000578	0.000006	0.000001	0.000000	0.000000	0.000005	0.000032	0.000149	0.000216	0.000204	0.000005	0.000007	0.000012	0.000009	0.000010	0.000013	0.000070	0.000059	0.000039	0.000010	0.000012	0.000033	0.000012	0.000486	0.000083	0.000069	0.000039	0.000038	0.000141	0.000035	0.000051	0.000063	0.000420	0.000047	0.000078	0.000006	0.000000	0.000000	0.000000	0.000000	0.000002	0.000276	0.000002	0.000002	0.001148	0.629215
be	0.000351	0.000037	0.001873	0.003518	0.004474	0.005099	0.001207	0.165856	0.017831	0.017906	0.219334	0.000678	0.000157	0.002345	0.001220	0.004484	0.000520	0.009132	0.003288	0.001492	0.001026	0.000200	0.000023	0.000016	0.000004	0.000055	0.000117	0.000003	0.000001	0.000001	0.000001	0.000006	0.000011	0.000299	0.000120	0.000087	0.000001	0.000004	0.000023	0.000005	0.000002	0.000002	0.000092	0.000024	0.000048	0.000005	0.000004	0.000020	0.000008	0.001120	0.000047	0.000070	0.000027	0.000034	0.000038	0.000012	0.000017	0.000081	0.000343	0.000003	0.000086	0.000013	0.000000	0.000000	0.000001	0.000000	0.000004	0.000396	0.000003	0.000004	0.000447	0.534242
minimal	0.000344	0.000136	0.000522	0.000973	0.003167	0.003415	0.002826	0.015041	0.012247	0.025436	0.399873	0.000909	0.000198	0.001461	0.003915	0.004547	0.000359	0.008429	0.002310	0.000917	0.000362	0.000060	0.000070	0.000082	0.000003	0.000078	0.000066	0.000009	0.000001	0.000000	0.000001	0.000008	0.000017	0.000044	0.000081	0.000024	0.000010	0.000021	0.000005	0.000013	0.000015	0.000019	0.000013	0.000004	0.000010	0.000007	0.000005	0.000019	0.000012	0.000101	0.000018	0.000259	0.000056	0.000013	0.000019	0.000014	0.000027	0.000045	0.000089	0.000035	0.000111	0.000027	0.000006	0.000001	0.000001	0.000001	0.000016	0.000690	0.000015	0.000029	0.000478	0.509869
