TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.060917	0.003321	0.000155	0.000500	0.000206	0.000528	0.000197	0.000223	0.000036	0.000062	0.000048	0.000029	0.000002	0.000007	0.000038	0.000341	0.000047	0.000027	0.000018	0.000250	0.000065	0.000302	0.000336	0.000051	0.000040	0.000028	0.000284	0.000145	0.000033	0.000071	0.000034	0.000533	0.000209	0.000017	0.000028	0.000067	0.000483	0.000233	0.000086	0.000323	0.002372	0.000773	0.000154	0.000027	0.000047	0.000062	0.000018	0.000140	0.000550	0.000297	0.000224	0.000398	0.000219	0.000198	0.000040	0.000046	0.000025	0.000014	0.000068	0.000197	0.000045	0.001055	0.000335	0.000045	0.000142	0.000062	0.001443	0.000339	0.000097	0.000163	0.244621	0.675465
EPA	0.009402	0.018551	0.043846	0.066135	0.014091	0.006289	0.003835	0.019816	0.008578	0.004423	0.007413	0.003840	0.001871	0.005684	0.001537	0.008266	0.003603	0.005097	0.006160	0.009875	0.001338	0.000987	0.001988	0.000739	0.000895	0.001112	0.002577	0.001838	0.002144	0.001930	0.000579	0.001496	0.001231	0.001771	0.001050	0.000341	0.001283	0.000613	0.000939	0.000395	0.000710	0.000395	0.000536	0.000141	0.000279	0.000235	0.000307	0.000834	0.001358	0.004081	0.004522	0.002392	0.000531	0.000780	0.000197	0.000938	0.000258	0.000200	0.000738	0.000682	0.000329	0.001352	0.000346	0.000872	0.000362	0.000228	0.000119	0.000359	0.000538	0.000482	0.187175	0.514163
has	0.000738	0.351065	0.227844	0.034268	0.005134	0.000140	0.000283	0.000564	0.000172	0.000090	0.000371	0.000020	0.000008	0.000057	0.000030	0.000249	0.000020	0.000162	0.000157	0.000267	0.000015	0.000008	0.000082	0.000015	0.000012	0.000002	0.000012	0.000011	0.000007	0.000002	0.000005	0.000042	0.000028	0.000026	0.000008	0.000004	0.000018	0.000011	0.000007	0.000012	0.000199	0.000350	0.000003	0.000001	0.000001	0.000002	0.000001	0.000021	0.000206	0.000207	0.000105	0.002054	0.000005	0.000011	0.000000	0.000009	0.000001	0.000001	0.000008	0.000051	0.000003	0.000040	0.000002	0.000003	0.000000	0.000001	0.000005	0.000012	0.000006	0.000022	0.048089	0.326618
determined	0.001154	0.125481	0.076995	0.036161	0.024302	0.001609	0.001271	0.002688	0.001017	0.000541	0.002389	0.000060	0.000007	0.000120	0.000205	0.002650	0.000051	0.000269	0.000265	0.001381	0.000051	0.000012	0.000047	0.000019	0.000009	0.000004	0.000036	0.000016	0.000004	0.000004	0.000006	0.000066	0.000055	0.000013	0.000005	0.000002	0.000015	0.000003	0.000000	0.000006	0.000124	0.000155	0.000001	0.000000	0.000001	0.000001	0.000000	0.000014	0.000138	0.000179	0.000069	0.000567	0.000004	0.000008	0.000001	0.000003	0.000001	0.000001	0.000003	0.000010	0.000001	0.000044	0.000003	0.000001	0.000001	0.000002	0.000013	0.000004	0.000003	0.000007	0.104515	0.615136
that	0.000959	0.218437	0.038234	0.025352	0.012264	0.004524	0.006110	0.010272	0.002482	0.002347	0.005512	0.000226	0.000008	0.000402	0.000509	0.003729	0.000024	0.000128	0.000034	0.001511	0.000041	0.000009	0.000101	0.000021	0.000015	0.000004	0.000080	0.000067	0.000009	0.000003	0.000015	0.000466	0.000183	0.000017	0.000004	0.000001	0.000044	0.000006	0.000001	0.000014	0.000209	0.000705	0.000003	0.000000	0.000001	0.000002	0.000001	0.000047	0.001346	0.000472	0.000194	0.001689	0.000007	0.000025	0.000003	0.000016	0.000002	0.000001	0.000019	0.000072	0.000007	0.000254	0.000024	0.000004	0.000002	0.000009	0.000132	0.000015	0.000006	0.000012	0.098442	0.562115
the	0.000579	0.017645	0.008129	0.006328	0.005764	0.054080	0.085535	0.105392	0.057671	0.055468	0.068900	0.030310	0.000657	0.008643	0.037365	0.003485	0.000071	0.000372	0.000033	0.002858	0.000167	0.000266	0.001094	0.000683	0.001022	0.000147	0.001593	0.001253	0.000234	0.000343	0.000321	0.006427	0.004320	0.000424	0.000112	0.000015	0.000475	0.000204	0.000032	0.000116	0.000235	0.000612	0.000032	0.000012	0.000028	0.000018	0.000007	0.000283	0.005362	0.005174	0.002681	0.004478	0.000201	0.001182	0.000080	0.000247	0.000033	0.000011	0.000211	0.000177	0.000066	0.003315	0.000274	0.000072	0.000103	0.000180	0.001397	0.000202	0.000163	0.000128	0.107313	0.297190
impacts	0.000345	0.000425	0.000612	0.002557	0.004576	0.034380	0.013861	0.021886	0.081943	0.105222	0.027712	0.341488	0.005811	0.038601	0.173737	0.005901	0.000152	0.000131	0.000411	0.001868	0.000341	0.000463	0.000207	0.000258	0.000380	0.000445	0.001685	0.000610	0.000248	0.000508	0.000135	0.000984	0.000670	0.000098	0.000091	0.000062	0.000170	0.000073	0.000036	0.000079	0.000101	0.000092	0.000071	0.000042	0.000059	0.000010	0.000013	0.000044	0.000053	0.000844	0.000646	0.000134	0.000107	0.000296	0.000116	0.000050	0.000036	0.000024	0.000182	0.000011	0.000022	0.000439	0.000057	0.000054	0.000098	0.000057	0.000066	0.000096	0.000191	0.000063	0.031226	0.095539
would	0.000230	0.021749	0.002188	0.002075	0.004158	0.009445	0.007698	0.001874	0.003518	0.002284	0.002318	0.000738	0.000042	0.000485	0.000662	0.000516	0.000010	0.000078	0.000028	0.000161	0.000038	0.000129	0.000344	0.000107	0.000176	0.000043	0.000497	0.000165	0.000061	0.000016	0.000045	0.001350	0.000507	0.000024	0.000010	0.000015	0.000157	0.000032	0.000018	0.000019	0.000143	0.000549	0.000005	0.000004	0.000005	0.000007	0.000002	0.000093	0.000498	0.000103	0.000135	0.000822	0.000018	0.000032	0.000013	0.000034	0.000005	0.000007	0.000070	0.000035	0.000005	0.000233	0.000023	0.000016	0.000005	0.000013	0.000092	0.000009	0.000006	0.000006	0.119117	0.813889
be	0.000439	0.039485	0.001392	0.001882	0.004401	0.034258	0.073985	0.008241	0.004733	0.006502	0.003845	0.003499	0.000078	0.004328	0.003068	0.000653	0.000016	0.000133	0.000011	0.000997	0.000105	0.000109	0.001089	0.000327	0.000428	0.000053	0.001023	0.000377	0.000070	0.000046	0.000071	0.003691	0.002914	0.000036	0.000014	0.000009	0.000480	0.000125	0.000024	0.000055	0.000202	0.000693	0.000006	0.000003	0.000007	0.000006	0.000001	0.000060	0.001300	0.000543	0.000607	0.001114	0.000023	0.000074	0.000012	0.000245	0.000007	0.000004	0.000080	0.000187	0.000005	0.000885	0.000052	0.000022	0.000018	0.000029	0.000203	0.000015	0.000016	0.000018	0.168011	0.622554
minimal	0.000674	0.023959	0.003491	0.002559	0.007293	0.128956	0.167681	0.009893	0.007822	0.005070	0.012645	0.005346	0.000476	0.014791	0.006287	0.002489	0.000079	0.000361	0.000131	0.003498	0.000469	0.000295	0.000730	0.000380	0.000383	0.000080	0.001131	0.000420	0.000172	0.000111	0.000201	0.002160	0.001011	0.000068	0.000024	0.000013	0.000191	0.000044	0.000004	0.000025	0.000167	0.000267	0.000008	0.000010	0.000016	0.000016	0.000003	0.000051	0.000331	0.000175	0.000264	0.000216	0.000021	0.000129	0.000055	0.000161	0.000017	0.000008	0.000040	0.000094	0.000002	0.000154	0.000032	0.000045	0.000028	0.000040	0.000089	0.000008	0.000036	0.000028	0.125855	0.460216
