TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.412799	0.013812	0.008587	0.006292	0.004082	0.010834	0.007307	0.004056	0.007330	0.003336	0.003198	0.000768	0.000216	0.001867	0.001537	0.005927	0.001349	0.002862	0.001494	0.002539	0.001475	0.003809	0.001607	0.000606	0.000448	0.000516	0.005351	0.000460	0.000208	0.000216	0.000067	0.001800	0.001226	0.002023	0.001667	0.001592	0.000851	0.001078	0.000306	0.000752	0.001494	0.000798	0.000498	0.001111	0.000963	0.000529	0.000221	0.003417	0.004291	0.011781	0.002985	0.003379	0.001467	0.001756	0.001603	0.002502	0.000617	0.001304	0.003534	0.001978	0.001058	0.001588	0.000377	0.000380	0.000462	0.000107	0.000463	0.004880	0.001755	0.004698	0.100969	0.310788
EPA	0.036910	0.020641	0.002928	0.001046	0.000947	0.013135	0.011179	0.002603	0.001728	0.000898	0.000916	0.000580	0.000323	0.002738	0.000423	0.002554	0.001289	0.001492	0.000665	0.001474	0.001033	0.002488	0.001053	0.000621	0.000380	0.000281	0.005557	0.002501	0.000864	0.001306	0.001074	0.004761	0.000859	0.001150	0.000554	0.000542	0.001835	0.000762	0.000276	0.000466	0.005188	0.003062	0.000205	0.000169	0.000363	0.000347	0.000157	0.004539	0.016029	0.005239	0.001080	0.005563	0.000422	0.000564	0.000556	0.000785	0.000140	0.000301	0.005164	0.001389	0.001185	0.003738	0.002319	0.000766	0.000800	0.000751	0.002338	0.003422	0.005805	0.002359	0.140572	0.651852
has	0.003364	0.003869	0.039903	0.009248	0.007637	0.010526	0.000986	0.009895	0.003718	0.004400	0.018038	0.001615	0.000618	0.005799	0.001576	0.040489	0.021062	0.022935	0.003283	0.002172	0.001260	0.000660	0.000111	0.000224	0.000061	0.000030	0.000760	0.000010	0.000008	0.000028	0.000004	0.000026	0.000022	0.002113	0.000903	0.000843	0.000004	0.000041	0.000023	0.000027	0.000500	0.000035	0.000066	0.000131	0.000657	0.000171	0.000130	0.001275	0.000222	0.019373	0.000443	0.000198	0.000107	0.000156	0.000143	0.000212	0.000014	0.000079	0.001570	0.000014	0.000024	0.000028	0.000003	0.000008	0.000010	0.000004	0.000003	0.003209	0.000691	0.000545	0.133156	0.618528
determined	0.001402	0.006162	0.009379	0.014305	0.003873	0.006726	0.003088	0.003966	0.002431	0.011806	0.010207	0.003152	0.000500	0.009533	0.002291	0.025173	0.002805	0.015227	0.002842	0.009548	0.000856	0.001627	0.000465	0.000317	0.000396	0.000122	0.000540	0.000011	0.000004	0.000013	0.000003	0.000061	0.000116	0.005330	0.002483	0.000770	0.000031	0.000234	0.000073	0.000063	0.000414	0.000044	0.000107	0.000113	0.000255	0.000083	0.000067	0.000612	0.000413	0.005121	0.001340	0.000377	0.000061	0.000227	0.000093	0.000181	0.000031	0.000060	0.000317	0.000021	0.000015	0.000071	0.000003	0.000004	0.000006	0.000002	0.000005	0.002398	0.001255	0.000875	0.108181	0.719316
that	0.002478	0.058600	0.071314	0.144982	0.028897	0.019658	0.016751	0.028329	0.012441	0.033837	0.059024	0.013878	0.001363	0.015102	0.010882	0.076577	0.008264	0.022455	0.004718	0.034326	0.002485	0.001895	0.001064	0.000810	0.000811	0.000274	0.001357	0.000058	0.000017	0.000050	0.000016	0.000289	0.000505	0.007800	0.003625	0.000986	0.000162	0.000691	0.000231	0.000286	0.001304	0.000139	0.000155	0.000126	0.000408	0.000166	0.000120	0.001582	0.001297	0.015905	0.002527	0.000744	0.000172	0.000801	0.000153	0.000424	0.000120	0.000170	0.001310	0.000143	0.000133	0.000492	0.000017	0.000020	0.000027	0.000014	0.000033	0.005152	0.004649	0.002317	0.051790	0.220298
the	0.006649	0.080828	0.024855	0.027843	0.012293	0.046658	0.107777	0.075545	0.017045	0.013268	0.026191	0.011143	0.002192	0.025795	0.006043	0.026729	0.004004	0.003877	0.000716	0.006134	0.002200	0.005140	0.005930	0.001958	0.002414	0.000330	0.008166	0.002410	0.000389	0.000208	0.000184	0.006433	0.004883	0.006236	0.001331	0.000944	0.000977	0.008256	0.000527	0.000831	0.001736	0.000884	0.000908	0.000688	0.002428	0.001241	0.000489	0.008645	0.030390	0.043285	0.004017	0.005875	0.001476	0.003160	0.001255	0.004067	0.000407	0.000620	0.031664	0.004300	0.001550	0.004434	0.000726	0.000267	0.000103	0.000153	0.000929	0.011936	0.028757	0.022420	0.036799	0.159058
impacts	0.005539	0.038442	0.009561	0.013836	0.009784	0.033040	0.080799	0.027304	0.015552	0.009107	0.012047	0.005862	0.001181	0.008547	0.003703	0.015980	0.000901	0.001648	0.000812	0.007896	0.001967	0.007943	0.011404	0.002595	0.003879	0.000960	0.011767	0.001525	0.000267	0.000183	0.000250	0.008564	0.012532	0.007339	0.002925	0.001886	0.002379	0.009489	0.001478	0.002257	0.001067	0.000948	0.001531	0.001465	0.002144	0.001374	0.000690	0.009575	0.034858	0.024289	0.012785	0.006886	0.002688	0.004735	0.002822	0.003494	0.001159	0.001414	0.005435	0.004177	0.000773	0.003861	0.000756	0.000201	0.000123	0.000134	0.000984	0.003358	0.003852	0.006479	0.076621	0.386192
would	0.001050	0.089500	0.055961	0.288894	0.039867	0.033342	0.026231	0.045444	0.013034	0.017963	0.035368	0.005843	0.000852	0.008259	0.003782	0.046632	0.003301	0.015779	0.006100	0.025469	0.002392	0.004597	0.002376	0.000746	0.002388	0.000835	0.003915	0.000033	0.000016	0.000010	0.000007	0.000270	0.001678	0.005033	0.004608	0.002195	0.000304	0.001025	0.000526	0.000125	0.000098	0.000064	0.000215	0.000245	0.000394	0.000333	0.000285	0.003705	0.004622	0.028633	0.008642	0.001114	0.000354	0.001756	0.000442	0.001003	0.000211	0.000329	0.002309	0.000364	0.000110	0.000389	0.000009	0.000018	0.000006	0.000006	0.000018	0.003519	0.001661	0.000913	0.024687	0.117799
be	0.000441	0.063660	0.059383	0.220201	0.043543	0.045037	0.050726	0.060041	0.024975	0.031452	0.039744	0.011841	0.001494	0.012111	0.008423	0.058237	0.001951	0.006129	0.004385	0.028457	0.001940	0.006387	0.003838	0.000451	0.002769	0.000561	0.005200	0.000304	0.000028	0.000022	0.000021	0.001290	0.001921	0.007482	0.003292	0.002384	0.000428	0.001707	0.000789	0.000176	0.000125	0.000052	0.000280	0.000373	0.000755	0.000438	0.000220	0.005476	0.005771	0.079026	0.021907	0.000812	0.001321	0.004070	0.000854	0.003692	0.000428	0.000401	0.013343	0.000449	0.000189	0.000773	0.000100	0.000031	0.000015	0.000020	0.000076	0.007793	0.003293	0.002136	0.006253	0.026309
minimal	0.000606	0.019924	0.019349	0.065866	0.014574	0.018664	0.020180	0.017526	0.009467	0.017135	0.044305	0.012150	0.002014	0.010643	0.007433	0.078341	0.002247	0.009048	0.004592	0.023406	0.003130	0.005239	0.003429	0.001410	0.003150	0.001561	0.002325	0.000117	0.000055	0.000046	0.000016	0.000496	0.003094	0.013153	0.006870	0.002662	0.000435	0.002249	0.001714	0.000769	0.000314	0.000131	0.000986	0.000724	0.001031	0.000806	0.000907	0.005252	0.005816	0.028475	0.026488	0.003303	0.002649	0.003954	0.001711	0.002434	0.000831	0.001009	0.003859	0.000699	0.000339	0.001496	0.000058	0.000082	0.000037	0.000019	0.000091	0.006721	0.002177	0.001702	0.056095	0.390412
