TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.075050	0.026598	0.007668	0.010275	0.007761	0.024092	0.018170	0.004610	0.004127	0.001265	0.003306	0.000761	0.001172	0.001073	0.000869	0.010865	0.006827	0.001687	0.003198	0.007488	0.002863	0.008887	0.007175	0.010928	0.007421	0.011486	0.028048	0.003063	0.000701	0.000514	0.000749	0.010802	0.008823	0.003097	0.004309	0.004596	0.003848	0.004507	0.001782	0.007534	0.015543	0.006512	0.010801	0.007780	0.003899	0.005178	0.006931	0.021871	0.010363	0.009408	0.006133	0.023088	0.004424	0.008274	0.022238	0.013973	0.005173	0.009953	0.013557	0.007504	0.017615	0.012546	0.008564	0.002606	0.000953	0.001503	0.026225	0.013161	0.021867	0.016706	0.153037	0.164616
EPA	0.018808	0.076141	0.006180	0.005377	0.001997	0.012553	0.024304	0.007518	0.006882	0.002683	0.006523	0.000545	0.001020	0.001478	0.001398	0.002608	0.001549	0.000562	0.000985	0.002567	0.001666	0.011264	0.009004	0.006473	0.013212	0.006210	0.015350	0.008231	0.002022	0.000465	0.003720	0.017540	0.027507	0.001442	0.001115	0.004675	0.023673	0.012579	0.002459	0.002534	0.018514	0.051434	0.004849	0.008903	0.008344	0.009059	0.006256	0.018474	0.048842	0.009975	0.003746	0.011838	0.005289	0.003611	0.014057	0.006102	0.003249	0.008295	0.010810	0.026961	0.010656	0.048764	0.012590	0.004521	0.001121	0.007531	0.046982	0.004345	0.004473	0.004750	0.106679	0.116161
has	0.003461	0.010804	0.000697	0.000727	0.000431	0.004185	0.002452	0.001867	0.001159	0.000566	0.003335	0.000320	0.000937	0.001543	0.000402	0.001403	0.000400	0.000143	0.000319	0.001101	0.000536	0.003423	0.002148	0.002611	0.001297	0.002707	0.005827	0.001452	0.000470	0.000315	0.000379	0.002757	0.003038	0.000815	0.000911	0.001525	0.002496	0.002679	0.000442	0.003393	0.003777	0.003311	0.002529	0.002424	0.001469	0.001847	0.001958	0.005912	0.005006	0.001047	0.000523	0.003027	0.001441	0.000682	0.002575	0.001357	0.001189	0.002728	0.004287	0.002565	0.003861	0.005835	0.001193	0.000660	0.000335	0.000425	0.002704	0.000569	0.002907	0.001603	0.401503	0.453282
determined	0.002183	0.007019	0.000818	0.001019	0.000617	0.002395	0.001832	0.002157	0.001337	0.000715	0.005082	0.000827	0.001100	0.002812	0.000576	0.001451	0.000569	0.000132	0.000870	0.000729	0.000241	0.000930	0.000959	0.001354	0.000359	0.001427	0.002193	0.000567	0.000201	0.000138	0.000184	0.001181	0.002704	0.000359	0.000500	0.000321	0.001008	0.001232	0.000214	0.000873	0.002063	0.001959	0.001258	0.001192	0.000875	0.001171	0.001003	0.002657	0.002181	0.001073	0.000388	0.001150	0.000606	0.000530	0.000921	0.000448	0.000352	0.000749	0.002142	0.000919	0.001132	0.002380	0.000376	0.000335	0.000160	0.000149	0.000909	0.000482	0.003307	0.001376	0.425908	0.488658
that	0.005778	0.004712	0.000410	0.000568	0.000320	0.001390	0.001547	0.001118	0.000683	0.000560	0.002779	0.000577	0.000468	0.001705	0.000352	0.001056	0.000407	0.000120	0.000678	0.000437	0.000170	0.000953	0.000590	0.000686	0.000454	0.000830	0.001061	0.000494	0.000254	0.000130	0.000069	0.000831	0.001012	0.000322	0.000502	0.000350	0.000651	0.001013	0.000130	0.000518	0.001508	0.001213	0.000736	0.000584	0.000353	0.000399	0.000504	0.001289	0.001207	0.000554	0.000152	0.000371	0.000292	0.000218	0.000409	0.000375	0.000190	0.000440	0.001794	0.000835	0.000805	0.001279	0.000334	0.000377	0.000122	0.000066	0.000751	0.000413	0.001244	0.000745	0.438902	0.504853
the	0.004937	0.004418	0.000094	0.000099	0.000085	0.000448	0.001039	0.000855	0.000186	0.000311	0.002739	0.000097	0.000155	0.000310	0.000086	0.000292	0.000410	0.000386	0.000824	0.000176	0.000137	0.001051	0.000703	0.000263	0.000410	0.000809	0.000683	0.000460	0.000322	0.000082	0.000163	0.001804	0.001314	0.000421	0.000670	0.000812	0.000762	0.001010	0.000353	0.000631	0.001946	0.002703	0.000872	0.000937	0.001545	0.000691	0.000770	0.001457	0.001787	0.000557	0.000100	0.000495	0.000354	0.000228	0.000582	0.000146	0.000210	0.000296	0.000640	0.000395	0.000353	0.000887	0.000331	0.000409	0.000070	0.000135	0.001076	0.000288	0.000463	0.000463	0.442521	0.505486
impacts	0.008449	0.028406	0.000663	0.000929	0.000675	0.001930	0.006389	0.002870	0.001165	0.001005	0.004599	0.000288	0.000588	0.000767	0.000449	0.000702	0.000764	0.000210	0.002062	0.000460	0.000442	0.002820	0.001135	0.000541	0.000827	0.001449	0.002415	0.002725	0.000983	0.000310	0.000819	0.007138	0.003412	0.000611	0.001082	0.002167	0.006106	0.002411	0.000643	0.000901	0.007142	0.017072	0.001511	0.003002	0.003344	0.001271	0.001515	0.003975	0.009983	0.002286	0.000404	0.001390	0.001207	0.000529	0.001735	0.000527	0.000276	0.000925	0.002224	0.002099	0.001092	0.006484	0.002542	0.001404	0.000361	0.000727	0.006358	0.000684	0.000939	0.001027	0.381540	0.432122
would	0.001912	0.005485	0.000104	0.000222	0.000158	0.000502	0.001123	0.001067	0.000358	0.000380	0.002725	0.000134	0.000420	0.000511	0.000191	0.000655	0.000261	0.000216	0.001580	0.000294	0.000231	0.000516	0.000249	0.000126	0.000171	0.000389	0.000390	0.000261	0.000099	0.000040	0.000073	0.000439	0.000800	0.000248	0.000433	0.000232	0.000690	0.000397	0.000098	0.000228	0.001100	0.002098	0.000302	0.000307	0.000319	0.000255	0.000172	0.000402	0.000794	0.000406	0.000115	0.000326	0.000140	0.000120	0.000229	0.000153	0.000064	0.000145	0.000456	0.000581	0.000299	0.001116	0.000201	0.000152	0.000044	0.000058	0.000409	0.000168	0.000680	0.000377	0.446375	0.517229
be	0.000473	0.001233	0.000039	0.000065	0.000025	0.000116	0.000185	0.000166	0.000078	0.000123	0.000780	0.000089	0.000104	0.000205	0.000104	0.000169	0.000148	0.000138	0.000726	0.000103	0.000038	0.000149	0.000160	0.000072	0.000047	0.000158	0.000112	0.000049	0.000044	0.000014	0.000015	0.000179	0.000197	0.000145	0.000145	0.000082	0.000184	0.000253	0.000055	0.000109	0.000515	0.000456	0.000317	0.000247	0.000184	0.000142	0.000109	0.000196	0.000264	0.000112	0.000023	0.000073	0.000061	0.000067	0.000115	0.000047	0.000039	0.000081	0.000240	0.000109	0.000106	0.000227	0.000037	0.000083	0.000016	0.000012	0.000131	0.000079	0.000327	0.000238	0.453752	0.534319
minimal	0.001463	0.004883	0.000174	0.000244	0.000192	0.000421	0.001780	0.001075	0.000449	0.001537	0.001867	0.000670	0.000393	0.000809	0.000664	0.000467	0.000305	0.000243	0.000745	0.000141	0.000179	0.000627	0.000462	0.000133	0.000132	0.000680	0.000360	0.000137	0.000098	0.000051	0.000070	0.000493	0.001022	0.000242	0.000399	0.000376	0.001020	0.001429	0.000238	0.000242	0.001063	0.001493	0.000604	0.000786	0.000666	0.000873	0.000560	0.000614	0.001324	0.000455	0.000081	0.000169	0.000181	0.000182	0.000194	0.000143	0.000121	0.000204	0.000519	0.000360	0.000235	0.000665	0.000106	0.000126	0.000044	0.000049	0.000391	0.000258	0.000605	0.000424	0.445375	0.514215
or	0.003072	0.002866	0.000623	0.001498	0.000676	0.001562	0.002342	0.006665	0.003655	0.003205	0.005366	0.000948	0.001329	0.001346	0.001093	0.001615	0.000389	0.000871	0.001203	0.000364	0.000286	0.001707	0.000988	0.000411	0.001259	0.001042	0.000798	0.000117	0.000051	0.000038	0.000065	0.000223	0.000671	0.001223	0.000447	0.000551	0.000271	0.001022	0.000387	0.000355	0.000386	0.000723	0.000498	0.000653	0.000474	0.000450	0.000593	0.000905	0.000753	0.000723	0.000276	0.000314	0.000165	0.000233	0.000468	0.000208	0.000069	0.000178	0.000311	0.000187	0.000151	0.000463	0.000119	0.000115	0.000031	0.000058	0.000216	0.000244	0.000475	0.000269	0.437205	0.499491
none	0.000514	0.001806	0.000080	0.000131	0.000079	0.000184	0.000491	0.000280	0.000145	0.000457	0.000569	0.000661	0.000246	0.000389	0.000461	0.000158	0.000108	0.000092	0.000342	0.000035	0.000063	0.000141	0.000129	0.000046	0.000043	0.000117	0.000101	0.000093	0.000087	0.000045	0.000031	0.000410	0.000219	0.000093	0.000106	0.000138	0.000400	0.000273	0.000065	0.000143	0.000628	0.000572	0.000224	0.000311	0.000072	0.000093	0.000116	0.000135	0.000461	0.000058	0.000016	0.000047	0.000040	0.000021	0.000041	0.000031	0.000016	0.000069	0.000241	0.000120	0.000126	0.000617	0.000088	0.000095	0.000033	0.000022	0.000198	0.000058	0.000086	0.000035	0.449332	0.536028
##xi	0.000235	0.000196	0.000043	0.000061	0.000080	0.000066	0.000149	0.000495	0.000106	0.000340	0.000715	0.001794	0.001181	0.002273	0.000222	0.000401	0.000036	0.000113	0.000359	0.000038	0.000086	0.000045	0.000184	0.000050	0.000034	0.000076	0.000030	0.000046	0.000024	0.000023	0.000040	0.000054	0.000067	0.000037	0.000227	0.000030	0.000044	0.000094	0.000062	0.000140	0.000150	0.000120	0.000204	0.000080	0.000057	0.000145	0.000157	0.000095	0.000111	0.000074	0.000018	0.000027	0.000029	0.000025	0.000017	0.000028	0.000010	0.000010	0.000088	0.000019	0.000049	0.000152	0.000038	0.000027	0.000013	0.000029	0.000034	0.000061	0.000237	0.000045	0.456861	0.530692
##sten	0.000195	0.000799	0.000071	0.000073	0.000058	0.000102	0.000249	0.000236	0.000116	0.000253	0.000269	0.000370	0.000541	0.000443	0.000220	0.000109	0.000049	0.000048	0.000169	0.000026	0.000019	0.000036	0.000042	0.000075	0.000015	0.000050	0.000031	0.000034	0.000061	0.000035	0.000031	0.000093	0.000064	0.000028	0.000040	0.000019	0.000107	0.000082	0.000013	0.000026	0.000138	0.000173	0.000073	0.000053	0.000023	0.000029	0.000037	0.000044	0.000120	0.000060	0.000013	0.000018	0.000019	0.000026	0.000029	0.000024	0.000007	0.000018	0.000093	0.000036	0.000049	0.000218	0.000039	0.000086	0.000026	0.000021	0.000077	0.000084	0.000159	0.000048	0.452702	0.540160
##t	0.000286	0.000624	0.000050	0.000040	0.000022	0.000040	0.000075	0.000206	0.000075	0.000228	0.000300	0.000155	0.000172	0.000231	0.000185	0.000054	0.000047	0.000161	0.000543	0.000019	0.000018	0.000037	0.000116	0.000032	0.000026	0.000069	0.000022	0.000016	0.000021	0.000006	0.000011	0.000064	0.000040	0.000044	0.000054	0.000025	0.000057	0.000096	0.000042	0.000029	0.000177	0.000234	0.000111	0.000060	0.000060	0.000072	0.000069	0.000044	0.000096	0.000066	0.000009	0.000011	0.000014	0.000014	0.000014	0.000011	0.000006	0.000008	0.000053	0.000014	0.000018	0.000082	0.000012	0.000027	0.000005	0.000006	0.000037	0.000028	0.000050	0.000035	0.454140	0.540082
because	0.001128	0.006501	0.000534	0.000802	0.000326	0.000676	0.001538	0.001022	0.000495	0.000570	0.001575	0.000298	0.000371	0.000626	0.000341	0.001080	0.000240	0.000128	0.000879	0.000441	0.000291	0.000796	0.000866	0.000638	0.000322	0.000959	0.000847	0.000250	0.000135	0.000100	0.000191	0.001018	0.000989	0.000441	0.000557	0.000340	0.001057	0.001177	0.000310	0.000672	0.001469	0.002453	0.000598	0.000612	0.000671	0.000586	0.000628	0.001245	0.002268	0.000837	0.000354	0.000745	0.000435	0.000370	0.000615	0.000374	0.000249	0.000390	0.000695	0.000892	0.000628	0.001100	0.000181	0.000229	0.000105	0.000185	0.000828	0.000270	0.001246	0.001090	0.441273	0.504851
,	0.002234	0.002584	0.001372	0.000769	0.000734	0.000636	0.001345	0.001647	0.000941	0.005736	0.002086	0.003202	0.003273	0.005166	0.003841	0.002839	0.002343	0.004459	0.005682	0.001407	0.001575	0.002054	0.002597	0.001724	0.001393	0.003371	0.001024	0.000529	0.000845	0.000357	0.000260	0.000567	0.000864	0.002671	0.003183	0.002319	0.001044	0.003406	0.003255	0.002930	0.004836	0.001706	0.006871	0.003415	0.003963	0.001942	0.001767	0.000960	0.001325	0.001720	0.000662	0.000583	0.000569	0.000541	0.000518	0.000982	0.000640	0.000726	0.001819	0.000395	0.001038	0.000777	0.000354	0.000623	0.000142	0.000178	0.000460	0.001674	0.000917	0.000869	0.413737	0.455028
among	0.000586	0.000516	0.001238	0.000897	0.000435	0.000393	0.000255	0.001820	0.000589	0.001146	0.000504	0.002294	0.003354	0.002308	0.001849	0.002241	0.002092	0.004908	0.003182	0.000815	0.001288	0.000455	0.000664	0.000249	0.000194	0.000775	0.000282	0.000044	0.000082	0.000057	0.000061	0.000159	0.000223	0.004503	0.000609	0.000310	0.000159	0.000675	0.001248	0.000710	0.000614	0.000409	0.001670	0.000621	0.000941	0.000456	0.000369	0.000681	0.000750	0.001370	0.000213	0.000328	0.000187	0.000100	0.000133	0.000149	0.000146	0.000096	0.000364	0.000096	0.000048	0.000079	0.000018	0.000070	0.000033	0.000033	0.000076	0.000243	0.000599	0.000724	0.445152	0.499060
