TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.046846	0.165177	0.002233	0.000815	0.000558	0.003809	0.028206	0.001325	0.000358	0.000480	0.000847	0.000141	0.001324	0.001149	0.001606	0.000168	0.000891	0.000130	0.000093	0.002177	0.001268	0.000838	0.002475	0.000089	0.001004	0.000742	0.001945	0.001605	0.001232	0.000987	0.003685	0.014581	0.012632	0.000217	0.000175	0.001177	0.013977	0.003697	0.000946	0.002578	0.005695	0.031286	0.000302	0.000800	0.000761	0.002134	0.000505	0.003851	0.031789	0.001468	0.000519	0.002234	0.001036	0.000271	0.000955	0.000691	0.000391	0.001710	0.000815	0.011084	0.000701	0.031603	0.002883	0.001178	0.001124	0.003147	0.012331	0.000777	0.009924	0.001991	0.006427	0.505433
EPA	0.013513	0.069999	0.001369	0.001867	0.003672	0.015154	0.085443	0.019303	0.001458	0.009329	0.003374	0.000678	0.007512	0.002773	0.009453	0.001002	0.001386	0.000774	0.000402	0.014442	0.003125	0.005557	0.018411	0.000198	0.005427	0.003360	0.018656	0.005860	0.003454	0.004763	0.012683	0.029642	0.049101	0.000280	0.000690	0.005217	0.016351	0.004669	0.001922	0.010041	0.048427	0.042147	0.000443	0.003362	0.014922	0.001961	0.001683	0.015618	0.023088	0.004561	0.001916	0.004404	0.003099	0.001712	0.006184	0.003766	0.005342	0.012777	0.021663	0.018020	0.002682	0.083432	0.009867	0.003256	0.005361	0.011684	0.047749	0.001131	0.037907	0.008497	0.008703	0.082323
has	0.073319	0.019046	0.002270	0.001428	0.004150	0.015784	0.024427	0.011238	0.001676	0.001284	0.000408	0.000047	0.000150	0.000058	0.002100	0.000370	0.001311	0.000389	0.000697	0.002347	0.004305	0.007446	0.002999	0.000164	0.001401	0.001843	0.016874	0.000470	0.000521	0.000329	0.000037	0.004684	0.005353	0.000421	0.000668	0.007837	0.001845	0.004097	0.000776	0.005278	0.001431	0.005026	0.000200	0.002466	0.001087	0.000428	0.000897	0.017285	0.014849	0.010647	0.001373	0.007836	0.004333	0.000443	0.004590	0.001428	0.000341	0.010118	0.002449	0.003732	0.005925	0.002986	0.000562	0.000354	0.000386	0.000040	0.001864	0.001060	0.002078	0.001386	0.026582	0.635969
determined	0.070077	0.001367	0.003311	0.000847	0.014530	0.006529	0.007019	0.048837	0.009483	0.000745	0.001247	0.000136	0.000123	0.000036	0.001640	0.001796	0.001350	0.000153	0.001142	0.001851	0.004082	0.003697	0.003860	0.000083	0.001068	0.002068	0.009817	0.000744	0.000304	0.000045	0.000050	0.000729	0.004233	0.000771	0.001504	0.004378	0.000802	0.002456	0.001327	0.010063	0.000261	0.000237	0.000186	0.001501	0.000580	0.000185	0.000736	0.006609	0.006624	0.048636	0.000617	0.002765	0.008282	0.000479	0.003126	0.002056	0.000317	0.004636	0.002977	0.000552	0.006349	0.000771	0.000661	0.000183	0.000039	0.000023	0.000182	0.003022	0.000412	0.000506	0.014542	0.657653
that	0.152826	0.002165	0.000612	0.000638	0.001524	0.011000	0.006464	0.015971	0.001721	0.000591	0.000348	0.000083	0.000126	0.000143	0.001131	0.000321	0.001165	0.000057	0.000201	0.000874	0.003000	0.003987	0.001221	0.000044	0.000643	0.001235	0.010398	0.000631	0.000338	0.000084	0.000070	0.001168	0.001618	0.000416	0.000571	0.004961	0.001609	0.002972	0.000243	0.005030	0.000151	0.000764	0.000096	0.001591	0.000366	0.000176	0.000636	0.017460	0.003275	0.006087	0.000410	0.002097	0.003662	0.000230	0.004706	0.000971	0.000237	0.006199	0.001552	0.000898	0.003266	0.000905	0.000715	0.000208	0.000089	0.000058	0.000808	0.001230	0.001217	0.000287	0.035080	0.666378
the	0.036163	0.053664	0.000914	0.000755	0.000812	0.016515	0.048416	0.008819	0.001844	0.004632	0.002088	0.000399	0.001596	0.000811	0.002503	0.000554	0.003760	0.000409	0.000467	0.004687	0.007224	0.004217	0.013355	0.000240	0.001806	0.003696	0.012919	0.004030	0.001945	0.001078	0.000973	0.007200	0.016727	0.001556	0.000694	0.005406	0.028812	0.011822	0.002253	0.008290	0.002767	0.016097	0.000443	0.002310	0.002357	0.000906	0.002182	0.017742	0.042231	0.003262	0.001547	0.009108	0.002076	0.000499	0.004976	0.005135	0.001308	0.007814	0.003312	0.013597	0.002863	0.007217	0.003864	0.000982	0.000866	0.000441	0.005211	0.001103	0.007152	0.002773	0.026638	0.477169
impacts	0.014968	0.070883	0.000338	0.000729	0.000856	0.010392	0.043281	0.001295	0.000585	0.006061	0.001029	0.000850	0.005577	0.005738	0.003236	0.000314	0.001417	0.000613	0.000130	0.003805	0.002020	0.001948	0.006536	0.000116	0.004152	0.004300	0.011979	0.004766	0.003684	0.014730	0.018703	0.013221	0.005268	0.000456	0.000562	0.002527	0.038491	0.004123	0.002021	0.005626	0.024383	0.112205	0.000944	0.002423	0.008501	0.001369	0.001915	0.011940	0.005973	0.000620	0.000625	0.003010	0.000568	0.000663	0.002459	0.002356	0.001676	0.005232	0.007216	0.027427	0.001747	0.032944	0.005125	0.002661	0.014395	0.012422	0.010822	0.000347	0.088788	0.003593	0.012363	0.275962
would	0.082765	0.016437	0.002352	0.001420	0.004547	0.039214	0.044062	0.016578	0.010018	0.016026	0.003638	0.001473	0.008869	0.001058	0.006195	0.001821	0.004271	0.001116	0.000731	0.008051	0.008911	0.010176	0.012358	0.000543	0.003400	0.004423	0.029128	0.006286	0.001559	0.003252	0.000983	0.015836	0.007806	0.001305	0.000841	0.011333	0.017801	0.014583	0.002981	0.010358	0.010551	0.022355	0.000665	0.003080	0.006458	0.001016	0.001786	0.022963	0.011210	0.003151	0.001765	0.015259	0.002812	0.002079	0.007058	0.002495	0.000667	0.013218	0.014856	0.009272	0.004174	0.007718	0.005487	0.000852	0.002289	0.000450	0.005730	0.002577	0.007350	0.003231	0.020384	0.352537
be	0.044693	0.003121	0.000253	0.000398	0.000515	0.010358	0.007808	0.001415	0.000323	0.000892	0.000380	0.000164	0.000214	0.000037	0.000509	0.000144	0.001139	0.000100	0.000089	0.000251	0.003566	0.002962	0.002124	0.000041	0.000568	0.001215	0.011893	0.000564	0.000137	0.000140	0.000025	0.001325	0.001061	0.000324	0.000275	0.003891	0.001412	0.002466	0.000308	0.002647	0.000413	0.000992	0.000079	0.000820	0.000437	0.000124	0.000547	0.009980	0.002536	0.000372	0.000226	0.001576	0.000711	0.000093	0.002592	0.000430	0.000083	0.003684	0.001256	0.000557	0.001181	0.000522	0.000390	0.000062	0.000101	0.000013	0.000300	0.000421	0.001886	0.000472	0.022517	0.834881
minimal	0.021074	0.004183	0.000234	0.000475	0.000690	0.008447	0.006792	0.001868	0.000608	0.000745	0.000459	0.000329	0.000350	0.000135	0.002046	0.001066	0.001178	0.000094	0.000129	0.001301	0.002632	0.003451	0.001816	0.000070	0.001900	0.001513	0.014966	0.000833	0.001030	0.000412	0.000183	0.005054	0.004686	0.001160	0.000628	0.004033	0.002784	0.003219	0.000724	0.003057	0.001378	0.003733	0.000132	0.000908	0.000462	0.000205	0.000685	0.010340	0.002551	0.001033	0.000473	0.000723	0.000896	0.000443	0.003032	0.000567	0.000263	0.003609	0.002889	0.001421	0.002425	0.003819	0.000575	0.000485	0.000235	0.000103	0.000841	0.000415	0.004652	0.000894	0.014113	0.829343
