TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.036400	0.038814	0.003519	0.000367	0.000159	0.000103	0.000865	0.000106	0.000030	0.000063	0.000228	0.000037	0.000030	0.000024	0.000083	0.000127	0.000175	0.000198	0.000031	0.000101	0.000018	0.000078	0.000170	0.000039	0.000040	0.000106	0.000105	0.000096	0.000008	0.000009	0.000045	0.000351	0.000344	0.000071	0.000053	0.000098	0.000204	0.000058	0.000167	0.000099	0.000330	0.000563	0.000068	0.000033	0.000044	0.000130	0.000024	0.000152	0.000542	0.000047	0.000016	0.000057	0.000013	0.000015	0.000024	0.000025	0.000015	0.000056	0.000181	0.000376	0.000053	0.000477	0.000081	0.000007	0.000007	0.000041	0.000315	0.000132	0.000087	0.000388	0.119269	0.792813
EPA	0.002361	0.040681	0.018613	0.014652	0.027481	0.009568	0.010675	0.013663	0.004372	0.002968	0.009213	0.006137	0.001446	0.000760	0.004100	0.007048	0.002174	0.007979	0.002000	0.001926	0.001915	0.001264	0.000755	0.000301	0.000166	0.000653	0.001895	0.003353	0.002451	0.000568	0.001924	0.002432	0.002795	0.002973	0.001105	0.001709	0.004063	0.000603	0.001799	0.001122	0.009511	0.005885	0.000153	0.000235	0.000362	0.000787	0.000049	0.001254	0.002125	0.004258	0.001502	0.007257	0.001856	0.000929	0.001164	0.001113	0.000184	0.000375	0.001837	0.001554	0.000463	0.006862	0.005390	0.002650	0.000310	0.001772	0.005129	0.000825	0.001645	0.002368	0.100042	0.608493
has	0.000662	0.227636	0.062811	0.050857	0.060104	0.021700	0.014647	0.046058	0.008133	0.023198	0.143173	0.004691	0.001398	0.005017	0.004492	0.036806	0.005206	0.004187	0.002863	0.001889	0.001550	0.001757	0.002087	0.000263	0.000364	0.000593	0.002385	0.001162	0.000352	0.000363	0.002832	0.004080	0.003669	0.006308	0.000817	0.001451	0.007620	0.000338	0.002403	0.000420	0.016471	0.014305	0.000174	0.000147	0.000801	0.001743	0.000073	0.001432	0.007653	0.006713	0.001216	0.006139	0.000771	0.000977	0.000969	0.002683	0.000208	0.000585	0.002130	0.000956	0.000235	0.024412	0.000934	0.000296	0.000199	0.002838	0.005540	0.001203	0.000724	0.003310	0.033669	0.094151
determined	0.000401	0.355124	0.124046	0.038941	0.022103	0.026729	0.032423	0.035438	0.006154	0.037958	0.078705	0.003875	0.000695	0.003754	0.003797	0.029066	0.001240	0.003340	0.003333	0.003211	0.001573	0.002141	0.002653	0.000283	0.000323	0.000480	0.001402	0.000439	0.000182	0.000096	0.000405	0.000935	0.001988	0.004461	0.000793	0.000987	0.002818	0.000250	0.000321	0.000077	0.003843	0.006404	0.000091	0.000085	0.000191	0.001197	0.000053	0.000666	0.002952	0.002766	0.000451	0.002659	0.000249	0.000470	0.000682	0.001060	0.000201	0.000616	0.000666	0.000919	0.000043	0.001706	0.000153	0.000095	0.000035	0.000171	0.000511	0.000547	0.000279	0.001128	0.030141	0.106034
that	0.000167	0.291360	0.055958	0.021338	0.020691	0.023345	0.079396	0.020209	0.008665	0.045524	0.248746	0.011184	0.001110	0.008551	0.006605	0.032601	0.001263	0.004396	0.002241	0.001901	0.000737	0.000962	0.003245	0.000647	0.000289	0.000356	0.001459	0.001471	0.000351	0.000103	0.000914	0.001276	0.002915	0.005703	0.000508	0.000630	0.003087	0.000267	0.000356	0.000046	0.009451	0.006828	0.000037	0.000085	0.000239	0.001431	0.000056	0.001337	0.010015	0.001324	0.000277	0.001776	0.000129	0.000398	0.000539	0.002572	0.000135	0.000714	0.002142	0.001344	0.000058	0.004207	0.000822	0.000227	0.000045	0.000571	0.001424	0.000541	0.001118	0.003062	0.007749	0.028774
the	0.000143	0.364330	0.059594	0.010323	0.011469	0.013024	0.044999	0.013299	0.003345	0.016777	0.179908	0.007924	0.000797	0.001624	0.005141	0.008654	0.000522	0.002305	0.000911	0.001235	0.000396	0.000609	0.005385	0.000570	0.000421	0.000762	0.003275	0.004185	0.000283	0.000163	0.001106	0.003538	0.005366	0.002895	0.000313	0.000863	0.004686	0.000423	0.000819	0.000287	0.032828	0.016091	0.000495	0.000471	0.000621	0.002499	0.000184	0.004687	0.021045	0.001436	0.000180	0.003999	0.000125	0.000222	0.000449	0.001129	0.000129	0.001178	0.006328	0.004125	0.000250	0.010232	0.002116	0.000162	0.000072	0.000716	0.004637	0.000480	0.000888	0.003124	0.017358	0.079074
impacts	0.000239	0.088540	0.013170	0.004785	0.002431	0.011304	0.038713	0.024749	0.002428	0.007599	0.012458	0.005144	0.000809	0.001691	0.003721	0.002801	0.000408	0.001128	0.000902	0.001228	0.000346	0.001106	0.003095	0.000232	0.000365	0.000216	0.000352	0.000359	0.000157	0.000053	0.000252	0.000891	0.001332	0.000708	0.000220	0.000351	0.001694	0.000150	0.000316	0.000101	0.004107	0.003125	0.000153	0.000074	0.000104	0.000638	0.000050	0.000383	0.001758	0.000559	0.000163	0.000802	0.000121	0.000303	0.000439	0.000601	0.000164	0.000535	0.002026	0.001515	0.000090	0.001417	0.000229	0.000066	0.000015	0.000095	0.000613	0.000393	0.001078	0.001030	0.071781	0.669029
would	0.000245	0.212072	0.026051	0.012468	0.004104	0.036701	0.052392	0.015048	0.006742	0.099780	0.148287	0.018858	0.001906	0.009833	0.009343	0.022092	0.000258	0.004139	0.003751	0.002796	0.000515	0.003555	0.008279	0.000791	0.001893	0.000552	0.001792	0.001280	0.000313	0.000093	0.001070	0.003085	0.001729	0.006161	0.001159	0.000918	0.002458	0.000403	0.000564	0.000269	0.013731	0.005797	0.000313	0.000318	0.000754	0.002387	0.000187	0.001523	0.006072	0.001443	0.000518	0.001445	0.000119	0.000293	0.000667	0.002951	0.000205	0.000638	0.003909	0.001062	0.000128	0.003532	0.000477	0.000115	0.000030	0.000583	0.002231	0.004083	0.000575	0.003661	0.041779	0.174726
be	0.000162	0.400501	0.034190	0.012067	0.007835	0.019843	0.053447	0.035518	0.005076	0.071565	0.105326	0.019878	0.002116	0.017046	0.007487	0.018517	0.000960	0.001728	0.001023	0.001853	0.000635	0.002767	0.016032	0.000729	0.001114	0.000516	0.001271	0.002004	0.000304	0.000140	0.000724	0.003047	0.002790	0.003925	0.000721	0.000712	0.002644	0.000351	0.001412	0.000187	0.018629	0.009749	0.000650	0.000316	0.000952	0.002797	0.000160	0.002071	0.012412	0.001990	0.000705	0.001776	0.000212	0.000466	0.000911	0.003047	0.000301	0.001118	0.007149	0.003437	0.000190	0.007398	0.000801	0.000115	0.000040	0.000374	0.001828	0.004751	0.000992	0.004287	0.012213	0.040002
minimal	0.000373	0.042793	0.008294	0.003950	0.003602	0.016422	0.028008	0.019203	0.004086	0.011025	0.017215	0.022520	0.002772	0.007529	0.004717	0.005914	0.000503	0.001199	0.000733	0.001279	0.000634	0.001341	0.003608	0.000375	0.000930	0.000452	0.000657	0.000598	0.000223	0.000075	0.000542	0.001320	0.001049	0.000661	0.000213	0.000249	0.001122	0.000078	0.000217	0.000112	0.003072	0.001960	0.000130	0.000098	0.000104	0.000570	0.000099	0.000454	0.002427	0.000326	0.000129	0.000372	0.000061	0.000127	0.000216	0.000342	0.000092	0.000305	0.002697	0.001296	0.000107	0.001209	0.000281	0.000090	0.000026	0.000303	0.000764	0.000323	0.000473	0.000558	0.087678	0.676721
