TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.116902	0.104002	0.014557	0.008629	0.002870	0.003442	0.013676	0.002116	0.002138	0.002014	0.004790	0.000343	0.001670	0.001197	0.003902	0.001329	0.001268	0.004638	0.001024	0.002646	0.002095	0.001761	0.002472	0.000688	0.001333	0.002151	0.003451	0.001784	0.001934	0.001069	0.000882	0.016200	0.010879	0.001919	0.000746	0.002464	0.011082	0.014088	0.001138	0.001400	0.015090	0.036760	0.001671	0.001699	0.001962	0.003248	0.001684	0.005327	0.031006	0.009006	0.003262	0.002392	0.001023	0.001416	0.001189	0.002839	0.000604	0.002745	0.007834	0.025975	0.001304	0.014418	0.001980	0.001363	0.001110	0.000961	0.019792	0.003020	0.003878	0.007029	0.005862	0.409865
EPA	0.068896	0.034693	0.003958	0.022690	0.004746	0.014804	0.009401	0.005452	0.002011	0.006861	0.008323	0.000215	0.002973	0.001823	0.006323	0.015223	0.002233	0.002463	0.003425	0.001016	0.006328	0.016802	0.001965	0.004441	0.002686	0.005344	0.029069	0.001211	0.001115	0.002361	0.008034	0.021896	0.008409	0.002646	0.002009	0.021782	0.003315	0.010850	0.003305	0.006960	0.016627	0.061424	0.003048	0.016583	0.005607	0.002275	0.004299	0.031523	0.030214	0.020158	0.002475	0.010069	0.004582	0.001834	0.008179	0.009994	0.000896	0.021495	0.021567	0.016937	0.010395	0.014404	0.001448	0.000704	0.001981	0.005418	0.028019	0.003420	0.002261	0.063308	0.011647	0.189156
has	0.057475	0.037676	0.019976	0.021871	0.011840	0.006645	0.015643	0.018961	0.007800	0.007128	0.010515	0.000376	0.004337	0.001572	0.009076	0.019738	0.002705	0.011421	0.004071	0.009288	0.003897	0.006134	0.005014	0.009050	0.002073	0.003703	0.009846	0.002050	0.004628	0.003046	0.002132	0.013483	0.021638	0.002981	0.001278	0.007966	0.005836	0.013932	0.008661	0.004348	0.022708	0.045508	0.009660	0.007210	0.012017	0.009685	0.002934	0.014647	0.068980	0.127495	0.003647	0.019524	0.004869	0.005353	0.003459	0.022470	0.002213	0.009350	0.026423	0.020281	0.003537	0.023243	0.001781	0.002521	0.002347	0.001404	0.020681	0.004111	0.003008	0.029065	0.002687	0.057372
determined	0.032665	0.026555	0.002167	0.048708	0.007294	0.011769	0.017435	0.007919	0.005497	0.032856	0.002201	0.001370	0.002873	0.001514	0.011393	0.023995	0.009102	0.019774	0.005266	0.007751	0.009331	0.013189	0.043628	0.005262	0.005206	0.015401	0.020585	0.003628	0.002362	0.001606	0.004174	0.026645	0.016124	0.003252	0.004326	0.016548	0.009838	0.003618	0.013529	0.016626	0.003466	0.004833	0.007617	0.014895	0.003293	0.002507	0.007726	0.013678	0.011655	0.007872	0.002720	0.026716	0.006149	0.007751	0.010334	0.010829	0.008343	0.017777	0.012866	0.013355	0.011537	0.012984	0.003050	0.001246	0.001307	0.002610	0.014628	0.008003	0.001537	0.009085	0.013907	0.212747
that	0.030779	0.025228	0.008268	0.070569	0.008655	0.007031	0.013463	0.010604	0.007887	0.013424	0.011131	0.000663	0.002222	0.001095	0.015781	0.025342	0.005292	0.041927	0.011974	0.046223	0.007208	0.007699	0.012748	0.009669	0.009430	0.018479	0.012471	0.003315	0.001055	0.000883	0.002352	0.014045	0.016362	0.011922	0.009564	0.011061	0.014407	0.003922	0.021750	0.011250	0.007891	0.007953	0.005571	0.006320	0.006308	0.004579	0.008840	0.013497	0.009526	0.026625	0.005600	0.014209	0.008004	0.009413	0.005193	0.012071	0.005091	0.008820	0.014092	0.016745	0.011098	0.016499	0.002968	0.000541	0.000780	0.001704	0.003304	0.016102	0.003069	0.009042	0.012663	0.168731
the	0.049183	0.145911	0.012739	0.028806	0.009378	0.007936	0.026172	0.007372	0.004022	0.010036	0.013143	0.000262	0.003613	0.001298	0.008789	0.006728	0.005969	0.014321	0.004632	0.008366	0.011876	0.006623	0.007564	0.004450	0.005081	0.011391	0.011191	0.002284	0.002309	0.002050	0.002400	0.017040	0.017581	0.006936	0.003891	0.007419	0.012115	0.006004	0.006692	0.007591	0.023687	0.022289	0.005928	0.006111	0.004811	0.004019	0.006263	0.014401	0.027375	0.029833	0.007550	0.006910	0.005489	0.004416	0.004369	0.009840	0.002814	0.010337	0.012749	0.028792	0.007858	0.013814	0.002402	0.001358	0.001701	0.001732	0.010166	0.006207	0.003691	0.010418	0.014178	0.167325
impacts	0.094535	0.029879	0.002127	0.003871	0.001242	0.015399	0.006620	0.001593	0.000548	0.002962	0.001450	0.000106	0.000601	0.000714	0.002247	0.001382	0.011298	0.000242	0.000214	0.000343	0.021301	0.006614	0.001062	0.001803	0.006317	0.012975	0.017511	0.003131	0.000320	0.000563	0.001353	0.004669	0.002185	0.000232	0.000678	0.008066	0.001532	0.000779	0.000203	0.004103	0.007120	0.015024	0.000882	0.006118	0.000242	0.000450	0.007227	0.011550	0.011058	0.001781	0.000399	0.000541	0.001309	0.000948	0.007056	0.000529	0.000664	0.013236	0.001059	0.004047	0.003218	0.002827	0.004590	0.000192	0.000474	0.001124	0.003082	0.000584	0.004690	0.005227	0.042596	0.567385
would	0.052473	0.034495	0.013810	0.020975	0.008639	0.007631	0.012585	0.013638	0.021526	0.020187	0.012798	0.000801	0.001780	0.002920	0.007977	0.013499	0.004349	0.021340	0.005253	0.012357	0.007426	0.006179	0.005712	0.004822	0.004504	0.013509	0.011424	0.002909	0.001501	0.001466	0.000973	0.017804	0.010259	0.010068	0.001796	0.008533	0.011982	0.024523	0.009277	0.005269	0.020183	0.013236	0.008081	0.007567	0.005189	0.001649	0.006820	0.010329	0.016933	0.028178	0.005937	0.008744	0.007345	0.005086	0.004882	0.015767	0.002142	0.012238	0.019083	0.024568	0.009213	0.007525	0.002712	0.000998	0.001363	0.000514	0.012085	0.006320	0.007010	0.015352	0.010017	0.253970
be	0.033699	0.014663	0.007030	0.007017	0.006277	0.009951	0.007222	0.006604	0.005424	0.010880	0.016015	0.000349	0.001556	0.000909	0.010171	0.004494	0.004729	0.006108	0.001778	0.008392	0.008962	0.007938	0.004772	0.002554	0.002182	0.016331	0.020176	0.002570	0.001852	0.000580	0.002555	0.008138	0.008227	0.009574	0.003661	0.014102	0.005311	0.007709	0.003968	0.006621	0.015749	0.004392	0.002711	0.008104	0.004528	0.002570	0.007615	0.025517	0.010425	0.025212	0.004674	0.003938	0.003772	0.002628	0.008708	0.010366	0.003725	0.017708	0.025974	0.017926	0.006311	0.005613	0.002570	0.001058	0.000582	0.001299	0.002744	0.004946	0.004532	0.023348	0.022979	0.416724
minimal	0.019154	0.007633	0.000540	0.000870	0.000673	0.004227	0.002937	0.001897	0.002186	0.000917	0.001774	0.000360	0.000260	0.000035	0.002991	0.002456	0.002889	0.000369	0.000158	0.000522	0.009475	0.003059	0.003841	0.000443	0.000819	0.008272	0.008955	0.000586	0.000333	0.000062	0.000521	0.002136	0.001467	0.000736	0.001147	0.004803	0.000796	0.001237	0.000169	0.001946	0.002911	0.002041	0.000282	0.001874	0.000195	0.000118	0.002434	0.006157	0.001388	0.000940	0.000861	0.001061	0.000553	0.000313	0.003394	0.000653	0.000692	0.005822	0.004062	0.000472	0.001776	0.000596	0.000549	0.000191	0.000051	0.000280	0.001031	0.000583	0.000715	0.001736	0.024120	0.828497
