TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.016968	0.000444	0.000041	0.000037	0.000151	0.000130	0.000021	0.000009	0.000009	0.000014	0.000001	0.000005	0.000002	0.000003	0.000003	0.000468	0.000040	0.000029	0.000010	0.000140	0.001301	0.000682	0.000060	0.000019	0.000203	0.001521	0.000386	0.000079	0.000021	0.000172	0.000073	0.000350	0.000928	0.000209	0.001673	0.001986	0.000499	0.001357	0.000530	0.004956	0.000734	0.001650	0.002693	0.000883	0.000279	0.000968	0.002491	0.001999	0.001255	0.001505	0.001772	0.005727	0.007096	0.003319	0.001252	0.000602	0.001943	0.001993	0.000181	0.001105	0.002849	0.000344	0.001282	0.000165	0.000867	0.000540	0.007192	0.006555	0.006017	0.003111	0.508709	0.387391
EPA	0.025483	0.002261	0.001103	0.000192	0.001128	0.001622	0.000056	0.000011	0.000038	0.000112	0.000013	0.000006	0.000001	0.000006	0.000026	0.004546	0.000044	0.000024	0.000095	0.000120	0.000214	0.000276	0.000001	0.000001	0.000003	0.000024	0.000270	0.000024	0.000001	0.000004	0.000008	0.000121	0.000089	0.000018	0.000223	0.000202	0.000013	0.000006	0.000002	0.000040	0.000026	0.000020	0.000065	0.000100	0.000011	0.000048	0.000071	0.001818	0.000381	0.000146	0.000241	0.000044	0.000009	0.000005	0.000010	0.000000	0.000007	0.000026	0.000064	0.000009	0.000151	0.000030	0.000013	0.000002	0.000005	0.000003	0.000011	0.000035	0.000003	0.000001	0.000943	0.957272
has	0.001613	0.892562	0.023929	0.000156	0.000199	0.001463	0.000440	0.000021	0.000004	0.000034	0.000000	0.000002	0.000001	0.000005	0.000031	0.000310	0.000014	0.000001	0.000068	0.000100	0.000003	0.000014	0.000000	0.000000	0.000002	0.000001	0.000015	0.000002	0.000001	0.000000	0.000001	0.000015	0.000314	0.000001	0.000001	0.000014	0.000019	0.000003	0.000000	0.000000	0.000001	0.000008	0.000003	0.000013	0.000011	0.000025	0.000007	0.000866	0.001693	0.000079	0.000006	0.000039	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.075876
determined	0.000222	0.025173	0.421502	0.002977	0.001569	0.001234	0.000416	0.000248	0.000307	0.000160	0.000009	0.000024	0.000003	0.000031	0.000146	0.004901	0.000018	0.000016	0.000386	0.000490	0.000020	0.000066	0.000001	0.000001	0.000001	0.000002	0.000008	0.000001	0.000000	0.000001	0.000004	0.000027	0.000121	0.000017	0.000071	0.000163	0.000037	0.000048	0.000003	0.000002	0.000000	0.000004	0.000006	0.000003	0.000003	0.000002	0.000002	0.000061	0.000251	0.001683	0.000204	0.000183	0.000059	0.000008	0.000021	0.000000	0.000000	0.000001	0.000000	0.000001	0.000002	0.000001	0.000000	0.000001	0.000001	0.000003	0.000002	0.000005	0.000000	0.000000	0.000028	0.537040
that	0.000330	0.005882	0.015655	0.716869	0.038726	0.002710	0.015547	0.001976	0.000554	0.002148	0.000001	0.000003	0.000000	0.000007	0.000302	0.011222	0.000189	0.000170	0.000174	0.010038	0.001366	0.000124	0.000005	0.000002	0.000010	0.000005	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000015	0.000513	0.000522	0.000072	0.000071	0.000200	0.000449	0.000003	0.000000	0.000002	0.000001	0.000000	0.000000	0.000001	0.000000	0.000001	0.000006	0.000215	0.000535	0.000434	0.000106	0.000674	0.000036	0.000024	0.000006	0.000001	0.000000	0.000001	0.000000	0.000002	0.000000	0.000000	0.000000	0.000006	0.000002	0.000002	0.000001	0.000002	0.000019	0.172056
the	0.000646	0.001939	0.000497	0.021374	0.423438	0.005164	0.002636	0.001412	0.000581	0.000902	0.000008	0.000008	0.000000	0.000000	0.000014	0.009856	0.000058	0.000284	0.000039	0.001224	0.005273	0.000138	0.000005	0.000001	0.000002	0.000080	0.000001	0.000000	0.000000	0.000000	0.000000	0.000001	0.000002	0.000025	0.000317	0.000016	0.000008	0.000022	0.000054	0.000073	0.000001	0.000002	0.000005	0.000000	0.000000	0.000000	0.000003	0.000000	0.000001	0.000012	0.000101	0.000073	0.000062	0.002046	0.000026	0.000007	0.000451	0.000011	0.000001	0.000001	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000003	0.000001	0.000000	0.000263	0.520824
impacts	0.000149	0.013967	0.000369	0.000506	0.086039	0.538739	0.008821	0.009087	0.000843	0.039238	0.000058	0.000133	0.000008	0.000007	0.000068	0.001276	0.000004	0.000002	0.000180	0.000182	0.000235	0.000865	0.000134	0.000019	0.000013	0.000036	0.000011	0.000001	0.000000	0.000000	0.000000	0.000001	0.000002	0.000000	0.000001	0.000013	0.000038	0.000037	0.000002	0.000011	0.000099	0.000010	0.000001	0.000000	0.000001	0.000000	0.000000	0.000000	0.000001	0.000002	0.000004	0.000006	0.000003	0.000021	0.000083	0.000005	0.000024	0.000010	0.000030	0.000009	0.000001	0.000002	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000012	0.000000	0.000130	0.298446
would	0.000052	0.021957	0.000401	0.000074	0.001508	0.003101	0.291904	0.034177	0.006835	0.035007	0.000597	0.000122	0.000007	0.000071	0.000728	0.006385	0.000008	0.000001	0.000002	0.000140	0.000057	0.000364	0.000062	0.000059	0.000538	0.000009	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000001	0.000000	0.000000	0.000007	0.000039	0.000170	0.000007	0.000001	0.000040	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000003	0.000000	0.000017	0.000016	0.000006	0.000030	0.000053	0.000062	0.000059	0.000013	0.000035	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000001	0.000013	0.595244
be	0.000055	0.014460	0.001085	0.000178	0.000982	0.000560	0.076316	0.667732	0.017053	0.023824	0.000908	0.000822	0.000037	0.000109	0.000493	0.001735	0.000002	0.000001	0.000001	0.000139	0.000028	0.000074	0.000111	0.000048	0.000026	0.000019	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000015	0.000001	0.000000	0.000000	0.000004	0.000025	0.000067	0.000022	0.000002	0.000042	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000059	0.000003	0.000006	0.000022	0.000017	0.000013	0.000040	0.000043	0.000062	0.000008	0.000138	0.000007	0.000001	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000001	0.000034	0.192562
minimal	0.000193	0.000336	0.000276	0.000379	0.001517	0.001438	0.001898	0.036898	0.681541	0.009359	0.040192	0.000330	0.000087	0.000031	0.001229	0.001806	0.000006	0.000002	0.000002	0.000007	0.000055	0.001077	0.000006	0.000029	0.000022	0.000113	0.000090	0.000000	0.000000	0.000000	0.000001	0.000003	0.000002	0.000000	0.000001	0.000001	0.000001	0.000005	0.000014	0.000115	0.000001	0.000013	0.000010	0.000003	0.000000	0.000000	0.000000	0.000000	0.000001	0.000036	0.000011	0.000003	0.000003	0.000092	0.000063	0.000014	0.000268	0.000870	0.000113	0.000045	0.000167	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000038	0.219183
or	0.000009	0.001284	0.000001	0.000006	0.000003	0.000008	0.006397	0.000927	0.001013	0.968119	0.000097	0.000074	0.000281	0.000215	0.014169	0.000066	0.000000	0.000000	0.000000	0.000002	0.000001	0.000005	0.000069	0.000009	0.000385	0.000021	0.000004	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000002	0.000108	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000017	0.000006	0.000001	0.000030	0.000271	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006391
none	0.001540	0.002999	0.000445	0.000055	0.000246	0.000510	0.000929	0.013226	0.343098	0.001185	0.529439	0.001351	0.002178	0.001953	0.000835	0.005359	0.000217	0.000051	0.000018	0.000005	0.000072	0.004679	0.000037	0.001317	0.000018	0.000183	0.005525	0.000014	0.000102	0.000004	0.000002	0.000020	0.000016	0.000000	0.000001	0.000001	0.000001	0.000002	0.000001	0.000013	0.000001	0.000012	0.000008	0.000029	0.000002	0.000001	0.000001	0.000001	0.000010	0.000089	0.000006	0.000002	0.000000	0.000002	0.000004	0.000002	0.000009	0.000354	0.000114	0.000145	0.002649	0.000067	0.000001	0.000019	0.000001	0.000000	0.000001	0.000002	0.000000	0.000000	0.000033	0.078790
##xi	0.000026	0.000571	0.000303	0.000002	0.000007	0.000014	0.000196	0.003367	0.002038	0.001138	0.004944	0.958854	0.002773	0.001062	0.000075	0.001354	0.000429	0.000166	0.000010	0.000002	0.000003	0.000081	0.000377	0.000007	0.000004	0.000030	0.000380	0.001876	0.001382	0.000053	0.000004	0.000009	0.000004	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000010	0.000036	0.000008	0.000009	0.000001	0.000003	0.000002	0.000072	0.000000	0.000001	0.000001	0.000000	0.000000	0.000003	0.000003	0.000024	0.000066	0.000116	0.000702	0.000242	0.000215	0.000476	0.000009	0.000000	0.000000	0.000003	0.000005	0.000000	0.000008	0.016439
