TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.003114	0.150080	0.012432	0.008657	0.003553	0.003814	0.039106	0.002981	0.001098	0.005153	0.000912	0.001767	0.005163	0.004536	0.002309	0.004878	0.003868	0.004284	0.002435	0.011720	0.004819	0.007254	0.014196	0.004421	0.003517	0.003714	0.010287	0.004011	0.004710	0.003493	0.005512	0.019904	0.043284	0.005360	0.001684	0.004523	0.070864	0.034332	0.003453	0.004688	0.033382	0.039123	0.004224	0.002755	0.004300	0.008320	0.001821	0.011419	0.063143	0.014458	0.013695	0.017123	0.002764	0.004439	0.004125	0.019248	0.003523	0.005793	0.011685	0.053753	0.007946	0.031130	0.004877	0.006644	0.002923	0.006080	0.019966	0.004029	0.034150	0.023837	0.008465	0.004976
EPA	0.089974	0.000598	0.000194	0.000082	0.000121	0.000469	0.000045	0.000026	0.000101	0.000014	0.000073	0.000033	0.000032	0.000127	0.000235	0.000099	0.000403	0.000130	0.000045	0.000077	0.000473	0.000337	0.000059	0.000037	0.000089	0.000151	0.000812	0.000041	0.000021	0.000070	0.000037	0.000171	0.000150	0.000084	0.000081	0.000253	0.000039	0.000025	0.000036	0.000072	0.000048	0.000263	0.000118	0.000282	0.000048	0.000082	0.000206	0.001351	0.000278	0.000185	0.000101	0.000586	0.000152	0.000095	0.000350	0.000024	0.000050	0.000520	0.000229	0.000204	0.000827	0.000119	0.000109	0.000046	0.000107	0.000061	0.000622	0.000190	0.000009	0.000018	0.018370	0.878434
has	0.168751	0.063560	0.011719	0.043603	0.002734	0.009371	0.000418	0.012754	0.006759	0.001382	0.003438	0.001274	0.002615	0.005007	0.003177	0.009597	0.003134	0.005020	0.001394	0.000820	0.012060	0.023654	0.003694	0.001409	0.002053	0.011545	0.024478	0.003070	0.001836	0.002034	0.001015	0.000989	0.001600	0.006213	0.002534	0.006072	0.000460	0.002316	0.003101	0.000813	0.000324	0.000862	0.005795	0.007257	0.000301	0.000278	0.006221	0.016367	0.002044	0.008565	0.001642	0.002654	0.001636	0.000675	0.001469	0.000135	0.000177	0.003204	0.000638	0.002041	0.002676	0.000387	0.000601	0.000485	0.000507	0.000204	0.000120	0.000687	0.000049	0.000257	0.030404	0.433864
determined	0.090933	0.032967	0.061763	0.090553	0.018342	0.015255	0.005556	0.006785	0.025430	0.014444	0.005994	0.002626	0.002508	0.002642	0.010663	0.013679	0.004865	0.006404	0.001224	0.007632	0.007176	0.007973	0.001896	0.001040	0.005800	0.016410	0.006890	0.000941	0.000834	0.000465	0.000576	0.001253	0.001694	0.003528	0.001269	0.002318	0.000541	0.001048	0.003096	0.001193	0.000181	0.000494	0.004880	0.003659	0.000525	0.001630	0.008426	0.005113	0.000932	0.004672	0.002252	0.000675	0.001433	0.001457	0.000968	0.000138	0.000297	0.001095	0.000410	0.000326	0.001751	0.000121	0.000146	0.000159	0.000096	0.000107	0.000412	0.000091	0.000046	0.000052	0.006454	0.464797
that	0.142245	0.023208	0.018823	0.022497	0.018045	0.034785	0.005898	0.008330	0.017191	0.016034	0.009951	0.003638	0.003075	0.003457	0.013307	0.032075	0.008465	0.011494	0.005031	0.007164	0.008392	0.007456	0.003958	0.001330	0.002394	0.019062	0.013514	0.000923	0.001003	0.001830	0.000678	0.002051	0.001973	0.003720	0.000824	0.003526	0.000642	0.001941	0.002104	0.001537	0.000517	0.000883	0.006780	0.009077	0.000800	0.001868	0.023783	0.022380	0.001769	0.001906	0.002509	0.001206	0.000872	0.000960	0.002059	0.000269	0.000676	0.002675	0.000842	0.000477	0.002895	0.000221	0.000304	0.000377	0.000536	0.000159	0.000640	0.000261	0.000084	0.000126	0.005078	0.423442
the	0.160819	0.036379	0.037964	0.025089	0.018595	0.105968	0.003453	0.013833	0.014482	0.003068	0.013684	0.004283	0.002309	0.002211	0.011367	0.019734	0.019734	0.010515	0.007080	0.004531	0.010731	0.010388	0.001993	0.001855	0.002349	0.005970	0.015520	0.002186	0.001249	0.001690	0.001091	0.004264	0.001975	0.003009	0.001220	0.005765	0.000603	0.000465	0.001385	0.002235	0.000402	0.001139	0.003420	0.007563	0.000794	0.001365	0.006016	0.017260	0.002673	0.001872	0.001474	0.003683	0.000779	0.000562	0.002079	0.000275	0.000693	0.002351	0.001668	0.000655	0.002085	0.000649	0.000601	0.000416	0.000512	0.000204	0.000676	0.000173	0.000059	0.000035	0.004564	0.342262
impacts	0.079130	0.002814	0.001032	0.006631	0.005661	0.029743	0.000189	0.005399	0.007278	0.000679	0.002452	0.001919	0.000165	0.000644	0.003658	0.005538	0.003255	0.000361	0.000488	0.000273	0.002514	0.004614	0.002505	0.000261	0.001619	0.002591	0.004266	0.001346	0.000930	0.001534	0.000298	0.004004	0.000424	0.000455	0.000743	0.002289	0.000289	0.000317	0.000730	0.000545	0.000136	0.000367	0.001963	0.001806	0.000219	0.000294	0.001352	0.002113	0.000788	0.000365	0.000554	0.000921	0.000318	0.001525	0.000813	0.000409	0.000279	0.000832	0.000600	0.000515	0.001094	0.000254	0.000389	0.000360	0.000503	0.000050	0.000069	0.000123	0.000014	0.000042	0.003358	0.787991
would	0.026465	0.006905	0.103928	0.080301	0.108045	0.150255	0.020018	0.009694	0.013762	0.004676	0.012976	0.028852	0.001865	0.003135	0.019553	0.036843	0.027250	0.011880	0.007545	0.023763	0.006888	0.007798	0.015623	0.003820	0.002746	0.005613	0.004186	0.002000	0.001243	0.002578	0.000559	0.011603	0.003937	0.017489	0.002378	0.004031	0.000675	0.001415	0.005260	0.000834	0.000211	0.000660	0.007046	0.003238	0.003242	0.000873	0.005603	0.003959	0.002361	0.002493	0.010538	0.004235	0.001212	0.006832	0.001741	0.001309	0.000862	0.000498	0.001631	0.000667	0.001788	0.000298	0.000753	0.000547	0.001045	0.000201	0.000921	0.000428	0.000076	0.000069	0.001920	0.134358
be	0.027700	0.001345	0.008729	0.033835	0.233624	0.207745	0.051376	0.028987	0.026173	0.039295	0.024811	0.017166	0.002395	0.002522	0.012524	0.057975	0.004829	0.010926	0.008260	0.009555	0.004717	0.013277	0.007009	0.000567	0.003546	0.005976	0.003974	0.001368	0.001714	0.001198	0.000384	0.003289	0.001611	0.001956	0.000715	0.002255	0.000272	0.001192	0.001888	0.000183	0.000094	0.000189	0.001094	0.001011	0.000799	0.000173	0.002429	0.001372	0.000386	0.000413	0.001275	0.000415	0.000327	0.000862	0.000970	0.000784	0.000268	0.000357	0.000814	0.000183	0.000730	0.000139	0.000312	0.000549	0.000390	0.000060	0.000331	0.000178	0.000043	0.000030	0.002345	0.113815
minimal	0.015598	0.003688	0.000846	0.006011	0.007838	0.030834	0.001231	0.002305	0.002913	0.002569	0.003429	0.000617	0.000703	0.000416	0.002890	0.004979	0.000858	0.000643	0.001012	0.000727	0.003036	0.005161	0.000742	0.000161	0.001068	0.001838	0.004398	0.000677	0.000106	0.000803	0.000439	0.001349	0.000671	0.000217	0.000214	0.001880	0.000316	0.000181	0.000227	0.000205	0.000186	0.000357	0.000297	0.000824	0.000178	0.000089	0.000454	0.001290	0.000377	0.000058	0.000161	0.000157	0.000133	0.000199	0.000517	0.000065	0.000136	0.000529	0.000258	0.000178	0.000192	0.000145	0.000173	0.000029	0.000247	0.000084	0.000156	0.000042	0.000016	0.000011	0.003976	0.874685
