TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.004165	0.055791	0.074867	0.023166	0.014003	0.058185	0.055024	0.011285	0.002040	0.000633	0.001949	0.000884	0.000097	0.000383	0.000577	0.012320	0.000188	0.000143	0.000046	0.001914	0.000546	0.002468	0.002282	0.000552	0.000993	0.001296	0.007221	0.007907	0.000871	0.001193	0.002616	0.033399	0.008670	0.000507	0.000268	0.000451	0.063440	0.008531	0.000314	0.002294	0.018709	0.024246	0.000844	0.001367	0.004338	0.001400	0.001058	0.015886	0.043271	0.004615	0.000655	0.013466	0.002332	0.001469	0.005530	0.001603	0.000320	0.001587	0.001981	0.029428	0.005081	0.029339	0.009677	0.000549	0.001789	0.002944	0.067685	0.001532	0.005175	0.004734	0.103031	0.130880
EPA	0.037304	0.042109	0.016289	0.006085	0.011662	0.003897	0.003475	0.000630	0.001248	0.002393	0.001146	0.001758	0.000606	0.000547	0.000305	0.019778	0.001741	0.002233	0.000666	0.002281	0.008583	0.007850	0.016724	0.002794	0.001432	0.001795	0.002102	0.001739	0.000930	0.000184	0.000866	0.005013	0.001342	0.001862	0.001621	0.003723	0.007818	0.006688	0.007449	0.004742	0.026658	0.020691	0.005553	0.006784	0.006877	0.006311	0.002438	0.005498	0.003970	0.001576	0.000698	0.019371	0.002317	0.005630	0.005990	0.004217	0.000682	0.002310	0.004048	0.005390	0.003285	0.005636	0.002212	0.001098	0.000306	0.001394	0.012307	0.004795	0.028120	0.024452	0.242203	0.295776
has	0.044593	0.082795	0.051587	0.036583	0.017366	0.008284	0.005341	0.013714	0.004422	0.003558	0.001652	0.000769	0.000125	0.000335	0.000798	0.009659	0.004636	0.005054	0.000705	0.001775	0.000796	0.006666	0.006098	0.004015	0.001124	0.005066	0.015880	0.004134	0.000943	0.000389	0.001208	0.005532	0.004826	0.002562	0.000361	0.002044	0.008152	0.006855	0.001409	0.003279	0.027916	0.026497	0.001757	0.004396	0.004016	0.010564	0.001451	0.036979	0.030753	0.004053	0.001528	0.010007	0.004728	0.004156	0.008643	0.002552	0.001126	0.011355	0.017577	0.028356	0.006214	0.021179	0.003797	0.001089	0.000717	0.001721	0.030547	0.001735	0.004361	0.010310	0.134135	0.170695
determined	0.013356	0.042694	0.016388	0.009764	0.005839	0.005052	0.003989	0.001055	0.001674	0.003150	0.002317	0.003770	0.000425	0.000664	0.002075	0.005837	0.002866	0.001372	0.000938	0.001743	0.002654	0.002937	0.003534	0.001830	0.001627	0.003407	0.007309	0.001991	0.001096	0.000546	0.001130	0.006211	0.005335	0.000943	0.000247	0.001872	0.006029	0.004560	0.001286	0.002252	0.012334	0.010862	0.002066	0.003146	0.005672	0.020578	0.002428	0.012826	0.023582	0.000503	0.000454	0.004340	0.001478	0.002319	0.001920	0.002223	0.001249	0.003684	0.006824	0.007398	0.003347	0.025973	0.001611	0.000812	0.000607	0.001092	0.011941	0.001213	0.005080	0.005785	0.276269	0.358619
that	0.025565	0.189425	0.024751	0.012853	0.006204	0.007085	0.006339	0.002345	0.001801	0.003494	0.002901	0.001502	0.000186	0.000416	0.001207	0.011560	0.010908	0.002384	0.000632	0.001500	0.003630	0.004082	0.002331	0.001391	0.001051	0.002189	0.009124	0.003211	0.000715	0.000185	0.001017	0.004252	0.007311	0.001259	0.000192	0.001792	0.012082	0.004371	0.002016	0.002184	0.024838	0.018319	0.001362	0.002427	0.002251	0.009096	0.000799	0.013061	0.035177	0.002577	0.000704	0.006029	0.002226	0.001642	0.002281	0.001160	0.000497	0.002346	0.006136	0.008848	0.001954	0.040522	0.002819	0.000609	0.000317	0.001053	0.012765	0.001957	0.005744	0.007022	0.177220	0.228804
the	0.018131	0.180820	0.021281	0.021277	0.015185	0.006783	0.006950	0.002789	0.002228	0.002635	0.005764	0.001850	0.000374	0.000239	0.000829	0.013189	0.011427	0.005491	0.000549	0.000799	0.004282	0.009778	0.006942	0.001316	0.001311	0.003584	0.008675	0.003991	0.001228	0.000586	0.001503	0.013829	0.006722	0.003539	0.000871	0.003859	0.040481	0.013552	0.004902	0.003677	0.038575	0.038213	0.004919	0.005043	0.005375	0.008075	0.002441	0.014515	0.019008	0.002830	0.000963	0.008008	0.002689	0.002570	0.005064	0.002468	0.000934	0.004129	0.009328	0.025646	0.010678	0.028438	0.008499	0.001423	0.001207	0.001918	0.058718	0.003259	0.012317	0.012979	0.093385	0.113169
impacts	0.006945	0.036652	0.004386	0.004130	0.003964	0.001920	0.001236	0.000346	0.000696	0.001516	0.003035	0.001198	0.001278	0.000415	0.000329	0.004287	0.005027	0.002548	0.000273	0.000284	0.001286	0.001746	0.002567	0.001161	0.001280	0.001152	0.001519	0.001598	0.001061	0.000299	0.000576	0.002859	0.001694	0.001219	0.000461	0.000772	0.005969	0.001770	0.001869	0.001573	0.010505	0.006187	0.001446	0.001155	0.001183	0.001671	0.000531	0.002162	0.002753	0.000319	0.000198	0.004142	0.000413	0.000631	0.000980	0.001129	0.000463	0.000817	0.001906	0.001858	0.002312	0.006705	0.002397	0.001225	0.000530	0.000957	0.006916	0.001216	0.005093	0.003739	0.344262	0.471302
would	0.010690	0.039836	0.015745	0.005185	0.007715	0.005721	0.003180	0.001335	0.001460	0.001329	0.001343	0.000855	0.000141	0.000266	0.000458	0.007585	0.006359	0.001832	0.000444	0.000580	0.001709	0.003132	0.002265	0.002095	0.001036	0.002734	0.007148	0.001104	0.000357	0.000099	0.000161	0.004436	0.003270	0.001723	0.000555	0.001597	0.003815	0.002052	0.002057	0.003736	0.018257	0.012495	0.003490	0.005511	0.006304	0.003939	0.001951	0.010744	0.006899	0.001746	0.000916	0.006744	0.004564	0.005074	0.007083	0.002735	0.001553	0.004479	0.009521	0.006478	0.006061	0.014629	0.001652	0.000469	0.000275	0.000281	0.012302	0.002302	0.002925	0.004137	0.289161	0.388186
be	0.026671	0.093614	0.017723	0.009709	0.010609	0.006605	0.006112	0.002966	0.001929	0.005321	0.003785	0.005584	0.001600	0.002737	0.001863	0.013916	0.013737	0.006171	0.000937	0.002315	0.002622	0.005618	0.004563	0.003546	0.003263	0.002526	0.007298	0.005104	0.001718	0.000654	0.001172	0.006462	0.006325	0.001059	0.000395	0.002646	0.021766	0.005117	0.003619	0.003592	0.036609	0.014089	0.003324	0.004920	0.007277	0.010674	0.000949	0.007139	0.009547	0.001235	0.000948	0.005315	0.004548	0.004247	0.003337	0.003214	0.001111	0.003587	0.010024	0.009238	0.006265	0.028381	0.004221	0.001541	0.001091	0.001251	0.015712	0.003968	0.011836	0.009185	0.195284	0.256967
minimal	0.004233	0.034374	0.002905	0.002737	0.003047	0.005633	0.004144	0.001306	0.001110	0.000924	0.002238	0.001975	0.000331	0.000990	0.000747	0.006689	0.003165	0.000640	0.000239	0.000545	0.004726	0.001933	0.001800	0.000954	0.000817	0.000406	0.001766	0.001112	0.000875	0.000298	0.000573	0.002082	0.002395	0.000421	0.000186	0.000663	0.007457	0.001323	0.000768	0.001544	0.007035	0.004038	0.002162	0.001582	0.003988	0.002904	0.000544	0.002439	0.003760	0.000516	0.000292	0.003507	0.001052	0.000872	0.001224	0.001285	0.000398	0.000642	0.002106	0.003527	0.002453	0.009114	0.001653	0.000779	0.000417	0.000806	0.002680	0.000681	0.003526	0.001866	0.349669	0.472409
