TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.120622	0.015969	0.020601	0.009111	0.008411	0.014206	0.002138	0.004057	0.008889	0.004209	0.003138	0.002909	0.001189	0.001704	0.003785	0.009450	0.021744	0.004828	0.002098	0.003315	0.023519	0.020032	0.003740	0.003093	0.015362	0.016959	0.015504	0.010174	0.004172	0.005234	0.003057	0.002845	0.004193	0.002813	0.019672	0.019990	0.007641	0.003466	0.003465	0.018064	0.001761	0.004007	0.009679	0.020487	0.003708	0.003654	0.017754	0.016579	0.006773	0.005090	0.003729	0.002162	0.012186	0.010594	0.011875	0.001785	0.005780	0.013563	0.000679	0.004597	0.009826	0.011108	0.008431	0.003269	0.002722	0.002203	0.002018	0.008308	0.003252	0.002082	0.027930	0.297042
EPA	0.127014	0.324573	0.000101	0.000336	0.000035	0.000225	0.000063	0.000021	0.000041	0.000031	0.000001	0.000003	0.000004	0.000376	0.000006	0.000023	0.000966	0.000006	0.000002	0.000050	0.002660	0.001324	0.000182	0.000047	0.000639	0.000874	0.001616	0.000959	0.000052	0.000108	0.000193	0.000460	0.008862	0.000142	0.000107	0.003920	0.020813	0.001923	0.000041	0.000359	0.000093	0.000462	0.000222	0.004091	0.000681	0.000237	0.002604	0.005360	0.006411	0.000537	0.002221	0.000079	0.000557	0.000422	0.003809	0.000895	0.000476	0.007011	0.000070	0.001876	0.000543	0.013883	0.002228	0.000101	0.000208	0.000426	0.001118	0.000301	0.000711	0.000028	0.018376	0.424807
has	0.219125	0.001430	0.085413	0.000140	0.000108	0.000145	0.000008	0.000008	0.000069	0.000013	0.000007	0.000043	0.000010	0.000064	0.000007	0.000034	0.002611	0.000025	0.000013	0.000014	0.009041	0.000360	0.000187	0.000233	0.001308	0.001875	0.000618	0.001968	0.000227	0.000084	0.000051	0.000333	0.000361	0.000164	0.003121	0.001135	0.001030	0.000494	0.000900	0.003782	0.000199	0.000366	0.002012	0.004122	0.001012	0.001301	0.006470	0.003754	0.004124	0.004833	0.000500	0.000117	0.005446	0.007561	0.001614	0.000382	0.000264	0.002942	0.000265	0.001607	0.001232	0.001922	0.002129	0.000293	0.000065	0.000098	0.000217	0.000789	0.000292	0.000076	0.027799	0.579637
determined	0.173680	0.006866	0.001379	0.296567	0.000504	0.000315	0.000083	0.000109	0.000142	0.000111	0.000004	0.000004	0.000000	0.000007	0.000005	0.000024	0.002008	0.000006	0.000011	0.000193	0.003142	0.000658	0.000211	0.000106	0.000073	0.002234	0.001272	0.000956	0.000310	0.000270	0.001021	0.000461	0.003831	0.000541	0.000176	0.002982	0.002514	0.003690	0.000343	0.001455	0.000028	0.000076	0.000186	0.001942	0.006569	0.001017	0.002076	0.003112	0.000263	0.003343	0.000233	0.000012	0.001647	0.000856	0.001911	0.003799	0.000178	0.004358	0.000242	0.002814	0.000205	0.013359	0.002892	0.000161	0.000320	0.000843	0.000716	0.000177	0.000113	0.000243	0.019130	0.418912
that	0.239755	0.010573	0.007743	0.012155	0.088905	0.002032	0.000064	0.000371	0.000102	0.000036	0.000086	0.000020	0.000002	0.000009	0.000156	0.000564	0.002789	0.000032	0.000050	0.001173	0.007623	0.001866	0.000337	0.000458	0.000431	0.004592	0.008867	0.001195	0.000695	0.000729	0.000375	0.005468	0.010999	0.001184	0.005339	0.011746	0.019399	0.000741	0.004795	0.007537	0.000067	0.000769	0.000581	0.007682	0.000768	0.000839	0.017403	0.009229	0.000910	0.005818	0.008934	0.000213	0.005811	0.001037	0.003441	0.000176	0.000285	0.003807	0.000534	0.000809	0.006788	0.008868	0.001484	0.000892	0.000150	0.000174	0.004375	0.004881	0.000139	0.000114	0.041209	0.400821
the	0.224135	0.029314	0.003194	0.004864	0.003463	0.026375	0.000305	0.000096	0.000297	0.000049	0.000036	0.000035	0.000019	0.000018	0.000092	0.000114	0.002625	0.000106	0.000165	0.000118	0.006094	0.011534	0.000243	0.000582	0.000488	0.001921	0.037244	0.001148	0.000539	0.000812	0.002115	0.001508	0.000519	0.000545	0.002403	0.122385	0.000919	0.000303	0.000319	0.002750	0.000395	0.000692	0.000674	0.027082	0.001214	0.000311	0.007159	0.065279	0.000857	0.000537	0.000398	0.000909	0.002303	0.000198	0.022251	0.000253	0.000419	0.021006	0.000519	0.002531	0.001563	0.002557	0.002483	0.001015	0.001587	0.001291	0.003193	0.000731	0.000265	0.000360	0.033887	0.306292
impacts	0.195898	0.008349	0.003538	0.011158	0.001305	0.002889	0.127050	0.000174	0.000204	0.000010	0.000016	0.000000	0.000028	0.000018	0.000006	0.000046	0.001066	0.000004	0.000025	0.000071	0.001635	0.000068	0.000021	0.000016	0.000093	0.000242	0.000347	0.000261	0.000014	0.000060	0.014286	0.001212	0.000284	0.000441	0.000244	0.002664	0.001667	0.000078	0.000181	0.000273	0.000070	0.000027	0.000104	0.001101	0.000155	0.000057	0.001475	0.002097	0.001511	0.000249	0.000526	0.000028	0.000215	0.000227	0.000635	0.000502	0.000196	0.001008	0.000139	0.000139	0.000589	0.001126	0.002086	0.000201	0.000674	0.180140	0.002092	0.001068	0.002374	0.000625	0.027270	0.395351
would	0.146046	0.014940	0.003982	0.045944	0.020845	0.003780	0.000424	0.414522	0.001088	0.000016	0.000118	0.000002	0.000001	0.000023	0.000080	0.000011	0.003934	0.000008	0.000009	0.000032	0.007941	0.000351	0.000029	0.000101	0.000088	0.000914	0.000380	0.000131	0.000502	0.000029	0.000213	0.000313	0.004600	0.001495	0.000715	0.005127	0.001714	0.002247	0.000128	0.001782	0.000016	0.000055	0.000014	0.001003	0.000099	0.000213	0.002957	0.002476	0.000466	0.056956	0.000702	0.000079	0.003161	0.000135	0.000697	0.000049	0.000042	0.000819	0.000026	0.000243	0.000675	0.000193	0.000320	0.001028	0.000043	0.000333	0.000942	0.000284	0.000038	0.000257	0.039889	0.201181
be	0.244403	0.020990	0.056734	0.035250	0.009546	0.009977	0.001345	0.004351	0.163683	0.000072	0.000240	0.000091	0.000002	0.000196	0.000018	0.000154	0.003657	0.000054	0.000132	0.000131	0.004307	0.000770	0.000036	0.000074	0.000447	0.000300	0.001050	0.000623	0.000129	0.000058	0.000367	0.000178	0.000761	0.000597	0.000941	0.011621	0.001578	0.001570	0.000640	0.001369	0.000045	0.000127	0.000374	0.001813	0.000292	0.000858	0.001096	0.004725	0.001972	0.003367	0.009473	0.000313	0.002542	0.000914	0.001681	0.000129	0.000310	0.001050	0.000170	0.000109	0.000450	0.000049	0.002101	0.000251	0.000095	0.000824	0.000409	0.000771	0.000107	0.000194	0.051894	0.333053
minimal	0.226872	0.009706	0.001467	0.003360	0.001735	0.004238	0.000749	0.000095	0.000162	0.197446	0.000016	0.000029	0.000010	0.000051	0.000001	0.000009	0.000290	0.000002	0.000013	0.000020	0.000856	0.000118	0.000352	0.000047	0.000014	0.000156	0.000235	0.000120	0.000052	0.000043	0.000286	0.000323	0.001515	0.000169	0.000607	0.002734	0.001702	0.004388	0.001254	0.000430	0.002302	0.000075	0.000013	0.000533	0.000057	0.000118	0.000573	0.000377	0.000054	0.000013	0.000213	0.000004	0.000251	0.000869	0.000668	0.000081	0.000020	0.000389	0.000018	0.000025	0.000043	0.000674	0.000367	0.000373	0.000115	0.000455	0.005070	0.002863	0.009149	0.000384	0.024050	0.488130
