TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.087515	0.011670	0.023474	0.025043	0.020935	0.012676	0.007848	0.005661	0.005772	0.003316	0.004382	0.001783	0.003755	0.004865	0.014077	0.011433	0.014014	0.005248	0.004376	0.006956	0.020685	0.008223	0.004625	0.012110	0.005826	0.010532	0.008394	0.003415	0.005791	0.012478	0.014199	0.012964	0.011204	0.007834	0.020329	0.011935	0.007158	0.014165	0.009894	0.012725	0.002342	0.004053	0.003751	0.008036	0.001760	0.005095	0.011773	0.008887	0.014513	0.015038	0.012836	0.004444	0.007517	0.005536	0.006786	0.004328	0.003898	0.005228	0.003142	0.009926	0.009481	0.002499	0.001807	0.004397	0.009401	0.008414	0.010304	0.009217	0.003827	0.006395	0.038892	0.267195
EPA	0.040183	0.017840	0.050075	0.362819	0.070116	0.042832	0.012707	0.005041	0.000972	0.001408	0.001207	0.000113	0.000272	0.000055	0.001966	0.009733	0.004708	0.000295	0.000363	0.010029	0.005420	0.002791	0.002107	0.000938	0.000153	0.001472	0.003578	0.000835	0.000256	0.001088	0.001190	0.005959	0.022695	0.000599	0.002460	0.007495	0.007022	0.005793	0.002333	0.001092	0.000574	0.000624	0.000782	0.003836	0.000324	0.003559	0.009037	0.024229	0.073194	0.016325	0.022232	0.003130	0.001751	0.001216	0.003344	0.000482	0.000095	0.002511	0.000261	0.001219	0.001339	0.004095	0.001017	0.000349	0.001299	0.000929	0.010794	0.000808	0.001514	0.000503	0.010711	0.089907
has	0.002747	0.003684	0.015325	0.839241	0.047884	0.007796	0.010065	0.003535	0.003294	0.000544	0.005338	0.000011	0.000057	0.000035	0.000575	0.004231	0.004091	0.000368	0.000566	0.001429	0.003598	0.000341	0.000330	0.000612	0.000017	0.000161	0.000141	0.000021	0.000047	0.000044	0.000126	0.000426	0.001743	0.001109	0.000361	0.000564	0.000378	0.000538	0.001362	0.000183	0.000003	0.000083	0.000130	0.000253	0.000023	0.000128	0.000380	0.000425	0.003268	0.005560	0.012251	0.000064	0.000213	0.000224	0.000188	0.000046	0.000046	0.000086	0.000031	0.000079	0.000040	0.000123	0.000007	0.000032	0.000023	0.000029	0.000384	0.000035	0.000003	0.000026	0.000630	0.012272
determined	0.010641	0.003968	0.004079	0.028233	0.308475	0.044301	0.120466	0.018481	0.028872	0.011380	0.010665	0.000088	0.000094	0.000065	0.001608	0.039772	0.028050	0.000746	0.000372	0.001144	0.035672	0.002121	0.004234	0.004728	0.000588	0.001978	0.000765	0.000514	0.000040	0.000108	0.000340	0.001439	0.008200	0.001046	0.007720	0.004216	0.001885	0.005102	0.002824	0.008403	0.000073	0.000168	0.001492	0.000639	0.000362	0.000571	0.004916	0.002602	0.005238	0.005387	0.024898	0.000887	0.059981	0.018874	0.004752	0.003301	0.000843	0.000784	0.000826	0.002622	0.001942	0.000203	0.000265	0.000053	0.000104	0.000115	0.001623	0.004830	0.000380	0.000749	0.027261	0.069835
that	0.016440	0.003130	0.015361	0.016170	0.020519	0.045869	0.177514	0.102908	0.050565	0.033690	0.028877	0.000655	0.000437	0.000296	0.004350	0.020216	0.078085	0.003439	0.004169	0.007540	0.090475	0.003785	0.012496	0.015897	0.000824	0.003504	0.001277	0.000649	0.000161	0.000188	0.000389	0.002113	0.006293	0.005090	0.003057	0.001505	0.001764	0.002235	0.006742	0.002558	0.000747	0.001704	0.000562	0.001048	0.000177	0.001062	0.002239	0.001343	0.010314	0.011686	0.004007	0.000929	0.005853	0.010287	0.002074	0.006829	0.001690	0.001757	0.000730	0.004376	0.000618	0.000220	0.000174	0.000081	0.000101	0.000121	0.002798	0.003630	0.000229	0.000338	0.023551	0.107495
the	0.054703	0.004346	0.052818	0.021439	0.060475	0.027346	0.062074	0.190911	0.021330	0.017355	0.018401	0.000780	0.000562	0.001007	0.015671	0.036751	0.032199	0.002746	0.002068	0.009234	0.058978	0.003132	0.010875	0.014795	0.002819	0.013946	0.002324	0.001860	0.000567	0.000308	0.001103	0.001602	0.006354	0.004521	0.002583	0.001620	0.004686	0.004930	0.003279	0.002418	0.001328	0.002362	0.000728	0.000917	0.000147	0.001506	0.006165	0.002341	0.019688	0.014830	0.002269	0.002878	0.003085	0.002256	0.001805	0.002181	0.003954	0.001781	0.000447	0.007168	0.001841	0.000198	0.000392	0.000194	0.000133	0.000488	0.001400	0.003447	0.000325	0.000885	0.018688	0.119260
impacts	0.098778	0.003931	0.019101	0.000903	0.011600	0.137762	0.147045	0.179923	0.048317	0.006123	0.034677	0.002304	0.000386	0.001244	0.008593	0.003914	0.012045	0.000681	0.000448	0.000453	0.024184	0.009851	0.012771	0.006661	0.002257	0.005855	0.005881	0.002093	0.000096	0.000206	0.001469	0.002222	0.003092	0.000081	0.006011	0.003942	0.008715	0.002321	0.001758	0.008224	0.000776	0.001670	0.002205	0.000901	0.000120	0.001058	0.002514	0.002108	0.013065	0.000815	0.000860	0.004649	0.004670	0.002699	0.007115	0.004303	0.000970	0.002819	0.000805	0.002925	0.000801	0.000039	0.000443	0.000036	0.000090	0.000658	0.000642	0.001132	0.000551	0.001979	0.008955	0.101708
would	0.098224	0.002067	0.003760	0.002529	0.003461	0.026276	0.091998	0.014223	0.108445	0.014869	0.065262	0.000686	0.002801	0.000459	0.005725	0.016932	0.046428	0.000947	0.000198	0.001085	0.064218	0.003269	0.013079	0.013549	0.001721	0.004061	0.003204	0.000319	0.000081	0.000251	0.000127	0.001077	0.001628	0.000345	0.000370	0.000541	0.000538	0.000344	0.003416	0.001239	0.000366	0.004013	0.001841	0.000624	0.000170	0.000792	0.001312	0.001014	0.006356	0.000594	0.001141	0.000180	0.002334	0.004011	0.002492	0.002121	0.003938	0.003074	0.002604	0.020658	0.001460	0.000144	0.000068	0.000032	0.000108	0.000026	0.000328	0.000604	0.000040	0.000334	0.016491	0.300981
be	0.078646	0.001622	0.001488	0.002644	0.003758	0.013185	0.220781	0.023786	0.027499	0.038393	0.043044	0.003477	0.009206	0.003916	0.075157	0.024730	0.054348	0.000816	0.001585	0.006628	0.052677	0.001988	0.014628	0.029766	0.002508	0.014950	0.002472	0.001015	0.002153	0.001396	0.000926	0.013624	0.001701	0.000569	0.000640	0.000361	0.000238	0.000362	0.003330	0.003873	0.000222	0.001810	0.002207	0.000414	0.000201	0.001076	0.003110	0.000600	0.004997	0.000390	0.000814	0.000080	0.002025	0.002158	0.001775	0.014099	0.003094	0.002307	0.003408	0.015371	0.002622	0.000322	0.000199	0.000762	0.000456	0.000132	0.002778	0.000962	0.000064	0.002310	0.011992	0.133358
minimal	0.244356	0.006687	0.004694	0.000653	0.001011	0.027766	0.132040	0.013237	0.014720	0.007264	0.093022	0.035870	0.022699	0.011945	0.026609	0.029322	0.029426	0.001304	0.003997	0.006826	0.022369	0.006416	0.019154	0.005417	0.016773	0.012120	0.017136	0.005236	0.002342	0.000703	0.000911	0.007002	0.005843	0.000047	0.000456	0.001067	0.000760	0.001446	0.000264	0.000708	0.000349	0.009102	0.002459	0.001530	0.000336	0.003972	0.002517	0.001818	0.004657	0.000091	0.000065	0.000177	0.000372	0.000168	0.002425	0.001892	0.000124	0.002382	0.000467	0.009266	0.001291	0.000203	0.000523	0.000443	0.000129	0.000093	0.000179	0.000092	0.000470	0.000434	0.002449	0.109902
