TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.001820	0.045115	0.033244	0.033454	0.012061	0.042298	0.032014	0.022920	0.015022	0.007758	0.010740	0.004290	0.000557	0.007960	0.002805	0.019032	0.017031	0.006009	0.006250	0.017907	0.007399	0.012698	0.022416	0.004839	0.002003	0.004103	0.023631	0.005499	0.001757	0.001038	0.007641	0.006540	0.018898	0.007831	0.004509	0.005928	0.011621	0.018042	0.002389	0.001222	0.017044	0.021520	0.003296	0.005422	0.007084	0.003935	0.003483	0.019996	0.039659	0.044144	0.023232	0.006789	0.002766	0.003397	0.005864	0.008523	0.001699	0.009558	0.016015	0.005748	0.002673	0.012428	0.005341	0.002929	0.001564	0.011897	0.012012	0.012396	0.012557	0.037203	0.063299	0.068234
EPA	0.000253	0.316396	0.001873	0.003080	0.000913	0.004609	0.003605	0.000860	0.001915	0.002879	0.008579	0.003257	0.000109	0.000851	0.001315	0.001675	0.001447	0.000428	0.000470	0.000328	0.000359	0.002661	0.001410	0.000219	0.000256	0.000196	0.002716	0.024514	0.004628	0.005215	0.001439	0.014149	0.000758	0.000285	0.000088	0.001593	0.031387	0.010199	0.000483	0.000610	0.084522	0.055030	0.001414	0.000706	0.009076	0.000662	0.000306	0.003581	0.023766	0.003446	0.001918	0.001719	0.000796	0.003426	0.000930	0.003862	0.001103	0.002034	0.013098	0.002058	0.001602	0.035137	0.014704	0.005658	0.006842	0.002500	0.007388	0.001938	0.006258	0.011563	0.109956	0.124993
has	0.002274	0.004396	0.515852	0.074157	0.025684	0.004221	0.000520	0.030154	0.013140	0.000787	0.002862	0.000861	0.000117	0.001072	0.000542	0.016928	0.001310	0.000497	0.001581	0.002057	0.002500	0.003375	0.000431	0.000617	0.000065	0.000155	0.000454	0.000056	0.000119	0.000132	0.000065	0.000119	0.000655	0.000975	0.000896	0.001897	0.001452	0.000721	0.001060	0.000284	0.002014	0.001461	0.006520	0.003418	0.002530	0.000507	0.000624	0.001856	0.001411	0.035265	0.007525	0.003979	0.006030	0.010018	0.003738	0.000246	0.000393	0.001236	0.000901	0.000510	0.000767	0.002321	0.000060	0.000199	0.000059	0.000087	0.000159	0.003512	0.000613	0.000567	0.088546	0.097887
determined	0.002083	0.008029	0.046228	0.682051	0.012332	0.004316	0.002171	0.008059	0.008546	0.005402	0.003177	0.001728	0.000100	0.000777	0.001768	0.011395	0.001733	0.003102	0.004003	0.014049	0.001438	0.001978	0.001223	0.000086	0.000307	0.000308	0.000586	0.000178	0.000214	0.000138	0.000165	0.000256	0.002397	0.000912	0.001039	0.002158	0.007952	0.003298	0.002565	0.000225	0.002862	0.001518	0.001395	0.000378	0.001202	0.000553	0.000084	0.000565	0.002864	0.004969	0.007001	0.001334	0.001145	0.008261	0.000974	0.001769	0.000722	0.000637	0.001016	0.001053	0.000230	0.002536	0.000090	0.000269	0.000073	0.000276	0.000208	0.003907	0.003229	0.003084	0.045880	0.051444
that	0.002772	0.003324	0.020433	0.046461	0.241537	0.039765	0.001406	0.060398	0.123619	0.006221	0.004329	0.005285	0.000317	0.000750	0.004799	0.061115	0.004946	0.000743	0.003975	0.012718	0.055635	0.015867	0.000223	0.000502	0.000297	0.001381	0.002779	0.000117	0.000347	0.000211	0.000245	0.000246	0.000996	0.001015	0.008931	0.006761	0.001104	0.000686	0.000831	0.001148	0.002247	0.001711	0.003641	0.001505	0.000548	0.000269	0.000741	0.002167	0.002366	0.023217	0.017002	0.009800	0.020355	0.016259	0.023135	0.001033	0.001986	0.003388	0.001934	0.001134	0.000967	0.001183	0.000071	0.000487	0.000180	0.000318	0.000905	0.015316	0.001174	0.000720	0.047592	0.052412
the	0.001951	0.007581	0.003586	0.007022	0.021808	0.390546	0.009221	0.021990	0.053061	0.035474	0.001396	0.004542	0.000983	0.000666	0.007653	0.009553	0.018725	0.003310	0.015450	0.008265	0.013100	0.039155	0.001779	0.001389	0.000831	0.001673	0.023242	0.000898	0.000434	0.000301	0.000508	0.003485	0.003886	0.000969	0.003730	0.013668	0.011245	0.003791	0.003317	0.004115	0.006469	0.004358	0.002789	0.006331	0.006403	0.000591	0.001054	0.009904	0.012091	0.010757	0.005398	0.005864	0.007264	0.009582	0.015214	0.002424	0.001087	0.003924	0.003281	0.001928	0.002340	0.006635	0.000300	0.000391	0.000358	0.000713	0.002542	0.019878	0.002531	0.002140	0.043443	0.047715
impacts	0.000482	0.006215	0.000756	0.002342	0.000714	0.013008	0.199009	0.011475	0.003948	0.009926	0.001216	0.004052	0.000369	0.000489	0.001487	0.001461	0.001749	0.000361	0.000910	0.005621	0.000525	0.001753	0.002320	0.000296	0.000580	0.000932	0.002309	0.008199	0.001081	0.000521	0.000646	0.003207	0.025204	0.000508	0.000129	0.001506	0.058533	0.015504	0.001357	0.000360	0.010608	0.033429	0.000744	0.000428	0.006126	0.004693	0.000370	0.000519	0.011696	0.009618	0.002647	0.001398	0.001082	0.001696	0.000391	0.021192	0.000803	0.000487	0.004181	0.004841	0.001228	0.007941	0.003531	0.001383	0.000701	0.000672	0.005293	0.003361	0.005648	0.009226	0.209662	0.243342
would	0.000773	0.001678	0.004102	0.010242	0.012715	0.007999	0.003088	0.615594	0.027269	0.010802	0.002686	0.005541	0.000214	0.000133	0.001946	0.008443	0.002611	0.001253	0.000765	0.005783	0.003317	0.002300	0.000735	0.000296	0.000304	0.000430	0.000836	0.000146	0.000110	0.000064	0.000088	0.000259	0.005283	0.002491	0.001026	0.001280	0.001714	0.002638	0.000426	0.000456	0.002323	0.003994	0.001044	0.000240	0.000393	0.000873	0.000135	0.000612	0.002396	0.119207	0.006507	0.002054	0.008608	0.001224	0.001952	0.001806	0.000156	0.000184	0.001011	0.001607	0.000252	0.001677	0.000096	0.000216	0.000068	0.000102	0.000703	0.013078	0.000619	0.000537	0.037177	0.041314
be	0.000719	0.000922	0.004068	0.012605	0.019128	0.014011	0.003782	0.032138	0.590671	0.035845	0.003672	0.013222	0.002358	0.001917	0.015773	0.003849	0.008248	0.006023	0.002687	0.002744	0.013576	0.017813	0.000922	0.001234	0.002607	0.001316	0.000698	0.000047	0.000123	0.000131	0.000085	0.000238	0.001448	0.006335	0.013050	0.008765	0.000726	0.002136	0.005716	0.000955	0.000798	0.000280	0.001997	0.000995	0.000339	0.000277	0.000277	0.000192	0.000436	0.006610	0.039279	0.001270	0.004250	0.020995	0.009634	0.003173	0.000669	0.001358	0.002444	0.000932	0.001822	0.000297	0.000029	0.000225	0.000154	0.000139	0.000491	0.019161	0.001845	0.000949	0.012629	0.013754
minimal	0.000082	0.000183	0.000053	0.000768	0.000597	0.001383	0.001142	0.001320	0.004286	0.906341	0.000100	0.039299	0.000171	0.000443	0.014812	0.000178	0.000812	0.000770	0.001552	0.000897	0.000336	0.000742	0.000223	0.000113	0.001572	0.000079	0.000070	0.000041	0.000031	0.000055	0.000014	0.000016	0.000130	0.000150	0.000589	0.001108	0.000777	0.001363	0.000148	0.000157	0.001756	0.000240	0.000063	0.000017	0.000505	0.000190	0.000011	0.000006	0.000033	0.000303	0.000914	0.000046	0.000083	0.000549	0.000147	0.000392	0.000033	0.000022	0.000532	0.000107	0.000071	0.000948	0.000026	0.000040	0.000037	0.000021	0.000012	0.001352	0.001872	0.000147	0.003148	0.003469
