TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.177111	0.057492	0.006272	0.002863	0.001064	0.003294	0.003118	0.002513	0.000867	0.001629	0.000489	0.000772	0.004403	0.001119	0.004264	0.000417	0.000703	0.000497	0.000278	0.000757	0.001293	0.001145	0.002083	0.000353	0.001577	0.000933	0.002134	0.000716	0.001584	0.002263	0.001265	0.004222	0.004955	0.000582	0.000348	0.001222	0.003378	0.003518	0.001952	0.000827	0.004005	0.004875	0.000879	0.000931	0.000841	0.000978	0.000695	0.001743	0.005113	0.001322	0.000258	0.001197	0.000362	0.000137	0.000449	0.000366	0.000165	0.000879	0.001461	0.001663	0.000682	0.002889	0.000601	0.000907	0.001493	0.000650	0.002296	0.001286	0.002021	0.000547	0.012343	0.639694
EPA	0.143704	0.227070	0.009592	0.002110	0.000241	0.003482	0.004305	0.001160	0.000319	0.003349	0.000455	0.000995	0.005373	0.000762	0.018287	0.000369	0.000715	0.000279	0.000184	0.000374	0.001257	0.001319	0.003754	0.000259	0.001972	0.000980	0.003719	0.000607	0.000745	0.003021	0.001635	0.010085	0.006964	0.000339	0.000061	0.000504	0.002078	0.002186	0.000993	0.000314	0.005287	0.002450	0.000173	0.000306	0.000391	0.000400	0.000657	0.002591	0.010014	0.000667	0.000067	0.001166	0.000045	0.000015	0.000151	0.000114	0.000033	0.000415	0.000731	0.001085	0.000301	0.002529	0.000309	0.000265	0.001308	0.000603	0.003869	0.000135	0.002341	0.001006	0.007266	0.487389
has	0.198215	0.240338	0.028025	0.010115	0.004394	0.021703	0.001812	0.001232	0.000911	0.001404	0.007753	0.000724	0.004229	0.000939	0.024284	0.001147	0.005079	0.000878	0.001240	0.000657	0.004148	0.002393	0.000653	0.000534	0.002252	0.001172	0.002971	0.000331	0.000714	0.000534	0.000639	0.002487	0.001066	0.000139	0.000162	0.001160	0.000526	0.000384	0.000261	0.000571	0.000552	0.000187	0.000150	0.000899	0.000309	0.000420	0.001006	0.004625	0.002787	0.000386	0.000043	0.000340	0.000143	0.000009	0.000238	0.000021	0.000040	0.000295	0.000178	0.000181	0.000058	0.000220	0.000057	0.000097	0.000081	0.000100	0.000092	0.000021	0.000058	0.000012	0.001253	0.406961
determined	0.082112	0.294817	0.171483	0.029400	0.008844	0.029438	0.009381	0.002836	0.002249	0.005908	0.011130	0.004078	0.005083	0.000580	0.029710	0.006438	0.009972	0.002583	0.002546	0.001258	0.005493	0.002278	0.001507	0.000919	0.002473	0.001027	0.001505	0.000504	0.000552	0.000418	0.001229	0.002372	0.001239	0.000133	0.000140	0.000699	0.000668	0.000328	0.000425	0.000249	0.000361	0.000140	0.000090	0.000316	0.000193	0.000275	0.000837	0.002202	0.005281	0.000559	0.000065	0.000275	0.000108	0.000012	0.000155	0.000029	0.000025	0.000137	0.000133	0.000230	0.000031	0.000123	0.000078	0.000062	0.000063	0.000237	0.000217	0.000018	0.000124	0.000040	0.000417	0.253162
that	0.033133	0.204215	0.099864	0.127133	0.008613	0.037999	0.009176	0.005679	0.006206	0.006839	0.009590	0.003649	0.010954	0.003282	0.046107	0.005489	0.009390	0.002284	0.004931	0.001816	0.002379	0.002838	0.001296	0.000696	0.001585	0.000375	0.000781	0.000465	0.000841	0.001237	0.001176	0.001488	0.001502	0.000210	0.000143	0.000609	0.000396	0.000496	0.000599	0.000132	0.000283	0.000153	0.000066	0.000168	0.000106	0.000227	0.000293	0.001523	0.004392	0.000829	0.000172	0.000514	0.000207	0.000024	0.000371	0.000043	0.000022	0.000127	0.000222	0.000338	0.000025	0.000085	0.000151	0.000179	0.000361	0.000397	0.000294	0.000032	0.000236	0.000037	0.000721	0.331810
the	0.068505	0.108708	0.041857	0.065474	0.025430	0.043611	0.015543	0.018086	0.009905	0.015262	0.005707	0.004528	0.012999	0.003157	0.033313	0.004906	0.014591	0.002459	0.002684	0.001888	0.009597	0.002373	0.002465	0.000921	0.001717	0.000870	0.000739	0.000373	0.000529	0.001234	0.000677	0.001613	0.002004	0.000464	0.000291	0.000644	0.001078	0.000958	0.000568	0.000340	0.000465	0.000441	0.000149	0.000140	0.000164	0.000240	0.000513	0.000958	0.003507	0.001568	0.000267	0.000783	0.000462	0.000094	0.000311	0.000146	0.000068	0.000145	0.000271	0.000215	0.000043	0.000201	0.000102	0.000113	0.000364	0.000211	0.000486	0.000102	0.000190	0.000053	0.001303	0.457860
impacts	0.011785	0.053899	0.015852	0.064708	0.032407	0.066334	0.083592	0.026666	0.026341	0.052372	0.008167	0.035509	0.027918	0.010934	0.063192	0.013806	0.014346	0.003409	0.002280	0.007145	0.017089	0.004447	0.025439	0.003081	0.003861	0.003865	0.002291	0.001397	0.002835	0.007116	0.002057	0.008732	0.008380	0.001960	0.000684	0.001119	0.007860	0.004398	0.003639	0.003503	0.003592	0.004352	0.000373	0.000231	0.000582	0.001102	0.000660	0.001080	0.009780	0.000535	0.000248	0.002539	0.000459	0.000323	0.000569	0.001107	0.000527	0.000676	0.001318	0.002422	0.000285	0.001551	0.000316	0.000520	0.002257	0.000565	0.004836	0.000396	0.001809	0.001357	0.002277	0.216938
would	0.004714	0.018083	0.020348	0.165238	0.273685	0.119526	0.036413	0.017066	0.052701	0.045727	0.024561	0.003888	0.009971	0.003422	0.013541	0.039309	0.035949	0.005167	0.009601	0.013495	0.032364	0.007637	0.002678	0.002922	0.001047	0.002009	0.001176	0.000218	0.000386	0.000345	0.000701	0.001226	0.000954	0.000155	0.000275	0.000849	0.000691	0.000538	0.000398	0.000775	0.000375	0.000164	0.000104	0.000152	0.000205	0.000544	0.000198	0.000463	0.000692	0.000153	0.000123	0.000475	0.000304	0.000142	0.000519	0.000178	0.000127	0.000365	0.000267	0.000435	0.000043	0.000080	0.000030	0.000033	0.000060	0.000096	0.000117	0.000034	0.000065	0.000038	0.000318	0.023350
be	0.008771	0.031506	0.016180	0.134489	0.200829	0.171963	0.066561	0.022359	0.011034	0.018454	0.044691	0.012436	0.004545	0.001868	0.012355	0.023060	0.018690	0.002553	0.015112	0.010376	0.027174	0.006131	0.002558	0.002130	0.001350	0.001168	0.000846	0.000462	0.000257	0.000168	0.000425	0.000376	0.000665	0.000083	0.000082	0.000418	0.000561	0.000403	0.000157	0.000346	0.000388	0.000113	0.000043	0.000061	0.000033	0.000106	0.000065	0.000348	0.000636	0.000117	0.000063	0.000349	0.000119	0.000151	0.000410	0.000141	0.000087	0.000314	0.000357	0.000285	0.000011	0.000091	0.000049	0.000022	0.000025	0.000085	0.000133	0.000061	0.000064	0.000036	0.000648	0.121002
minimal	0.008156	0.022567	0.015324	0.095863	0.072763	0.072773	0.099671	0.040727	0.059326	0.031206	0.023616	0.028344	0.009114	0.003035	0.013059	0.022855	0.008029	0.001617	0.002659	0.004848	0.014925	0.005165	0.003360	0.003123	0.002626	0.001019	0.000809	0.000564	0.000365	0.000499	0.000343	0.000270	0.000653	0.000075	0.000051	0.000135	0.000455	0.000865	0.000164	0.000292	0.000418	0.000362	0.000031	0.000025	0.000020	0.000049	0.000019	0.000072	0.000716	0.000067	0.000017	0.000077	0.000053	0.000087	0.000168	0.000080	0.000074	0.000151	0.000330	0.000868	0.000019	0.000078	0.000038	0.000018	0.000047	0.000045	0.000113	0.000046	0.000082	0.000059	0.000421	0.324034
or	0.026442	0.005211	0.011056	0.034903	0.096910	0.099791	0.028652	0.087687	0.148807	0.087718	0.045722	0.034393	0.040614	0.007742	0.020597	0.014326	0.018741	0.001504	0.002751	0.001322	0.019934	0.011594	0.000796	0.004861	0.001635	0.001248	0.002259	0.000311	0.000267	0.000389	0.000235	0.000158	0.000416	0.000078	0.000033	0.000188	0.000101	0.000089	0.000147	0.000302	0.000107	0.000094	0.000024	0.000075	0.000012	0.000020	0.000025	0.000107	0.000236	0.000186	0.000037	0.000089	0.000561	0.000072	0.000494	0.000105	0.000136	0.000503	0.000152	0.000422	0.000199	0.000113	0.000039	0.000023	0.000067	0.000053	0.000036	0.000084	0.000023	0.000022	0.000684	0.135269
none	0.008215	0.022412	0.009814	0.037651	0.050172	0.027988	0.074288	0.040151	0.094535	0.109357	0.029428	0.030054	0.035345	0.022243	0.039951	0.067612	0.009527	0.001602	0.001364	0.008850	0.009696	0.003935	0.004738	0.003171	0.004669	0.003590	0.002151	0.001794	0.002416	0.000696	0.000915	0.001335	0.001554	0.000120	0.000066	0.000104	0.000606	0.000632	0.000350	0.000678	0.000603	0.001091	0.000328	0.000124	0.000069	0.000162	0.000096	0.000179	0.001435	0.000072	0.000048	0.000055	0.000087	0.000148	0.000229	0.000151	0.000339	0.000560	0.000469	0.002156	0.000388	0.000265	0.000280	0.000244	0.000130	0.000208	0.000624	0.000134	0.000329	0.000353	0.001750	0.223116
##xi	0.028276	0.014583	0.004383	0.013177	0.018651	0.013413	0.024632	0.009545	0.016281	0.019872	0.019433	0.144174	0.022088	0.030384	0.035334	0.018285	0.011540	0.001238	0.001407	0.002684	0.005684	0.004285	0.001490	0.003426	0.003591	0.003690	0.004174	0.002573	0.007671	0.001600	0.000917	0.001205	0.001053	0.000215	0.000058	0.000123	0.000526	0.000452	0.000055	0.000453	0.000320	0.000588	0.000123	0.000137	0.000017	0.000035	0.000052	0.000227	0.000344	0.000039	0.000025	0.000050	0.000041	0.000126	0.000208	0.000085	0.000167	0.000417	0.000225	0.000710	0.000207	0.000607	0.000393	0.000868	0.000214	0.000183	0.000995	0.000177	0.000296	0.000367	0.003815	0.495319
##sten	0.035220	0.008769	0.004694	0.009457	0.023342	0.016816	0.011800	0.006988	0.028142	0.032054	0.011841	0.350753	0.082176	0.005152	0.013755	0.024367	0.013703	0.003760	0.001750	0.002736	0.012572	0.005474	0.003072	0.004332	0.002896	0.009365	0.007931	0.003276	0.003532	0.006591	0.002092	0.001594	0.002659	0.000372	0.000110	0.000225	0.000676	0.000244	0.000180	0.000748	0.000689	0.000662	0.000250	0.000216	0.000155	0.000177	0.000348	0.000273	0.000857	0.000151	0.000094	0.000069	0.000117	0.000138	0.000203	0.000154	0.000218	0.000571	0.000590	0.001487	0.000560	0.004988	0.000582	0.000567	0.001321	0.000462	0.000550	0.000144	0.000329	0.000220	0.003241	0.224400
##t	0.003201	0.003623	0.001706	0.008383	0.039563	0.014857	0.059406	0.030265	0.104448	0.143021	0.100555	0.173964	0.184560	0.019909	0.002632	0.034490	0.007484	0.003149	0.001157	0.003319	0.009164	0.007292	0.001843	0.002231	0.001922	0.004629	0.012917	0.003587	0.002032	0.001353	0.000233	0.000329	0.000742	0.000137	0.000046	0.000104	0.000224	0.000093	0.000167	0.000312	0.000149	0.000589	0.000338	0.000178	0.000094	0.000304	0.000113	0.000045	0.000273	0.000056	0.000047	0.000025	0.000066	0.000157	0.000065	0.000080	0.000350	0.000294	0.000539	0.001533	0.000795	0.001250	0.000308	0.000119	0.000104	0.000021	0.000041	0.000102	0.000025	0.000007	0.000082	0.002801
because	0.013461	0.013923	0.016071	0.054846	0.063236	0.042981	0.019642	0.053714	0.169005	0.064908	0.131648	0.025198	0.044790	0.018608	0.032746	0.051131	0.062997	0.007072	0.006939	0.002952	0.015486	0.010498	0.000713	0.005795	0.003409	0.002142	0.004564	0.000534	0.000605	0.000440	0.000596	0.000524	0.000416	0.000055	0.000018	0.000064	0.000035	0.000059	0.000032	0.000042	0.000036	0.000023	0.000013	0.000044	0.000010	0.000027	0.000018	0.000062	0.000124	0.000047	0.000009	0.000017	0.000043	0.000012	0.000052	0.000017	0.000025	0.000103	0.000154	0.000312	0.000121	0.000084	0.000034	0.000021	0.000018	0.000025	0.000021	0.000019	0.000009	0.000005	0.000187	0.056417
,	0.046614	0.013111	0.011574	0.020108	0.022924	0.021365	0.001331	0.008488	0.020943	0.008839	0.015623	0.010204	0.025889	0.006312	0.062214	0.036031	0.103011	0.005524	0.006269	0.002423	0.020076	0.014496	0.000711	0.005108	0.004402	0.002761	0.006431	0.000650	0.000736	0.001949	0.000933	0.001528	0.000650	0.000155	0.000066	0.000251	0.000032	0.000081	0.000032	0.000039	0.000034	0.000018	0.000010	0.000067	0.000006	0.000010	0.000040	0.000180	0.000153	0.000074	0.000010	0.000013	0.000059	0.000005	0.000066	0.000009	0.000007	0.000072	0.000041	0.000043	0.000080	0.000053	0.000052	0.000041	0.000103	0.000040	0.000050	0.000028	0.000024	0.000014	0.002079	0.486636
among	0.041033	0.010027	0.007717	0.014959	0.012333	0.014929	0.002230	0.014942	0.025428	0.004173	0.012502	0.003012	0.017225	0.002421	0.072838	0.032291	0.142769	0.004942	0.008225	0.004800	0.059875	0.032023	0.002308	0.008026	0.006965	0.004485	0.012360	0.000809	0.000754	0.001082	0.000863	0.002717	0.001152	0.000523	0.000119	0.000626	0.000046	0.000127	0.000107	0.000069	0.000039	0.000021	0.000004	0.000058	0.000007	0.000003	0.000041	0.000212	0.000289	0.000124	0.000011	0.000019	0.000070	0.000007	0.000063	0.000012	0.000006	0.000086	0.000050	0.000067	0.000072	0.000036	0.000054	0.000042	0.000049	0.000031	0.000083	0.000079	0.000039	0.000065	0.002219	0.412212
other	0.046473	0.012075	0.013157	0.012686	0.013093	0.009927	0.000989	0.007100	0.008436	0.002109	0.005208	0.001365	0.004738	0.002711	0.047200	0.031719	0.155712	0.015259	0.007482	0.006594	0.033145	0.011762	0.001737	0.005359	0.009820	0.003722	0.004807	0.000364	0.000368	0.000803	0.000639	0.003893	0.001097	0.000279	0.000175	0.000349	0.000087	0.000175	0.000080	0.000054	0.000015	0.000005	0.000004	0.000034	0.000005	0.000005	0.000031	0.000118	0.000188	0.000086	0.000006	0.000007	0.000070	0.000002	0.000020	0.000007	0.000005	0.000029	0.000020	0.000030	0.000058	0.000025	0.000020	0.000017	0.000032	0.000015	0.000067	0.000146	0.000028	0.000024	0.001353	0.514779
reasons	0.009935	0.043736	0.026189	0.029519	0.027918	0.008617	0.019434	0.010380	0.014284	0.006529	0.003368	0.014924	0.012338	0.011330	0.024963	0.087217	0.132786	0.066181	0.026401	0.024627	0.117745	0.027774	0.012470	0.012293	0.040025	0.018402	0.009052	0.003390	0.003226	0.009073	0.003399	0.012464	0.008307	0.001706	0.001111	0.000760	0.004899	0.001307	0.000801	0.000306	0.000143	0.000150	0.000105	0.000051	0.000057	0.000141	0.000098	0.000124	0.000949	0.000123	0.000044	0.000035	0.000098	0.000047	0.000031	0.000034	0.000036	0.000045	0.000105	0.000195	0.000124	0.000261	0.000147	0.000133	0.000345	0.000143	0.000437	0.000458	0.000425	0.000208	0.001077	0.104449
