TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.045696	0.004927	0.000124	0.000445	0.000388	0.001921	0.009376	0.000638	0.000168	0.001341	0.000137	0.003475	0.000146	0.000877	0.001225	0.000277	0.000054	0.000021	0.000030	0.001178	0.000047	0.000167	0.004861	0.000031	0.000199	0.000064	0.000382	0.000577	0.000205	0.000165	0.000240	0.011657	0.002614	0.000015	0.000048	0.000026	0.006865	0.001286	0.000080	0.000160	0.000091	0.000416	0.000221	0.000048	0.000437	0.000587	0.000090	0.000642	0.013263	0.000420	0.000590	0.000050	0.000128	0.000196	0.000162	0.000615	0.000228	0.000129	0.000201	0.003453	0.000459	0.001719	0.000615	0.000330	0.000271	0.000540	0.003439	0.000166	0.000638	0.002852	0.003388	0.861482
EPA	0.000324	0.052420	0.000947	0.001486	0.000805	0.001681	0.003647	0.000922	0.000213	0.001446	0.000096	0.001061	0.000057	0.000907	0.000709	0.000812	0.000101	0.000154	0.000077	0.000492	0.000073	0.000138	0.003351	0.000018	0.000086	0.000026	0.000133	0.000177	0.000190	0.000051	0.000103	0.001074	0.000754	0.000067	0.000018	0.000020	0.001717	0.000742	0.000064	0.000038	0.000180	0.000356	0.000109	0.000019	0.000095	0.000059	0.000008	0.000093	0.000903	0.000222	0.000316	0.000328	0.000074	0.000016	0.000019	0.000039	0.000017	0.000023	0.000036	0.000193	0.000052	0.001282	0.000058	0.000249	0.000055	0.000170	0.000226	0.000021	0.000079	0.000107	0.001025	0.916376
has	0.000744	0.102909	0.057534	0.144350	0.019175	0.004449	0.000548	0.014854	0.003789	0.004422	0.003250	0.000374	0.000237	0.000503	0.000866	0.009899	0.000838	0.004765	0.004291	0.002940	0.000320	0.000249	0.000189	0.000004	0.000005	0.000015	0.000113	0.000007	0.000008	0.000007	0.000004	0.000011	0.000232	0.000128	0.000084	0.000092	0.000044	0.000119	0.000019	0.000010	0.000011	0.000120	0.000097	0.000024	0.000097	0.000013	0.000004	0.000117	0.000127	0.001779	0.000163	0.000309	0.000071	0.000010	0.000032	0.000003	0.000003	0.000004	0.000024	0.000009	0.000002	0.000055	0.000000	0.000002	0.000001	0.000001	0.000001	0.000029	0.000004	0.000015	0.000814	0.613660
determined	0.000386	0.021232	0.024826	0.062237	0.018581	0.006665	0.002946	0.060734	0.011766	0.016772	0.012899	0.002742	0.000621	0.004051	0.007928	0.004561	0.001134	0.003234	0.001456	0.001674	0.000398	0.000374	0.000321	0.000015	0.000021	0.000074	0.000117	0.000021	0.000011	0.000010	0.000011	0.000052	0.000573	0.000403	0.000216	0.000123	0.000045	0.000600	0.000077	0.000135	0.000010	0.000185	0.000331	0.000059	0.000093	0.000025	0.000029	0.000141	0.000520	0.004392	0.001160	0.000374	0.000397	0.000048	0.000098	0.000028	0.000093	0.000047	0.000071	0.000101	0.000055	0.000102	0.000002	0.000005	0.000004	0.000005	0.000006	0.000068	0.000054	0.000142	0.001018	0.720296
that	0.000648	0.008059	0.026734	0.035935	0.014751	0.047515	0.035627	0.475864	0.019719	0.018981	0.015535	0.019829	0.000794	0.025414	0.009067	0.006924	0.001462	0.004463	0.001624	0.001628	0.000345	0.000675	0.001230	0.000128	0.000078	0.000141	0.000522	0.000104	0.000017	0.000016	0.000072	0.000207	0.000629	0.000380	0.000123	0.000088	0.000067	0.000549	0.000110	0.000074	0.000029	0.000135	0.000206	0.000072	0.000108	0.000153	0.000058	0.000451	0.000416	0.018903	0.001462	0.000386	0.000639	0.000071	0.000235	0.000100	0.000042	0.000057	0.000162	0.000144	0.000040	0.000093	0.000006	0.000006	0.000006	0.000023	0.000012	0.000038	0.000120	0.000070	0.000623	0.199007
the	0.000245	0.007940	0.000166	0.001684	0.001297	0.019872	0.602735	0.032308	0.005092	0.043149	0.001130	0.094655	0.000821	0.037246	0.055352	0.000346	0.000099	0.000154	0.000077	0.000826	0.000063	0.000132	0.005035	0.000098	0.000348	0.000164	0.000243	0.000535	0.000103	0.000061	0.000212	0.001591	0.003643	0.000055	0.000027	0.000007	0.000899	0.001456	0.000076	0.000122	0.000031	0.000535	0.000085	0.000009	0.000035	0.000056	0.000029	0.000057	0.002750	0.000122	0.000074	0.000056	0.000034	0.000032	0.000036	0.000076	0.000079	0.000030	0.000084	0.000633	0.000129	0.000317	0.000045	0.000034	0.000021	0.000085	0.000361	0.000009	0.000143	0.000274	0.000274	0.073401
impacts	0.000182	0.017250	0.000094	0.002154	0.000437	0.001721	0.078414	0.005174	0.003742	0.037765	0.000367	0.028923	0.000350	0.018330	0.034704	0.000113	0.000022	0.000006	0.000017	0.000163	0.000012	0.000041	0.007459	0.000028	0.000227	0.000176	0.000055	0.000314	0.000075	0.000026	0.000123	0.000773	0.002513	0.000028	0.000004	0.000004	0.002188	0.005941	0.000252	0.000077	0.000101	0.000856	0.000139	0.000006	0.000033	0.000043	0.000006	0.000006	0.000636	0.000032	0.000096	0.000024	0.000015	0.000044	0.000014	0.000052	0.000058	0.000016	0.000091	0.001401	0.000317	0.003138	0.000121	0.000050	0.000016	0.000113	0.000355	0.000010	0.000383	0.000155	0.000125	0.741302
would	0.000474	0.003216	0.005856	0.006786	0.004184	0.014256	0.022430	0.065597	0.049230	0.029100	0.064156	0.039696	0.004090	0.049966	0.014046	0.007932	0.000298	0.000574	0.001834	0.006259	0.000387	0.000543	0.000632	0.000089	0.000051	0.000074	0.000158	0.000182	0.000032	0.000033	0.000046	0.000067	0.000225	0.000254	0.000098	0.000076	0.000105	0.000184	0.000052	0.000015	0.000021	0.000106	0.000077	0.000023	0.000120	0.000031	0.000029	0.000065	0.000203	0.002836	0.000847	0.000040	0.000257	0.000112	0.000224	0.000092	0.000048	0.000047	0.000614	0.000258	0.000061	0.000144	0.000013	0.000009	0.000008	0.000014	0.000011	0.000109	0.000158	0.000044	0.000720	0.599379
be	0.000341	0.001763	0.001735	0.004428	0.004097	0.021869	0.069687	0.115758	0.033532	0.092500	0.125987	0.204915	0.008790	0.101102	0.089543	0.004211	0.000809	0.000735	0.000969	0.006260	0.000212	0.000914	0.002162	0.000519	0.000141	0.000139	0.000202	0.000137	0.000066	0.000078	0.000109	0.000086	0.000332	0.000400	0.000195	0.000073	0.000047	0.000212	0.000063	0.000053	0.000022	0.000148	0.000086	0.000048	0.000048	0.000040	0.000024	0.000041	0.000223	0.001276	0.000311	0.000043	0.000175	0.000117	0.000391	0.000336	0.000210	0.000160	0.000288	0.000651	0.000197	0.000165	0.000014	0.000037	0.000033	0.000044	0.000039	0.000133	0.000249	0.000382	0.000561	0.098334
minimal	0.000332	0.002757	0.000588	0.001778	0.001254	0.012903	0.065660	0.207796	0.009586	0.013318	0.008075	0.039551	0.002252	0.054502	0.007562	0.002183	0.000273	0.000178	0.000215	0.004002	0.000083	0.000268	0.001998	0.000331	0.000234	0.000111	0.000133	0.000080	0.000052	0.000008	0.000070	0.000101	0.000941	0.000057	0.000013	0.000018	0.000114	0.000269	0.000018	0.000025	0.000022	0.000092	0.000065	0.000011	0.000015	0.000016	0.000011	0.000016	0.000095	0.002094	0.000506	0.000030	0.000242	0.000060	0.000085	0.000114	0.000057	0.000039	0.000134	0.000314	0.000294	0.000262	0.000030	0.000044	0.000008	0.000065	0.000120	0.000115	0.000262	0.000320	0.000728	0.554048
