TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.020288	0.003724	0.008840	0.004605	0.012253	0.018772	0.004200	0.006941	0.004968	0.006990	0.007303	0.001923	0.001712	0.002102	0.007149	0.003396	0.020870	0.007225	0.007274	0.004593	0.026475	0.024624	0.002402	0.013704	0.005419	0.011813	0.017845	0.007621	0.012056	0.002544	0.005939	0.005664	0.006706	0.004313	0.007794	0.018050	0.005509	0.007434	0.004598	0.010700	0.015071	0.004711	0.006184	0.020416	0.006242	0.005108	0.014670	0.023664	0.011695	0.010665	0.008904	0.004949	0.012086	0.002755	0.016118	0.004046	0.004784	0.014295	0.011254	0.004158	0.010933	0.003968	0.006390	0.013094	0.001946	0.004724	0.008093	0.003391	0.004766	0.006907	0.026150	0.351530
EPA	0.015507	0.059411	0.000562	0.000998	0.000573	0.003067	0.000136	0.000751	0.000300	0.000859	0.000182	0.000125	0.000107	0.001535	0.000080	0.000896	0.030226	0.000413	0.000081	0.000490	0.026899	0.004833	0.007791	0.000819	0.000483	0.001309	0.002915	0.000359	0.000448	0.000116	0.000271	0.000096	0.001387	0.000264	0.000309	0.003158	0.005373	0.000716	0.000050	0.000779	0.000036	0.000931	0.001272	0.004241	0.000373	0.004085	0.001568	0.002919	0.004793	0.001553	0.000406	0.000616	0.004009	0.000207	0.001755	0.001029	0.000147	0.002995	0.000083	0.000773	0.000785	0.001386	0.000241	0.000276	0.000076	0.000257	0.000064	0.000039	0.000191	0.000183	0.024921	0.763114
has	0.016344	0.000604	0.198492	0.003071	0.003701	0.007095	0.000568	0.008461	0.010425	0.000490	0.000429	0.001122	0.003024	0.000228	0.000453	0.000719	0.009667	0.000761	0.000562	0.000551	0.008627	0.005987	0.000222	0.000580	0.007631	0.005633	0.004284	0.001596	0.000215	0.000271	0.000061	0.000362	0.000887	0.000148	0.003961	0.007672	0.000431	0.000502	0.000837	0.006051	0.000853	0.000861	0.000203	0.007182	0.000681	0.002049	0.004374	0.006340	0.008874	0.059873	0.001336	0.001503	0.009127	0.000805	0.005495	0.000535	0.000777	0.004313	0.001348	0.000156	0.001418	0.000111	0.000877	0.000194	0.000192	0.000052	0.000195	0.001027	0.002720	0.000688	0.013761	0.539356
determined	0.009649	0.003432	0.002538	0.371555	0.006130	0.002655	0.000882	0.002067	0.001034	0.005825	0.000077	0.000049	0.000148	0.000711	0.000517	0.001779	0.010318	0.000667	0.000180	0.004704	0.004525	0.002485	0.008351	0.000080	0.004651	0.005173	0.001509	0.000078	0.000198	0.000074	0.002031	0.002934	0.011481	0.000259	0.000567	0.002248	0.006374	0.001466	0.001121	0.001080	0.000465	0.000652	0.001004	0.005486	0.005854	0.004975	0.007376	0.002402	0.003395	0.017185	0.003907	0.000304	0.005013	0.002689	0.002476	0.001639	0.001247	0.002297	0.000109	0.000246	0.004297	0.009959	0.000113	0.000108	0.000039	0.002852	0.002013	0.000258	0.000464	0.000160	0.007666	0.421751
that	0.009316	0.000373	0.002725	0.005727	0.150515	0.021454	0.000162	0.016733	0.006691	0.001002	0.000449	0.000287	0.000044	0.000492	0.003819	0.009536	0.010043	0.000553	0.000730	0.002270	0.010873	0.026539	0.000751	0.000998	0.001812	0.014116	0.014397	0.000302	0.000280	0.000292	0.000697	0.004469	0.000768	0.000492	0.002956	0.019334	0.000567	0.000905	0.001492	0.007759	0.000385	0.000920	0.001529	0.017675	0.000472	0.001111	0.013771	0.014283	0.002603	0.012705	0.006128	0.003133	0.021995	0.001433	0.027488	0.000306	0.001438	0.015411	0.000728	0.000263	0.011701	0.000888	0.000432	0.000540	0.000143	0.000453	0.006638	0.000425	0.000609	0.000365	0.011380	0.469929
the	0.012373	0.000400	0.001994	0.000558	0.004169	0.102755	0.001136	0.004959	0.001229	0.001102	0.001710	0.000612	0.000487	0.000352	0.001491	0.006926	0.010749	0.000688	0.000710	0.001030	0.017172	0.131220	0.000359	0.004309	0.003838	0.009224	0.071552	0.001467	0.000111	0.000187	0.000805	0.003104	0.003421	0.002397	0.009009	0.128723	0.000563	0.001288	0.002688	0.007933	0.000793	0.001654	0.002197	0.059411	0.001994	0.001607	0.009398	0.057897	0.008332	0.002791	0.002786	0.004015	0.006188	0.000735	0.090774	0.000514	0.004164	0.048012	0.002384	0.000805	0.007165	0.000305	0.001088	0.000211	0.000236	0.000466	0.001709	0.003878	0.001676	0.000891	0.011139	0.109982
impacts	0.032087	0.002141	0.001303	0.001866	0.000611	0.001535	0.612845	0.001552	0.000666	0.000957	0.000658	0.000041	0.000386	0.000905	0.000391	0.002154	0.004663	0.000173	0.000519	0.011973	0.002657	0.001610	0.001537	0.000170	0.002938	0.000657	0.001016	0.000617	0.000126	0.000120	0.000249	0.002284	0.005879	0.001142	0.000232	0.002948	0.012013	0.001549	0.000771	0.002245	0.000136	0.000496	0.000291	0.002086	0.000758	0.000643	0.001162	0.001742	0.006770	0.001930	0.001566	0.001077	0.004358	0.001260	0.002172	0.005919	0.001153	0.001563	0.000108	0.000453	0.005604	0.000791	0.000676	0.000073	0.000121	0.000249	0.001588	0.000280	0.000836	0.000824	0.015658	0.219469
would	0.016547	0.000141	0.004927	0.000909	0.005639	0.004041	0.000385	0.448964	0.006352	0.000703	0.000303	0.000083	0.000115	0.000176	0.000154	0.002332	0.005655	0.000229	0.000366	0.000673	0.005732	0.002363	0.000805	0.000281	0.001648	0.003160	0.002096	0.000323	0.000018	0.000168	0.000044	0.000594	0.001166	0.001253	0.000950	0.003155	0.000085	0.001226	0.000350	0.007926	0.000297	0.000378	0.000919	0.003628	0.000669	0.000883	0.002747	0.002972	0.001765	0.213700	0.002406	0.000518	0.033527	0.001278	0.004801	0.000522	0.001001	0.004094	0.000619	0.000563	0.006730	0.000071	0.000367	0.000015	0.000130	0.000029	0.000709	0.000312	0.000923	0.000426	0.013334	0.167632
be	0.022732	0.000412	0.004955	0.001011	0.004702	0.004551	0.002570	0.018264	0.374092	0.001307	0.001915	0.000732	0.000301	0.000866	0.000656	0.008080	0.012977	0.000261	0.001749	0.001163	0.015444	0.006303	0.000389	0.000872	0.003598	0.004919	0.004178	0.001407	0.000198	0.000363	0.000425	0.000514	0.000305	0.000801	0.004899	0.005696	0.000212	0.000639	0.002779	0.006354	0.000191	0.000480	0.001376	0.005812	0.000685	0.000654	0.004385	0.002611	0.000989	0.023755	0.001445	0.000975	0.008237	0.004780	0.007163	0.001030	0.000579	0.005368	0.000961	0.000142	0.004217	0.000062	0.002337	0.000405	0.000301	0.000374	0.000741	0.001645	0.000597	0.000763	0.021647	0.371709
minimal	0.015598	0.000685	0.000546	0.002295	0.000308	0.002350	0.000896	0.001636	0.000487	0.567391	0.000184	0.000523	0.000252	0.000175	0.000431	0.001679	0.016994	0.000963	0.000935	0.002309	0.013550	0.003607	0.005852	0.007170	0.001585	0.001241	0.002527	0.000313	0.000011	0.000114	0.000254	0.002266	0.003540	0.013862	0.001638	0.005576	0.000780	0.003698	0.002688	0.002768	0.004792	0.000807	0.002143	0.009061	0.010368	0.001955	0.003776	0.001651	0.001218	0.000793	0.001249	0.000698	0.001825	0.001360	0.003981	0.001537	0.000773	0.002093	0.001311	0.001807	0.001422	0.001822	0.000229	0.000037	0.000084	0.000119	0.002736	0.001316	0.000284	0.000466	0.020323	0.228286
