TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.048029	0.015368	0.003024	0.002459	0.001111	0.003736	0.004469	0.001174	0.000757	0.000060	0.000321	0.000048	0.000035	0.000059	0.000034	0.000472	0.000559	0.000037	0.000234	0.000631	0.000479	0.000689	0.001586	0.000331	0.000106	0.000716	0.002727	0.001470	0.000703	0.000136	0.000460	0.001345	0.001708	0.000093	0.000084	0.000296	0.004233	0.000898	0.000309	0.000522	0.010188	0.008385	0.000394	0.000821	0.000421	0.000954	0.000499	0.003267	0.014474	0.001474	0.000527	0.004896	0.000402	0.000741	0.001409	0.000557	0.000159	0.000907	0.002529	0.003587	0.000881	0.008660	0.001533	0.001059	0.000200	0.000609	0.003605	0.000629	0.001639	0.001809	0.389006	0.432272
EPA	0.003523	0.148395	0.004494	0.001578	0.000586	0.003837	0.003677	0.001360	0.000981	0.000509	0.000902	0.000947	0.000188	0.000112	0.000098	0.000686	0.002072	0.000288	0.002537	0.001270	0.000634	0.002174	0.000689	0.000195	0.000155	0.000185	0.001133	0.005797	0.000699	0.000651	0.000230	0.000733	0.000684	0.000117	0.000106	0.000515	0.014839	0.001926	0.000129	0.000182	0.025448	0.014990	0.002021	0.000635	0.001818	0.000347	0.000286	0.002143	0.010792	0.003609	0.000873	0.004592	0.001751	0.002476	0.002180	0.001329	0.000442	0.001054	0.008170	0.002519	0.000849	0.022170	0.005402	0.000915	0.000769	0.000309	0.001599	0.001768	0.010689	0.003095	0.307982	0.347167
has	0.007081	0.010659	0.357211	0.029622	0.005168	0.001753	0.000779	0.008155	0.007211	0.000336	0.004919	0.000407	0.000044	0.000150	0.000238	0.011337	0.001298	0.000109	0.000935	0.000665	0.001329	0.001455	0.000932	0.000420	0.000072	0.000439	0.000777	0.000267	0.000165	0.000059	0.000093	0.000173	0.000484	0.000707	0.000313	0.000554	0.002648	0.001425	0.000327	0.000179	0.002358	0.002671	0.003477	0.000838	0.000438	0.000082	0.000501	0.001153	0.002662	0.023403	0.002290	0.003544	0.015674	0.011715	0.007555	0.001643	0.000907	0.001564	0.005136	0.002135	0.005752	0.005783	0.000478	0.000414	0.000064	0.000095	0.000451	0.002028	0.000372	0.000364	0.205735	0.227821
determined	0.008469	0.012579	0.065135	0.430759	0.008167	0.003930	0.004503	0.022504	0.014430	0.007872	0.005248	0.003506	0.000108	0.000569	0.000613	0.020645	0.003008	0.001047	0.006759	0.007995	0.004415	0.004804	0.002001	0.000689	0.000781	0.004881	0.001791	0.000261	0.000244	0.000044	0.000181	0.000176	0.002120	0.004696	0.001709	0.004575	0.004119	0.003707	0.007050	0.000430	0.002316	0.003591	0.001395	0.000577	0.001195	0.001051	0.000588	0.001470	0.004014	0.020493	0.009112	0.001254	0.003310	0.012069	0.004480	0.005285	0.003023	0.002183	0.009946	0.004536	0.003481	0.005894	0.000292	0.000472	0.000043	0.000174	0.000275	0.008740	0.002662	0.001320	0.098675	0.109564
that	0.011333	0.011897	0.028718	0.029699	0.043909	0.008695	0.005589	0.030302	0.024315	0.004461	0.007910	0.003348	0.000260	0.001172	0.003508	0.029417	0.003261	0.000998	0.001634	0.002794	0.015329	0.006834	0.001628	0.001149	0.001709	0.006192	0.003191	0.000455	0.000313	0.000151	0.000320	0.002859	0.002106	0.004509	0.003243	0.003225	0.004671	0.002110	0.000699	0.000928	0.004904	0.009643	0.002468	0.000746	0.000501	0.001500	0.002412	0.004133	0.006598	0.022859	0.010756	0.008300	0.012756	0.007399	0.009672	0.003169	0.001818	0.002028	0.011088	0.003613	0.005333	0.004702	0.000279	0.000552	0.000190	0.000350	0.004948	0.004188	0.000705	0.001440	0.254105	0.282000
the	0.008757	0.009534	0.002311	0.006816	0.005501	0.044680	0.019520	0.012767	0.020390	0.021091	0.002615	0.007857	0.002084	0.002163	0.016158	0.001863	0.003996	0.001397	0.010208	0.002802	0.008958	0.019049	0.003786	0.001111	0.001334	0.006069	0.016592	0.006048	0.003101	0.000853	0.001635	0.005025	0.011070	0.001252	0.004606	0.027346	0.017965	0.007353	0.004387	0.003563	0.027726	0.026135	0.003609	0.004540	0.007303	0.002011	0.001885	0.006486	0.010961	0.004298	0.004518	0.013726	0.005805	0.011913	0.009585	0.007437	0.003677	0.005839	0.035036	0.008248	0.007633	0.018757	0.001878	0.003036	0.000884	0.001868	0.005869	0.009722	0.006492	0.008555	0.180285	0.200668
impacts	0.001365	0.007772	0.000390	0.001417	0.000671	0.010553	0.179579	0.008256	0.004853	0.003989	0.001624	0.001562	0.000327	0.000628	0.001430	0.000561	0.001083	0.000589	0.002558	0.012059	0.000948	0.005488	0.002642	0.000243	0.000296	0.001587	0.001674	0.001801	0.000330	0.000282	0.000242	0.002040	0.023746	0.000666	0.000562	0.003082	0.030386	0.017553	0.000451	0.000344	0.007268	0.023755	0.006453	0.001403	0.002498	0.005413	0.000884	0.000631	0.008464	0.003206	0.002662	0.004976	0.001675	0.002908	0.002379	0.005453	0.000635	0.000685	0.002349	0.004438	0.001383	0.005177	0.000909	0.000473	0.000397	0.000228	0.004374	0.004417	0.008124	0.017003	0.249285	0.284461
would	0.005784	0.013994	0.009409	0.015678	0.006237	0.009883	0.007673	0.161573	0.032355	0.016787	0.004583	0.002675	0.000431	0.000953	0.006334	0.006023	0.002401	0.000649	0.004468	0.002685	0.005633	0.008723	0.003650	0.000712	0.000773	0.003959	0.003239	0.000941	0.000665	0.000158	0.000725	0.001425	0.013717	0.001939	0.002414	0.009886	0.009973	0.003468	0.003885	0.001782	0.010439	0.033247	0.003027	0.001586	0.004607	0.002269	0.001343	0.002117	0.013982	0.076116	0.006744	0.004598	0.010177	0.004842	0.005691	0.002895	0.001260	0.001576	0.011821	0.010157	0.004766	0.007495	0.000807	0.001053	0.000215	0.000611	0.003341	0.006402	0.000631	0.001389	0.178521	0.198035
be	0.005550	0.001249	0.012036	0.030975	0.012073	0.011406	0.004695	0.051359	0.263474	0.048784	0.005059	0.010374	0.001353	0.002042	0.057076	0.007131	0.002493	0.000740	0.004966	0.002428	0.013141	0.023570	0.005657	0.002279	0.004246	0.017675	0.005339	0.000153	0.000374	0.000115	0.000309	0.000888	0.003304	0.009948	0.010913	0.025866	0.001691	0.006299	0.010633	0.001318	0.001066	0.002122	0.002717	0.002268	0.002586	0.001040	0.003472	0.001588	0.001510	0.021573	0.029043	0.003337	0.011495	0.048187	0.020685	0.005042	0.006632	0.007769	0.015121	0.005538	0.007811	0.000992	0.000085	0.000654	0.000112	0.000253	0.000641	0.020654	0.000993	0.002443	0.044687	0.048907
minimal	0.000290	0.000101	0.000084	0.000658	0.000217	0.001551	0.000783	0.001852	0.001899	0.913440	0.000066	0.013459	0.000375	0.001535	0.016629	0.000137	0.000738	0.000554	0.002045	0.000110	0.000618	0.002174	0.000243	0.000152	0.000562	0.001085	0.000232	0.000031	0.000008	0.000009	0.000006	0.000017	0.000248	0.001278	0.001252	0.005563	0.000415	0.001131	0.001186	0.000230	0.000292	0.000070	0.000287	0.000089	0.001200	0.000078	0.000044	0.000022	0.000025	0.000445	0.000784	0.000111	0.000229	0.000958	0.000315	0.000372	0.000296	0.000175	0.005626	0.000162	0.000101	0.000402	0.000006	0.000007	0.000005	0.000006	0.000003	0.003057	0.001406	0.000107	0.004936	0.005423
or	0.008880	0.003738	0.007784	0.004607	0.004258	0.002430	0.001988	0.013510	0.010786	0.002495	0.506121	0.002490	0.003442	0.001018	0.004871	0.020079	0.002491	0.005207	0.003802	0.002461	0.007981	0.005760	0.000354	0.001014	0.001024	0.004045	0.001865	0.000141	0.000344	0.000173	0.000082	0.000477	0.002470	0.013179	0.008353	0.007881	0.001205	0.000499	0.000836	0.001615	0.001828	0.003477	0.005910	0.000855	0.001746	0.000281	0.000595	0.000468	0.000588	0.020206	0.006713	0.001590	0.017273	0.005047	0.006667	0.000618	0.006306	0.002885	0.003398	0.000768	0.003156	0.001900	0.000122	0.000532	0.000118	0.000105	0.000982	0.008806	0.000376	0.000879	0.107540	0.116509
none	0.000442	0.000347	0.000712	0.002471	0.000968	0.005188	0.003212	0.002035	0.009334	0.165845	0.002780	0.516896	0.018378	0.088427	0.014158	0.001860	0.001954	0.001029	0.007587	0.001071	0.001698	0.003122	0.001344	0.001200	0.000753	0.000890	0.000773	0.002019	0.001741	0.000582	0.000502	0.000192	0.000579	0.001711	0.001569	0.007353	0.002144	0.004486	0.000432	0.000227	0.000985	0.000231	0.000421	0.000451	0.000502	0.000444	0.000289	0.000238	0.000269	0.000695	0.004666	0.000333	0.002222	0.005537	0.006138	0.002140	0.000996	0.002408	0.015687	0.000778	0.000713	0.003230	0.000609	0.001752	0.000408	0.000708	0.000144	0.003488	0.012303	0.000827	0.024834	0.027546
##xi	0.000095	0.000044	0.000038	0.000058	0.000086	0.000699	0.000272	0.000275	0.001501	0.007344	0.006495	0.019624	0.884315	0.004717	0.009359	0.000240	0.000508	0.000352	0.001436	0.000083	0.000569	0.000530	0.000015	0.000802	0.000442	0.000260	0.000089	0.000324	0.005815	0.006881	0.000206	0.000211	0.000048	0.000971	0.000608	0.001757	0.000563	0.000240	0.000089	0.000254	0.000603	0.000141	0.000152	0.000102	0.000081	0.000037	0.000053	0.000009	0.000011	0.000185	0.000362	0.000471	0.000785	0.000428	0.001170	0.000197	0.000516	0.000388	0.000431	0.000097	0.000257	0.000146	0.000144	0.004078	0.005479	0.000405	0.000214	0.001092	0.002802	0.000226	0.009836	0.010890
##sten	0.000389	0.000035	0.000252	0.000337	0.000358	0.000414	0.000642	0.000515	0.000943	0.011028	0.000566	0.018260	0.001395	0.901636	0.007569	0.001360	0.000542	0.000296	0.000773	0.000574	0.001288	0.000753	0.001604	0.000969	0.000156	0.000348	0.000128	0.000085	0.002253	0.000647	0.000887	0.000430	0.000085	0.001084	0.000273	0.000591	0.000524	0.001170	0.000069	0.000014	0.000109	0.000088	0.000049	0.000088	0.000113	0.000702	0.000226	0.000058	0.000027	0.000170	0.000690	0.000051	0.000187	0.001132	0.000533	0.000112	0.000131	0.000332	0.000480	0.000045	0.000063	0.000239	0.000011	0.000989	0.000254	0.000670	0.000154	0.000197	0.000351	0.000354	0.014263	0.015888
##t	0.000348	0.000034	0.000050	0.000116	0.000140	0.000139	0.000170	0.000596	0.001903	0.028312	0.000566	0.002379	0.002549	0.001488	0.925562	0.001189	0.000206	0.000650	0.001676	0.000097	0.000650	0.000486	0.000026	0.000248	0.002140	0.001615	0.000051	0.000002	0.000012	0.000028	0.000011	0.000218	0.000033	0.005659	0.006958	0.002104	0.000134	0.000619	0.000304	0.000248	0.000107	0.000086	0.000108	0.000026	0.000117	0.000054	0.000067	0.000004	0.000006	0.000327	0.000700	0.000206	0.000337	0.000606	0.000174	0.000283	0.000349	0.000123	0.000784	0.000061	0.000100	0.000025	0.000001	0.000009	0.000022	0.000017	0.000055	0.001193	0.000128	0.000248	0.001899	0.002061
because	0.021946	0.006292	0.036125	0.020255	0.013682	0.001620	0.002649	0.018305	0.007232	0.003719	0.026658	0.002533	0.000575	0.003455	0.010416	0.276053	0.002200	0.001667	0.003612	0.005858	0.017786	0.003500	0.000612	0.001802	0.003792	0.009483	0.000784	0.000086	0.000155	0.000236	0.000865	0.001963	0.001160	0.020277	0.013956	0.004468	0.001533	0.002304	0.000721	0.001716	0.002521	0.004728	0.004298	0.000429	0.000567	0.002661	0.001929	0.000812	0.001341	0.070828	0.014309	0.003883	0.016419	0.018988	0.008379	0.003970	0.011255	0.003217	0.004823	0.003203	0.008462	0.001491	0.000117	0.000223	0.000339	0.000888	0.002923	0.010113	0.000676	0.002392	0.116798	0.124971
,	0.047926	0.012024	0.027897	0.053185	0.008355	0.003474	0.007294	0.017213	0.010722	0.019793	0.009714	0.003294	0.000558	0.001927	0.015805	0.029096	0.024545	0.007004	0.010336	0.011770	0.007975	0.012513	0.004061	0.002820	0.018331	0.029111	0.003255	0.000206	0.000029	0.000030	0.000055	0.000184	0.001847	0.044424	0.028853	0.027538	0.002755	0.024820	0.013247	0.001357	0.001809	0.003691	0.001837	0.001755	0.004879	0.001573	0.001745	0.000744	0.001717	0.034835	0.006610	0.004623	0.006441	0.002243	0.001314	0.007178	0.001089	0.001580	0.016245	0.001920	0.003720	0.001828	0.000230	0.000043	0.000027	0.000047	0.000506	0.011823	0.002258	0.005204	0.156007	0.169138
