TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.338821	0.012866	0.010050	0.008221	0.008627	0.011310	0.005791	0.006748	0.005923	0.005727	0.003131	0.002795	0.002753	0.006212	0.010673	0.004247	0.013849	0.003471	0.001940	0.010798	0.020925	0.010663	0.007303	0.005577	0.006482	0.012976	0.012767	0.005064	0.007528	0.002334	0.003129	0.006424	0.009582	0.006098	0.005407	0.009056	0.007319	0.011465	0.005017	0.009309	0.009556	0.008058	0.003704	0.007244	0.002242	0.006937	0.010221	0.010787	0.007429	0.010056	0.006079	0.004709	0.008705	0.004376	0.006118	0.001947	0.002400	0.011673	0.004042	0.006819	0.007411	0.008387	0.004895	0.006881	0.002445	0.003922	0.009449	0.009546	0.004799	0.005833	0.051862	0.113092
EPA	0.005353	0.033028	0.005865	0.013701	0.005264	0.011467	0.118087	0.005074	0.002722	0.082182	0.009962	0.008978	0.000432	0.001857	0.008083	0.012900	0.007678	0.002376	0.003382	0.010571	0.008336	0.004474	0.101679	0.015329	0.011292	0.005761	0.005520	0.004650	0.001030	0.002456	0.041766	0.012301	0.046878	0.015421	0.012788	0.005144	0.010076	0.002468	0.002445	0.007807	0.073118	0.006717	0.002592	0.002408	0.012140	0.021706	0.007212	0.005443	0.004039	0.001623	0.001083	0.001743	0.006098	0.010721	0.004470	0.009922	0.003978	0.005782	0.023339	0.003180	0.008131	0.029289	0.003880	0.000956	0.002483	0.027349	0.007237	0.007585	0.008904	0.003677	0.009079	0.017535
has	0.556939	0.007692	0.005827	0.009582	0.006998	0.012331	0.012351	0.013567	0.004574	0.005120	0.001767	0.000441	0.000251	0.000395	0.001101	0.002918	0.007621	0.000863	0.000473	0.018018	0.015458	0.010057	0.002464	0.001382	0.001704	0.005117	0.010856	0.000431	0.000988	0.000233	0.000803	0.001544	0.006076	0.004249	0.001921	0.007729	0.004014	0.018095	0.002617	0.005722	0.001704	0.001616	0.000853	0.002812	0.000360	0.002394	0.002349	0.006451	0.009507	0.007181	0.001428	0.002069	0.003906	0.000479	0.003189	0.000944	0.000595	0.006691	0.002012	0.001680	0.003264	0.004609	0.000202	0.000501	0.000152	0.000555	0.001310	0.003225	0.001275	0.003521	0.032086	0.120791
determined	0.078432	0.008633	0.035519	0.158927	0.028588	0.016280	0.025089	0.048230	0.002881	0.014774	0.003764	0.006531	0.000887	0.000328	0.000962	0.008612	0.005003	0.005514	0.000580	0.226224	0.009857	0.008205	0.004308	0.005493	0.002749	0.002245	0.008524	0.003393	0.000829	0.000177	0.002026	0.004351	0.028033	0.001090	0.003179	0.008353	0.009266	0.004448	0.008274	0.002336	0.002182	0.000840	0.000556	0.003522	0.006868	0.002256	0.001650	0.006701	0.001562	0.040439	0.000813	0.000694	0.002261	0.002272	0.003971	0.001365	0.000756	0.005454	0.005499	0.004988	0.002772	0.007261	0.002227	0.000432	0.000139	0.001862	0.005131	0.004914	0.008118	0.002467	0.017309	0.059827
that	0.544580	0.005750	0.011964	0.036300	0.004265	0.008655	0.021696	0.037835	0.007042	0.007834	0.002516	0.002032	0.000324	0.000247	0.000840	0.002173	0.009916	0.002005	0.000359	0.027669	0.016126	0.004790	0.005260	0.002805	0.001952	0.002502	0.006545	0.001075	0.000361	0.000114	0.000899	0.000535	0.013001	0.002901	0.001829	0.006112	0.007828	0.010828	0.002620	0.003312	0.001519	0.001123	0.000263	0.002310	0.001529	0.002167	0.001246	0.003120	0.004498	0.016132	0.002096	0.000892	0.002406	0.000363	0.002554	0.000926	0.000470	0.003574	0.001352	0.004723	0.001215	0.003536	0.000450	0.000146	0.000065	0.000502	0.000997	0.001842	0.001037	0.001558	0.025141	0.084844
the	0.217550	0.049534	0.011934	0.010744	0.008720	0.011307	0.099943	0.028729	0.009839	0.014615	0.004733	0.001810	0.002147	0.001727	0.005461	0.007417	0.013308	0.004165	0.000776	0.024495	0.020885	0.006960	0.017405	0.006454	0.006908	0.008988	0.010315	0.004400	0.000878	0.001065	0.001409	0.005502	0.033122	0.007478	0.006305	0.007145	0.020791	0.027715	0.002968	0.008966	0.005296	0.006545	0.005369	0.003851	0.001766	0.005426	0.006065	0.006544	0.015787	0.016608	0.004590	0.005344	0.007542	0.002728	0.004635	0.005058	0.003461	0.006990	0.003775	0.016780	0.005482	0.005582	0.002968	0.000580	0.000706	0.000904	0.007122	0.009203	0.006301	0.007856	0.032929	0.051593
impacts	0.011838	0.095028	0.005109	0.012245	0.014270	0.019319	0.102468	0.091957	0.006538	0.025310	0.008064	0.002850	0.000098	0.001995	0.002384	0.025440	0.002890	0.001234	0.001789	0.021797	0.005222	0.005928	0.003634	0.007783	0.002010	0.004241	0.008510	0.012460	0.002634	0.000585	0.007019	0.004502	0.023418	0.013454	0.006426	0.011606	0.020637	0.010064	0.003489	0.006063	0.030797	0.017607	0.001754	0.002765	0.003569	0.001912	0.002650	0.009030	0.010933	0.028309	0.004028	0.003804	0.003820	0.012179	0.005280	0.004457	0.001362	0.008441	0.090222	0.015307	0.009064	0.037899	0.009297	0.001999	0.000539	0.005811	0.002640	0.017476	0.006957	0.014423	0.007598	0.015763
would	0.126952	0.030190	0.009211	0.020511	0.009224	0.011700	0.074635	0.025896	0.004479	0.008207	0.006764	0.001194	0.001860	0.001643	0.008422	0.012879	0.007745	0.001198	0.003350	0.076912	0.010632	0.007459	0.006290	0.003308	0.002769	0.006071	0.010924	0.014398	0.004379	0.001480	0.005201	0.003507	0.044022	0.007068	0.006276	0.009274	0.014039	0.038397	0.007179	0.005920	0.005489	0.006530	0.001725	0.003742	0.006455	0.005428	0.003842	0.009211	0.021639	0.035748	0.009027	0.004983	0.004588	0.004598	0.004241	0.013944	0.001946	0.007631	0.019727	0.011699	0.007305	0.009231	0.009965	0.003047	0.001069	0.003359	0.007372	0.013874	0.002805	0.019788	0.017120	0.071310
be	0.189765	0.003136	0.009156	0.005442	0.011769	0.013643	0.039297	0.137926	0.001059	0.021360	0.004252	0.000486	0.000227	0.001672	0.001000	0.002868	0.006337	0.001906	0.001790	0.055726	0.015190	0.007489	0.002819	0.004065	0.001834	0.008499	0.015882	0.003435	0.002811	0.000426	0.000696	0.005926	0.076336	0.003574	0.005463	0.008451	0.011697	0.023303	0.011017	0.005790	0.006524	0.004316	0.000591	0.003632	0.002404	0.005412	0.003762	0.009438	0.006053	0.057847	0.002733	0.003952	0.004214	0.000623	0.004759	0.006377	0.000559	0.006929	0.009182	0.004259	0.002290	0.007788	0.001953	0.001215	0.000292	0.000479	0.007517	0.017416	0.001824	0.007542	0.021399	0.063202
minimal	0.059733	0.059623	0.009418	0.003437	0.012995	0.012149	0.102872	0.040791	0.003968	0.008222	0.002698	0.003554	0.001669	0.011264	0.001962	0.017388	0.006498	0.011351	0.005537	0.030202	0.011125	0.009348	0.003392	0.004462	0.005391	0.014530	0.013478	0.005724	0.001910	0.001080	0.001472	0.005664	0.148667	0.011815	0.007410	0.010282	0.031200	0.040867	0.012357	0.010744	0.008636	0.009206	0.005069	0.004418	0.000474	0.003600	0.005418	0.010270	0.007167	0.015936	0.004938	0.015555	0.005927	0.006471	0.005413	0.011061	0.002036	0.007082	0.002034	0.012395	0.005327	0.021551	0.004735	0.001340	0.001031	0.001369	0.006742	0.008303	0.004248	0.008709	0.018331	0.018954
