TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.138666	0.049898	0.036396	0.005911	0.001063	0.002849	0.005931	0.007048	0.002006	0.000750	0.012099	0.001093	0.001571	0.005230	0.002659	0.006600	0.001344	0.005932	0.003845	0.006608	0.005195	0.005195	0.006255	0.002123	0.003032	0.001371	0.004485	0.000919	0.002179	0.001143	0.001179	0.002699	0.005581	0.003384	0.000938	0.003611	0.005639	0.011696	0.001645	0.000905	0.003129	0.001908	0.000562	0.001144	0.001097	0.002654	0.000494	0.007520	0.029312	0.045749	0.003620	0.031201	0.000943	0.001082	0.000770	0.001289	0.000508	0.001522	0.005374	0.014072	0.000590	0.004101	0.000457	0.001412	0.000674	0.000968	0.002600	0.004678	0.003460	0.004201	0.013172	0.443063
EPA	0.086383	0.033230	0.071093	0.010488	0.002232	0.003650	0.009215	0.003876	0.003001	0.001939	0.005802	0.000960	0.000700	0.005228	0.002591	0.003485	0.002317	0.000883	0.001464	0.003546	0.007617	0.005302	0.006433	0.001750	0.008022	0.009052	0.005288	0.001741	0.001155	0.000804	0.001373	0.001626	0.002837	0.000880	0.000815	0.002144	0.003510	0.005718	0.001337	0.001528	0.003099	0.000335	0.000630	0.001185	0.002114	0.002206	0.005625	0.016065	0.028332	0.028643	0.003351	0.033047	0.002252	0.000784	0.000998	0.002108	0.000594	0.002451	0.007174	0.014354	0.002083	0.001053	0.002136	0.001188	0.000821	0.002947	0.001332	0.001703	0.004610	0.008140	0.093111	0.404521
has	0.051514	0.009248	0.228598	0.010354	0.001101	0.005423	0.000323	0.003157	0.002512	0.000425	0.013324	0.000579	0.000267	0.000649	0.002069	0.007342	0.019171	0.030272	0.019311	0.020608	0.037208	0.036523	0.002433	0.013245	0.003609	0.010727	0.010849	0.000688	0.000562	0.000355	0.000403	0.000661	0.000515	0.004280	0.002161	0.010908	0.000196	0.001702	0.002948	0.000886	0.000802	0.000101	0.002385	0.005943	0.000751	0.009101	0.004226	0.022463	0.012188	0.066272	0.002518	0.020945	0.000847	0.001337	0.001687	0.000229	0.000320	0.002757	0.002152	0.001052	0.000338	0.000286	0.000128	0.000197	0.000176	0.000341	0.000137	0.001247	0.001406	0.001258	0.031970	0.237334
determined	0.038440	0.002758	0.292962	0.016675	0.002864	0.004626	0.000208	0.001415	0.003342	0.001195	0.011494	0.001378	0.000287	0.000464	0.001546	0.009354	0.017672	0.019028	0.019426	0.019512	0.029734	0.012194	0.006588	0.004470	0.012435	0.012417	0.009072	0.000653	0.000272	0.000275	0.000116	0.000407	0.000530	0.006782	0.004326	0.004427	0.000196	0.003702	0.002368	0.000880	0.000267	0.000022	0.000890	0.004077	0.000955	0.002213	0.003847	0.010297	0.004416	0.025940	0.006149	0.009043	0.005075	0.001825	0.000767	0.000093	0.000453	0.001178	0.001067	0.000289	0.000541	0.000033	0.000095	0.000088	0.000148	0.000099	0.000110	0.001207	0.000993	0.000547	0.032597	0.308187
that	0.020140	0.058731	0.103821	0.070482	0.009796	0.017840	0.008702	0.011744	0.007629	0.003278	0.045887	0.002792	0.001334	0.005505	0.008190	0.028527	0.031601	0.031792	0.011915	0.088204	0.032177	0.012520	0.023138	0.010484	0.027370	0.012529	0.014436	0.000759	0.000697	0.001190	0.001943	0.001542	0.005529	0.009198	0.003865	0.008088	0.003350	0.007705	0.006807	0.003866	0.000962	0.000394	0.000693	0.003519	0.002005	0.004049	0.006566	0.016505	0.009933	0.027123	0.004610	0.030017	0.002697	0.001540	0.001188	0.000390	0.001619	0.001805	0.002142	0.004098	0.000795	0.000918	0.000164	0.000214	0.000483	0.000780	0.000425	0.003096	0.001933	0.003080	0.032447	0.078712
the	0.010186	0.028657	0.039201	0.081989	0.011895	0.012997	0.020045	0.037080	0.017211	0.015111	0.079293	0.005596	0.001246	0.012642	0.010289	0.035012	0.013849	0.013649	0.004638	0.041912	0.031510	0.004478	0.037451	0.028307	0.018220	0.013111	0.007300	0.001702	0.003978	0.002835	0.002472	0.003298	0.016521	0.013415	0.004153	0.003322	0.004395	0.015969	0.012719	0.002181	0.002339	0.000360	0.001389	0.001017	0.005964	0.004942	0.004601	0.012625	0.027448	0.054803	0.011308	0.051854	0.001926	0.002830	0.000874	0.001749	0.001428	0.001055	0.009695	0.009870	0.000903	0.001325	0.000541	0.001560	0.001180	0.000861	0.001109	0.006480	0.003484	0.003756	0.019502	0.031391
impacts	0.013185	0.027868	0.002768	0.022562	0.016463	0.022136	0.088695	0.019264	0.011373	0.017894	0.009141	0.006582	0.006293	0.012389	0.024729	0.006606	0.009371	0.000753	0.000341	0.007564	0.006669	0.002537	0.052965	0.017598	0.008124	0.010997	0.006611	0.010043	0.009153	0.014940	0.016920	0.022283	0.019657	0.009424	0.001680	0.002980	0.047164	0.010323	0.013326	0.005433	0.008137	0.002393	0.005772	0.001864	0.008052	0.003844	0.007591	0.006887	0.066918	0.004481	0.002728	0.034344	0.003679	0.003744	0.003769	0.002597	0.002985	0.002060	0.004037	0.031806	0.003283	0.062024	0.008613	0.006130	0.006452	0.005764	0.019218	0.003907	0.013703	0.004829	0.016602	0.026983
would	0.003604	0.019143	0.020444	0.505367	0.055522	0.008236	0.008732	0.019357	0.007546	0.001542	0.039047	0.001850	0.001351	0.000780	0.002784	0.017033	0.008004	0.004473	0.003217	0.023386	0.007149	0.003035	0.004176	0.005302	0.002008	0.009124	0.005488	0.000327	0.000697	0.000268	0.001432	0.002764	0.034114	0.004372	0.001982	0.004326	0.003349	0.006583	0.009963	0.002800	0.000356	0.000029	0.000572	0.002080	0.006472	0.001521	0.005940	0.005299	0.021767	0.029699	0.009897	0.008543	0.002586	0.002621	0.001112	0.000230	0.001256	0.000935	0.004051	0.002182	0.001134	0.001704	0.000094	0.000330	0.000181	0.000496	0.000708	0.002499	0.000168	0.000421	0.008265	0.016176
be	0.011989	0.024242	0.023076	0.273953	0.054391	0.014077	0.011412	0.044668	0.006044	0.004111	0.037386	0.005156	0.001405	0.009008	0.008175	0.062754	0.014155	0.016652	0.006462	0.070564	0.012674	0.002649	0.004372	0.009816	0.002398	0.010805	0.005616	0.000641	0.001361	0.000884	0.002408	0.003509	0.028287	0.012830	0.003677	0.004084	0.004110	0.005273	0.005849	0.002575	0.000876	0.000091	0.001973	0.001487	0.002503	0.001993	0.002513	0.004440	0.011068	0.032412	0.009043	0.031251	0.002393	0.003863	0.000839	0.000753	0.000636	0.000859	0.002851	0.003292	0.001058	0.001619	0.000158	0.000440	0.000361	0.000710	0.000563	0.003274	0.000489	0.000391	0.008671	0.043632
minimal	0.024043	0.019493	0.003335	0.036469	0.017009	0.015873	0.009592	0.007194	0.009467	0.006019	0.006506	0.009273	0.002860	0.008922	0.016527	0.035295	0.015794	0.015821	0.002456	0.210216	0.007753	0.003475	0.013859	0.003756	0.003903	0.011157	0.005646	0.002331	0.003889	0.000934	0.001227	0.011343	0.044893	0.013327	0.003932	0.004483	0.013842	0.007571	0.012466	0.007275	0.001066	0.000220	0.004434	0.002817	0.002134	0.001588	0.005305	0.003745	0.009483	0.004593	0.006070	0.008563	0.002204	0.004983	0.001638	0.001161	0.001566	0.002174	0.002426	0.001902	0.001930	0.004134	0.000614	0.001677	0.000501	0.000426	0.003716	0.005120	0.001742	0.001319	0.011291	0.250235
