TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.031269	0.040207	0.017798	0.027376	0.010932	0.010811	0.029487	0.017488	0.019569	0.028331	0.012314	0.023161	0.024243	0.034886	0.013967	0.011999	0.008490	0.011749	0.014857	0.014314	0.008146	0.007633	0.020636	0.007522	0.007401	0.008078	0.007525	0.009815	0.015426	0.026980	0.034368	0.019572	0.011387	0.018469	0.007078	0.006963	0.017894	0.023665	0.009622	0.005306	0.010460	0.019308	0.010205	0.005438	0.010286	0.011699	0.005446	0.005117	0.009368	0.012296	0.012074	0.010958	0.004166	0.006461	0.004735	0.014077	0.005288	0.004597	0.007077	0.012460	0.005008	0.017913	0.006646	0.010353	0.018956	0.025931	0.013977	0.007343	0.011526	0.010038	0.005005	0.009053
EPA	0.005347	0.003808	0.047477	0.027173	0.024220	0.018991	0.015042	0.050578	0.015576	0.022294	0.020994	0.050642	0.006804	0.010208	0.008580	0.018837	0.020299	0.011933	0.016500	0.014308	0.017028	0.011941	0.005291	0.010324	0.012198	0.012168	0.011782	0.015419	0.017811	0.009033	0.010443	0.016291	0.006653	0.008088	0.011176	0.010629	0.003272	0.017297	0.006504	0.006430	0.008895	0.010674	0.009114	0.008869	0.004744	0.009440	0.008546	0.007969	0.013342	0.018594	0.009049	0.048115	0.004969	0.005656	0.006962	0.007053	0.008279	0.007449	0.004632	0.014304	0.007002	0.004969	0.011061	0.012929	0.006837	0.008862	0.015065	0.008007	0.010765	0.011926	0.045480	0.011054
has	0.009330	0.025532	0.068483	0.050513	0.015453	0.006316	0.031779	0.028401	0.014636	0.028287	0.013830	0.033926	0.005436	0.004998	0.002454	0.027002	0.005465	0.022525	0.013202	0.021559	0.005366	0.003432	0.006253	0.006598	0.008502	0.005189	0.003598	0.006964	0.005316	0.018666	0.002402	0.010116	0.011796	0.061172	0.008978	0.003972	0.009416	0.064111	0.015339	0.003670	0.008495	0.006685	0.018290	0.003395	0.022376	0.007855	0.004675	0.003049	0.007175	0.008958	0.016239	0.004800	0.003072	0.008076	0.002780	0.012779	0.010598	0.003041	0.003713	0.006964	0.005804	0.054716	0.006176	0.004065	0.016549	0.002027	0.008447	0.010905	0.024648	0.005149	0.005312	0.003207
determined	0.006071	0.054176	0.053228	0.004072	0.009396	0.016037	0.037782	0.013591	0.009491	0.021502	0.020256	0.009156	0.013370	0.018412	0.006173	0.013308	0.008372	0.014156	0.014760	0.022202	0.008923	0.011649	0.010146	0.009823	0.013394	0.009702	0.011251	0.010003	0.009104	0.009963	0.008336	0.009589	0.012648	0.019290	0.011067	0.013210	0.024349	0.030765	0.017670	0.007118	0.015825	0.041757	0.009896	0.009587	0.010198	0.027747	0.008199	0.009303	0.012204	0.014476	0.011041	0.006952	0.005853	0.006568	0.008927	0.024787	0.006102	0.008629	0.012186	0.020513	0.007352	0.015362	0.007491	0.007026	0.008241	0.007235	0.009571	0.009393	0.012031	0.004833	0.009822	0.007382
that	0.003858	0.017413	0.083838	0.022257	0.016063	0.013484	0.038832	0.023896	0.017698	0.037414	0.017576	0.043619	0.006961	0.003439	0.003545	0.022777	0.007428	0.019403	0.015385	0.040827	0.007866	0.009175	0.008036	0.004040	0.010342	0.009023	0.009381	0.012804	0.006416	0.006791	0.005041	0.008655	0.022818	0.021860	0.008682	0.009149	0.012964	0.036724	0.021143	0.004797	0.010466	0.018803	0.011057	0.007124	0.012820	0.006603	0.006032	0.006019	0.011414	0.012628	0.017678	0.006028	0.003393	0.006771	0.005954	0.017978	0.008820	0.006359	0.009679	0.010757	0.005239	0.035446	0.008044	0.003993	0.004799	0.003735	0.010206	0.009202	0.011142	0.002071	0.014118	0.004203
the	0.005283	0.015768	0.043369	0.013826	0.013323	0.023620	0.030529	0.020114	0.018529	0.025146	0.017442	0.035158	0.010328	0.007526	0.007095	0.020514	0.009470	0.010081	0.018953	0.033602	0.009858	0.019997	0.008904	0.010932	0.013353	0.011304	0.021959	0.012665	0.009014	0.009014	0.006536	0.011503	0.015518	0.021903	0.011441	0.020515	0.014710	0.029741	0.015576	0.006406	0.014902	0.024311	0.008080	0.017380	0.010124	0.009866	0.007365	0.013984	0.010465	0.015180	0.015465	0.008644	0.004049	0.009436	0.013313	0.015572	0.007340	0.014175	0.008820	0.007742	0.006070	0.028774	0.007106	0.004856	0.005662	0.004010	0.010987	0.008525	0.010805	0.003824	0.008087	0.004561
impacts	0.051822	0.018848	0.027125	0.014327	0.021312	0.002600	0.002324	0.027678	0.008523	0.013490	0.015667	0.018203	0.015289	0.009120	0.017444	0.020529	0.008874	0.013370	0.016529	0.027128	0.008558	0.002366	0.017092	0.017231	0.014797	0.011103	0.002195	0.004268	0.016447	0.012964	0.003734	0.021663	0.017162	0.013808	0.013861	0.002406	0.015390	0.038045	0.016448	0.009717	0.011403	0.057311	0.012741	0.001838	0.019045	0.009794	0.008056	0.001709	0.032322	0.015357	0.010532	0.009655	0.007738	0.021260	0.001483	0.004935	0.012125	0.001547	0.006651	0.025880	0.011332	0.013646	0.002892	0.008917	0.009240	0.002672	0.016381	0.017620	0.008009	0.008882	0.007178	0.012396
would	0.010236	0.026047	0.118376	0.015374	0.008867	0.007382	0.040048	0.023549	0.014271	0.031837	0.017695	0.034958	0.009633	0.004509	0.003324	0.019817	0.004724	0.021643	0.017605	0.033591	0.004872	0.005433	0.011763	0.005286	0.006638	0.004656	0.005221	0.010860	0.004866	0.010391	0.004149	0.010757	0.014266	0.025234	0.006290	0.004291	0.017049	0.039946	0.012534	0.003506	0.018450	0.017336	0.015397	0.004270	0.016568	0.020374	0.003435	0.003333	0.012640	0.015966	0.018343	0.006256	0.002711	0.011551	0.003657	0.018399	0.007521	0.003854	0.011945	0.006828	0.003619	0.039800	0.007787	0.003201	0.007429	0.003476	0.011231	0.005232	0.011984	0.002550	0.008100	0.005261
be	0.015580	0.015273	0.036534	0.021438	0.012630	0.008543	0.053070	0.032615	0.013324	0.033831	0.018788	0.016574	0.012420	0.012660	0.007540	0.017986	0.007440	0.013014	0.013478	0.018944	0.007354	0.006163	0.014568	0.005957	0.008712	0.006470	0.006277	0.017824	0.013934	0.021368	0.010297	0.016013	0.011444	0.032597	0.008870	0.006587	0.015648	0.032166	0.012867	0.005597	0.015597	0.016283	0.015806	0.006654	0.017411	0.015615	0.006480	0.005675	0.011131	0.015808	0.016050	0.013292	0.004364	0.010331	0.005271	0.020979	0.007202	0.005195	0.009368	0.008378	0.005432	0.011900	0.014197	0.011244	0.017287	0.008653	0.012719	0.007940	0.013937	0.007620	0.008456	0.011329
minimal	0.011633	0.032235	0.042176	0.013073	0.015151	0.007332	0.015149	0.018372	0.017725	0.005299	0.048520	0.017084	0.007164	0.009650	0.005524	0.028930	0.018776	0.016389	0.018855	0.015244	0.016884	0.005714	0.006002	0.015894	0.015079	0.015471	0.005973	0.014734	0.009516	0.014566	0.011352	0.009786	0.007900	0.015602	0.025746	0.005728	0.009038	0.020211	0.014392	0.017180	0.012768	0.028187	0.012865	0.005871	0.006996	0.019810	0.014937	0.005286	0.013220	0.021777	0.014247	0.016935	0.012779	0.013743	0.004934	0.010966	0.013992	0.005114	0.008833	0.010920	0.014326	0.013086	0.011416	0.007609	0.011636	0.008979	0.007740	0.011732	0.008867	0.005828	0.012680	0.010871
