TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.021121	0.008356	0.000518	0.000393	0.000319	0.000564	0.004432	0.000661	0.000505	0.000675	0.000172	0.001925	0.001844	0.004352	0.000994	0.000415	0.000363	0.000393	0.000133	0.000205	0.000380	0.000223	0.001033	0.000294	0.001692	0.000499	0.000838	0.002020	0.002547	0.002109	0.001266	0.004981	0.003132	0.000542	0.000136	0.000308	0.015563	0.001877	0.000385	0.000772	0.005946	0.020086	0.000392	0.000328	0.000689	0.000694	0.000495	0.001703	0.014411	0.000507	0.000433	0.001136	0.000185	0.000437	0.000522	0.000439	0.000508	0.001325	0.002226	0.006898	0.001958	0.031281	0.004885	0.005077	0.002052	0.002010	0.009362	0.004219	0.002027	0.002878	0.007762	0.778192
EPA	0.009363	0.010391	0.000404	0.000410	0.000789	0.000789	0.000365	0.000170	0.000344	0.000161	0.000061	0.000291	0.000131	0.004974	0.000552	0.000497	0.000653	0.000108	0.000065	0.000289	0.002308	0.000497	0.000057	0.000046	0.000351	0.000715	0.000693	0.000280	0.000235	0.000340	0.000587	0.000768	0.000272	0.000242	0.000219	0.000269	0.000806	0.000265	0.000071	0.000341	0.000288	0.000108	0.000095	0.000181	0.000161	0.000048	0.000888	0.001275	0.000769	0.000559	0.001313	0.000445	0.000540	0.000157	0.000239	0.000042	0.000220	0.000282	0.000826	0.000168	0.001750	0.001509	0.000304	0.000354	0.000351	0.000882	0.001256	0.000113	0.000043	0.000069	0.006439	0.938160
has	0.014242	0.144920	0.107288	0.202286	0.041927	0.016494	0.001819	0.003575	0.007197	0.001514	0.001583	0.000436	0.000724	0.003757	0.001981	0.022654	0.008040	0.006336	0.002390	0.002380	0.008157	0.011715	0.004687	0.002549	0.022968	0.025098	0.008930	0.001182	0.000247	0.000578	0.000251	0.002946	0.001624	0.000918	0.002143	0.005425	0.003447	0.005642	0.000901	0.001824	0.000716	0.000719	0.001855	0.002524	0.001375	0.000184	0.006758	0.006364	0.010009	0.002730	0.003405	0.003831	0.003583	0.001310	0.001914	0.000508	0.001648	0.001806	0.001500	0.002911	0.003616	0.001189	0.000330	0.000099	0.000267	0.000178	0.000170	0.000190	0.000210	0.000130	0.002378	0.232814
determined	0.062085	0.010023	0.011364	0.008398	0.060604	0.066540	0.013803	0.078064	0.012893	0.003410	0.007319	0.001859	0.003075	0.004545	0.005322	0.029131	0.005626	0.007094	0.003739	0.008395	0.015842	0.009559	0.004424	0.003082	0.023266	0.019064	0.006989	0.000538	0.000153	0.000082	0.000380	0.009266	0.008049	0.000518	0.001001	0.005166	0.012887	0.002164	0.001120	0.001984	0.000218	0.000257	0.002255	0.003312	0.000650	0.000126	0.016515	0.003782	0.001187	0.011670	0.000980	0.007940	0.004945	0.000445	0.002986	0.003990	0.001794	0.002859	0.001032	0.002031	0.008135	0.002121	0.000226	0.000137	0.000051	0.000172	0.002495	0.000202	0.000178	0.000098	0.007290	0.381095
that	0.046938	0.005726	0.006020	0.018255	0.010154	0.038739	0.063937	0.025689	0.034369	0.029369	0.015339	0.004005	0.004632	0.012589	0.016904	0.023603	0.005896	0.002186	0.001357	0.008690	0.006046	0.006331	0.003664	0.005444	0.012670	0.008627	0.008364	0.001413	0.000749	0.001300	0.000842	0.006416	0.010986	0.006123	0.000612	0.003056	0.013081	0.015555	0.003524	0.003513	0.003490	0.010857	0.003535	0.001320	0.002169	0.001780	0.003282	0.004596	0.013228	0.002248	0.003036	0.006274	0.001266	0.001335	0.003300	0.007237	0.002623	0.004130	0.006456	0.009503	0.006978	0.004154	0.000773	0.000500	0.000619	0.000367	0.004628	0.001981	0.000520	0.001802	0.006928	0.386374
the	0.020904	0.019663	0.002252	0.001969	0.003841	0.018943	0.315424	0.012849	0.015059	0.008686	0.003104	0.010154	0.003998	0.008089	0.005194	0.007723	0.001703	0.000249	0.000144	0.002393	0.003410	0.001574	0.005863	0.001121	0.002596	0.001592	0.004948	0.002550	0.001243	0.000568	0.000851	0.016867	0.037105	0.001028	0.000126	0.000700	0.035964	0.005245	0.001289	0.001012	0.001877	0.005717	0.000523	0.000549	0.000726	0.001877	0.001195	0.005293	0.129863	0.001927	0.000716	0.002490	0.000403	0.000869	0.001434	0.002120	0.000372	0.001351	0.011209	0.008985	0.003173	0.004216	0.001378	0.001232	0.000320	0.000386	0.014077	0.000919	0.002296	0.000498	0.007240	0.196770
impacts	0.032611	0.032568	0.000908	0.000180	0.002366	0.022135	0.040832	0.009801	0.005866	0.003790	0.002780	0.002722	0.007903	0.001844	0.014695	0.008991	0.003920	0.000136	0.000328	0.000085	0.002993	0.002401	0.001618	0.001753	0.004360	0.000516	0.002695	0.002291	0.001976	0.003154	0.004537	0.002012	0.002655	0.000671	0.000152	0.000999	0.011519	0.001499	0.000235	0.001219	0.012399	0.015642	0.000465	0.000303	0.000437	0.000066	0.000315	0.001473	0.012801	0.000507	0.000483	0.000683	0.000098	0.000309	0.001242	0.000997	0.000612	0.001583	0.004785	0.018977	0.002072	0.000766	0.001599	0.001271	0.001647	0.001618	0.001639	0.000445	0.001260	0.004640	0.011162	0.653985
would	0.052920	0.008160	0.001292	0.000706	0.005135	0.046292	0.213705	0.006585	0.009039	0.019955	0.009194	0.011276	0.004316	0.011359	0.005772	0.015177	0.003854	0.000838	0.000763	0.008388	0.009176	0.007187	0.011564	0.003490	0.011828	0.005283	0.012113	0.004799	0.001400	0.002444	0.000211	0.006721	0.007884	0.002257	0.000725	0.003989	0.013807	0.007263	0.001741	0.002289	0.005865	0.012724	0.003790	0.001626	0.001827	0.005485	0.003512	0.007457	0.012009	0.000889	0.003659	0.004668	0.001444	0.002550	0.004868	0.002564	0.000667	0.004715	0.007209	0.001827	0.006285	0.003635	0.002472	0.001054	0.001156	0.000108	0.006301	0.002122	0.001901	0.007850	0.011464	0.315396
be	0.026523	0.002580	0.000829	0.002237	0.004337	0.052310	0.495681	0.007853	0.002048	0.049083	0.016338	0.078635	0.010841	0.009163	0.027538	0.008035	0.003986	0.001891	0.000169	0.003528	0.003819	0.004614	0.016964	0.002223	0.007222	0.002358	0.002419	0.002838	0.004357	0.001113	0.000177	0.006639	0.007330	0.003793	0.000211	0.000530	0.023086	0.004912	0.001821	0.000727	0.001131	0.003089	0.000951	0.000313	0.000354	0.000461	0.000698	0.001934	0.001858	0.000189	0.000279	0.000641	0.000233	0.000368	0.001199	0.004510	0.000703	0.001270	0.000816	0.001950	0.001638	0.006860	0.000852	0.002131	0.000325	0.000068	0.008447	0.000489	0.002135	0.003497	0.003996	0.045855
minimal	0.026137	0.003032	0.002777	0.001166	0.003309	0.051666	0.370054	0.001107	0.005856	0.003428	0.002685	0.011182	0.010270	0.033308	0.027842	0.006121	0.008011	0.001923	0.000387	0.001623	0.013856	0.008535	0.004150	0.001419	0.010001	0.002346	0.007309	0.000457	0.002368	0.000891	0.000417	0.025153	0.073004	0.001260	0.000507	0.002307	0.016243	0.035742	0.002097	0.002060	0.000207	0.005016	0.000882	0.001110	0.000704	0.000099	0.000587	0.002522	0.006587	0.000093	0.000471	0.000090	0.000102	0.000329	0.001470	0.001558	0.000196	0.002390	0.000187	0.004131	0.006546	0.000974	0.000140	0.000774	0.000252	0.000176	0.003042	0.000249	0.000271	0.006340	0.010501	0.159999
or	0.007184	0.002660	0.001204	0.002240	0.011747	0.015497	0.018743	0.005373	0.023416	0.386340	0.019155	0.038564	0.011254	0.050441	0.037175	0.127007	0.001929	0.000859	0.002149	0.006403	0.002140	0.002730	0.005836	0.002374	0.006882	0.001634	0.001748	0.001365	0.001345	0.003946	0.000218	0.003502	0.000788	0.000139	0.000132	0.000555	0.001217	0.001275	0.000468	0.000943	0.003290	0.002499	0.001053	0.000230	0.000478	0.000364	0.000243	0.000445	0.000444	0.000075	0.000373	0.000672	0.000102	0.000173	0.000769	0.000575	0.000458	0.001145	0.002918	0.002041	0.001317	0.000722	0.000919	0.000448	0.001172	0.000082	0.001266	0.000489	0.000181	0.002946	0.001722	0.161814
none	0.012647	0.000370	0.000433	0.000472	0.001010	0.003260	0.010461	0.001189	0.000442	0.004315	0.007772	0.048882	0.593838	0.073333	0.008819	0.002444	0.000823	0.001025	0.000388	0.007678	0.001662	0.000779	0.006587	0.000404	0.000549	0.000214	0.000446	0.000034	0.027644	0.003228	0.013446	0.000692	0.001345	0.000148	0.000037	0.000091	0.000790	0.000219	0.000519	0.000200	0.001591	0.004928	0.000141	0.000064	0.000178	0.000082	0.000103	0.000231	0.000254	0.000014	0.000030	0.000082	0.000011	0.000009	0.000063	0.000021	0.000063	0.000123	0.000067	0.001036	0.000059	0.002677	0.000017	0.008848	0.001043	0.007320	0.000265	0.000054	0.000132	0.000801	0.001873	0.129191
##xi	0.009862	0.001342	0.000569	0.002987	0.002015	0.003650	0.007995	0.000498	0.003258	0.004428	0.004476	0.464198	0.006297	0.053710	0.002557	0.006569	0.001767	0.000474	0.000101	0.002043	0.003164	0.003722	0.001391	0.000281	0.001010	0.001498	0.001591	0.000949	0.037595	0.001398	0.000470	0.001617	0.001753	0.000295	0.000251	0.000362	0.001322	0.000937	0.000909	0.000298	0.000687	0.000357	0.000410	0.000210	0.000107	0.000437	0.000284	0.001027	0.000826	0.000129	0.001594	0.000796	0.000145	0.000133	0.000367	0.000122	0.000682	0.000641	0.000305	0.000359	0.001842	0.003203	0.000554	0.019861	0.000479	0.000294	0.000812	0.000407	0.000124	0.000834	0.004411	0.317951
##sten	0.005678	0.003297	0.003075	0.002763	0.004933	0.013015	0.117677	0.007590	0.016909	0.041317	0.005455	0.033423	0.223358	0.042442	0.070790	0.027977	0.005026	0.004983	0.003932	0.001653	0.009090	0.005404	0.003251	0.002695	0.005528	0.003460	0.005826	0.001439	0.008962	0.013857	0.001387	0.002940	0.004873	0.018054	0.002085	0.001798	0.000644	0.004310	0.002489	0.001702	0.002189	0.002014	0.003864	0.000807	0.000417	0.000531	0.000578	0.001187	0.001587	0.000897	0.002177	0.001554	0.000153	0.000700	0.000841	0.004280	0.002660	0.002591	0.003958	0.003162	0.001870	0.000263	0.000634	0.004268	0.004847	0.000841	0.002617	0.004464	0.000633	0.008142	0.005831	0.194357
