TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.432560	0.000382	0.000083	0.000012	0.000011	0.000056	0.000120	0.000012	0.000003	0.000015	0.000004	0.000013	0.000005	0.000015	0.000006	0.000057	0.000007	0.000004	0.000002	0.000025	0.000023	0.000044	0.000361	0.000078	0.000030	0.000020	0.000146	0.000065	0.000056	0.000050	0.000055	0.000763	0.000274	0.000042	0.000059	0.000030	0.001571	0.000218	0.000163	0.000242	0.000660	0.000435	0.000266	0.000045	0.000060	0.000056	0.000034	0.000194	0.002277	0.000120	0.000065	0.003934	0.000189	0.000198	0.000088	0.000122	0.000160	0.000043	0.000330	0.000269	0.000294	0.006250	0.000641	0.000189	0.000161	0.000277	0.001398	0.000473	0.000617	0.001156	0.010183	0.531133
EPA	0.000914	0.009718	0.000597	0.000141	0.000051	0.000340	0.000267	0.000174	0.000045	0.000134	0.000102	0.000199	0.000209	0.000373	0.000081	0.000150	0.000067	0.000060	0.000009	0.000041	0.000071	0.000054	0.000222	0.000249	0.000163	0.000091	0.000234	0.001116	0.001088	0.001019	0.000828	0.001316	0.000333	0.000085	0.000056	0.000030	0.001542	0.000160	0.000224	0.000119	0.000855	0.000425	0.000367	0.000064	0.000067	0.000092	0.000138	0.000521	0.001834	0.000163	0.000073	0.002231	0.000074	0.000073	0.000035	0.000039	0.000110	0.000030	0.000130	0.000144	0.000179	0.002978	0.000867	0.000774	0.000589	0.000911	0.000835	0.000145	0.000231	0.000110	0.007485	0.954761
has	0.000945	0.488987	0.043891	0.014499	0.002679	0.001522	0.000759	0.001269	0.000206	0.000839	0.000803	0.000293	0.000198	0.000689	0.000201	0.003771	0.000944	0.000758	0.000505	0.001370	0.001665	0.003903	0.002335	0.000481	0.000589	0.000224	0.000838	0.000234	0.000307	0.000288	0.000123	0.000350	0.001136	0.001014	0.000237	0.001239	0.001028	0.001444	0.000377	0.000108	0.000507	0.000515	0.000402	0.000326	0.000446	0.000341	0.000101	0.000680	0.001785	0.000713	0.000283	0.001016	0.000114	0.000120	0.000182	0.000055	0.000063	0.000250	0.000330	0.000272	0.000016	0.000574	0.000031	0.000188	0.000083	0.000064	0.000025	0.000308	0.000365	0.000554	0.018368	0.387874
determined	0.000320	0.257816	0.026883	0.019923	0.004163	0.001890	0.002583	0.002330	0.000195	0.001645	0.000458	0.000837	0.000251	0.001556	0.000775	0.001216	0.000192	0.000252	0.000192	0.000336	0.000274	0.000312	0.000634	0.000210	0.000368	0.000215	0.000600	0.000292	0.000168	0.000180	0.000093	0.000813	0.001092	0.000255	0.000123	0.000153	0.001261	0.000211	0.000087	0.000038	0.000064	0.000196	0.000107	0.000075	0.000221	0.000166	0.000197	0.000539	0.001965	0.000523	0.000266	0.000638	0.000087	0.000301	0.000067	0.000087	0.000064	0.000061	0.000203	0.000142	0.000034	0.000940	0.000038	0.000082	0.000043	0.000039	0.000024	0.000166	0.000064	0.000127	0.013265	0.648017
that	0.000620	0.378419	0.044928	0.074319	0.015272	0.004147	0.006425	0.017561	0.000702	0.003442	0.001901	0.001727	0.000655	0.002813	0.001172	0.005061	0.000343	0.000470	0.000556	0.000749	0.000756	0.000363	0.001829	0.000301	0.000473	0.000365	0.001888	0.001922	0.000438	0.000982	0.000601	0.008294	0.005634	0.000658	0.000112	0.000257	0.005649	0.000853	0.000199	0.000123	0.000566	0.002551	0.000381	0.000181	0.000464	0.000580	0.000632	0.002176	0.023729	0.003840	0.001401	0.003053	0.000539	0.001080	0.000246	0.000472	0.000164	0.000145	0.000485	0.001190	0.000222	0.005017	0.000364	0.000219	0.000303	0.000428	0.000535	0.000336	0.000093	0.000175	0.018198	0.337255
the	0.000621	0.009211	0.001888	0.004023	0.003262	0.014051	0.022170	0.018146	0.001861	0.012120	0.004896	0.003398	0.001341	0.003454	0.002774	0.002346	0.000116	0.000347	0.000110	0.000279	0.000560	0.000348	0.003087	0.000744	0.002028	0.001616	0.009750	0.021090	0.001945	0.004092	0.002561	0.054360	0.031317	0.001444	0.000631	0.000110	0.009977	0.001859	0.000649	0.000324	0.000871	0.001213	0.003675	0.000806	0.001901	0.001443	0.001414	0.008020	0.102139	0.005173	0.001682	0.010112	0.001183	0.002379	0.000513	0.002315	0.000578	0.000199	0.002565	0.000997	0.006528	0.029225	0.010372	0.000864	0.001791	0.002285	0.013006	0.000933	0.000214	0.000334	0.013788	0.516572
impacts	0.000700	0.010345	0.000491	0.001416	0.001130	0.012776	0.023327	0.005455	0.000886	0.003984	0.001049	0.003978	0.001582	0.000958	0.001297	0.000846	0.000045	0.000095	0.000037	0.000356	0.000404	0.000285	0.001917	0.000599	0.001127	0.001037	0.003446	0.009835	0.000967	0.001962	0.001634	0.013152	0.007772	0.001030	0.000918	0.000272	0.016691	0.001507	0.001670	0.002030	0.001148	0.002749	0.002222	0.000826	0.001098	0.000764	0.001916	0.005604	0.024074	0.003339	0.002057	0.006868	0.000771	0.002678	0.000822	0.002433	0.001071	0.000293	0.002920	0.001052	0.002827	0.017232	0.009486	0.000783	0.002032	0.002183	0.009705	0.000672	0.000660	0.000790	0.012094	0.737819
would	0.000138	0.055395	0.018119	0.023966	0.013977	0.027216	0.014742	0.011593	0.000920	0.002733	0.000988	0.001026	0.000490	0.001508	0.000664	0.004710	0.000298	0.000302	0.000089	0.000572	0.001105	0.000838	0.001611	0.000302	0.000310	0.000614	0.002820	0.000961	0.000178	0.000216	0.000226	0.001588	0.002868	0.001564	0.000348	0.000691	0.004437	0.000614	0.000873	0.000355	0.000325	0.000512	0.000627	0.000268	0.000390	0.000569	0.000568	0.002319	0.010283	0.006882	0.002929	0.001899	0.000771	0.000517	0.000180	0.000390	0.000163	0.000078	0.001780	0.000307	0.000131	0.002215	0.000140	0.000068	0.000093	0.000195	0.000254	0.000152	0.000136	0.000102	0.009310	0.753489
be	0.000105	0.014187	0.003608	0.019661	0.020598	0.101363	0.365040	0.044648	0.008556	0.030676	0.002190	0.013310	0.001578	0.004374	0.008963	0.005082	0.000328	0.000231	0.000241	0.002510	0.001413	0.000616	0.002972	0.000558	0.001351	0.000483	0.002041	0.001824	0.000418	0.000328	0.000543	0.006547	0.008028	0.001282	0.000592	0.000883	0.017266	0.009957	0.000455	0.000174	0.000091	0.000356	0.000355	0.000192	0.000633	0.000990	0.000236	0.000723	0.008079	0.005437	0.003681	0.000864	0.000716	0.001681	0.000709	0.003361	0.000464	0.000268	0.001859	0.002263	0.000162	0.002507	0.000627	0.000168	0.000123	0.000297	0.000590	0.000510	0.000458	0.000738	0.005793	0.250087
minimal	0.000132	0.028402	0.002645	0.005375	0.002828	0.008448	0.045541	0.012205	0.001338	0.006569	0.000512	0.008324	0.002214	0.006688	0.003849	0.001883	0.000249	0.000160	0.000086	0.000990	0.000516	0.000327	0.005124	0.000481	0.000873	0.000274	0.000808	0.001868	0.000693	0.000623	0.000504	0.003145	0.002578	0.000422	0.000159	0.000235	0.009962	0.002511	0.000502	0.000202	0.000118	0.000431	0.000510	0.000203	0.000605	0.000654	0.000449	0.000574	0.006359	0.004095	0.002744	0.000716	0.000744	0.001541	0.000280	0.001904	0.000494	0.000171	0.001590	0.003364	0.000454	0.003424	0.000898	0.000637	0.000404	0.000433	0.000385	0.001626	0.000984	0.001354	0.013895	0.777713
