TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.638387	0.004727	0.009768	0.007769	0.010639	0.008709	0.002576	0.006950	0.004289	0.001964	0.003842	0.008015	0.003804	0.003594	0.005922	0.003939	0.007998	0.005134	0.003830	0.003935	0.008562	0.007898	0.004926	0.003035	0.003721	0.005050	0.006994	0.007100	0.002983	0.003007	0.003447	0.004070	0.002377	0.004174	0.006862	0.007447	0.005948	0.002478	0.003253	0.006636	0.003008	0.001374	0.006872	0.007341	0.003049	0.002840	0.004971	0.007645	0.005153	0.008441	0.006411	0.002671	0.005246	0.003983	0.006771	0.004574	0.002763	0.006150	0.002899	0.003377	0.005853	0.002863	0.006312	0.003222	0.003332	0.003213	0.003169	0.003851	0.004513	0.002142	0.011247	0.008988
EPA	0.984599	0.001710	0.007553	0.000328	0.000578	0.000605	0.000116	0.000165	0.000106	0.000040	0.000047	0.000081	0.000168	0.000173	0.000216	0.000033	0.000064	0.000018	0.000022	0.000013	0.000025	0.000062	0.000024	0.000024	0.000009	0.000028	0.000160	0.000105	0.000138	0.000098	0.000096	0.000077	0.000010	0.000013	0.000033	0.000076	0.000020	0.000010	0.000010	0.000013	0.000014	0.000003	0.000019	0.000044	0.000006	0.000010	0.000019	0.000082	0.000011	0.000053	0.000006	0.000009	0.000005	0.000003	0.000043	0.000013	0.000002	0.000051	0.000026	0.000078	0.000072	0.000045	0.000149	0.000353	0.000178	0.000070	0.000105	0.000017	0.000019	0.000048	0.000279	0.000504
has	0.841740	0.029525	0.066838	0.010500	0.038362	0.002807	0.000082	0.000205	0.000192	0.000111	0.000080	0.000246	0.000179	0.000081	0.000099	0.000122	0.000226	0.000128	0.000030	0.000027	0.000042	0.000014	0.000008	0.000003	0.000010	0.000020	0.000059	0.000037	0.000606	0.000069	0.000419	0.001082	0.000054	0.000063	0.000113	0.000168	0.000065	0.000005	0.000024	0.000026	0.000021	0.000002	0.000031	0.000101	0.000074	0.000041	0.000078	0.000145	0.000089	0.000077	0.000007	0.000011	0.000011	0.000002	0.000007	0.000009	0.000008	0.000019	0.000019	0.000041	0.000117	0.000080	0.000072	0.001854	0.000141	0.000757	0.000124	0.000140	0.000070	0.000041	0.000629	0.000712
determined	0.395675	0.127304	0.181212	0.013169	0.261009	0.008169	0.000600	0.001299	0.000346	0.000184	0.000070	0.000057	0.000090	0.000222	0.000068	0.000082	0.000236	0.000081	0.000025	0.000031	0.000090	0.000023	0.000048	0.000002	0.000004	0.000015	0.000017	0.000017	0.000407	0.000174	0.000170	0.000590	0.000961	0.000616	0.000773	0.000266	0.000623	0.000113	0.000030	0.000092	0.000035	0.000008	0.000021	0.000019	0.000059	0.000058	0.000029	0.000065	0.000115	0.000486	0.000074	0.000009	0.000051	0.000068	0.000007	0.000012	0.000005	0.000009	0.000007	0.000018	0.000027	0.000094	0.000038	0.000725	0.000302	0.000367	0.000297	0.000266	0.000361	0.000229	0.000873	0.000302
that	0.130014	0.074981	0.544611	0.129596	0.090472	0.017844	0.003666	0.002383	0.000185	0.000303	0.000160	0.000141	0.000080	0.000070	0.000200	0.000105	0.000084	0.000087	0.000126	0.000137	0.000016	0.000021	0.000018	0.000001	0.000001	0.000003	0.000011	0.000005	0.000035	0.000046	0.000199	0.000268	0.000176	0.000552	0.000230	0.000191	0.000285	0.000195	0.000100	0.000011	0.000018	0.000003	0.000009	0.000007	0.000005	0.000026	0.000017	0.000026	0.000043	0.000175	0.000106	0.000003	0.000005	0.000011	0.000005	0.000005	0.000000	0.000002	0.000008	0.000003	0.000003	0.000015	0.000029	0.000127	0.000051	0.000324	0.000411	0.000055	0.000083	0.000094	0.000519	0.000202
the	0.271446	0.043290	0.267647	0.149573	0.182662	0.059682	0.011222	0.004450	0.001290	0.000118	0.000203	0.000267	0.000110	0.000049	0.000070	0.000117	0.000096	0.000064	0.000080	0.000098	0.000070	0.000035	0.000041	0.000007	0.000002	0.000002	0.000016	0.000023	0.000045	0.000047	0.000106	0.000395	0.000101	0.000211	0.000574	0.001603	0.000546	0.000236	0.000222	0.000073	0.000027	0.000003	0.000008	0.000016	0.000004	0.000005	0.000007	0.000042	0.000025	0.000068	0.000023	0.000048	0.000005	0.000007	0.000015	0.000008	0.000000	0.000001	0.000002	0.000003	0.000001	0.000002	0.000011	0.000214	0.000071	0.000060	0.000386	0.000140	0.000114	0.000100	0.000727	0.000972
impacts	0.259949	0.008289	0.168890	0.040323	0.464204	0.036827	0.006397	0.005961	0.004973	0.000553	0.000061	0.000057	0.000031	0.000026	0.000012	0.000025	0.000056	0.000029	0.000048	0.000053	0.000073	0.000024	0.000009	0.000011	0.000001	0.000002	0.000003	0.000003	0.000049	0.000008	0.000018	0.000096	0.000034	0.000075	0.000184	0.000353	0.000340	0.000085	0.000170	0.000124	0.000045	0.000002	0.000005	0.000003	0.000001	0.000001	0.000000	0.000004	0.000014	0.000008	0.000011	0.000015	0.000014	0.000022	0.000004	0.000006	0.000000	0.000001	0.000001	0.000001	0.000002	0.000000	0.000000	0.000040	0.000020	0.000028	0.000031	0.000097	0.000069	0.000050	0.000563	0.000515
would	0.059623	0.004418	0.026874	0.130238	0.662386	0.077098	0.009961	0.013284	0.010873	0.001351	0.000740	0.000236	0.000078	0.000032	0.000025	0.000092	0.000113	0.000122	0.000044	0.000082	0.000199	0.000062	0.000011	0.000002	0.000016	0.000009	0.000002	0.000001	0.000005	0.000004	0.000008	0.000012	0.000024	0.000039	0.000126	0.000095	0.000158	0.000180	0.000115	0.000362	0.000025	0.000008	0.000003	0.000005	0.000005	0.000003	0.000003	0.000002	0.000008	0.000043	0.000024	0.000007	0.000060	0.000019	0.000010	0.000004	0.000007	0.000002	0.000000	0.000000	0.000001	0.000001	0.000000	0.000001	0.000002	0.000014	0.000012	0.000003	0.000009	0.000022	0.000340	0.000254
be	0.017058	0.003171	0.071119	0.143496	0.517944	0.075777	0.066728	0.081858	0.016713	0.001971	0.002720	0.000071	0.000058	0.000035	0.000019	0.000010	0.000014	0.000009	0.000020	0.000025	0.000031	0.000031	0.000009	0.000002	0.000005	0.000007	0.000003	0.000000	0.000001	0.000003	0.000002	0.000004	0.000005	0.000015	0.000022	0.000033	0.000053	0.000169	0.000136	0.000229	0.000019	0.000005	0.000008	0.000003	0.000001	0.000001	0.000001	0.000001	0.000001	0.000016	0.000029	0.000001	0.000008	0.000012	0.000014	0.000005	0.000003	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000005	0.000001	0.000004	0.000007	0.000122	0.000152
minimal	0.397531	0.004286	0.075290	0.035146	0.230929	0.093718	0.018320	0.077987	0.050083	0.006948	0.005025	0.001831	0.000393	0.000068	0.000097	0.000062	0.000047	0.000012	0.000019	0.000045	0.000054	0.000064	0.000043	0.000026	0.000004	0.000005	0.000019	0.000005	0.000007	0.000003	0.000007	0.000017	0.000002	0.000003	0.000029	0.000068	0.000057	0.000047	0.000579	0.000228	0.000092	0.000005	0.000014	0.000022	0.000002	0.000001	0.000001	0.000002	0.000002	0.000004	0.000010	0.000003	0.000005	0.000033	0.000023	0.000019	0.000001	0.000004	0.000003	0.000003	0.000001	0.000000	0.000000	0.000002	0.000001	0.000002	0.000004	0.000006	0.000004	0.000008	0.000307	0.000315
