TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.228821	0.071285	0.020169	0.021358	0.007991	0.016994	0.043204	0.007492	0.004724	0.003036	0.007145	0.000858	0.000417	0.000866	0.001619	0.002952	0.002661	0.000736	0.002836	0.002001	0.006449	0.005749	0.005620	0.006364	0.003445	0.013842	0.012140	0.006141	0.000349	0.000690	0.000356	0.009993	0.004813	0.001348	0.004811	0.002833	0.013299	0.006402	0.001802	0.009899	0.014343	0.018062	0.010336	0.010731	0.022404	0.002841	0.014106	0.020702	0.027173	0.022105	0.006250	0.007686	0.010367	0.006261	0.008455	0.006417	0.001780	0.004278	0.007310	0.006476	0.006037	0.015375	0.010911	0.000876	0.001912	0.000879	0.011734	0.007674	0.002900	0.003046	0.063884	0.083177
EPA	0.204607	0.008999	0.002398	0.001342	0.002935	0.002003	0.001516	0.000787	0.001802	0.000362	0.000985	0.000517	0.001078	0.000275	0.000230	0.003295	0.004190	0.002815	0.000433	0.001309	0.004050	0.002772	0.007677	0.001759	0.002118	0.005348	0.006589	0.010062	0.001689	0.000606	0.003091	0.010699	0.004181	0.000258	0.001066	0.001026	0.012355	0.007071	0.000987	0.003351	0.009409	0.009631	0.004068	0.007396	0.009535	0.010930	0.013401	0.018494	0.024104	0.002843	0.004049	0.006036	0.002900	0.006091	0.007919	0.003751	0.003560	0.004834	0.010600	0.007415	0.004003	0.029588	0.014724	0.001723	0.000942	0.005503	0.024152	0.001651	0.006149	0.006812	0.184195	0.224957
has	0.191550	0.015835	0.014818	0.008402	0.007835	0.009772	0.001511	0.005319	0.009223	0.000387	0.011516	0.001110	0.000304	0.001547	0.000460	0.033325	0.011370	0.003892	0.001854	0.008504	0.005156	0.008551	0.002489	0.003426	0.000957	0.005971	0.005720	0.000243	0.000077	0.000049	0.000193	0.000587	0.000638	0.004718	0.002251	0.002393	0.000810	0.003274	0.001237	0.004130	0.000602	0.001287	0.003461	0.004779	0.004536	0.002215	0.003724	0.005840	0.001665	0.022220	0.009694	0.003188	0.006094	0.006832	0.025205	0.002164	0.002564	0.010927	0.003864	0.001972	0.006174	0.000993	0.000218	0.000092	0.000064	0.000248	0.000649	0.008084	0.002502	0.006288	0.206857	0.253593
determined	0.091367	0.005977	0.011476	0.001815	0.003390	0.005695	0.001571	0.002476	0.005607	0.000429	0.011023	0.001022	0.000620	0.001248	0.000458	0.044131	0.035534	0.013883	0.002173	0.012651	0.008844	0.008175	0.006170	0.012242	0.002721	0.009677	0.006322	0.000526	0.000208	0.000186	0.000320	0.000943	0.000652	0.004253	0.006085	0.001836	0.001110	0.008531	0.001408	0.004252	0.001315	0.001080	0.005664	0.006625	0.005985	0.002199	0.004150	0.005710	0.002064	0.022076	0.021352	0.002229	0.009575	0.030507	0.029030	0.006213	0.009267	0.016412	0.006386	0.001713	0.003226	0.001846	0.000255	0.000205	0.000161	0.000255	0.000645	0.009667	0.006248	0.018960	0.194134	0.237838
that	0.070811	0.020360	0.008557	0.005465	0.001168	0.010915	0.003722	0.002806	0.007028	0.000900	0.015888	0.001841	0.000367	0.001087	0.001009	0.043216	0.015196	0.004619	0.001112	0.006681	0.005024	0.008365	0.005139	0.007161	0.002461	0.005623	0.006393	0.000816	0.000180	0.000094	0.000436	0.001552	0.000773	0.002953	0.001520	0.001385	0.000607	0.009223	0.001169	0.003717	0.001994	0.001702	0.004258	0.004793	0.002489	0.001251	0.001853	0.005503	0.001482	0.011414	0.019265	0.004450	0.005641	0.016652	0.019125	0.004841	0.004295	0.011898	0.007857	0.003076	0.003307	0.001362	0.000534	0.000201	0.000150	0.000602	0.001282	0.011050	0.007437	0.020294	0.234221	0.298377
the	0.046366	0.010156	0.006126	0.010615	0.013093	0.010300	0.010226	0.003985	0.012955	0.002026	0.020392	0.002941	0.000432	0.001270	0.001193	0.041139	0.005551	0.001818	0.000623	0.004856	0.008771	0.013773	0.011439	0.005752	0.005309	0.010529	0.014720	0.003030	0.000300	0.000097	0.001396	0.007097	0.006754	0.002327	0.001382	0.002700	0.004287	0.010990	0.003560	0.005305	0.002434	0.003568	0.012094	0.024113	0.029639	0.011780	0.028797	0.023846	0.012230	0.017813	0.020759	0.009476	0.009226	0.017904	0.023069	0.006995	0.011209	0.014930	0.008109	0.005236	0.004549	0.009965	0.002180	0.000374	0.000179	0.001758	0.004846	0.008073	0.007252	0.028032	0.144934	0.169046
impacts	0.046929	0.008363	0.001193	0.002624	0.002884	0.005710	0.003258	0.001717	0.004880	0.001961	0.002414	0.003887	0.002295	0.001949	0.001844	0.003990	0.002974	0.001244	0.000935	0.005986	0.002631	0.008804	0.032515	0.003590	0.006420	0.010048	0.008931	0.004233	0.001079	0.000397	0.002160	0.019220	0.033821	0.000681	0.001363	0.001475	0.030152	0.048590	0.003619	0.007295	0.002333	0.005304	0.013698	0.014632	0.014978	0.009746	0.027934	0.022732	0.026566	0.005773	0.019854	0.003697	0.010098	0.021884	0.023406	0.011697	0.025964	0.014374	0.009064	0.011525	0.006662	0.063615	0.004849	0.001210	0.000606	0.003456	0.026096	0.002174	0.013342	0.027266	0.105199	0.116205
would	0.074171	0.007768	0.010870	0.003523	0.002267	0.007507	0.003903	0.000526	0.006820	0.001782	0.007265	0.004433	0.001314	0.001739	0.001697	0.013877	0.010318	0.001930	0.001729	0.039222	0.005517	0.007749	0.007244	0.012362	0.002122	0.015936	0.006110	0.000866	0.000122	0.000063	0.000348	0.001784	0.004751	0.001953	0.002081	0.000933	0.001760	0.008976	0.001477	0.007108	0.000580	0.000968	0.021589	0.021594	0.005046	0.004551	0.020146	0.012660	0.008280	0.029352	0.036720	0.005142	0.019902	0.046707	0.038858	0.005473	0.040798	0.014815	0.004512	0.002160	0.003006	0.003024	0.000655	0.000137	0.000085	0.000211	0.001123	0.009206	0.018681	0.030298	0.137322	0.164477
be	0.018571	0.008973	0.006615	0.007110	0.005006	0.020698	0.009666	0.004654	0.008179	0.001854	0.013440	0.001664	0.000607	0.002668	0.001429	0.027450	0.009128	0.004681	0.001126	0.013431	0.004093	0.010874	0.010148	0.012768	0.007518	0.013906	0.010718	0.001363	0.000163	0.000065	0.000288	0.002355	0.005514	0.002250	0.001717	0.000862	0.002680	0.016348	0.001244	0.008475	0.001329	0.001445	0.011431	0.008840	0.007308	0.004028	0.004352	0.009941	0.006414	0.013207	0.019168	0.005340	0.011612	0.041477	0.032038	0.010219	0.016361	0.013615	0.010295	0.002461	0.003837	0.003785	0.000694	0.000211	0.000101	0.000316	0.001552	0.014626	0.012941	0.032637	0.187351	0.230766
minimal	0.026494	0.002041	0.002090	0.001960	0.001941	0.006059	0.001932	0.002762	0.004535	0.000628	0.006465	0.003305	0.003296	0.003407	0.001131	0.014260	0.008439	0.004453	0.000855	0.012572	0.004836	0.010350	0.009651	0.022555	0.011060	0.015717	0.006231	0.002670	0.000515	0.000280	0.000651	0.004781	0.003651	0.002046	0.002728	0.001238	0.004016	0.019969	0.002165	0.009380	0.002534	0.002760	0.013440	0.008810	0.005756	0.002066	0.006361	0.007965	0.002537	0.020167	0.036706	0.005148	0.015161	0.042083	0.026329	0.010879	0.035652	0.012230	0.014255	0.003036	0.007089	0.006662	0.001315	0.000615	0.000316	0.000686	0.002386	0.011029	0.015307	0.015299	0.191460	0.230847
