TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.101603	0.075270	0.011458	0.015693	0.001500	0.000504	0.066559	0.001800	0.000343	0.005373	0.000812	0.000897	0.001987	0.004904	0.000529	0.003046	0.000721	0.002929	0.000473	0.002279	0.000582	0.000123	0.004075	0.000512	0.000350	0.000166	0.000393	0.001707	0.000700	0.002148	0.003338	0.004091	0.008575	0.003645	0.000120	0.000221	0.040733	0.021285	0.005695	0.000586	0.020846	0.026261	0.002236	0.000321	0.004412	0.003337	0.000275	0.001278	0.060448	0.001680	0.003011	0.000876	0.000696	0.003361	0.000317	0.009994	0.001635	0.001279	0.003557	0.046148	0.000943	0.044498	0.004429	0.001360	0.002851	0.005889	0.003007	0.002270	0.009073	0.017024	0.003678	0.315284
EPA	0.003628	0.096573	0.007739	0.008732	0.000821	0.000249	0.047122	0.001180	0.000300	0.004356	0.000640	0.001248	0.000962	0.001857	0.000279	0.001908	0.001495	0.005353	0.001254	0.002047	0.003818	0.000197	0.021835	0.000732	0.001549	0.000440	0.000677	0.004621	0.000316	0.012710	0.003222	0.005162	0.011232	0.003207	0.000206	0.000343	0.033134	0.015845	0.005488	0.000614	0.023209	0.013686	0.002967	0.000244	0.004756	0.004176	0.000473	0.001039	0.063010	0.002202	0.003898	0.001700	0.000433	0.003928	0.000279	0.015070	0.000669	0.000551	0.001423	0.012474	0.000405	0.012288	0.006362	0.000375	0.011823	0.002829	0.002407	0.001052	0.011373	0.062577	0.006451	0.412782
has	0.002681	0.027284	0.023061	0.035528	0.004600	0.001393	0.023775	0.035810	0.005873	0.015605	0.006151	0.001341	0.005070	0.004559	0.001135	0.013410	0.015061	0.050251	0.006948	0.007871	0.008525	0.001052	0.004628	0.031233	0.001567	0.001968	0.002220	0.001947	0.000378	0.002558	0.002564	0.011115	0.007768	0.036510	0.001983	0.001753	0.019102	0.024687	0.050295	0.003076	0.014252	0.004232	0.015536	0.001278	0.014780	0.002336	0.001626	0.002493	0.056570	0.077966	0.022552	0.010158	0.005999	0.020199	0.001143	0.030696	0.006272	0.001918	0.007300	0.027215	0.003876	0.005168	0.001810	0.000352	0.002095	0.001666	0.002613	0.003616	0.007004	0.023476	0.004564	0.116905
determined	0.000965	0.005328	0.004263	0.005593	0.001554	0.001527	0.012756	0.003824	0.001778	0.008835	0.007793	0.001025	0.002579	0.001213	0.000355	0.007822	0.003342	0.025746	0.005925	0.005330	0.004675	0.000597	0.004217	0.002633	0.000407	0.000856	0.001205	0.000733	0.000161	0.000794	0.000163	0.001003	0.004354	0.005878	0.000473	0.001310	0.003055	0.007518	0.014594	0.002052	0.005340	0.001151	0.007868	0.001391	0.006376	0.000929	0.001613	0.001425	0.019495	0.008184	0.010563	0.002297	0.003740	0.005202	0.001550	0.005943	0.002914	0.002671	0.002982	0.005851	0.003189	0.001934	0.000779	0.000201	0.000904	0.000139	0.000432	0.002954	0.002696	0.008616	0.009841	0.706599
that	0.000483	0.005890	0.007223	0.017175	0.003516	0.003908	0.032909	0.045512	0.008924	0.028648	0.019503	0.002078	0.000963	0.001368	0.001093	0.027230	0.011203	0.046141	0.008283	0.021155	0.004902	0.001096	0.010800	0.021060	0.001113	0.003092	0.002245	0.000809	0.000162	0.000809	0.000566	0.002505	0.007709	0.022459	0.001280	0.002202	0.011052	0.016941	0.072616	0.003727	0.013378	0.002135	0.020153	0.002508	0.028280	0.002438	0.003549	0.001989	0.012216	0.027274	0.020545	0.006659	0.014450	0.020183	0.002876	0.019597	0.010776	0.003820	0.004348	0.014591	0.011297	0.003279	0.000895	0.000163	0.000869	0.000362	0.000904	0.006743	0.001528	0.008741	0.004795	0.248309
the	0.000995	0.013983	0.004838	0.016944	0.003970	0.002355	0.102440	0.024058	0.003322	0.038939	0.010887	0.002217	0.000718	0.001429	0.001124	0.013605	0.007324	0.031455	0.003268	0.007015	0.004437	0.000903	0.017435	0.010665	0.001175	0.002268	0.003229	0.002121	0.000400	0.004233	0.001599	0.006131	0.019537	0.025888	0.000915	0.001878	0.061174	0.034008	0.035215	0.003395	0.026118	0.009510	0.021213	0.002350	0.037148	0.008345	0.002562	0.002422	0.021570	0.012347	0.012239	0.005164	0.004207	0.021248	0.001813	0.040705	0.007341	0.003441	0.003555	0.022465	0.004623	0.011781	0.002281	0.000334	0.003456	0.000886	0.002193	0.004131	0.003502	0.032193	0.003155	0.138210
impacts	0.004767	0.100586	0.004254	0.013893	0.001017	0.001508	0.111632	0.002727	0.000622	0.011011	0.001643	0.002707	0.001584	0.002690	0.001071	0.002303	0.001967	0.002294	0.000598	0.005834	0.002054	0.000452	0.013965	0.000612	0.002230	0.000858	0.001570	0.004562	0.000676	0.008956	0.002346	0.003903	0.016346	0.002080	0.000122	0.000436	0.088498	0.016394	0.002952	0.000908	0.016266	0.008133	0.002539	0.000505	0.005616	0.002539	0.000644	0.001488	0.031280	0.001666	0.004052	0.001928	0.000666	0.003403	0.000712	0.008306	0.001335	0.001553	0.002073	0.016205	0.000822	0.035209	0.005533	0.000757	0.007491	0.001460	0.006904	0.000882	0.011288	0.020584	0.004511	0.349021
would	0.001263	0.021483	0.011114	0.007205	0.003427	0.004520	0.049449	0.008515	0.013280	0.017438	0.009332	0.002213	0.001740	0.002876	0.001681	0.019019	0.010843	0.006701	0.005714	0.018823	0.008290	0.002405	0.010986	0.014278	0.002581	0.002758	0.004872	0.003535	0.000481	0.001667	0.001765	0.005865	0.005772	0.007710	0.001639	0.003575	0.016155	0.017500	0.011045	0.005881	0.035293	0.003321	0.009057	0.002513	0.032780	0.004119	0.004460	0.004500	0.016617	0.019045	0.018127	0.009568	0.007477	0.010907	0.003321	0.013552	0.005295	0.004511	0.007525	0.017606	0.006975	0.003170	0.003651	0.000416	0.001392	0.000913	0.004158	0.006439	0.003114	0.008084	0.009012	0.377684
be	0.001004	0.004787	0.005113	0.007671	0.003193	0.005953	0.028085	0.035493	0.009544	0.026345	0.008265	0.003563	0.002184	0.002058	0.001678	0.018806	0.010193	0.017003	0.005884	0.016548	0.006186	0.002304	0.009439	0.010800	0.001523	0.003149	0.004774	0.001097	0.000669	0.000741	0.000596	0.002913	0.009151	0.007742	0.001227	0.004213	0.008421	0.014252	0.025355	0.003808	0.011520	0.001295	0.007839	0.004849	0.022734	0.003225	0.003597	0.002778	0.007833	0.026783	0.015484	0.005128	0.006941	0.013104	0.004123	0.012050	0.005388	0.005607	0.006833	0.007449	0.009148	0.002583	0.000992	0.000573	0.000617	0.000317	0.002372	0.004357	0.001075	0.004668	0.004552	0.462456
minimal	0.000728	0.004880	0.001444	0.002311	0.000543	0.001018	0.011158	0.001870	0.001080	0.004284	0.002445	0.000649	0.000907	0.000818	0.000356	0.002151	0.001525	0.002557	0.000993	0.001389	0.002055	0.000367	0.003412	0.000581	0.000670	0.001063	0.000972	0.000345	0.000135	0.000929	0.000138	0.000660	0.001974	0.000618	0.000127	0.000629	0.003646	0.004403	0.003014	0.000870	0.003900	0.000519	0.002049	0.000579	0.002884	0.000574	0.001283	0.000733	0.004248	0.001303	0.002529	0.001103	0.000773	0.001169	0.000726	0.001595	0.000569	0.000878	0.001032	0.001390	0.001350	0.001358	0.000328	0.000125	0.000710	0.000076	0.000662	0.000522	0.000693	0.001862	0.004817	0.887950
