TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.901387	0.000309	0.000259	0.000560	0.000522	0.000485	0.001190	0.000334	0.000255	0.003755	0.000523	0.011063	0.004449	0.010155	0.001092	0.001604	0.003616	0.000868	0.001190	0.001651	0.001456	0.000268	0.005476	0.001210	0.000385	0.000080	0.000308	0.000568	0.000615	0.000636	0.001266	0.000852	0.000513	0.000521	0.000109	0.000204	0.000644	0.000522	0.001007	0.000136	0.001188	0.001260	0.000644	0.000204	0.000971	0.003282	0.000137	0.000203	0.000728	0.000364	0.000114	0.001010	0.000086	0.000080	0.000110	0.000655	0.000182	0.000094	0.000079	0.001836	0.000110	0.000332	0.000297	0.000429	0.000422	0.000634	0.000789	0.000178	0.000129	0.001071	0.003368	0.016970
EPA	0.081406	0.045038	0.008494	0.042072	0.032884	0.020549	0.014976	0.011868	0.010168	0.073862	0.008502	0.020931	0.029502	0.021835	0.022512	0.013105	0.009488	0.005478	0.010565	0.048147	0.006034	0.007521	0.009706	0.007000	0.008658	0.007217	0.007678	0.009625	0.008365	0.026028	0.019261	0.019028	0.012657	0.008886	0.004335	0.008494	0.024904	0.006591	0.005932	0.004266	0.007671	0.005293	0.004838	0.006081	0.005983	0.003070	0.005787	0.006135	0.006549	0.001073	0.010371	0.006314	0.002551	0.002802	0.003145	0.025941	0.005829	0.002612	0.002320	0.012449	0.004502	0.011747	0.004417	0.005371	0.018037	0.009088	0.009850	0.004329	0.007203	0.018024	0.003904	0.033142
has	0.003456	0.066172	0.020070	0.100260	0.061923	0.013565	0.033414	0.023881	0.029211	0.078501	0.015574	0.016389	0.004471	0.006667	0.001672	0.027769	0.006167	0.062268	0.004678	0.021200	0.007489	0.001987	0.025389	0.002198	0.008791	0.016277	0.000976	0.003838	0.000911	0.001753	0.002023	0.010426	0.066575	0.022482	0.012815	0.001096	0.005380	0.011926	0.020537	0.002705	0.005226	0.011073	0.005778	0.000632	0.012211	0.005249	0.008288	0.000733	0.015678	0.003385	0.003698	0.002861	0.002232	0.012982	0.000736	0.002648	0.005438	0.000713	0.006785	0.006884	0.004200	0.029036	0.001640	0.000497	0.000944	0.001592	0.003792	0.008723	0.005538	0.002911	0.000954	0.004061
determined	0.003524	0.097716	0.043977	0.030392	0.032173	0.013314	0.133936	0.048241	0.018310	0.098002	0.018179	0.026918	0.011117	0.019817	0.007050	0.014674	0.005521	0.037712	0.009812	0.015976	0.002385	0.002571	0.010197	0.002489	0.003121	0.006913	0.001709	0.003568	0.001502	0.008172	0.007286	0.013235	0.020608	0.016951	0.004738	0.001712	0.028515	0.011791	0.013593	0.001983	0.003638	0.007380	0.007199	0.000870	0.003801	0.004012	0.004428	0.001067	0.009089	0.006309	0.007512	0.001830	0.001782	0.004932	0.000993	0.016414	0.002584	0.001219	0.002111	0.004803	0.000933	0.007394	0.004727	0.000730	0.004859	0.003782	0.004931	0.015068	0.003512	0.004035	0.002037	0.006619
that	0.003716	0.038985	0.025413	0.347667	0.044577	0.029226	0.074379	0.052215	0.012304	0.032847	0.019309	0.026006	0.004113	0.003675	0.003049	0.028060	0.004721	0.035184	0.007598	0.026609	0.003796	0.003259	0.010882	0.002801	0.003449	0.005020	0.003392	0.001406	0.001048	0.004142	0.003254	0.005677	0.004572	0.015715	0.004969	0.002293	0.004577	0.003299	0.011725	0.003329	0.001500	0.004770	0.003055	0.001833	0.004263	0.000892	0.005012	0.001174	0.003195	0.001883	0.003327	0.002663	0.000993	0.002545	0.001122	0.002895	0.001371	0.000621	0.003375	0.003085	0.001058	0.007231	0.000375	0.000799	0.001299	0.001269	0.001816	0.004183	0.001796	0.000600	0.001490	0.010256
the	0.005718	0.036872	0.027488	0.114894	0.136916	0.089990	0.053988	0.072580	0.027456	0.073020	0.007502	0.030062	0.008263	0.005602	0.002775	0.016206	0.010662	0.014648	0.015021	0.016443	0.007263	0.012753	0.005811	0.004071	0.003255	0.003273	0.005596	0.001978	0.003118	0.001452	0.002770	0.006810	0.004871	0.011565	0.002524	0.015486	0.002698	0.007038	0.006985	0.004722	0.006180	0.003359	0.004848	0.005398	0.005502	0.000919	0.001528	0.008160	0.009257	0.002854	0.002598	0.006322	0.003047	0.001475	0.005702	0.003576	0.003382	0.003431	0.001396	0.004543	0.000954	0.001940	0.000638	0.001325	0.001571	0.001065	0.001252	0.002869	0.002912	0.003190	0.001761	0.016903
impacts	0.008688	0.050256	0.014161	0.021901	0.017474	0.013285	0.044597	0.031507	0.021473	0.380885	0.012770	0.016439	0.015342	0.010988	0.003373	0.005232	0.004787	0.005102	0.002478	0.005829	0.003273	0.002146	0.010536	0.002778	0.005130	0.002252	0.001195	0.004337	0.001618	0.012828	0.003733	0.012753	0.006449	0.029571	0.002378	0.001184	0.054324	0.015677	0.005523	0.002049	0.021247	0.015083	0.002971	0.001055	0.005515	0.002149	0.001315	0.000451	0.002280	0.002408	0.005675	0.002070	0.001073	0.006689	0.000397	0.013029	0.002002	0.000466	0.002035	0.003647	0.001242	0.007150	0.001484	0.000480	0.003593	0.002720	0.003262	0.002260	0.007265	0.008700	0.001519	0.002470
would	0.004805	0.021901	0.044127	0.193287	0.066949	0.007908	0.139645	0.053243	0.020233	0.085364	0.026753	0.020366	0.002472	0.003507	0.002231	0.048740	0.004774	0.012621	0.008022	0.007474	0.004940	0.001302	0.013542	0.002248	0.002824	0.006975	0.000721	0.000960	0.000261	0.001577	0.001194	0.004952	0.004408	0.022203	0.005025	0.000744	0.011344	0.026615	0.025921	0.004434	0.004314	0.004485	0.012983	0.000376	0.008561	0.002321	0.003562	0.000392	0.002925	0.003572	0.002775	0.001601	0.001705	0.005341	0.000666	0.002082	0.002245	0.000358	0.000983	0.003256	0.000409	0.005004	0.000285	0.000080	0.000494	0.000310	0.001557	0.002453	0.001636	0.002707	0.001041	0.002908
be	0.015243	0.006824	0.025698	0.151225	0.017853	0.007490	0.105786	0.050678	0.007679	0.093862	0.025758	0.030384	0.027964	0.003628	0.018155	0.019851	0.005278	0.050329	0.007153	0.057626	0.002477	0.001775	0.014377	0.003841	0.006326	0.006331	0.001907	0.004717	0.001977	0.010980	0.005522	0.017080	0.009014	0.014977	0.003386	0.000841	0.009789	0.003421	0.025556	0.002412	0.004056	0.006595	0.013396	0.001076	0.002057	0.004502	0.005398	0.000525	0.003767	0.001987	0.010227	0.001270	0.000976	0.004354	0.000615	0.013001	0.002595	0.000527	0.003375	0.007587	0.001032	0.009094	0.002354	0.000801	0.003355	0.001831	0.003483	0.007257	0.000858	0.002398	0.001483	0.002997
minimal	0.007663	0.035345	0.009435	0.049350	0.019385	0.006618	0.148694	0.038461	0.040099	0.055609	0.013372	0.055338	0.013224	0.025305	0.003486	0.038533	0.009889	0.020670	0.007004	0.058090	0.009613	0.001385	0.025375	0.003038	0.010809	0.003375	0.001148	0.007379	0.001935	0.002128	0.001981	0.009069	0.031966	0.003597	0.001392	0.000701	0.067386	0.011760	0.015922	0.002873	0.008523	0.013020	0.018180	0.001114	0.007143	0.005275	0.001813	0.000562	0.003322	0.001814	0.005663	0.003995	0.000625	0.006864	0.000551	0.010394	0.005360	0.000328	0.000712	0.016655	0.000331	0.003181	0.000620	0.000584	0.000688	0.000428	0.002325	0.001701	0.001184	0.001478	0.000428	0.006735
