TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.091252	0.052908	0.025236	0.027452	0.039365	0.035247	0.019869	0.018842	0.013227	0.013824	0.005274	0.008675	0.002321	0.004431	0.008247	0.025972	0.004452	0.007588	0.002170	0.009520	0.005365	0.010913	0.004196	0.003186	0.001835	0.002502	0.014400	0.014876	0.005005	0.001515	0.001790	0.027492	0.006294	0.001289	0.001399	0.004366	0.014903	0.015900	0.002172	0.005175	0.037041	0.031388	0.002746	0.002644	0.003194	0.001695	0.001703	0.021570	0.019367	0.012182	0.005221	0.028296	0.004555	0.007928	0.009855	0.010678	0.001997	0.002940	0.006009	0.010019	0.002530	0.027796	0.014759	0.008260	0.002319	0.001703	0.013300	0.009591	0.006163	0.007109	0.051419	0.073580
EPA	0.000890	0.026011	0.004964	0.004232	0.006198	0.013074	0.031777	0.004553	0.001952	0.003326	0.001070	0.001185	0.002478	0.002829	0.001570	0.011554	0.001616	0.000672	0.000777	0.002715	0.004758	0.012677	0.023192	0.008612	0.009898	0.013999	0.037948	0.018214	0.007957	0.004479	0.009538	0.030709	0.022675	0.001079	0.001803	0.010273	0.025733	0.010612	0.009706	0.005983	0.043721	0.032094	0.002235	0.003138	0.004231	0.003859	0.003874	0.022643	0.047340	0.004185	0.004654	0.016978	0.003356	0.008684	0.010164	0.009543	0.004915	0.013669	0.017598	0.014673	0.015194	0.021844	0.032284	0.010000	0.007177	0.018290	0.045320	0.005235	0.006861	0.004756	0.064595	0.103606
has	0.002727	0.026239	0.109321	0.066948	0.089324	0.043276	0.030486	0.027234	0.005777	0.004779	0.001189	0.000583	0.000098	0.000807	0.000943	0.066397	0.006838	0.005423	0.001197	0.013981	0.005256	0.008125	0.010967	0.002321	0.001854	0.006127	0.031978	0.000623	0.000825	0.000106	0.000579	0.001587	0.017438	0.004284	0.004910	0.002481	0.004111	0.002527	0.013046	0.003809	0.003881	0.003246	0.004083	0.003548	0.008400	0.014755	0.006628	0.054064	0.057906	0.024183	0.026942	0.015922	0.003744	0.006724	0.006877	0.009498	0.001165	0.003480	0.004797	0.012199	0.001223	0.003485	0.000730	0.001183	0.000115	0.000838	0.001153	0.004961	0.001370	0.002864	0.040436	0.043080
determined	0.000935	0.025752	0.051100	0.046761	0.030382	0.048196	0.031318	0.008032	0.010199	0.011040	0.002098	0.002078	0.000434	0.001298	0.002607	0.026172	0.007406	0.009139	0.004375	0.014958	0.006100	0.015160	0.005170	0.001302	0.004652	0.024247	0.089575	0.002124	0.000755	0.000353	0.001275	0.005567	0.016046	0.004249	0.007151	0.009066	0.006862	0.005013	0.017159	0.006102	0.010451	0.004787	0.006583	0.009548	0.011747	0.011503	0.006414	0.056941	0.035548	0.013541	0.017356	0.012700	0.003043	0.007114	0.007767	0.006950	0.002092	0.007893	0.016734	0.008707	0.002323	0.006922	0.002702	0.001160	0.000469	0.001884	0.002791	0.009397	0.001838	0.004805	0.050622	0.095460
that	0.000996	0.018043	0.117556	0.032972	0.020649	0.038379	0.024127	0.024494	0.013318	0.006706	0.003000	0.001242	0.000102	0.000958	0.001843	0.039918	0.011818	0.005039	0.001884	0.011618	0.009605	0.025564	0.011935	0.002673	0.008308	0.024941	0.065640	0.002502	0.000998	0.000304	0.001035	0.004327	0.019130	0.009267	0.009320	0.013405	0.004240	0.004492	0.012859	0.003682	0.005741	0.005006	0.005232	0.004761	0.012456	0.008474	0.005216	0.036454	0.021413	0.115087	0.029870	0.007241	0.003158	0.004972	0.004380	0.005045	0.000846	0.003553	0.019584	0.005341	0.001298	0.004751	0.003322	0.001544	0.000321	0.001786	0.003113	0.010632	0.001606	0.004019	0.026656	0.028230
the	0.000586	0.021486	0.018497	0.010672	0.011665	0.044494	0.015814	0.028965	0.012628	0.005628	0.004040	0.001316	0.000265	0.002645	0.004920	0.016560	0.001930	0.001354	0.001479	0.004025	0.009131	0.065484	0.004826	0.001850	0.007662	0.052640	0.115342	0.007956	0.001275	0.000346	0.000680	0.009223	0.033392	0.008586	0.007635	0.051933	0.006812	0.006395	0.009308	0.007200	0.012809	0.017410	0.007744	0.010367	0.020964	0.005102	0.010220	0.057226	0.015858	0.052253	0.017406	0.014488	0.008519	0.009378	0.010487	0.002012	0.001866	0.011707	0.014781	0.005991	0.005825	0.005463	0.005486	0.001590	0.000437	0.001072	0.009538	0.007448	0.002169	0.004534	0.015020	0.018186
impacts	0.000618	0.024467	0.004278	0.001775	0.000742	0.022182	0.025802	0.006821	0.005502	0.008016	0.003561	0.002130	0.000750	0.002406	0.004416	0.004679	0.000484	0.000229	0.001057	0.001648	0.005127	0.079146	0.005572	0.001052	0.013915	0.026633	0.074359	0.005185	0.000896	0.000591	0.000519	0.014080	0.020398	0.005710	0.002931	0.073435	0.010429	0.006234	0.011441	0.002203	0.020133	0.036068	0.004153	0.006807	0.008931	0.002741	0.003259	0.028777	0.009819	0.010743	0.008752	0.014658	0.005346	0.016100	0.021739	0.004237	0.001616	0.013351	0.012864	0.002613	0.002681	0.003606	0.003641	0.001108	0.000715	0.000900	0.010309	0.006371	0.003172	0.002924	0.040589	0.209855
would	0.002061	0.082881	0.009791	0.017122	0.012128	0.062388	0.034850	0.009099	0.015628	0.014130	0.002992	0.002580	0.000443	0.002620	0.006456	0.018723	0.005759	0.003150	0.001293	0.008958	0.005928	0.026427	0.008261	0.000977	0.005505	0.013339	0.068305	0.003414	0.001695	0.000318	0.000737	0.009894	0.017323	0.015118	0.008577	0.021515	0.007045	0.004307	0.008114	0.002969	0.004996	0.006263	0.003595	0.004755	0.009557	0.003495	0.004612	0.026366	0.029046	0.022769	0.053834	0.013860	0.007243	0.011988	0.011592	0.007978	0.001885	0.005561	0.014617	0.007019	0.003376	0.008723	0.002357	0.001582	0.000304	0.000969	0.005651	0.017266	0.003798	0.005831	0.046794	0.109500
be	0.000311	0.058675	0.013327	0.012761	0.004987	0.039411	0.027533	0.010812	0.017921	0.017100	0.003779	0.007205	0.000672	0.006932	0.018306	0.012169	0.002702	0.002230	0.001547	0.007319	0.011815	0.071222	0.015286	0.001094	0.023169	0.027930	0.057682	0.004508	0.000992	0.000447	0.000678	0.008576	0.015058	0.021934	0.011211	0.048543	0.007716	0.009323	0.020453	0.004558	0.004441	0.005377	0.012496	0.011657	0.030262	0.005416	0.003532	0.017451	0.007346	0.037997	0.073212	0.013880	0.010923	0.022775	0.012774	0.006337	0.003573	0.003811	0.009211	0.002294	0.002428	0.006957	0.002845	0.001166	0.000554	0.000990	0.002784	0.015552	0.002457	0.006097	0.013073	0.022443
minimal	0.000734	0.027206	0.008743	0.007098	0.002894	0.018710	0.045666	0.006638	0.024125	0.018898	0.014143	0.014443	0.001527	0.010667	0.018573	0.004917	0.001357	0.001522	0.002803	0.006646	0.009824	0.043118	0.004902	0.001217	0.010743	0.017423	0.020571	0.002685	0.000344	0.000498	0.000512	0.009004	0.008836	0.009697	0.004949	0.025290	0.006946	0.013216	0.010131	0.004095	0.011225	0.008878	0.007669	0.008518	0.011502	0.008108	0.002306	0.008553	0.006216	0.011246	0.026568	0.019817	0.013796	0.026079	0.018574	0.006610	0.005693	0.006014	0.006225	0.001869	0.001573	0.006206	0.002633	0.000517	0.000642	0.000854	0.004268	0.006130	0.006392	0.009489	0.047667	0.256850
