TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.014610	0.010210	0.000838	0.000564	0.000458	0.001644	0.004797	0.000512	0.000220	0.001010	0.000119	0.000524	0.000176	0.000913	0.000306	0.000853	0.000032	0.000404	0.000107	0.000920	0.000125	0.000602	0.002409	0.000150	0.000713	0.000415	0.001617	0.001539	0.002546	0.001308	0.000839	0.011182	0.002022	0.000268	0.001087	0.000834	0.007666	0.004956	0.000799	0.001063	0.005580	0.005130	0.001391	0.000538	0.001409	0.000933	0.000543	0.001965	0.012427	0.003412	0.001406	0.000688	0.000765	0.000838	0.000581	0.000477	0.000509	0.000634	0.001187	0.001109	0.000665	0.007448	0.002116	0.002044	0.001299	0.001020	0.007978	0.001201	0.001318	0.001283	0.000522	0.850229
EPA	0.003155	0.100731	0.002789	0.001093	0.001188	0.004399	0.008576	0.000240	0.000237	0.000486	0.000363	0.000873	0.000821	0.000669	0.000149	0.000837	0.000526	0.000603	0.000245	0.002581	0.000423	0.002006	0.009352	0.003267	0.002231	0.001953	0.007354	0.027531	0.006384	0.005396	0.006088	0.018045	0.005318	0.001316	0.000829	0.001736	0.013586	0.003622	0.000506	0.002025	0.046873	0.029163	0.001012	0.000921	0.003902	0.004293	0.001825	0.009620	0.049333	0.001081	0.002698	0.009873	0.000680	0.000350	0.000624	0.001299	0.000425	0.000965	0.002304	0.013960	0.003357	0.042760	0.014278	0.005318	0.003857	0.005525	0.013800	0.000674	0.002184	0.000624	0.008570	0.468323
has	0.002724	0.445268	0.050232	0.036534	0.010994	0.011119	0.005081	0.005003	0.000705	0.001097	0.000238	0.000288	0.000084	0.000711	0.000319	0.004325	0.000519	0.001077	0.001507	0.013537	0.003339	0.006311	0.007299	0.004840	0.001898	0.001643	0.019832	0.003334	0.001722	0.001207	0.001229	0.003109	0.008747	0.001118	0.000424	0.003155	0.003307	0.003115	0.000903	0.000543	0.002277	0.002594	0.001716	0.003420	0.006801	0.003975	0.001590	0.026419	0.059199	0.036694	0.008805	0.003584	0.001261	0.000479	0.001159	0.001256	0.000067	0.000974	0.008253	0.002547	0.000657	0.023568	0.001108	0.001761	0.000758	0.001407	0.002219	0.000636	0.000549	0.001048	0.021699	0.103084
determined	0.001391	0.153448	0.052461	0.050685	0.019078	0.016529	0.010457	0.005858	0.002127	0.005237	0.000708	0.001244	0.000171	0.003009	0.001551	0.028261	0.001475	0.002773	0.003742	0.063545	0.005615	0.010536	0.010063	0.001875	0.003111	0.004029	0.019813	0.001837	0.000799	0.000794	0.001005	0.004036	0.015620	0.002352	0.001376	0.004723	0.005454	0.011574	0.001515	0.000949	0.001255	0.002254	0.002437	0.002261	0.004616	0.003001	0.001771	0.013045	0.034308	0.032679	0.014569	0.006982	0.003535	0.001544	0.001858	0.002819	0.000376	0.001777	0.006526	0.004404	0.002708	0.008936	0.000648	0.000922	0.000669	0.000965	0.001847	0.002532	0.001379	0.002020	0.021324	0.283206
that	0.001090	0.142368	0.015649	0.039060	0.022117	0.027423	0.025662	0.010274	0.003126	0.007981	0.000694	0.002739	0.000195	0.003104	0.003132	0.026928	0.002190	0.003204	0.003664	0.029094	0.005743	0.008627	0.022842	0.004371	0.005985	0.004613	0.021863	0.006610	0.001453	0.001513	0.001889	0.018835	0.070286	0.001257	0.000783	0.002450	0.027931	0.033323	0.003218	0.001839	0.001737	0.006305	0.002950	0.002441	0.003967	0.005340	0.001809	0.010392	0.078399	0.021627	0.012036	0.012178	0.005715	0.003589	0.003250	0.007579	0.000894	0.002224	0.008104	0.014951	0.004352	0.017954	0.002225	0.001473	0.001223	0.001490	0.009335	0.001678	0.002567	0.003879	0.017340	0.115874
the	0.000674	0.046020	0.002642	0.006230	0.010342	0.025194	0.050158	0.004935	0.003157	0.005306	0.000591	0.006434	0.000260	0.002193	0.002951	0.006086	0.001212	0.000674	0.001122	0.005225	0.004858	0.009868	0.025313	0.004671	0.006035	0.006103	0.034299	0.026738	0.002896	0.002669	0.001345	0.055736	0.102939	0.001193	0.000820	0.002853	0.082310	0.037432	0.004471	0.003097	0.004299	0.017881	0.002847	0.002625	0.001654	0.002862	0.001348	0.009723	0.082547	0.009379	0.013565	0.020442	0.004216	0.004322	0.005235	0.006333	0.001351	0.002620	0.005391	0.019759	0.010206	0.047414	0.008536	0.002214	0.002009	0.001107	0.034838	0.001164	0.002939	0.003772	0.017773	0.052581
impacts	0.000841	0.012062	0.000709	0.001817	0.002467	0.020958	0.034361	0.003177	0.002483	0.007555	0.000263	0.007210	0.000483	0.005013	0.003178	0.002421	0.000644	0.000328	0.000297	0.005349	0.001939	0.004166	0.017434	0.001022	0.009807	0.008191	0.017164	0.024961	0.004472	0.002485	0.000856	0.076530	0.092712	0.000837	0.001395	0.001852	0.092989	0.054518	0.004845	0.004729	0.001834	0.009123	0.003549	0.001605	0.000982	0.003252	0.001992	0.004846	0.028530	0.006193	0.006260	0.016804	0.005002	0.004723	0.005676	0.009201	0.003351	0.002412	0.002504	0.012740	0.012918	0.020433	0.013423	0.003449	0.002087	0.000680	0.047636	0.001716	0.004084	0.003569	0.007119	0.217789
would	0.000370	0.029805	0.015922	0.019975	0.010425	0.019684	0.022307	0.013764	0.008449	0.012130	0.000958	0.004690	0.000451	0.003041	0.005445	0.017707	0.001217	0.002115	0.002048	0.056116	0.008501	0.008199	0.008033	0.001572	0.003798	0.008214	0.012897	0.003516	0.000924	0.000744	0.000630	0.012045	0.052257	0.003415	0.002750	0.002907	0.011722	0.020260	0.007884	0.004113	0.001584	0.004574	0.013869	0.004399	0.004094	0.003495	0.002433	0.009642	0.030970	0.078413	0.031606	0.020974	0.013268	0.005246	0.004957	0.005049	0.001625	0.002268	0.004216	0.005053	0.008729	0.010385	0.001512	0.000891	0.000508	0.000526	0.011818	0.004162	0.001771	0.003430	0.036881	0.250652
be	0.000323	0.023650	0.006004	0.021095	0.009134	0.034800	0.051274	0.021128	0.011113	0.038541	0.001382	0.007699	0.000598	0.006418	0.009750	0.012285	0.000558	0.002552	0.000944	0.024131	0.006744	0.012487	0.026941	0.001403	0.010469	0.009407	0.017295	0.003924	0.001818	0.001539	0.000760	0.019891	0.065618	0.003107	0.002010	0.004493	0.018240	0.038351	0.008017	0.002873	0.001048	0.003975	0.008044	0.002983	0.003381	0.001669	0.001027	0.005038	0.023753	0.046837	0.042751	0.013712	0.014244	0.016227	0.010147	0.013004	0.003715	0.004199	0.008415	0.007984	0.014550	0.012566	0.002003	0.002082	0.001404	0.000671	0.012088	0.004750	0.003641	0.009061	0.015809	0.150461
minimal	0.000661	0.020310	0.001191	0.006144	0.008275	0.031650	0.045263	0.006237	0.013583	0.038622	0.002446	0.016521	0.000973	0.006393	0.011846	0.007002	0.000545	0.001061	0.000998	0.011164	0.001478	0.006320	0.009398	0.000712	0.004297	0.003973	0.010712	0.004446	0.002168	0.003547	0.001215	0.013295	0.021613	0.001187	0.001726	0.004603	0.039655	0.033473	0.002657	0.002256	0.001344	0.002951	0.003297	0.001977	0.002456	0.000995	0.000825	0.003498	0.013877	0.008686	0.016443	0.014418	0.010683	0.006873	0.007312	0.006210	0.003901	0.005833	0.004922	0.006813	0.007724	0.016657	0.001773	0.001696	0.002119	0.000683	0.007045	0.004561	0.012672	0.010936	0.015367	0.395841
