TOKEN	[CLS]	EPA	has	determined	that	the	impacts	would	be	minimal	or	none	##xi	##sten	##t	because	,	among	other	reasons	,	the	phase	-	in	of	the	re	##man	##uf	##act	##uring	requirements	combined	with	the	compliance	flexibility	given	to	small	businesses	during	the	initial	years	of	the	program	will	allow	them	to	make	the	transition	into	the	new	marketplace	for	certified	re	##man	##uf	##act	##ures	without	hard	##ship	.	[SEP]
[CLS]	0.026612	0.016153	0.021727	0.012858	0.003200	0.013559	0.024166	0.006010	0.010336	0.005104	0.002405	0.001703	0.001305	0.002215	0.002269	0.003844	0.001146	0.001871	0.000934	0.003136	0.000569	0.001799	0.000566	0.000189	0.000691	0.001162	0.003084	0.000843	0.000392	0.000247	0.000245	0.000634	0.002517	0.001189	0.000524	0.001207	0.003625	0.001584	0.000494	0.000666	0.004093	0.007300	0.001524	0.001189	0.000623	0.000628	0.000458	0.003303	0.005770	0.001988	0.000976	0.001773	0.000411	0.000439	0.000483	0.000818	0.000223	0.001025	0.000750	0.002608	0.001322	0.002320	0.000171	0.000195	0.000096	0.000159	0.000565	0.000376	0.000460	0.000195	0.003183	0.771796
EPA	0.011386	0.003219	0.000626	0.002379	0.001804	0.002439	0.001084	0.000316	0.000449	0.000472	0.000277	0.000640	0.000151	0.000525	0.000856	0.002539	0.000197	0.000086	0.000060	0.000287	0.000272	0.000334	0.000045	0.000019	0.000034	0.000080	0.000441	0.000124	0.000021	0.000031	0.000019	0.000154	0.000203	0.000122	0.000023	0.000145	0.000228	0.000126	0.000032	0.000077	0.000249	0.000575	0.000198	0.000245	0.000073	0.000106	0.000058	0.001049	0.000988	0.000314	0.000410	0.000591	0.000041	0.000074	0.000111	0.000070	0.000020	0.000227	0.000119	0.000254	0.000404	0.000646	0.000074	0.000054	0.000050	0.000048	0.000413	0.000099	0.000058	0.000027	0.001191	0.958841
has	0.024290	0.036167	0.041023	0.087522	0.045761	0.107752	0.040922	0.024784	0.014224	0.023073	0.008892	0.007149	0.001699	0.004129	0.011888	0.073204	0.006983	0.004523	0.023571	0.019414	0.007925	0.007853	0.001243	0.000897	0.000931	0.001698	0.007962	0.001396	0.000268	0.000501	0.000208	0.002586	0.003984	0.005435	0.000844	0.006157	0.004668	0.002526	0.002758	0.000628	0.003618	0.007470	0.011338	0.008168	0.002130	0.007598	0.001639	0.021007	0.009446	0.006759	0.001908	0.007535	0.000346	0.000550	0.001300	0.000494	0.000196	0.002414	0.000745	0.001867	0.000408	0.001646	0.000190	0.000122	0.000183	0.000172	0.000997	0.000163	0.000197	0.000112	0.001843	0.230000
determined	0.011730	0.009373	0.011068	0.019313	0.033409	0.036187	0.045615	0.211522	0.099467	0.064142	0.025390	0.019812	0.005338	0.007572	0.031111	0.116391	0.007138	0.004036	0.004135	0.012423	0.003781	0.007246	0.002209	0.000688	0.000995	0.002693	0.004597	0.000771	0.000401	0.000472	0.000108	0.000500	0.001907	0.001639	0.000458	0.001357	0.001111	0.001671	0.000567	0.000775	0.002567	0.003863	0.002009	0.001313	0.000255	0.000269	0.000356	0.002542	0.001818	0.011969	0.003829	0.001691	0.001050	0.000640	0.000958	0.000588	0.000157	0.001364	0.000456	0.002641	0.000613	0.000454	0.000080	0.000170	0.000163	0.000092	0.000394	0.000444	0.000072	0.000117	0.002072	0.145877
that	0.008777	0.012055	0.007035	0.014491	0.012997	0.047167	0.090327	0.171497	0.085028	0.087609	0.075481	0.046796	0.007488	0.019329	0.032088	0.139849	0.003382	0.003789	0.006779	0.009756	0.002440	0.003865	0.000974	0.000431	0.000597	0.003000	0.005275	0.000551	0.000271	0.000223	0.000067	0.000582	0.002254	0.001373	0.000198	0.000398	0.000604	0.000336	0.000336	0.000325	0.001193	0.001614	0.000752	0.000873	0.000293	0.000355	0.000312	0.002027	0.000904	0.002253	0.000648	0.000657	0.000058	0.000111	0.000323	0.000293	0.000095	0.000923	0.000423	0.001616	0.000422	0.000512	0.000051	0.000073	0.000061	0.000044	0.000268	0.000150	0.000037	0.000025	0.001090	0.075723
the	0.022187	0.011961	0.010333	0.014330	0.017624	0.075732	0.073460	0.060851	0.055214	0.111142	0.038736	0.043513	0.005378	0.019035	0.083560	0.070671	0.003237	0.003865	0.003807	0.004209	0.004366	0.004959	0.001179	0.001388	0.001900	0.011233	0.014710	0.001507	0.000199	0.000252	0.000082	0.001059	0.002125	0.002961	0.000166	0.000665	0.000432	0.000421	0.002555	0.001929	0.002806	0.002542	0.002373	0.002063	0.000552	0.000865	0.001184	0.004810	0.001127	0.001757	0.000796	0.000634	0.000113	0.000112	0.000348	0.000290	0.000185	0.001403	0.000811	0.002700	0.001400	0.001137	0.000098	0.000044	0.000054	0.000028	0.000279	0.000081	0.000044	0.000012	0.001619	0.184800
impacts	0.025825	0.014628	0.001001	0.004949	0.001797	0.010558	0.023545	0.017674	0.010567	0.012321	0.013891	0.049935	0.003404	0.028441	0.056407	0.021352	0.001864	0.001390	0.000510	0.002509	0.001179	0.001918	0.001601	0.001127	0.000650	0.003293	0.006231	0.001123	0.000879	0.000659	0.000058	0.001415	0.002890	0.000893	0.000134	0.000266	0.000263	0.000104	0.000082	0.000334	0.000624	0.001328	0.000859	0.000358	0.000172	0.000130	0.000168	0.000768	0.000569	0.001365	0.000479	0.000403	0.000022	0.000072	0.000150	0.000118	0.000065	0.000427	0.000470	0.005560	0.001094	0.002239	0.000127	0.000324	0.000183	0.000020	0.000950	0.000493	0.000242	0.000047	0.001005	0.651503
would	0.007031	0.005519	0.001338	0.004721	0.007291	0.016684	0.025517	0.023947	0.010975	0.031416	0.070446	0.145747	0.018633	0.039369	0.084718	0.245943	0.006541	0.006022	0.006032	0.035889	0.009424	0.006048	0.001749	0.000575	0.000733	0.003331	0.007623	0.002400	0.000848	0.000404	0.000235	0.004565	0.012574	0.002343	0.000179	0.000439	0.000379	0.000233	0.000185	0.000407	0.000583	0.001200	0.000948	0.000437	0.000424	0.000183	0.000283	0.001779	0.001339	0.001842	0.000878	0.000292	0.000054	0.000108	0.000159	0.000125	0.000081	0.000670	0.000477	0.005072	0.001375	0.003727	0.000417	0.000223	0.000108	0.000111	0.001637	0.002725	0.000159	0.000231	0.002849	0.121054
be	0.010150	0.013577	0.002508	0.003236	0.003809	0.009795	0.016219	0.015000	0.010259	0.027124	0.075675	0.147200	0.048180	0.070650	0.205245	0.074814	0.003524	0.004967	0.003481	0.022483	0.006900	0.004649	0.003869	0.001007	0.000699	0.003016	0.005990	0.004206	0.001388	0.000585	0.000416	0.003501	0.008091	0.002204	0.000146	0.000277	0.000256	0.000095	0.000189	0.000248	0.000559	0.000956	0.000829	0.000301	0.000452	0.000535	0.000441	0.001233	0.001082	0.001300	0.000777	0.000137	0.000081	0.000103	0.000169	0.000119	0.000157	0.000723	0.000833	0.004096	0.001933	0.006137	0.000936	0.000531	0.000205	0.000203	0.002258	0.002282	0.000176	0.000165	0.001397	0.153265
minimal	0.004432	0.010437	0.000498	0.001152	0.001799	0.002992	0.006383	0.004509	0.006030	0.012783	0.007244	0.096253	0.024522	0.014494	0.026743	0.020612	0.003338	0.002244	0.000458	0.001550	0.000203	0.001131	0.000807	0.000637	0.000174	0.000481	0.000937	0.001021	0.000468	0.000230	0.000183	0.001055	0.000826	0.000131	0.000021	0.000064	0.000123	0.000016	0.000016	0.000059	0.000231	0.000208	0.000070	0.000069	0.000067	0.000101	0.000029	0.000169	0.000279	0.000107	0.000115	0.000029	0.000007	0.000024	0.000055	0.000136	0.000049	0.000295	0.000161	0.002185	0.001126	0.002759	0.000248	0.000352	0.000121	0.000146	0.000270	0.000302	0.000062	0.000016	0.000281	0.732875
